50
0,4,2,3,3,1,1,4,4,3,4,4,4,3,3,2,2,2,1,4,2,2,1,3,1,2,1,3,4,4,2,2,4,4,1,1,2,3,1,4,1,1,4,1,4,1,1,1,4,4,3,0
0,54,96,50,58,77,26,87,83,86,75,65,29,80,81,86,63,81,95,92,45,88,52,68,61,95,38,46,81,58,14,57,52,46,36,22,62,89,99,76,47,41,51,62,41,97,20,75,58,85,51,0
54,0,27,99,62,17,97,20,40,66,83,32,11,62,17,34,38,64,33,60,82,67,84,29,13,95,76,24,58,32,95,88,31,18,76,71,47,34,39,23,28,63,26,45,15,59,48,93,23,64,23,54
96,27,0,50,80,80,95,69,42,54,38,57,19,22,61,87,24,24,94,10,26,30,62,99,91,88,41,14,65,85,44,57,52,62,64,100,76,95,64,83,16,92,72,13,57,38,24,66,45,35,27,96
50,99,50,0,77,42,22,24,65,90,73,85,18,76,81,67,72,75,19,24,50,10,62,64,94,33,33,41,68,41,57,17,61,75,75,28,55,47,91,24,60,17,81,96,85,85,35,57,75,28,25,50
58,62,80,77,0,22,93,64,27,72,10,90,83,22,71,75,25,74,18,84,51,76,70,37,72,57,47,95,80,89,19,74,22,54,98,15,57,54,58,49,18,66,70,62,84,76,86,97,25,91,92,58
77,17,80,42,22,0,84,47,73,28,66,36,38,93,99,78,34,37,11,75,25,15,48,62,54,75,16,19,45,23,84,88,53,84,79,85,11,66,51,61,43,96,65,64,50,79,46,25,65,81,86,77
26,97,95,22,93,84,0,19,73,94,50,34,82,21,83,24,91,82,32,24,76,55,95,50,41,23,94,49,27,90,95,84,16,46,86,75,29,88,31,44,37,33,66,79,59,97,84,24,17,20,89,26
87,20,69,24,64,47,19,0,13,52,100,46,26,49,18,84,86,46,73,74,92,14,27,17,10,10,81,37,54,61,45,10,51,25,71,70,84,66,83,53,24,76,76,21,62,90,63,65,72,55,58,87
83,40,42,65,27,73,73,13,0,88,21,76,68,13,25,58,88,30,70,18,22,62,21,61,57,33,90,35,28,94,46,96,24,73,52,50,56,92,15,12,16,90,32,45,64,16,87,12,85,33,58,83
86,66,54,90,72,28,94,52,88,0,98,22,66,33,26,32,58,45,20,68,17,18,77,69,47,55,65,72,100,73,74,58,100,29,89,71,16,27,44,94,60,85,39,28,72,22,74,87,17,91,100,86
75,83,38,73,10,66,50,100,21,98,0,31,32,57,17,13,31,18,57,41,41,18,17,60,31,63,15,42,19,60,81,74,62,46,14,21,26,14,48,17,35,67,63,45,91,61,47,64,37,15,86,75
65,32,57,85,90,36,34,46,76,22,31,0,49,43,70,32,41,89,85,70,100,27,81,27,85,38,82,37,47,56,89,94,54,42,85,29,26,93,86,28,87,33,68,65,64,80,13,52,89,100,15,65
29,11,19,18,83,38,82,26,68,66,32,49,0,18,54,64,17,96,29,27,85,80,41,86,24,89,27,46,59,30,69,96,15,19,47,99,66,16,23,52,62,23,83,92,20,52,35,21,61,78,12,29
80,62,22,76,22,93,21,49,13,33,57,43,18,0,74,18,45,50,56,56,51,47,70,93,13,83,82,89,30,54,24,64,47,35,64,100,58,64,17,35,25,80,65,17,17,11,19,80,79,15,88,80
81,17,61,81,71,99,83,18,25,26,17,70,54,74,0,82,98,90,63,29,63,41,79,57,89,30,99,35,42,32,24,49,22,45,67,97,82,38,10,72,41,60,26,89,74,71,40,57,52,12,80,81
86,34,87,67,75,78,24,84,58,32,13,32,64,18,82,0,91,65,43,54,53,63,47,54,67,30,58,90,62,72,22,81,19,96,61,11,43,97,50,48,50,37,18,81,66,57,81,20,21,90,81,86
63,38,24,72,25,34,91,86,88,58,31,41,17,45,98,91,0,62,50,34,30,84,49,72,65,81,94,67,86,29,38,20,41,13,39,56,19,19,15,55,54,64,56,38,81,68,60,61,41,77,36,63
81,64,24,75,74,37,82,46,30,45,18,89,96,50,90,65,62,0,55,76,11,79,87,31,24,74,53,98,97,17,79,90,82,36,96,51,34,87,30,35,99,63,73,55,25,87,73,37,15,12,13,81
