52
0,4,4,1,4,4,4,2,3,3,2,1,2,1,4,1,2,1,3,3,3,1,2,1,1,3,3,1,4,3,2,1,4,2,2,4,4,2,4,1,3,1,3,1,2,2,4,4,3,4,1,4,3,0
0,69,99,88,44,58,66,41,22,85,45,72,45,63,98,78,55,95,98,50,51,47,67,80,66,54,66,65,60,88,97,48,62,88,35,72,81,83,95,75,52,96,44,20,80,47,75,68,91,53,91,42,75,0
69,0,46,21,75,36,72,76,89,90,22,33,47,27,90,73,66,89,99,41,96,12,91,47,31,59,20,44,91,11,54,55,21,81,39,40,37,78,67,93,77,29,98,22,83,23,14,35,16,60,17,80,96,69
99,46,0,96,87,32,30,90,37,68,41,98,58,86,36,76,44,23,76,34,48,75,75,48,46,84,94,46,90,72,27,19,65,88,22,38,85,51,92,11,73,39,63,89,34,21,19,87,89,71,14,68,90,99
88,21,96,0,20,29,85,76,15,60,95,94,51,57,53,25,24,100,88,31,26,75,29,10,54,11,65,11,61,51,97,82,33,51,47,91,25,21,58,62,42,79,21,47,51,88,90,21,89,50,62,29,13,88
44,75,87,20,0,100,27,10,75,51,44,70,74,98,48,11,12,22,36,46,59,42,73,16,31,15,26,86,73,98,89,85,60,43,69,53,16,40,29,49,22,80,34,82,86,92,58,38,37,41,29,91,39,44
58,36,32,29,100,0,84,63,64,46,69,35,24,78,87,13,75,23,34,96,81,87,100,47,11,23,73,19,11,27,48,94,14,33,44,78,29,27,37,26,95,33,87,50,11,69,50,55,85,72,55,76,99,58
66,72,30,85,27,84,0,30,66,15,27,12,31,46,26,62,78,84,98,44,81,33,28,77,15,20,71,86,29,50,100,35,31,67,35,27,12,32,41,13,69,64,42,45,36,60,10,58,67,12,21,52,91,66
41,76,90,76,10,63,30,0,22,10,37,20,26,65,19,17,87,70,88,61,16,64,89,22,76,32,49,75,36,64,43,43,94,29,51,51,50,74,94,26,37,74,53,65,17,48,11,93,72,35,45,44,21,41
22,89,37,15,75,64,66,22,0,100,20,92,31,37,42,12,43,73,56,15,52,53,16,64,100,76,84,88,90,30,46,38,33,12,44,93,98,25,83,100,30,10,67,46,11,66,28,69,86,70,10,54,91,22
85,90,68,60,51,46,15,10,100,0,36,82,54,12,89,18,63,30,61,52,89,27,67,48,23,20,80,19,20,35,64,52,67,46,49,32,14,88,94,73,85,67,26,11,67,69,77,47,62,66,61,40,19,85
45,22,41,95,44,69,27,37,20,36,0,39,93,33,83,94,47,88,17,59,31,87,96,58,27,89,16,99,61,100,22,56,21,19,14,54,16,63,84,50,97,47,21,93,65,33,99,17,65,63,23,79,93,45
72,33,98,94,70,35,12,20,92,82,39,0,78,22,94,58,35,100,49,49,22,12,13,99,50,67,44,22,21,80,50,32,53,63,34,21,97,20,47,31,79,68,59,41,40,28,67,90,100,28,14,92,23,72
45,47,58,51,74,24,31,26,31,54,93,78,0,53,20,11,73,59,53,80,24,22,80,78,71,77,96,86,75,100,34,97,95,31,79,86,55,19,93,33,39,88,66,13,10,65,16,22,13,23,67,98,49,45
63,27,86,57,98,78,46,65,37,12,33,22,53,0,65,18,48,64,24,28,13,25,57,72,85,39,68,100,81,44,77,70,31,14,69,82,91,42,73,90,46,26,64,34,73,13,67,60,53,70,55,71,75,63
98,90,36,53,48,87,26,19,42,89,83,94,20,65,0,51,80,10,51,73,55,81,42,77,27,88,17,89,18,33,27,91,82,53,85,10,99,39,84,96,57,29,58,16,83,20,19,60,64,100,22,77,79,98
78,73,76,25,11,13,62,17,12,18,94,58,11,18,51,0,49,36,93,41,88,56,93,98,79,67,89,45,55,85,43,42,99,94,67,23,37,84,26,60,65,25,37,21,15,78,77,11,34,44,10,65,99,78
55,66,44,24,12,75,78,87,43,63,47,35,73,48,80,49,0,88,91,17,76,23,55,54,25,82,57,63,78,17,76,92,15,90,86,55,13,75,32,28,32,80,24,90,99,88,15,43,70,19,21,18,33,55
95,89,23,100,22,23,84,70,73,30,88,100,59,64,10,36,88,0,98,26,70,98,89,75,14,21,97,49,92,100,79,21,94,27,27,49,16,51,26,28,13,23,70,58,38,99,36,95,21,64,34,77,15,95
98,99,76,88,36,34,98,88,56,61,17,49,53,24,51,93,91,98,0,37,75,29,68,94,97,85,58,51,60,49,86,97,51,23,62,94,63,23,65,97,73,84,73,68,85,43,34,69,14,23,56,14,37,98
50,41,34,31,46,96,44,61,15,52,59,49,80,28,73,41,17,26,37,0,53,66,48,74,13,98,14,73,63,44,66,41,13,89,24,66,38,34,61,89,70,56,90,59,11,89,93,43,71,71,12,60,78,50
51,96,48,26,59,81,81,16,52,89,31,22,24,13,55,88,76,70,75,53,0,72,41,93,20,24,10,92,42,40,88,25,35,15,15,44,87,25,68,22,37,89,14,88,55,53,44,85,53,91,50,66,57,51
47,12,75,75,42,87,33,64,53,27,87,12,22,25,81,56,23,98,29,66,72,0,23,27,95,28,14,19,95,56,50,10,17,31,68,55,66,39,25,31,36,58,61,24,15,69,70,44,65,94,20,70,14,47
67,91,75,29,73,100,28,89,16,67,96,13,80,57,42,93,55,89,68,48,41,23,0,60,97,54,49,64,11,47,13,78,78,60,12,21,52,47,77,50,43,89,87,99,94,97,16,79,70,81,91,70,55,67
80,47,48,10,16,47,77,22,64,48,58,99,78,72,77,98,54,75,94,74,93,27,60,0,71,91,65,93,37,33,35,86,78,22,86,22,67,87,65,17,74,30,46,28,98,81,82,38,52,38,43,39,69,80
66,31,46,54,31,11,15,76,100,23,27,50,71,85,27,79,25,14,97,13,20,95,97,71,0,80,88,20,48,39,46,90,79,36,57,54,10,85,40,63,85,91,93,61,47,86,56,56,56,70,72,43,71,66
54,59,84,11,15,23,20,32,76,20,89,67,77,39,88,67,82,21,85,98,24,28,54,91,80,0,23,54,77,82,86,82,41,70,95,36,22,48,94,49,36,93,49,69,77,81,71,60,85,30,23,29,44,54
66,20,94,65,26,73,71,49,84,80,16,44,96,68,17,89,57,97,58,14,10,14,49,65,88,23,0,17,27,54,90,90,55,47,44,48,78,43,75,26,52,95,72,46,91,12,77,91,70,40,21,97,46,66
65,44,46,11,86,19,86,75,88,19,99,22,86,100,89,45,63,49,51,73,92,19,64,93,20,54,17,0,41,83,68,16,15,88,36,81,46,45,37,90,26,67,26,62,55,19,50,55,34,70,97,34,91,65
60,91,90,61,73,11,29,36,90,20,61,21,75,81,18,55,78,92,60,63,42,95,11,37,48,77,27,41,0,73,15,45,35,45,32,44,33,12,16,99,67,40,18,25,45,58,65,53,43,62,75,89,16,60
88,11,72,51,98,27,50,64,30,35,100,80,100,44,33,85,17,100,49,44,40,56,47,33,39,82,54,83,73,0,73,12,58,75,13,91,93,45,62,84,76,28,77,22,58,17,83,13,96,86,36,95,83,88
97,54,27,97,89,48,100,43,46,64,22,50,34,77,27,43,76,79,86,66,88,50,13,35,46,86,90,68,15,73,0,49,16,66,91,60,62,94,81,76,76,48,98,50,40,70,75,30,60,36,84,80,14,97
48,55,19,82,85,94,35,43,38,52,56,32,97,70,91,42,92,21,97,41,25,10,78,86,90,82,90,16,45,12,49,0,19,85,48,50,51,45,97,46,94,91,69,21,18,60,67,54,100,12,49,97,85,48
62,21,65,33,60,14,31,94,33,67,21,53,95,31,82,99,15,94,51,13,35,17,78,78,79,41,55,15,35,58,16,19,0,80,15,19,62,11,47,83,34,92,90,60,78,98,48,46,79,89,45,84,96,62
88,81,88,51,43,33,67,29,12,46,19,63,31,14,53,94,90,27,23,89,15,31,60,22,36,70,47,88,45,75,66,85,80,0,61,88,28,66,15,73,60,24,47,43,45,11,70,69,47,61,86,14,56,88
35,39,22,47,69,44,35,51,44,49,14,34,79,69,85,67,86,27,62,24,15,68,12,86,57,95,44,36,32,13,91,48,15,61,0,91,62,82,99,61,40,37,62,26,60,32,40,82,50,33,85,34,29,35
72,40,38,91,53,78,27,51,93,32,54,21,86,82,10,23,55,49,94,66,44,55,21,22,54,36,48,81,44,91,60,50,19,88,91,0,91,22,100,45,51,46,20,43,34,59,88,28,93,92,84,33,10,72
81,37,85,25,16,29,12,50,98,14,16,97,55,91,99,37,13,16,63,38,87,66,52,67,10,22,78,46,33,93,62,51,62,28,62,91,0,18,94,71,81,65,58,32,18,50,54,71,71,58,16,70,26,81
83,78,51,21,40,27,32,74,25,88,63,20,19,42,39,84,75,51,23,34,25,39,47,87,85,48,43,45,12,45,94,45,11,66,82,22,18,0,97,82,34,73,72,74,48,23,72,49,53,96,41,81,49,83
95,67,92,58,29,37,41,94,83,94,84,47,93,73,84,26,32,26,65,61,68,25,77,65,40,94,75,37,16,62,81,97,47,15,99,100,94,97,0,12,38,30,12,99,34,37,74,10,22,94,55,12,15,95
75,93,11,62,49,26,13,26,100,73,50,31,33,90,96,60,28,28,97,89,22,31,50,17,63,49,26,90,99,84,76,46,83,73,61,45,71,82,12,0,77,76,67,59,83,11,66,68,50,30,27,39,31,75
52,77,73,42,22,95,69,37,30,85,97,79,39,46,57,65,32,13,73,70,37,36,43,74,85,36,52,26,67,76,76,94,34,60,40,51,81,34,38,77,0,29,66,51,19,11,39,82,42,62,67,98,42,52
96,29,39,79,80,33,64,74,10,67,47,68,88,26,29,25,80,23,84,56,89,58,89,30,91,93,95,67,40,28,48,91,92,24,37,46,65,73,30,76,29,0,24,37,22,75,26,97,62,57,80,100,93,96
44,98,63,21,34,87,42,53,67,26,21,59,66,64,58,37,24,70,73,90,14,61,87,46,93,49,72,26,18,77,98,69,90,47,62,20,58,72,12,67,66,24,0,51,35,47,42,71,15,23,21,91,43,44
20,22,89,47,82,50,45,65,46,11,93,41,13,34,16,21,90,58,68,59,88,24,99,28,61,69,46,62,25,22,50,21,60,43,26,43,32,74,99,59,51,37,51,0,92,24,78,41,15,90,72,70,95,20
80,83,34,51,86,11,36,17,11,67,65,40,10,73,83,15,99,38,85,11,55,15,94,98,47,77,91,55,45,58,40,18,78,45,60,34,18,48,34,83,19,22,35,92,0,14,79,29,98,41,58,16,97,80
47,23,21,88,92,69,60,48,66,69,33,28,65,13,20,78,88,99,43,89,53,69,97,81,86,81,12,19,58,17,70,60,98,11,32,59,50,23,37,11,11,75,47,24,14,0,35,41,16,49,41,87,96,47
75,14,19,90,58,50,10,11,28,77,99,67,16,67,19,77,15,36,34,93,44,70,16,82,56,71,77,50,65,83,75,67,48,70,40,88,54,72,74,66,39,26,42,78,79,35,0,39,50,31,22,64,81,75
68,35,87,21,38,55,58,93,69,47,17,90,22,60,60,11,43,95,69,43,85,44,79,38,56,60,91,55,53,13,30,54,46,69,82,28,71,49,10,68,82,97,71,41,29,41,39,0,66,47,30,22,54,68
91,16,89,89,37,85,67,72,86,62,65,100,13,53,64,34,70,21,14,71,53,65,70,52,56,85,70,34,43,96,60,100,79,47,50,93,71,53,22,50,42,62,15,15,98,16,50,66,0,44,75,90,37,91
53,60,71,50,41,72,12,35,70,66,63,28,23,70,100,44,19,64,23,71,91,94,81,38,70,30,40,70,62,86,36,12,89,61,33,92,58,96,94,30,62,57,23,90,41,49,31,47,44,0,68,89,100,53
91,17,14,62,29,55,21,45,10,61,23,14,67,55,22,10,21,34,56,12,50,20,91,43,72,23,21,97,75,36,84,49,45,86,85,84,16,41,55,27,67,80,21,72,58,41,22,30,75,68,0,39,38,91
42,80,68,29,91,76,52,44,54,40,79,92,98,71,77,65,18,77,14,60,66,70,70,39,43,29,97,34,89,95,80,97,84,14,34,33,70,81,12,39,98,100,91,70,16,87,64,22,90,89,39,0,48,42
75,96,90,13,39,99,91,21,91,19,93,23,49,75,79,99,33,15,37,78,57,14,55,69,71,44,46,91,16,83,14,85,96,56,29,10,26,49,15,31,42,93,43,95,97,96,81,54,37,100,38,48,0,75
0,69,99,88,44,58,66,41,22,85,45,72,45,63,98,78,55,95,98,50,51,47,67,80,66,54,66,65,60,88,97,48,62,88,35,72,81,83,95,75,52,96,44,20,80,47,75,68,91,53,91,42,75,0
