58
0,1,3,3,3,4,1,3,2,1,3,4,1,3,4,2,1,2,2,3,4,1,4,2,3,1,3,2,4,2,3,1,1,3,1,2,2,2,3,1,3,4,1,2,4,1,2,1,4,3,3,2,4,1,3,1,2,4,1,0
0,87,11,47,12,75,36,49,59,92,29,82,98,66,31,72,82,48,94,85,27,76,74,78,63,21,34,78,63,56,12,28,82,34,65,32,27,83,38,22,38,59,19,86,34,84,74,75,90,97,54,86,95,80,54,46,83,77,56,0
87,0,93,26,37,28,21,10,81,39,77,32,84,54,66,60,79,83,90,27,90,77,88,24,84,38,92,83,87,72,45,84,99,66,26,93,66,79,88,81,65,31,74,60,90,31,58,25,30,54,15,16,92,35,96,63,10,91,40,87
11,93,0,64,88,52,37,80,77,42,13,55,45,81,75,68,36,73,73,52,38,19,11,16,36,35,93,12,54,50,94,65,88,13,26,19,89,61,60,65,57,70,77,89,47,92,25,19,39,52,49,44,29,61,81,80,70,97,32,11
47,26,64,0,92,36,45,48,77,26,41,13,79,30,79,93,69,33,22,62,80,75,58,60,35,73,31,64,17,81,65,39,63,15,64,62,25,60,37,85,11,59,74,96,81,57,59,70,44,87,20,72,92,15,24,66,56,84,84,47
12,37,88,92,0,65,86,14,40,34,18,40,95,32,80,49,17,94,47,32,32,20,64,36,98,46,23,84,13,10,95,33,86,45,85,46,34,76,93,39,24,46,94,88,23,74,51,18,55,28,46,66,30,96,11,75,24,48,63,12
75,28,52,36,65,0,74,18,61,89,15,68,84,11,89,27,17,40,31,57,35,18,20,93,24,15,12,79,83,95,57,53,97,86,94,87,11,85,60,93,78,91,17,68,36,23,81,60,89,47,92,73,83,20,69,74,69,53,13,75
36,21,37,45,86,74,0,55,51,54,57,27,60,91,97,61,80,35,37,19,21,49,23,48,32,89,14,87,99,65,22,80,46,22,91,91,83,98,73,94,45,12,71,74,15,21,92,65,49,89,91,77,80,15,80,24,56,79,72,36
49,10,80,48,14,18,55,0,44,15,67,100,48,29,60,91,91,53,55,36,11,31,64,41,45,76,59,33,40,17,94,22,12,86,35,55,71,23,57,100,38,45,12,25,61,65,71,72,46,69,22,44,66,97,76,41,19,42,72,49
59,81,77,77,40,61,51,44,0,35,90,44,33,28,76,85,46,39,26,64,88,43,58,61,35,69,44,17,41,91,40,28,31,42,52,73,58,57,96,75,75,92,73,32,50,89,36,98,45,47,41,41,76,31,37,86,58,50,61,59
