97
0,2,2,2,4,4,3,2,2,4,2,4,4,1,3,4,4,3,3,1,4,1,1,3,4,2,3,1,2,2,2,1,1,1,3,3,1,1,1,1,1,2,3,2,1,4,3,2,2,1,3,4,1,1,4,4,3,3,2,3,3,4,2,2,2,1,3,2,4,3,2,3,2,3,3,3,1,3,2,2,3,4,3,1,4,4,2,2,1,3,4,2,3,1,3,1,4,4,0
0,99,38,26,33,61,96,98,66,74,31,87,77,43,37,99,69,85,48,33,22,82,52,18,97,88,70,87,98,43,95,48,53,82,92,64,73,100,29,91,41,100,21,43,96,75,71,58,43,51,56,16,34,54,74,50,63,32,32,52,23,44,26,88,10,84,58,40,94,83,23,79,56,22,12,60,88,84,57,80,79,22,93,76,32,62,93,35,37,55,39,27,45,59,12,88,66,42,0
99,0,17,97,95,43,20,10,31,13,26,62,24,73,74,64,10,45,85,84,29,19,100,61,16,91,46,62,92,44,51,63,19,95,77,48,55,54,15,93,54,93,73,32,79,53,83,18,24,40,56,75,81,69,29,81,53,55,59,37,90,44,28,22,48,87,28,98,66,82,11,38,83,74,19,36,58,23,59,20,72,67,65,38,22,68,49,86,77,72,41,88,58,24,58,71,61,71,99
38,17,0,76,52,68,14,36,59,60,98,77,81,48,49,54,34,30,29,10,74,87,51,34,69,31,49,72,85,20,31,36,30,59,95,77,60,32,100,89,100,38,16,52,20,47,26,73,66,93,99,93,14,74,63,58,14,69,76,84,45,96,84,81,74,75,89,27,78,62,14,52,11,51,59,44,84,43,45,43,60,91,30,69,53,81,36,53,89,56,73,89,48,56,81,59,10,38,38
26,97,76,0,84,19,77,11,84,26,41,59,94,36,71,66,35,57,84,82,57,73,32,28,45,14,42,76,57,49,61,37,46,82,92,82,57,76,50,19,54,72,20,85,52,38,25,89,62,83,12,20,29,98,49,98,11,88,29,99,82,17,56,100,32,44,16,69,32,12,86,58,34,59,46,37,13,69,55,24,87,42,63,20,42,44,89,24,63,74,22,81,24,84,52,65,33,68,26
33,95,52,84,0,60,79,42,74,68,91,39,89,95,45,21,99,39,21,69,10,89,26,74,19,81,21,13,96,19,96,16,39,51,61,67,54,88,98,52,66,99,14,40,45,24,65,58,99,50,66,57,81,47,22,63,49,10,48,47,27,60,57,53,36,66,15,53,97,81,86,72,72,99,39,53,79,99,31,100,100,84,18,59,90,90,98,37,35,51,89,84,54,65,28,100,40,54,33
61,43,68,19,60,0,96,21,83,84,94,89,89,92,96,87,92,13,96,62,47,32,64,50,61,31,30,18,100,47,99,28,15,52,28,42,89,26,30,71,80,37,41,32,85,23,58,47,62,35,73,19,73,89,51,75,13,47,27,32,69,39,72,27,85,53,69,77,73,82,32,48,75,70,56,42,66,97,100,10,86,32,23,34,20,19,94,80,43,99,76,24,66,12,39,17,36,79,61
96,20,14,77,79,96,0,47,92,28,77,15,33,85,95,67,67,69,93,86,26,99,39,73,13,10,97,44,18,15,43,90,63,54,48,50,82,13,30,20,76,51,50,41,31,42,56,66,32,63,16,45,12,24,48,58,67,95,77,78,61,41,70,58,68,16,34,73,41,84,71,60,75,85,39,75,93,79,95,74,83,93,25,20,21,73,64,86,47,75,93,88,16,92,41,71,68,65,96
98,10,36,11,42,21,47,0,72,42,90,45,22,93,40,81,58,77,78,36,10,39,71,10,98,97,25,44,32,77,72,47,96,19,44,31,100,28,70,46,64,89,15,99,90,77,20,44,51,35,93,36,23,39,92,48,45,70,77,14,16,93,62,39,90,36,63,18,93,68,18,46,36,99,60,65,67,35,28,81,70,86,30,58,32,60,41,29,17,36,25,71,70,53,70,19,71,62,98
66,31,59,84,74,83,92,72,0,100,70,47,61,29,11,36,39,57,12,56,92,28,70,24,84,26,40,84,42,61,95,23,75,63,40,78,63,40,23,44,30,83,47,28,56,23,45,57,49,20,96,37,34,65,52,61,84,23,42,40,61,41,39,93,17,93,53,61,78,91,61,90,47,65,78,51,27,71,37,76,62,68,69,68,27,18,39,98,48,62,25,47,55,92,73,93,36,32,66
74,13,60,26,68,84,28,42,100,0,78,24,73,100,43,32,18,90,63,73,43,26,17,18,57,35,53,96,81,65,75,76,42,91,83,64,41,85,79,92,51,50,79,41,98,53,79,78,79,89,93,45,14,21,85,64,45,48,55,56,13,35,35,10,38,58,25,93,28,26,72,35,23,93,52,41,59,80,94,33,37,20,65,19,48,48,96,96,97,54,43,21,77,63,78,35,17,11,74
31,26,98,41,91,94,77,90,70,78,0,30,50,10,49,15,12,54,94,16,91,54,12,68,12,63,78,55,18,69,70,87,54,16,77,47,80,97,98,89,15,12,96,27,28,28,25,79,91,40,55,35,19,35,76,20,70,39,52,54,86,66,75,43,56,25,31,72,77,31,80,12,25,88,84,66,66,73,95,74,92,63,10,39,97,87,50,26,97,36,34,33,18,80,47,51,42,73,31
87,62,77,59,39,89,15,45,47,24,30,0,96,64,96,31,74,65,57,57,66,42,73,35,64,21,51,89,93,92,100,76,14,75,23,47,18,37,16,88,68,96,97,30,35,61,51,40,86,95,44,10,63,76,51,67,90,73,99,70,77,86,54,40,22,92,96,29,85,79,25,82,70,73,50,78,20,59,59,79,40,38,64,74,74,83,68,51,13,34,30,41,100,49,11,16,73,76,87
77,24,81,94,89,89,33,22,61,73,50,96,0,46,12,69,10,55,67,91,67,41,41,95,45,57,90,45,13,12,44,74,53,92,54,27,88,95,100,42,11,28,28,56,48,97,74,87,53,35,71,45,42,24,16,73,58,76,96,68,40,69,99,67,15,72,88,49,36,18,82,49,73,40,72,95,15,37,66,31,85,80,80,95,55,80,33,32,53,94,11,31,88,98,96,69,73,52,77
43,73,48,36,95,92,85,93,29,100,10,64,46,0,25,71,58,15,90,87,51,56,44,47,70,35,63,29,14,68,92,86,69,47,30,42,91,20,67,17,37,53,20,54,24,85,46,44,46,51,94,89,36,65,97,36,15,13,35,53,11,61,49,14,89,41,88,25,97,34,97,86,99,26,30,73,99,83,60,23,17,57,94,51,88,22,79,10,96,23,19,27,42,41,44,32,96,36,43
37,74,49,71,45,96,95,40,11,43,49,96,12,25,0,87,63,44,87,60,46,62,17,50,55,19,14,98,24,89,41,21,43,40,22,100,53,30,68,93,22,90,87,61,75,47,88,60,96,91,65,71,25,80,60,52,37,33,82,16,49,60,68,39,99,17,90,86,76,11,69,40,85,60,54,95,13,29,15,11,23,13,75,13,72,23,58,30,99,29,80,34,63,24,81,58,49,50,37
99,64,54,66,21,87,67,81,36,32,15,31,69,71,87,0,21,21,29,28,66,85,69,78,96,65,26,70,35,33,30,20,87,36,52,37,84,42,89,31,13,25,87,36,50,46,53,34,33,96,94,77,87,15,36,41,62,33,69,26,57,99,81,16,60,53,36,97,30,74,31,40,63,21,31,34,11,99,20,49,71,17,45,79,24,56,14,24,33,74,12,24,77,31,24,59,14,96,99
69,10,34,35,99,92,67,58,39,18,12,74,10,58,63,21,0,74,20,86,40,66,90,34,45,95,70,35,22,81,20,16,79,77,82,29,51,90,93,71,75,65,85,58,92,75,72,61,40,100,73,51,99,67,40,75,37,32,95,11,38,33,19,70,91,15,71,41,53,95,13,86,25,53,95,10,70,98,59,73,91,89,74,89,11,26,82,71,52,29,46,73,29,40,56,38,81,99,69
85,45,30,57,39,13,69,77,57,90,54,65,55,15,44,21,74,0,43,10,11,43,85,76,16,14,88,12,91,92,61,59,19,46,20,41,24,95,81,95,21,47,53,40,13,34,54,65,41,24,15,65,85,93,76,10,81,39,32,26,72,36,70,98,68,59,87,70,86,44,13,95,23,38,52,15,98,78,56,49,15,54,11,90,61,33,10,28,37,31,37,42,60,74,43,67,53,75,85
