36
0,1,2,4,3,2,3,4,3,1,2,1,1,1,1,1,2,1,3,4,3,2,3,4,4,3,1,2,4,2,1,3,1,4,2,4,3,0
0,12,69,97,86,87,80,91,15,30,83,62,90,77,23,97,39,23,59,70,14,80,91,28,61,86,92,10,81,63,45,27,66,12,22,18,51,0
12,0,69,21,63,43,12,35,42,93,85,29,73,29,92,67,28,77,80,48,69,23,93,44,38,43,70,68,40,53,30,64,91,98,15,92,16,12
69,69,0,79,21,68,84,61,85,18,86,42,31,19,39,14,52,10,80,40,46,55,85,42,69,34,97,52,49,97,21,62,98,43,64,31,55,69
97,21,79,0,35,17,84,33,81,65,48,56,83,11,38,65,48,32,71,13,56,68,78,32,68,28,97,81,43,29,59,81,95,88,15,38,47,97
86,63,21,35,0,81,53,28,54,71,98,19,93,53,32,75,91,17,98,39,42,74,35,18,12,31,76,86,60,30,12,54,49,93,77,10,82,86
87,43,68,17,81,0,38,96,83,13,34,90,42,14,14,19,63,72,51,30,71,98,33,60,32,51,85,92,48,87,98,56,22,99,12,96,50,87
80,12,84,84,53,38,0,47,56,69,15,31,24,100,92,39,58,84,13,80,96,79,16,93,15,22,90,25,33,75,12,93,12,25,90,80,87,80
91,35,61,33,28,96,47,0,73,55,29,88,58,96,85,84,60,52,52,52,35,75,53,66,10,65,20,20,51,39,84,24,21,75,30,89,28,91
15,42,85,81,54,83,56,73,0,98,60,84,28,27,40,82,53,54,76,35,29,43,14,44,94,19,93,73,69,19,91,88,75,75,39,35,98,15
30,93,18,65,71,13,69,55,98,0,32,58,64,39,50,72,52,16,46,49,30,56,80,13,30,37,87,86,54,15,29,34,91,15,85,38,64,30
83,85,86,48,98,34,15,29,60,32,0,23,26,74,76,16,52,41,56,96,49,56,15,45,87,69,56,70,51,99,50,55,93,74,19,76,75,83
62,29,42,56,19,90,31,88,84,58,23,0,81,70,66,10,12,98,36,73,85,23,88,45,62,50,56,23,41,43,46,40,61,84,86,67,49,62
90,73,31,83,93,42,24,58,28,64,26,81,0,12,28,93,11,24,77,65,30,54,47,15,58,93,21,60,57,37,16,19,24,81,69,67,38,90
