71
0,1,4,1,3,2,2,3,2,2,1,3,4,1,3,1,2,2,4,4,1,3,4,3,4,3,3,3,4,3,1,1,1,3,3,4,4,1,4,2,1,2,2,4,4,3,1,2,2,4,1,2,2,4,2,3,1,4,3,1,2,4,2,2,1,1,3,4,1,4,2,1,0
0,15,93,65,72,94,78,30,40,20,82,48,54,84,45,94,74,15,43,19,47,99,18,91,18,15,40,68,90,24,43,76,50,26,35,52,11,64,59,75,35,68,16,57,20,20,27,79,71,78,92,10,85,17,83,11,96,51,59,33,85,92,29,94,78,78,44,88,43,49,56,12,0
15,0,62,22,72,29,72,74,83,24,23,92,71,100,18,39,39,98,71,58,22,17,88,84,55,93,53,58,81,65,51,90,88,12,88,77,19,39,51,39,70,20,31,22,71,12,99,57,25,89,41,26,54,97,32,85,59,62,82,62,41,100,55,19,22,48,29,37,61,14,54,74,15
93,62,0,82,42,89,31,50,42,19,30,38,83,28,89,39,58,96,79,23,82,34,25,34,31,24,55,73,60,98,23,24,25,69,84,84,96,36,37,62,29,47,51,40,50,42,10,66,88,59,42,33,30,45,90,90,30,21,22,27,93,74,55,21,82,75,82,18,94,56,79,48,93
65,22,82,0,79,57,87,22,38,58,10,44,50,88,55,72,24,32,57,25,71,99,99,23,44,95,25,81,64,95,61,92,41,82,97,75,16,82,53,46,85,32,94,22,11,61,71,61,83,63,27,62,43,99,42,57,70,42,83,97,93,11,80,39,28,56,23,57,78,57,99,18,65
72,72,42,79,0,26,100,44,48,65,96,10,72,39,87,30,15,18,52,52,54,96,58,58,99,13,92,27,100,41,82,37,11,59,38,21,16,45,27,38,62,15,26,30,63,34,52,73,76,40,70,34,68,49,79,44,19,41,51,28,79,43,90,46,81,46,34,63,35,61,28,81,72
94,29,89,57,26,0,84,55,62,85,79,71,28,77,58,82,97,93,92,63,71,83,98,53,89,15,13,40,31,58,52,91,61,37,67,21,12,53,47,40,71,13,72,10,64,84,60,57,85,41,33,40,48,60,28,39,86,31,95,10,45,49,57,36,69,94,84,66,32,38,33,21,94
78,72,31,87,100,84,0,79,23,16,18,88,93,21,13,68,35,98,25,19,49,63,40,21,55,55,31,57,65,74,70,77,71,17,43,76,59,79,39,41,15,64,56,32,90,21,84,88,97,100,16,62,66,10,91,45,24,58,44,91,74,71,62,54,97,61,66,61,52,75,96,62,78
30,74,50,22,44,55,79,0,77,79,54,11,73,29,48,78,46,19,24,71,29,86,42,30,85,58,73,99,95,90,95,44,82,76,98,13,11,52,76,50,79,30,80,71,86,87,12,74,43,70,20,19,10,90,47,23,25,36,75,27,85,56,71,78,81,10,19,36,98,51,66,38,30
40,83,42,38,48,62,23,77,0,100,35,18,58,22,25,63,14,50,43,97,62,49,14,16,69,35,52,28,42,32,92,43,23,20,81,26,50,24,14,46,79,21,63,45,42,35,49,18,92,92,59,87,15,29,94,59,59,85,61,11,35,76,16,100,48,80,25,100,95,92,52,10,40
20,24,19,58,65,85,16,79,100,0,47,75,15,89,93,99,11,32,36,96,20,19,26,25,79,86,32,91,53,53,76,30,54,38,33,70,64,83,41,46,34,24,32,86,44,66,92,47,79,68,16,97,13,60,75,70,14,48,59,91,17,10,49,62,28,11,42,48,96,70,47,22,20
82,23,30,10,96,79,18,54,35,47,0,92,50,96,74,88,55,59,62,87,60,18,91,70,89,53,76,46,50,100,22,43,90,31,55,32,64,98,99,91,99,89,35,37,25,86,66,53,10,16,47,56,70,56,56,93,91,27,71,20,62,74,79,40,67,73,32,82,31,75,79,19,82
48,92,38,44,10,71,88,11,18,75,92,0,25,24,67,79,56,76,87,61,69,38,54,69,95,28,13,57,70,93,78,59,24,18,26,72,77,40,58,39,30,99,77,73,50,55,37,77,83,27,85,23,20,13,67,93,11,74,91,61,30,23,24,83,74,100,95,47,31,95,84,36,48
54,71,83,50,72,28,93,73,58,15,50,25,0,17,78,21,63,22,97,39,67,66,11,48,23,95,69,88,98,38,49,69,40,19,18,33,15,38,90,99,19,79,16,56,12,46,14,32,65,91,30,44,18,17,18,98,33,77,78,78,78,33,16,72,15,27,86,39,59,90,63,86,54
84,100,28,88,39,77,21,29,22,89,96,24,17,0,34,19,46,77,59,50,45,34,11,23,34,25,90,86,65,35,90,53,39,57,49,27,60,69,29,36,92,89,75,55,66,82,33,56,90,19,44,90,49,75,92,59,84,10,69,98,11,14,45,40,66,43,65,28,85,17,29,86,84
45,18,89,55,87,58,13,48,25,93,74,67,78,34,0,48,80,28,31,32,43,57,87,35,77,30,73,42,55,71,21,29,25,10,69,94,97,28,21,32,78,59,60,42,31,24,71,37,63,39,50,43,22,59,48,20,78,58,83,70,88,27,72,100,43,85,59,42,98,32,38,53,45
94,39,39,72,30,82,68,78,63,99,88,79,21,19,48,0,31,15,40,48,40,28,29,77,78,86,30,45,19,79,87,63,59,51,64,58,54,37,69,23,72,91,57,53,100,84,15,78,97,13,23,72,45,34,18,97,43,75,46,64,42,33,29,64,21,17,57,38,73,81,93,71,94
74,39,58,24,15,97,35,46,14,11,55,56,63,46,80,31,0,86,74,63,90,28,66,30,81,23,88,20,76,24,16,32,36,33,16,16,69,82,47,19,46,34,24,35,36,52,92,79,39,48,92,44,46,89,87,69,55,11,63,74,55,19,88,40,23,98,72,55,40,41,91,19,74
15,98,96,32,18,93,98,19,50,32,59,76,22,77,28,15,86,0,39,92,61,74,54,32,10,51,32,64,49,20,34,92,47,34,53,98,96,24,26,66,35,65,20,45,85,32,72,60,34,40,68,36,76,70,71,50,43,11,25,70,99,100,49,12,25,12,78,71,24,15,52,16,15
43,71,79,57,52,92,25,24,43,36,62,87,97,59,31,40,74,39,0,62,62,87,12,77,40,56,62,64,36,32,39,64,38,45,80,77,90,50,45,25,69,41,56,69,28,31,63,43,89,30,29,96,52,60,17,51,84,85,87,37,47,46,69,25,87,39,77,12,11,99,53,99,43
19,58,23,25,52,63,19,71,97,96,87,61,39,50,32,48,63,92,62,0,99,16,83,85,61,83,17,41,15,31,95,41,49,24,57,11,11,40,27,41,34,32,63,67,14,87,77,65,35,80,48,52,29,23,76,85,91,34,56,91,15,38,90,25,10,75,62,22,17,21,72,50,19
47,22,82,71,54,71,49,29,62,20,60,69,67,45,43,40,90,61,62,99,0,46,22,29,10,68,65,76,14,31,53,96,66,97,66,44,25,49,45,93,99,17,79,56,53,74,54,51,11,58,20,74,83,31,27,27,63,69,51,88,28,20,91,29,87,37,71,59,10,39,86,53,47
99,17,34,99,96,83,63,86,49,19,18,38,66,34,57,28,28,74,87,16,46,0,50,95,34,23,43,30,77,37,54,56,29,20,93,50,46,92,43,27,57,20,10,34,97,96,96,13,71,16,72,76,37,22,78,57,44,51,36,76,69,94,88,99,81,25,88,98,12,20,23,45,99
18,88,25,99,58,98,40,42,14,26,91,54,11,11,87,29,66,54,12,83,22,50,0,37,70,83,71,91,67,27,49,78,96,98,78,100,83,55,45,78,76,36,13,98,15,86,74,33,81,34,68,89,38,56,25,87,44,40,45,38,13,100,40,100,40,49,66,86,22,17,90,79,18
91,84,34,23,58,53,21,30,16,25,70,69,48,23,35,77,30,32,77,85,29,95,37,0,85,89,37,19,24,67,58,57,90,79,24,19,73,72,69,14,88,59,91,24,41,87,45,87,15,79,69,78,69,90,19,65,70,35,19,83,56,57,65,43,47,61,20,27,36,98,68,42,91
18,55,31,44,99,89,55,85,69,79,89,95,23,34,77,78,81,10,40,61,10,34,70,85,0,26,12,96,65,17,64,99,83,85,76,10,93,20,87,90,87,14,96,21,30,20,59,75,76,39,36,92,55,22,78,39,73,88,65,84,94,73,23,52,17,86,70,86,42,86,55,96,18
15,93,24,95,13,15,55,58,35,86,53,28,95,25,30,86,23,51,56,83,68,23,83,89,26,0,10,33,84,55,40,71,38,68,43,46,25,56,17,72,13,64,52,52,65,38,43,81,47,87,86,21,19,69,17,66,22,55,90,64,33,23,48,52,43,25,45,86,82,57,89,98,15
40,53,55,25,92,13,31,73,52,32,76,13,69,90,73,30,88,32,62,17,65,43,71,37,12,10,0,39,72,29,86,19,36,30,75,96,40,63,43,45,100,26,36,99,23,12,69,39,55,26,47,49,91,42,21,36,99,43,61,75,58,67,51,96,37,46,81,36,37,22,72,34,40
68,58,73,81,27,40,57,99,28,91,46,57,88,86,42,45,20,64,64,41,76,30,91,19,96,33,39,0,90,50,32,87,64,57,16,36,74,22,68,80,55,16,45,70,48,92,89,60,47,56,32,52,85,42,17,52,18,33,53,86,36,88,65,99,14,19,84,72,49,97,57,68,68
90,81,60,64,100,31,65,95,42,53,50,70,98,65,55,19,76,49,36,15,14,77,67,24,65,84,72,90,0,19,47,31,51,13,64,66,65,57,21,85,18,97,65,59,32,27,89,34,37,76,19,84,55,13,80,85,47,17,39,39,65,82,26,82,25,45,62,28,73,87,33,28,90
24,65,98,95,41,58,74,90,32,53,100,93,38,35,71,79,24,20,32,31,31,37,27,67,17,55,29,50,19,0,35,20,86,82,17,93,85,11,87,72,36,66,33,59,79,24,18,19,49,25,96,79,83,81,18,62,95,96,45,31,100,39,84,22,70,32,50,99,75,58,62,89,24
43,51,23,61,82,52,70,95,92,76,22,78,49,90,21,87,16,34,39,95,53,54,49,58,64,40,86,32,47,35,0,22,96,12,71,92,91,95,23,94,73,59,65,84,80,52,94,60,19,50,19,39,92,14,90,43,83,96,69,45,78,60,45,62,30,75,31,87,79,69,30,30,43
76,90,24,92,37,91,77,44,43,30,43,59,69,53,29,63,32,92,64,41,96,56,78,57,99,71,19,87,31,20,22,0,87,49,100,51,57,79,41,19,16,21,31,21,100,34,54,79,61,36,91,83,29,38,44,90,61,72,75,20,40,18,60,37,85,67,33,85,58,17,42,93,76
50,88,25,41,11,61,71,82,23,54,90,24,40,39,25,59,36,47,38,49,66,29,96,90,83,38,36,64,51,86,96,87,0,22,52,97,37,39,74,86,73,87,77,44,62,17,56,23,38,72,70,29,95,30,11,69,93,18,29,24,99,18,36,78,43,28,82,33,28,52,71,90,50
26,12,69,82,59,37,17,76,20,38,31,18,19,57,10,51,33,34,45,24,97,20,98,79,85,68,30,57,13,82,12,49,22,0,71,52,33,90,74,37,67,81,55,79,74,93,94,77,19,38,55,89,57,62,91,31,52,56,76,88,74,77,29,89,49,68,90,50,10,73,86,82,26
35,88,84,97,38,67,43,98,81,33,55,26,18,49,69,64,16,53,80,57,66,93,78,24,76,43,75,16,64,17,71,100,52,71,0,51,75,94,41,33,76,46,74,86,38,34,72,69,90,97,77,69,10,49,87,83,33,18,100,64,90,62,36,97,34,81,15,16,55,65,54,12,35
52,77,84,75,21,21,76,13,26,70,32,72,33,27,94,58,16,98,77,11,44,50,100,19,10,46,96,36,66,93,92,51,97,52,51,0,58,90,78,48,79,49,80,78,33,19,19,77,50,26,53,78,95,54,35,55,35,72,49,70,15,69,58,84,32,91,48,63,29,31,45,75,52
11,19,96,16,16,12,59,11,50,64,64,77,15,60,97,54,69,96,90,11,25,46,83,73,93,25,40,74,65,85,91,57,37,33,75,58,0,60,72,64,71,43,33,22,92,45,35,27,30,36,37,88,26,93,13,80,53,24,79,17,62,78,99,65,72,12,87,46,97,34,67,40,11
64,39,36,82,45,53,79,52,24,83,98,40,38,69,28,37,82,24,50,40,49,92,55,72,20,56,63,22,57,11,95,79,39,90,94,90,60,0,90,14,32,28,45,30,28,19,58,78,42,52,89,91,85,88,75,40,100,77,17,85,87,23,78,25,32,97,80,10,91,46,47,50,64
59,51,37,53,27,47,39,76,14,41,99,58,90,29,21,69,47,26,45,27,45,43,45,69,87,17,43,68,21,87,23,41,74,74,41,78,72,90,0,40,50,75,23,60,53,36,19,40,32,30,95,61,91,72,44,56,68,21,39,94,62,100,30,35,47,39,98,93,10,73,54,96,59
75,39,62,46,38,40,41,50,46,46,91,39,99,36,32,23,19,66,25,41,93,27,78,14,90,72,45,80,85,72,94,19,86,37,33,48,64,14,40,0,73,27,79,34,89,24,67,22,47,41,63,86,62,18,95,22,11,16,33,88,69,32,34,80,82,68,19,37,37,20,56,51,75
35,70,29,85,62,71,15,79,79,34,99,30,19,92,78,72,46,35,69,34,99,57,76,88,87,13,100,55,18,36,73,16,73,67,76,79,71,32,50,73,0,21,34,19,78,84,98,89,12,21,26,56,51,32,57,85,45,58,15,44,41,89,58,34,13,65,82,77,61,87,74,96,35
68,20,47,32,15,13,64,30,21,24,89,99,79,89,59,91,34,65,41,32,17,20,36,59,14,64,26,16,97,66,59,21,87,81,46,49,43,28,75,27,21,0,81,70,83,32,57,53,47,63,72,10,69,33,12,14,97,93,93,87,22,88,69,36,18,55,40,31,96,75,19,63,68
16,31,51,94,26,72,56,80,63,32,35,77,16,75,60,57,24,20,56,63,79,10,13,91,96,52,36,45,65,33,65,31,77,55,74,80,33,45,23,79,34,81,0,78,97,18,58,70,53,78,82,60,29,65,18,46,31,27,90,67,83,64,63,43,46,64,66,44,12,47,98,78,16
57,22,40,22,30,10,32,71,45,86,37,73,56,55,42,53,35,45,69,67,56,34,98,24,21,52,99,70,59,59,84,21,44,79,86,78,22,30,60,34,19,70,78,0,16,82,52,64,89,72,89,63,97,26,96,94,41,74,34,16,92,85,81,72,91,69,82,96,62,60,23,33,57
20,71,50,11,63,64,90,86,42,44,25,50,12,66,31,100,36,85,28,14,53,97,15,41,30,65,23,48,32,79,80,100,62,74,38,33,92,28,53,89,78,83,97,16,0,24,17,76,82,22,39,17,77,76,96,13,66,87,54,31,28,92,36,54,24,43,93,49,46,19,43,84,20
