74
0,4,4,3,3,1,4,4,2,2,1,1,3,4,3,1,2,3,2,2,3,3,1,1,1,4,2,4,1,1,3,1,2,2,3,2,3,2,4,1,1,2,3,3,3,1,4,2,4,3,3,3,3,2,1,1,4,3,2,2,2,1,4,3,3,2,3,4,1,3,1,4,4,1,2,0
0,24,12,79,40,83,15,67,78,59,82,37,53,34,79,27,77,35,65,52,62,37,92,23,15,54,51,77,96,17,70,40,14,63,94,35,84,32,97,65,65,35,61,29,19,85,95,100,79,73,47,70,24,58,87,64,69,81,37,68,10,78,64,68,59,97,53,20,63,23,78,40,16,88,14,0
24,0,50,89,35,66,87,82,38,16,78,66,27,46,27,43,42,48,34,81,32,40,75,10,79,57,96,32,64,76,78,33,89,15,58,65,75,11,17,33,43,29,22,34,59,27,32,26,31,75,27,53,94,40,84,98,48,97,89,68,73,72,15,73,84,79,22,50,95,90,41,11,11,64,42,24
12,50,0,83,90,13,80,93,98,16,19,95,26,86,48,11,43,49,21,10,26,67,99,19,77,38,68,55,81,89,22,85,20,100,88,60,92,57,87,26,60,52,33,39,92,22,17,89,28,61,94,22,17,37,58,31,62,43,97,68,68,81,38,77,75,76,36,44,13,35,53,49,26,49,94,12
79,89,83,0,37,50,23,50,54,41,67,92,73,47,19,39,61,32,64,86,27,16,73,99,55,94,85,62,48,74,79,41,10,96,67,84,65,41,14,83,69,38,35,44,32,88,80,27,22,20,26,32,83,16,47,99,30,55,70,45,60,20,50,27,26,11,50,66,30,96,76,52,69,45,39,79
40,35,90,37,0,12,87,40,73,33,96,57,88,30,32,65,54,47,54,85,95,71,80,21,88,91,58,34,10,24,90,76,69,76,52,34,50,47,34,80,21,88,86,92,66,88,28,31,24,19,15,14,59,30,30,52,27,66,91,27,34,49,47,83,47,97,83,97,69,82,91,61,99,54,26,40
83,66,13,50,12,0,50,46,56,11,31,64,88,50,75,25,40,38,15,44,48,27,51,28,49,12,49,41,17,92,69,52,67,58,67,93,95,90,62,95,82,28,47,49,90,87,90,66,74,55,67,77,21,76,87,63,67,88,86,32,33,82,94,90,86,67,19,41,27,47,65,56,97,52,70,83
15,87,80,23,87,50,0,15,93,62,32,64,13,23,83,63,28,76,100,89,26,83,95,47,68,56,19,51,78,85,25,22,72,33,14,24,53,60,17,58,37,16,44,92,57,51,32,61,28,54,22,44,11,90,34,50,77,65,15,98,81,34,45,47,57,29,78,41,29,49,100,71,38,78,61,15
67,82,93,50,40,46,15,0,40,89,57,46,12,79,37,91,98,61,19,67,75,91,22,85,68,72,83,61,18,32,48,60,12,20,31,52,65,25,33,66,37,94,36,33,59,15,41,61,62,62,85,49,61,30,54,85,59,96,36,11,83,41,37,30,37,63,24,82,13,65,26,96,24,50,12,67
78,38,98,54,73,56,93,40,0,16,31,75,20,29,29,55,96,26,22,80,86,28,54,98,75,45,93,73,59,67,76,53,100,20,67,52,22,99,70,45,12,45,18,73,69,91,87,80,44,46,53,21,89,41,34,79,55,69,63,92,44,71,14,82,18,88,75,14,88,73,15,56,92,75,100,78
59,16,16,41,33,11,62,89,16,0,13,54,95,11,80,12,76,77,63,48,84,80,88,48,28,16,49,16,71,75,13,69,35,40,33,91,73,81,65,12,48,54,83,47,89,93,23,23,61,92,32,98,64,48,75,37,76,91,85,32,59,60,99,54,77,34,25,98,92,89,94,84,86,74,30,59
82,78,19,67,96,31,32,57,31,13,0,15,15,100,37,65,12,34,30,15,44,87,61,22,17,55,29,99,93,80,41,63,57,76,70,31,39,50,14,19,15,21,68,22,20,32,62,86,95,13,66,67,18,93,68,21,59,79,11,27,59,89,12,92,95,46,26,100,41,18,10,96,72,31,22,82
37,66,95,92,57,64,64,46,75,54,15,0,50,92,80,65,26,20,74,72,97,53,51,72,63,56,87,37,60,48,14,71,15,39,95,88,12,84,27,100,93,53,82,71,52,14,85,85,87,25,23,54,10,66,69,95,64,62,72,31,21,76,77,30,86,51,53,77,22,96,70,23,47,75,26,37
53,27,26,73,88,88,13,12,20,95,15,50,0,15,19,27,20,71,79,14,87,68,98,25,89,13,21,84,99,13,30,84,40,85,31,35,36,90,49,28,19,83,84,51,15,81,94,58,94,97,88,51,85,94,75,37,81,38,63,68,17,84,44,52,97,32,89,30,98,95,86,47,18,98,82,53
34,46,86,47,30,50,23,79,29,11,100,92,15,0,83,16,12,17,22,11,77,86,15,86,18,94,31,93,57,23,51,53,88,98,91,24,54,63,31,63,50,92,89,48,68,39,18,88,41,67,97,69,76,32,73,97,66,54,18,62,13,92,56,50,49,15,72,16,10,25,81,17,56,47,69,34
79,27,48,19,32,75,83,37,29,80,37,80,19,83,0,58,25,15,18,92,56,45,47,66,79,39,80,33,15,79,89,72,25,58,50,75,95,58,48,76,65,24,20,17,74,76,11,56,44,99,48,97,27,94,63,61,62,32,75,36,20,86,22,66,46,95,64,21,40,65,95,49,79,37,86,79
27,43,11,39,65,25,63,91,55,12,65,65,27,16,58,0,61,53,22,47,75,36,10,37,53,57,26,76,77,78,89,41,56,53,91,75,82,23,41,22,97,59,48,12,54,28,36,81,54,84,98,45,66,67,15,27,43,68,76,19,86,62,22,55,75,96,41,60,31,61,65,75,79,71,96,27
77,42,43,61,54,40,28,98,96,76,12,26,20,12,25,61,0,74,59,26,80,78,42,81,94,42,57,71,69,96,79,54,35,69,55,65,66,12,26,91,67,65,17,39,37,47,69,10,67,46,41,71,85,79,13,30,34,18,33,67,46,55,46,88,66,59,100,94,49,64,25,83,41,21,97,77
35,48,49,32,47,38,76,61,26,77,34,20,71,17,15,53,74,0,81,80,65,47,94,64,62,44,22,31,33,50,80,53,68,28,31,24,66,13,93,62,58,93,81,80,95,54,62,72,75,51,83,51,83,51,63,11,14,30,53,86,38,71,21,95,43,62,54,82,57,77,65,97,86,100,38,35
65,34,21,64,54,15,100,19,22,63,30,74,79,22,18,22,59,81,0,17,23,75,69,31,56,25,64,36,90,57,10,64,64,22,28,87,60,71,21,91,96,70,60,91,90,94,30,80,76,13,65,55,26,17,95,18,15,17,54,47,36,52,10,71,71,18,22,88,100,60,76,69,85,98,14,65
