98
0,4,1,2,4,4,2,3,4,4,3,3,1,3,2,4,4,4,2,3,3,4,1,1,4,4,3,4,1,4,1,4,4,1,1,1,2,2,3,4,4,2,2,3,2,4,4,1,2,1,4,4,4,1,1,1,4,2,1,4,1,3,2,4,2,1,1,4,2,3,1,2,1,3,2,3,1,3,3,1,1,1,4,2,2,3,2,2,2,1,3,3,2,3,1,2,3,3,2,0
0,30,73,88,43,33,79,44,50,33,48,59,24,58,31,12,48,40,60,85,20,55,72,87,55,71,56,38,79,92,14,55,65,58,94,86,43,30,29,36,78,12,67,46,49,21,95,17,11,87,46,92,41,78,48,24,53,14,51,21,15,63,94,76,41,96,67,98,96,22,71,52,19,28,37,28,86,90,98,31,23,98,66,25,70,27,98,30,93,57,39,80,12,16,68,26,41,14,52,0
30,0,34,61,37,38,34,55,59,31,82,71,15,27,24,39,90,16,98,84,27,17,52,55,61,99,70,91,47,80,97,41,66,86,26,52,83,93,65,53,72,95,22,45,70,55,98,21,88,100,20,87,97,11,93,79,97,91,67,13,61,38,75,57,38,38,76,84,19,80,20,44,16,85,54,78,28,74,27,86,40,35,82,22,53,33,32,69,39,57,83,51,85,91,27,24,34,22,50,30
73,34,0,95,87,65,31,61,82,63,76,29,12,51,59,29,62,73,31,80,25,20,97,52,49,21,52,89,62,75,11,37,63,87,10,50,100,45,47,81,68,60,17,20,73,14,91,34,25,39,31,40,59,93,51,18,47,18,17,35,75,92,14,27,84,100,50,100,83,61,59,18,83,66,99,83,11,58,54,70,90,69,33,59,12,64,48,50,50,99,46,67,66,38,43,86,58,82,60,73
88,61,95,0,63,29,74,34,69,10,90,100,40,83,91,75,11,48,24,19,22,11,56,24,57,80,98,14,38,44,61,27,24,28,75,83,88,56,45,59,97,15,71,81,95,92,27,94,10,98,74,62,12,49,97,35,96,53,77,98,78,39,76,51,86,72,62,45,79,28,27,82,35,44,33,70,85,67,43,61,20,18,41,88,69,27,36,71,81,33,92,59,76,61,13,82,30,47,50,88
43,37,87,63,0,100,25,40,99,71,54,41,91,10,13,27,35,63,39,26,84,68,97,46,47,47,19,11,42,43,48,51,100,54,95,64,65,85,31,86,40,35,16,95,29,50,82,91,35,89,30,22,83,43,14,64,17,60,79,12,37,84,41,32,45,93,32,38,73,21,51,58,89,41,81,78,48,61,77,71,78,57,89,32,56,17,81,13,75,99,51,82,10,25,82,81,45,59,24,43
33,38,65,29,100,0,63,70,89,77,52,77,62,98,46,15,25,95,58,35,23,100,82,94,58,82,26,23,59,45,14,99,44,43,74,68,87,13,52,88,16,20,64,38,99,15,98,33,83,48,27,94,80,20,98,35,67,20,16,60,93,90,13,53,42,61,10,65,49,95,12,62,86,10,21,43,72,46,24,96,69,34,25,58,33,33,79,76,22,22,49,46,84,54,58,28,45,47,74,33
79,34,31,74,25,63,0,84,42,82,58,22,19,23,85,94,54,99,80,17,35,44,56,19,40,80,63,48,56,72,16,37,99,80,64,47,96,35,66,34,96,26,20,68,31,47,100,35,32,39,72,12,44,94,18,79,31,93,82,45,30,45,88,44,100,90,71,75,51,31,79,64,36,13,57,76,88,27,75,92,25,48,71,72,96,45,36,53,15,67,93,29,61,100,21,97,81,75,57,79
44,55,61,34,40,70,84,0,81,67,47,48,49,59,70,21,24,50,85,86,95,15,97,71,21,50,93,28,41,96,50,50,57,87,35,92,80,59,27,50,64,76,27,24,70,53,35,15,29,74,44,63,62,32,20,99,29,95,27,42,34,69,95,26,42,17,64,35,51,23,44,46,43,70,28,99,92,19,96,53,29,25,17,46,70,70,73,87,46,17,52,48,14,40,50,73,62,23,61,44
50,59,82,69,99,89,42,81,0,38,10,13,53,72,53,95,65,60,77,37,16,100,47,94,18,58,86,28,42,22,98,45,97,20,47,61,86,19,24,77,15,55,98,56,37,36,27,92,80,46,77,91,63,100,18,91,89,40,10,66,89,74,82,48,24,38,73,88,34,51,20,15,94,74,22,21,29,78,21,64,39,32,29,25,61,55,58,26,19,55,57,95,79,21,23,58,66,74,80,50
