74
0,1,1,3,2,2,1,2,4,1,3,1,4,4,4,4,4,3,2,2,4,2,1,1,3,2,4,4,2,3,4,1,3,4,1,4,3,1,4,4,1,3,2,2,3,1,4,1,4,3,2,1,3,1,1,3,3,3,4,3,4,4,4,3,2,2,2,2,3,4,2,2,4,4,2,0
0,25,86,23,73,71,16,28,86,57,72,55,11,88,17,57,47,76,89,45,88,27,74,48,84,37,25,40,17,53,76,86,60,20,82,26,17,67,90,12,29,11,24,57,35,51,74,16,96,91,12,98,87,41,32,95,88,26,30,94,23,44,61,30,92,73,35,83,49,37,80,94,82,17,35,0
25,0,33,81,33,20,30,76,58,78,21,93,85,40,50,30,96,88,69,96,94,28,11,53,99,93,66,29,30,70,68,31,19,84,62,23,53,91,14,22,39,47,87,71,57,95,45,68,78,50,59,67,43,65,48,96,19,100,54,57,64,91,30,29,67,21,70,55,17,12,84,98,74,58,61,25
86,33,0,54,59,76,13,36,77,88,63,94,92,61,50,88,22,61,26,25,74,82,15,96,72,88,66,71,47,60,55,56,64,77,66,73,100,32,26,54,40,100,49,74,47,46,58,96,83,30,83,71,71,24,89,94,26,91,69,85,40,28,57,44,56,68,15,24,56,39,21,31,88,61,29,86
23,81,54,0,21,78,17,94,93,51,28,38,24,22,52,47,25,90,62,37,30,13,38,43,16,94,25,88,50,16,52,25,61,88,44,21,19,97,32,89,51,30,90,40,11,57,82,55,100,77,18,37,37,46,97,20,77,13,16,69,88,33,29,45,64,11,39,24,37,32,88,49,26,47,42,23
73,33,59,21,0,42,53,91,60,62,57,100,36,81,81,96,52,99,84,67,80,15,97,55,39,92,11,46,45,66,11,56,40,60,48,13,48,84,93,84,39,38,54,35,28,73,61,55,73,71,59,54,93,32,37,85,22,57,73,90,54,54,27,17,66,92,51,78,10,44,87,67,96,76,51,73
71,20,76,78,42,0,40,88,10,15,54,30,76,86,29,30,32,49,22,37,37,91,45,65,23,97,47,13,99,86,14,98,77,58,44,23,82,34,47,18,22,22,78,61,31,88,96,94,18,62,71,34,44,82,89,91,15,28,62,74,100,80,60,16,57,89,89,50,21,88,48,89,43,29,39,71
16,30,13,17,53,40,0,68,29,44,94,12,56,82,30,39,91,26,66,33,52,30,34,96,81,28,61,95,99,75,32,68,81,77,66,45,15,14,31,83,39,89,10,60,95,80,17,72,17,84,20,58,99,94,87,19,54,45,38,34,17,58,46,48,35,44,99,73,88,49,72,73,95,80,45,16
28,76,36,94,91,88,68,0,30,26,72,48,26,64,54,71,84,21,21,54,91,32,69,98,54,32,68,45,64,56,78,62,46,50,79,93,12,41,72,43,94,65,22,27,35,32,88,38,80,59,25,61,22,67,93,63,89,96,82,66,79,49,77,50,91,83,48,57,82,57,28,57,19,84,83,28
86,58,77,93,60,10,29,30,0,59,39,57,54,26,90,78,22,24,48,17,17,62,15,30,92,98,11,85,54,53,13,48,29,83,84,96,15,87,61,54,30,83,14,55,83,83,84,44,71,56,32,68,14,74,100,41,54,55,13,91,90,16,17,17,24,44,50,38,68,38,79,83,76,20,42,86
57,78,88,51,62,15,44,26,59,0,99,69,29,58,23,84,79,10,58,24,48,46,11,62,14,44,48,68,48,45,12,14,67,81,19,58,84,59,99,96,96,17,93,30,91,81,57,59,44,77,31,67,76,31,63,57,53,58,21,38,63,26,55,81,33,77,44,90,90,13,59,51,91,68,78,57
72,21,63,28,57,54,94,72,39,99,0,65,92,98,44,24,72,50,44,26,65,67,38,23,45,39,74,43,45,70,23,47,78,30,27,63,12,15,48,16,64,57,19,74,49,33,54,22,76,19,34,28,12,35,66,39,89,86,15,58,80,34,50,96,70,37,68,90,46,84,36,74,69,27,79,72
55,93,94,38,100,30,12,48,57,69,65,0,71,96,32,54,26,13,30,86,79,53,28,67,100,26,60,30,91,81,37,70,23,93,41,56,16,62,20,43,63,12,81,77,89,72,38,34,88,36,84,92,50,73,38,83,67,10,23,13,67,15,98,35,20,24,28,42,65,58,77,27,92,67,41,55
