36
0,1,3,1,2,3,3,1,3,2,3,1,3,1,2,1,3,3,3,2,2,3,4,1,2,2,4,1,1,2,2,3,2,3,4,2,4,0
0,22,28,72,15,57,57,28,56,45,94,100,36,61,62,47,82,92,90,44,38,28,38,37,95,59,30,17,83,56,52,86,43,22,54,10,86,0
22,0,36,20,98,90,92,92,10,17,46,25,11,57,69,57,97,32,53,99,43,47,56,13,89,67,95,96,58,14,54,36,93,35,87,65,23,22
28,36,0,84,87,34,43,51,16,53,90,98,89,88,18,45,55,85,100,68,30,58,19,42,67,82,12,77,35,93,93,20,100,39,92,88,74,28
72,20,84,0,20,26,38,21,47,27,29,72,55,36,64,29,17,76,40,23,78,27,73,10,48,82,21,20,10,75,25,85,98,16,62,71,89,72
15,98,87,20,0,41,90,22,42,64,40,17,20,51,87,43,58,97,79,78,40,33,30,61,58,41,12,93,75,61,28,74,35,16,47,32,64,15
57,90,34,26,41,0,30,30,13,25,43,22,96,54,55,52,35,25,88,57,67,17,77,98,78,44,38,64,24,26,74,61,70,62,15,93,47,57
57,92,43,38,90,30,0,76,31,50,48,71,44,93,66,44,11,44,74,21,69,60,42,76,25,65,43,71,34,82,25,85,46,35,36,16,55,57
28,92,51,21,22,30,76,0,22,79,38,36,86,62,42,53,51,66,38,92,10,19,65,12,97,89,69,68,29,51,43,64,20,93,43,52,32,28
56,10,16,47,42,13,31,22,0,15,18,78,69,57,19,100,86,91,93,14,42,66,93,80,95,33,84,24,24,55,59,76,46,77,100,17,93,56
45,17,53,27,64,25,50,79,15,0,100,38,40,21,54,38,10,46,59,98,33,79,63,22,99,83,79,35,73,79,88,20,16,50,48,19,86,45
94,46,90,29,40,43,48,38,18,100,0,13,83,47,62,62,77,32,34,52,28,33,34,60,80,76,38,15,82,67,29,22,48,17,23,30,53,94
100,25,98,72,17,22,71,36,78,38,13,0,51,74,85,36,22,90,90,51,22,46,70,36,46,69,92,46,63,85,19,17,82,91,82,92,25,100
36,11,89,55,20,96,44,86,69,40,83,51,0,92,66,31,20,54,90,92,60,34,90,100,91,59,83,94,39,34,43,18,67,45,42,97,56,36
61,57,88,36,51,54,93,62,57,21,47,74,92,0,43,39,39,57,32,99,70,27,97,66,10,79,26,38,43,80,41,96,17,81,90,31,85,61
62,69,18,64,87,55,66,42,19,54,62,85,66,43,0,95,68,79,100,41,40,43,42,46,90,44,52,36,84,25,42,47,55,23,49,18,90,62
47,57,45,29,43,52,44,53,100,38,62,36,31,39,95,0,78,12,91,24,69,41,10,39,97,11,52,47,81,31,49,27,72,63,36,73,45,47
82,97,55,17,58,35,11,51,86,10,77,22,20,39,68,78,0,49,62,24,54,51,62,68,33,27,59,85,27,68,47,25,31,82,27,67,16,82
92,32,85,76,97,25,44,66,91,46,32,90,54,57,79,12,49,0,83,37,80,75,56,25,62,73,84,54,89,11,37,53,30,51,88,35,18,92
90,53,100,40,79,88,74,38,93,59,34,90,90,32,100,91,62,83,0,21,55,22,48,29,45,43,94,82,72,96,46,50,94,27,82,48,30,90
44,99,68,23,78,57,21,92,14,98,52,51,92,99,41,24,24,37,21,0,52,86,86,67,63,60,23,89,99,83,29,100,38,28,49,100,32,44
38,43,30,78,40,67,69,10,42,33,28,22,60,70,40,69,54,80,55,52,0,73,59,71,95,69,66,39,16,93,13,63,46,72,40,32,35,38
28,47,58,27,33,17,60,19,66,79,33,46,34,27,43,41,51,75,22,86,73,0,51,14,60,18,29,83,12,80,65,38,84,59,63,96,17,28
38,56,19,73,30,77,42,65,93,63,34,70,90,97,42,10,62,56,48,86,59,51,0,18,98,97,61,16,21,63,98,40,41,80,43,54,98,38
37,13,42,10,61,98,76,12,80,22,60,36,100,66,46,39,68,25,29,67,71,14,18,0,18,13,71,63,66,28,65,68,90,75,42,65,26,37
95,89,67,48,58,78,25,97,95,99,80,46,91,10,90,97,33,62,45,63,95,60,98,18,0,39,72,80,96,22,39,81,98,41,58,17,33,95
59,67,82,82,41,44,65,89,33,83,76,69,59,79,44,11,27,73,43,60,69,18,97,13,39,0,45,53,95,49,35,61,91,18,15,58,81,59
30,95,12,21,12,38,43,69,84,79,38,92,83,26,52,52,59,84,94,23,66,29,61,71,72,45,0,74,62,20,65,28,64,67,76,51,23,30
17,96,77,20,93,64,71,68,24,35,15,46,94,38,36,47,85,54,82,89,39,83,16,63,80,53,74,0,68,20,64,48,96,90,58,40,61,17
83,58,35,10,75,24,34,29,24,73,82,63,39,43,84,81,27,89,72,99,16,12,21,66,96,95,62,68,0,30,28,85,75,36,43,60,10,83
56,14,93,75,61,26,82,51,55,79,67,85,34,80,25,31,68,11,96,83,93,80,63,28,22,49,20,20,30,0,71,72,86,87,98,41,92,56
52,54,93,25,28,74,25,43,59,88,29,19,43,41,42,49,47,37,46,29,13,65,98,65,39,35,65,64,28,71,0,40,85,88,82,60,20,52
86,36,20,85,74,61,85,64,76,20,22,17,18,96,47,27,25,53,50,100,63,38,40,68,81,61,28,48,85,72,40,0,53,24,16,18,47,86
43,93,100,98,35,70,46,20,46,16,48,82,67,17,55,72,31,30,94,38,46,84,41,90,98,91,64,96,75,86,85,53,0,63,38,70,33,43
22,35,39,16,16,62,35,93,77,50,17,91,45,81,23,63,82,51,27,28,72,59,80,75,41,18,67,90,36,87,88,24,63,0,83,69,31,22
54,87,92,62,47,15,36,43,100,48,23,82,42,90,49,36,27,88,82,49,40,63,43,42,58,15,76,58,43,98,82,16,38,83,0,94,96,54
10,65,88,71,32,93,16,52,17,19,30,92,97,31,18,73,67,35,48,100,32,96,54,65,17,58,51,40,60,41,60,18,70,69,94,0,59,10
86,23,74,89,64,47,55,32,93,86,53,25,56,85,90,45,16,18,30,32,35,17,98,26,33,81,23,61,10,92,20,47,33,31,96,59,0,86
0,22,28,72,15,57,57,28,56,45,94,100,36,61,62,47,82,92,90,44,38,28,38,37,95,59,30,17,83,56,52,86,43,22,54,10,86,0
