71
0,2,4,3,1,2,4,1,2,2,3,1,1,4,1,4,1,3,2,4,3,1,1,3,3,3,4,1,1,2,2,2,4,4,4,2,2,4,1,2,1,2,3,4,3,4,1,1,2,4,2,4,4,2,3,1,2,4,3,3,3,3,2,4,1,2,4,4,2,4,2,2,0
0,37,57,85,93,78,68,33,41,88,39,50,98,21,94,21,71,87,46,96,34,75,41,94,93,58,63,63,59,12,75,11,11,88,55,34,93,90,25,38,19,27,15,42,60,16,37,52,27,93,44,66,54,60,88,79,68,72,46,91,56,68,45,81,71,52,90,24,59,64,31,47,0
37,0,61,32,21,19,22,48,69,11,72,63,69,69,50,20,47,49,31,69,97,89,50,59,85,46,78,24,45,41,61,48,16,37,22,59,69,41,56,73,50,29,54,64,16,33,32,22,83,70,84,75,91,82,84,53,24,69,34,32,13,30,42,27,83,79,34,44,35,31,74,64,37
57,61,0,43,27,93,52,13,51,30,50,79,92,66,74,49,42,51,43,82,83,17,20,32,35,69,91,19,12,52,82,57,27,44,47,29,14,43,12,50,33,52,59,83,59,57,66,74,73,55,20,62,59,10,11,95,62,27,47,98,91,22,44,40,14,22,98,100,13,75,52,24,57
85,32,43,0,90,33,33,51,13,11,46,12,95,39,94,80,13,84,61,77,75,84,95,38,58,91,10,65,76,93,55,98,64,99,93,24,60,80,38,27,56,49,77,65,45,48,62,71,48,56,65,64,33,15,47,84,34,40,77,41,75,14,55,26,23,68,57,52,37,23,50,97,85
93,21,27,90,0,83,13,97,97,47,93,91,68,84,40,23,87,67,88,10,22,19,50,86,58,99,19,30,81,34,63,18,40,82,34,65,56,88,95,53,17,79,97,86,57,62,80,95,91,24,70,28,48,85,76,68,40,26,28,68,85,10,11,35,60,15,99,29,92,99,48,79,93
78,19,93,33,83,0,86,79,71,41,49,55,52,46,89,39,33,52,91,93,60,100,81,37,88,65,97,77,34,27,43,52,12,20,53,12,50,25,87,57,67,85,15,39,81,19,31,47,40,16,51,32,44,12,64,40,99,94,74,98,49,91,100,41,61,15,65,19,33,64,43,18,78
68,22,52,33,13,86,0,47,90,86,44,57,62,84,37,68,83,87,95,90,41,94,47,12,49,63,84,86,62,49,27,10,58,63,30,64,95,99,42,62,91,43,10,71,71,24,51,66,96,64,77,89,68,20,12,42,24,53,71,39,70,28,16,85,91,61,12,77,28,89,23,62,68
33,48,13,51,97,79,47,0,44,99,51,12,53,51,63,29,31,32,64,95,31,35,60,77,29,10,50,77,27,86,85,74,52,31,96,34,92,18,26,14,39,49,11,72,94,92,70,49,49,80,68,43,28,53,56,100,48,11,22,40,57,61,71,43,93,99,57,96,43,34,60,99,33
41,69,51,13,97,71,90,44,0,96,81,66,63,79,11,99,56,56,70,22,90,81,16,63,55,92,35,64,58,58,33,58,97,87,91,53,37,37,55,23,63,60,41,42,51,62,50,69,85,35,53,81,42,28,53,40,91,71,42,60,66,53,44,91,17,46,69,43,75,97,52,25,41
