58
0,1,1,1,2,2,4,3,3,1,2,2,3,2,4,1,1,1,2,2,3,1,3,2,1,2,4,4,1,3,2,2,4,1,1,4,2,4,3,2,4,4,3,1,3,3,4,3,1,1,2,1,2,1,3,3,2,4,2,0
0,100,20,51,45,13,11,40,63,65,33,61,92,52,81,56,56,24,75,25,89,75,22,60,28,52,12,54,88,71,99,95,51,49,95,83,74,91,19,28,72,56,27,15,17,94,90,38,41,77,100,60,15,26,54,80,67,77,27,0
100,0,84,43,39,51,95,69,89,26,26,93,62,41,11,96,12,42,82,78,34,25,48,59,25,65,29,14,11,74,78,47,77,93,13,29,89,24,73,28,77,68,27,31,72,26,60,18,70,71,83,95,83,60,63,32,77,73,82,100
20,84,0,98,20,30,51,63,39,100,12,53,93,20,87,39,45,39,50,59,31,64,41,76,21,78,67,53,47,19,50,34,39,79,36,25,22,47,38,69,76,94,36,86,55,41,91,59,90,71,64,77,44,51,82,63,78,28,21,20
51,43,98,0,65,71,21,67,90,12,56,86,36,76,85,30,16,76,75,73,18,45,44,10,83,12,46,60,10,92,27,55,12,43,24,73,15,43,31,15,72,13,79,66,94,19,10,30,74,53,44,95,15,67,14,39,59,85,74,51
45,39,20,65,0,81,86,96,95,77,94,70,49,31,68,97,83,68,33,90,11,36,16,49,84,88,91,48,19,21,89,93,53,31,59,70,79,80,54,81,90,34,47,71,77,39,92,52,85,93,98,85,20,23,79,83,96,55,87,45
13,51,30,71,81,0,41,37,71,84,68,68,20,27,88,50,10,48,80,73,59,42,57,86,41,31,33,62,61,71,96,74,90,52,41,28,39,12,77,63,28,100,85,21,67,12,84,75,83,89,74,35,14,31,30,97,19,66,36,13
11,95,51,21,86,41,0,99,77,67,91,71,57,44,90,43,51,27,90,36,86,77,58,96,58,33,17,86,41,48,69,50,97,82,25,82,67,16,82,85,69,54,90,63,83,10,40,42,99,69,95,19,43,52,93,58,79,63,86,11
40,69,63,67,96,37,99,0,22,90,57,16,34,57,37,34,57,17,91,34,67,17,91,52,46,53,100,13,33,18,40,93,42,20,10,45,59,97,24,91,12,58,96,34,69,33,39,77,50,89,96,53,87,76,52,100,79,90,91,40
63,89,39,90,95,71,77,22,0,17,65,72,63,57,76,58,85,72,80,54,50,65,83,23,60,13,20,59,18,63,44,59,45,43,96,71,87,84,54,69,42,42,15,88,35,70,31,11,20,38,76,61,98,79,11,82,10,83,54,63
65,26,100,12,77,84,67,90,17,0,68,56,26,35,99,86,49,97,40,36,59,54,33,71,49,67,81,85,54,91,68,77,88,51,65,54,31,95,20,41,15,99,100,75,65,51,72,19,81,79,17,87,40,75,81,43,52,78,96,65
33,26,12,56,94,68,91,57,65,68,0,96,29,44,12,57,79,19,52,16,83,15,72,12,56,15,13,56,67,66,16,67,42,72,92,49,28,63,30,37,95,67,94,10,67,25,26,34,30,10,54,94,11,40,85,63,15,49,63,33
61,93,53,86,70,68,71,16,72,56,96,0,78,10,41,50,11,79,95,11,67,86,96,44,87,91,55,23,88,40,62,67,62,12,99,48,85,78,24,51,49,75,88,25,24,30,82,33,46,87,87,42,57,27,32,44,35,38,19,61
92,62,93,36,49,20,57,34,63,26,29,78,0,100,67,59,47,81,29,52,50,98,30,76,93,46,35,16,89,44,81,65,43,33,24,30,19,80,38,28,42,13,80,70,84,10,68,86,73,77,81,33,17,89,97,55,68,14,11,92
52,41,20,76,31,27,44,57,57,35,44,10,100,0,13,11,71,86,89,91,37,48,90,42,46,57,31,90,43,92,64,47,68,23,17,42,62,96,28,42,82,44,26,42,29,50,64,29,53,94,62,77,43,69,38,92,73,98,80,52
81,11,87,85,68,88,90,37,76,99,12,41,67,13,0,59,88,72,46,75,30,81,35,48,59,89,11,71,16,61,46,53,96,48,29,36,96,63,67,13,78,72,34,96,65,19,74,63,65,38,100,46,18,69,39,17,82,58,80,81
56,96,39,30,97,50,43,34,58,86,57,50,59,11,59,0,58,70,25,38,27,61,23,44,34,42,80,12,62,66,85,86,46,76,24,12,25,32,23,14,13,96,39,19,91,92,93,37,54,41,24,79,32,55,71,70,87,60,75,56
56,12,45,16,83,10,51,57,85,49,79,11,47,71,88,58,0,22,86,23,62,26,44,95,84,33,28,79,22,39,44,53,84,49,49,35,46,35,74,27,49,84,24,57,89,26,80,13,86,75,61,69,93,42,15,63,89,22,98,56
24,42,39,76,68,48,27,17,72,97,19,79,81,86,72,70,22,0,26,73,29,96,41,68,41,72,17,31,46,24,69,55,82,67,98,79,66,90,85,67,89,42,43,50,42,89,55,70,27,61,66,87,96,17,31,57,34,75,23,24
75,82,50,75,33,80,90,91,80,40,52,95,29,89,46,25,86,26,0,66,26,79,74,62,71,14,22,59,99,66,81,38,26,66,32,26,40,30,29,10,100,19,23,49,64,78,29,89,62,39,53,85,91,65,95,91,70,66,88,75
25,78,59,73,90,73,36,34,54,36,16,11,52,91,75,38,23,73,66,0,54,19,37,97,28,25,86,30,98,48,41,54,14,89,94,52,15,87,72,31,63,67,54,18,40,18,77,35,28,61,78,57,76,37,57,76,35,87,49,25
89,34,31,18,11,59,86,67,50,59,83,67,50,37,30,27,62,29,26,54,0,38,86,82,10,88,33,93,26,55,92,45,54,26,60,16,12,23,76,64,16,11,70,76,85,84,92,14,67,71,37,49,45,54,48,82,90,18,44,89
75,25,64,45,36,42,77,17,65,54,15,86,98,48,81,61,26,96,79,19,38,0,86,97,75,17,91,27,27,18,23,30,65,89,23,24,49,22,48,56,94,93,56,35,52,56,71,97,34,14,97,55,38,32,19,57,70,65,47,75
22,48,41,44,16,57,58,91,83,33,72,96,30,90,35,23,44,41,74,37,86,86,0,36,84,71,42,30,49,24,53,28,35,84,28,35,26,82,58,57,64,45,13,96,22,73,55,15,64,17,95,27,38,32,27,96,22,24,35,22
60,59,76,10,49,86,96,52,23,71,12,44,76,42,48,44,95,68,62,97,82,97,36,0,82,21,38,85,76,93,73,42,91,98,91,34,11,32,49,52,47,26,43,80,15,48,10,82,65,94,74,48,59,46,55,74,70,48,50,60
28,25,21,83,84,41,58,46,60,49,56,87,93,46,59,34,84,41,71,28,10,75,84,82,0,28,50,56,87,64,49,52,67,85,52,38,49,12,92,11,77,20,97,100,78,76,21,37,16,79,97,59,14,43,67,65,22,42,36,28
52,65,78,12,88,31,33,53,13,67,15,91,46,57,89,42,33,72,14,25,88,17,71,21,28,0,14,77,19,86,28,56,90,44,68,78,54,25,26,90,46,92,44,38,54,38,69,78,95,85,36,91,12,56,31,70,34,35,20,52
12,29,67,46,91,33,17,100,20,81,13,55,35,31,11,80,28,17,22,86,33,91,42,38,50,14,0,82,87,53,38,47,83,60,11,63,91,37,73,21,56,86,60,46,22,42,12,57,64,84,18,23,31,90,45,95,23,22,59,12
54,14,53,60,48,62,86,13,59,85,56,23,16,90,71,12,79,31,59,30,93,27,30,85,56,77,82,0,44,17,18,45,58,84,59,40,39,94,37,54,14,50,20,64,15,12,69,82,76,69,67,81,44,90,27,23,41,65,73,54
88,11,47,10,19,61,41,33,18,54,67,88,89,43,16,62,22,46,99,98,26,27,49,76,87,19,87,44,0,37,13,82,25,41,90,40,15,59,81,34,59,73,72,27,77,86,10,33,39,89,34,64,28,29,60,43,49,46,47,88
71,74,19,92,21,71,48,18,63,91,66,40,44,92,61,66,39,24,66,48,55,18,24,93,64,86,53,17,37,0,10,59,61,64,46,68,74,52,13,67,55,67,94,86,23,93,18,33,24,14,32,37,78,45,54,46,81,97,90,71
99,78,50,27,89,96,69,40,44,68,16,62,81,64,46,85,44,69,81,41,92,23,53,73,49,28,38,18,13,10,0,91,67,91,73,82,75,53,38,56,72,67,38,83,60,73,45,93,67,73,85,80,67,23,66,62,46,79,81,99
95,47,34,55,93,74,50,93,59,77,67,67,65,47,53,86,53,55,38,54,45,30,28,42,52,56,47,45,82,59,91,0,34,74,44,34,14,64,32,54,97,97,52,43,44,94,10,31,32,58,93,65,59,47,93,11,36,77,71,95
51,77,39,12,53,90,97,42,45,88,42,62,43,68,96,46,84,82,26,14,54,65,35,91,67,90,83,58,25,61,67,34,0,83,67,43,30,25,74,56,66,39,31,23,70,68,50,89,58,90,36,84,52,29,80,15,16,28,60,51
49,93,79,43,31,52,82,20,43,51,72,12,33,23,48,76,49,67,66,89,26,89,84,98,85,44,60,84,41,64,91,74,83,0,36,18,12,25,14,92,46,73,67,22,25,30,23,16,66,63,49,14,23,62,18,11,76,53,13,49
95,13,36,24,59,41,25,10,96,65,92,99,24,17,29,24,49,98,32,94,60,23,28,91,52,68,11,59,90,46,73,44,67,36,0,25,25,64,84,80,54,60,78,14,95,91,82,76,32,17,53,71,93,70,86,34,45,61,50,95
83,29,25,73,70,28,82,45,71,54,49,48,30,42,36,12,35,79,26,52,16,24,35,34,38,78,63,40,40,68,82,34,43,18,25,0,44,49,43,51,56,22,51,77,65,42,52,14,43,19,79,16,78,55,83,95,40,37,34,83
74,89,22,15,79,39,67,59,87,31,28,85,19,62,96,25,46,66,40,15,12,49,26,11,49,54,91,39,15,74,75,14,30,12,25,44,0,52,11,35,53,14,35,56,64,69,26,45,21,45,67,22,11,82,22,34,97,51,50,74
