84
0,1,4,1,1,2,2,1,2,3,1,2,3,2,4,4,2,2,4,1,3,3,3,4,1,2,3,3,1,2,4,4,4,2,2,3,3,4,4,2,2,4,4,2,4,2,2,3,3,2,1,2,1,3,2,3,3,3,3,1,2,2,1,1,3,4,4,1,3,2,4,3,3,2,4,4,3,2,3,4,2,2,1,1,3,0
0,78,82,31,26,31,64,51,32,62,98,15,93,69,16,43,90,78,69,46,62,43,87,99,10,37,26,68,78,10,95,50,66,27,88,30,42,77,31,92,75,70,26,95,68,14,69,14,78,21,68,41,77,84,81,15,33,85,78,10,36,58,35,30,67,43,10,79,44,88,44,75,20,96,98,12,42,15,87,40,25,31,72,100,74,0
78,0,37,72,48,40,23,51,13,87,59,42,53,59,20,76,35,73,20,22,91,69,15,69,82,57,71,19,71,25,35,47,31,12,87,47,73,49,16,72,88,93,33,72,28,27,15,46,81,16,70,13,15,28,27,66,38,28,15,86,10,93,21,72,85,48,22,88,87,31,54,32,42,36,61,78,10,61,44,50,61,73,100,80,80,78
82,37,0,26,76,85,17,30,42,50,37,98,76,51,20,55,69,19,10,26,73,44,16,12,49,96,81,35,68,82,43,12,91,91,52,39,81,75,43,92,94,68,84,90,65,32,84,82,26,95,61,84,72,99,34,83,60,38,40,46,32,91,54,47,57,57,100,96,31,51,31,66,81,18,20,71,65,47,18,99,15,53,57,92,83,82
31,72,26,0,77,22,92,61,15,48,69,10,10,77,34,28,75,74,65,11,53,15,61,65,39,29,99,13,83,66,28,64,63,36,59,92,93,85,93,82,44,37,44,87,35,75,25,56,78,100,41,54,80,94,45,69,24,24,64,99,51,42,33,26,61,28,16,15,62,44,87,22,11,17,10,60,40,41,46,28,47,72,49,21,32,31
26,48,76,77,0,67,10,71,91,39,30,96,64,96,77,87,48,46,74,31,36,78,95,68,17,25,74,52,15,12,13,23,96,26,38,84,15,15,98,13,71,73,42,49,35,40,49,72,60,14,53,22,53,21,32,88,76,95,61,95,17,95,96,42,46,78,74,22,86,95,26,75,29,30,50,18,79,92,33,10,79,54,55,45,59,26
31,40,85,22,67,0,57,44,12,72,53,87,64,65,43,70,68,83,22,32,16,52,79,89,59,15,44,30,20,23,90,20,12,37,38,16,86,31,18,40,72,96,62,23,78,98,59,92,37,57,19,17,62,59,85,27,13,15,38,62,83,44,29,64,14,76,43,45,84,11,35,62,49,66,16,54,88,43,97,39,96,41,68,44,71,31
64,23,17,92,10,57,0,54,99,51,50,21,84,98,57,36,43,77,34,96,44,32,99,17,63,20,100,27,19,53,78,73,87,39,55,21,25,36,43,22,33,74,98,87,85,29,52,76,81,53,53,93,49,10,20,39,23,46,18,13,65,75,56,99,83,51,82,61,32,21,86,97,29,81,73,45,27,24,53,66,90,33,47,78,17,64
51,51,30,61,71,44,54,0,96,73,58,33,81,94,62,16,26,90,27,31,88,46,33,58,59,59,82,25,97,94,99,21,83,26,63,10,72,75,92,60,16,24,78,37,49,89,79,52,83,70,78,22,61,43,24,12,78,94,32,89,38,41,31,33,20,88,15,81,71,94,92,43,54,89,74,65,13,18,33,25,95,98,20,39,11,51
32,13,42,15,91,12,99,96,0,17,35,58,47,91,88,22,10,95,73,23,27,67,38,12,18,82,55,34,72,29,11,36,46,47,35,90,20,81,22,87,47,53,20,52,89,94,71,80,78,63,86,95,15,100,88,42,93,89,96,53,51,50,58,65,17,33,19,57,90,22,10,74,11,50,53,99,88,60,17,22,82,11,95,66,45,32
