60
0,4,4,1,2,4,1,2,3,2,4,1,1,2,4,1,2,3,3,4,4,2,4,3,2,2,1,1,2,3,2,1,2,1,1,1,1,2,3,3,4,3,2,1,3,4,4,1,1,1,1,1,3,3,3,4,2,3,2,3,1,0
0,56,31,29,53,90,40,35,19,54,47,98,84,75,39,47,49,22,15,12,42,88,82,67,73,68,97,55,97,17,59,85,99,37,81,75,21,85,65,75,17,12,14,58,54,43,39,12,16,34,24,40,12,55,89,39,45,23,76,35,70,0
56,0,60,31,97,12,63,90,84,13,39,62,27,23,61,99,90,25,20,49,42,98,31,46,25,54,91,51,92,97,51,89,11,16,42,10,97,74,69,93,98,52,11,43,76,33,23,13,24,81,84,54,62,39,34,98,86,83,72,45,47,56
31,60,0,60,26,47,76,78,77,61,24,46,51,94,25,50,21,14,42,52,89,71,40,27,76,53,100,95,71,16,84,95,86,48,30,63,15,43,27,14,69,88,50,84,34,89,22,76,100,18,51,43,45,53,63,42,95,22,100,23,61,31
29,31,60,0,41,67,64,48,54,75,68,65,19,30,22,99,70,25,13,36,79,63,52,29,83,86,71,16,32,13,38,57,81,32,13,16,76,25,82,55,15,35,35,46,80,16,24,82,97,11,72,36,78,28,67,61,33,95,31,82,61,29
53,97,26,41,0,39,81,53,10,64,52,95,25,45,60,99,36,44,16,100,44,35,90,73,61,34,67,13,24,70,44,35,74,36,56,80,72,40,21,76,36,51,90,34,46,74,69,91,33,21,85,69,80,92,20,49,93,14,88,85,29,53
90,12,47,67,39,0,98,92,67,73,39,76,92,89,89,90,70,38,46,58,80,38,26,11,36,30,37,68,34,37,89,24,50,14,96,78,95,50,38,60,76,20,52,33,81,94,27,21,32,24,43,25,84,88,71,26,87,35,11,17,42,90
40,63,76,64,81,98,0,80,57,18,65,75,93,20,17,59,55,85,78,15,22,53,18,84,58,50,63,44,14,72,58,95,81,34,84,19,81,32,70,79,63,90,90,85,73,77,53,94,49,55,77,32,35,56,39,58,17,85,98,45,12,40
35,90,78,48,53,92,80,0,30,13,58,69,37,93,67,74,54,46,35,48,51,88,52,86,97,11,67,60,43,26,84,55,29,69,77,44,64,33,81,68,35,79,35,39,51,79,51,73,76,64,29,55,20,47,45,63,43,31,76,88,15,35
19,84,77,54,10,67,57,30,0,58,98,32,21,82,66,20,28,32,72,90,62,13,64,54,63,75,70,67,21,51,84,86,10,87,88,26,32,86,13,43,94,81,46,51,22,92,24,80,17,15,28,38,41,50,17,27,12,81,12,37,45,19
54,13,61,75,64,73,18,13,58,0,95,29,88,81,30,13,20,35,52,96,92,69,43,87,38,79,15,100,19,33,63,71,21,60,19,30,96,83,11,15,10,37,54,26,81,11,82,63,58,87,98,17,83,87,74,41,85,40,43,54,85,54
47,39,24,68,52,39,65,58,98,95,0,21,27,20,81,57,27,36,51,11,87,89,70,79,73,93,27,58,27,49,86,100,50,21,31,22,80,80,73,67,50,92,25,85,98,64,17,29,57,66,25,30,100,34,69,37,80,64,66,69,49,47
98,62,46,65,95,76,75,69,32,29,21,0,33,47,24,79,78,79,71,50,72,59,89,60,50,15,10,25,54,25,29,99,51,42,10,19,43,100,81,33,58,45,79,74,37,36,84,56,57,91,56,56,14,15,71,11,75,90,30,62,65,98
84,27,51,19,25,92,93,37,21,88,27,33,0,56,62,44,28,60,73,37,90,17,39,75,76,91,38,16,94,11,51,21,84,56,78,61,22,92,49,83,21,63,75,93,84,38,85,48,18,29,50,19,56,53,91,77,47,67,94,83,50,84
75,23,94,30,45,89,20,93,82,81,20,47,56,0,70,36,64,59,35,24,73,42,22,73,100,82,60,47,57,74,85,17,39,83,45,51,66,47,96,62,23,23,92,90,69,60,31,89,61,25,62,37,19,26,30,13,47,35,93,36,55,75
39,61,25,22,60,89,17,67,66,30,81,24,62,70,0,72,28,77,51,39,38,99,25,39,52,98,89,35,56,68,51,82,91,54,86,85,69,91,91,53,76,47,84,16,27,34,37,49,98,67,73,27,17,52,65,39,14,39,14,51,81,39
47,99,50,99,99,90,59,74,20,13,57,79,44,36,72,0,39,48,96,41,47,53,81,10,38,62,87,32,59,66,47,35,48,96,85,94,10,30,94,59,72,85,64,31,66,57,14,64,33,38,61,26,40,25,64,14,36,24,47,100,56,47
49,90,21,70,36,70,55,54,28,20,27,78,28,64,28,39,0,66,45,45,99,76,36,26,34,41,25,39,14,62,57,14,24,19,47,84,45,42,95,31,20,86,91,69,37,83,79,69,61,21,99,62,28,81,46,34,98,46,57,56,42,49
22,25,14,25,44,38,85,46,32,35,36,79,60,59,77,48,66,0,66,36,86,79,42,19,98,32,18,38,47,51,73,47,55,99,44,58,79,43,60,87,81,35,55,98,89,91,64,43,42,71,43,47,58,50,18,63,65,47,54,58,80,22
15,20,42,13,16,46,78,35,72,52,51,71,73,35,51,96,45,66,0,16,27,51,72,51,30,47,92,30,95,64,19,36,54,88,78,16,60,23,60,87,100,65,96,52,26,91,69,26,14,74,20,78,59,36,20,94,84,32,51,100,91,15
12,49,52,36,100,58,15,48,90,96,11,50,37,24,39,41,45,36,16,0,37,93,18,25,64,21,82,51,40,68,13,90,32,38,21,64,19,33,71,76,92,86,13,47,95,93,60,78,95,81,73,31,35,61,11,25,63,38,48,66,66,12
42,42,89,79,44,80,22,51,62,92,87,72,90,73,38,47,99,86,27,37,0,51,40,97,11,52,66,10,27,98,10,65,60,100,20,91,38,75,77,80,57,97,54,87,39,77,12,14,62,99,21,79,19,56,18,100,14,95,74,78,67,42
88,98,71,63,35,38,53,88,13,69,89,59,17,42,99,53,76,79,51,93,51,0,44,78,42,41,29,12,28,94,63,51,45,83,43,29,35,56,21,83,16,28,47,45,49,83,54,80,96,29,71,25,27,70,56,95,30,13,95,39,66,88
82,31,40,52,90,26,18,52,64,43,70,89,39,22,25,81,36,42,72,18,40,44,0,60,100,13,81,78,82,58,86,61,49,68,64,70,29,23,54,93,34,84,49,31,44,81,82,62,45,15,93,42,68,88,35,67,14,42,60,83,56,82
67,46,27,29,73,11,84,86,54,87,79,60,75,73,39,10,26,19,51,25,97,78,60,0,68,61,71,71,51,10,91,50,64,30,29,79,65,87,73,97,22,94,84,27,57,87,44,36,44,93,90,24,61,50,38,43,10,12,98,54,24,67
73,25,76,83,61,36,58,97,63,38,73,50,76,100,52,38,34,98,30,64,11,42,100,68,0,31,93,69,58,41,87,90,49,37,99,51,32,92,21,52,37,50,87,96,42,18,52,28,40,73,85,71,23,10,99,30,32,48,85,28,29,73
68,54,53,86,34,30,50,11,75,79,93,15,91,82,98,62,41,32,47,21,52,41,13,61,31,0,83,98,16,84,70,10,42,23,89,66,31,53,41,78,46,97,72,15,55,97,83,38,37,30,43,15,38,25,72,100,17,14,69,19,54,68
97,91,100,71,67,37,63,67,70,15,27,10,38,60,89,87,25,18,92,82,66,29,81,71,93,83,0,36,25,81,47,65,84,66,10,13,66,10,38,98,24,45,39,53,51,56,16,85,47,37,58,22,20,85,20,39,60,35,47,32,42,97
55,51,95,16,13,68,44,60,67,100,58,25,16,47,35,32,39,38,30,51,10,12,78,71,69,98,36,0,50,85,50,20,89,70,71,71,18,49,75,71,53,83,73,40,88,79,25,87,75,10,65,86,63,18,58,87,14,34,86,15,63,55
97,92,71,32,24,34,14,43,21,19,27,54,94,57,56,59,14,47,95,40,27,28,82,51,58,16,25,50,0,31,44,65,19,32,81,62,78,41,55,68,90,45,68,63,55,71,12,22,15,59,16,29,62,83,90,27,31,88,20,11,22,97
17,97,16,13,70,37,72,26,51,33,49,25,11,74,68,66,62,51,64,68,98,94,58,10,41,84,81,85,31,0,38,83,11,72,77,19,69,34,80,52,100,90,90,69,69,26,82,46,21,44,81,35,52,11,27,100,37,97,80,83,97,17
59,51,84,38,44,89,58,84,84,63,86,29,51,85,51,47,57,73,19,13,10,63,86,91,87,70,47,50,44,38,0,20,82,18,27,37,13,15,11,46,96,100,40,19,97,71,53,12,27,79,82,56,16,92,41,18,56,93,76,77,76,59
85,89,95,57,35,24,95,55,86,71,100,99,21,17,82,35,14,47,36,90,65,51,61,50,90,10,65,20,65,83,20,0,85,67,93,93,28,13,92,49,28,77,86,27,44,77,16,88,94,64,53,36,73,87,83,77,97,68,57,14,40,85
99,11,86,81,74,50,81,29,10,21,50,51,84,39,91,48,24,55,54,32,60,45,49,64,49,42,84,89,19,11,82,85,0,10,34,15,97,38,88,11,40,77,69,43,46,41,58,49,68,67,63,19,92,30,14,59,39,92,70,50,100,99
37,16,48,32,36,14,34,69,87,60,21,42,56,83,54,96,19,99,88,38,100,83,68,30,37,23,66,70,32,72,18,67,10,0,90,21,39,85,30,27,56,47,91,77,27,72,75,84,83,10,87,42,97,19,51,68,68,37,44,39,91,37
81,42,30,13,56,96,84,77,88,19,31,10,78,45,86,85,47,44,78,21,20,43,64,29,99,89,10,71,81,77,27,93,34,90,0,21,76,39,51,44,92,43,12,21,39,53,89,85,21,81,41,70,17,46,67,66,62,57,49,66,37,81
75,10,63,16,80,78,19,44,26,30,22,19,61,51,85,94,84,58,16,64,91,29,70,79,51,66,13,71,62,19,37,93,15,21,21,0,10,21,31,36,67,97,20,71,83,23,11,77,13,31,75,43,36,66,69,76,26,97,60,25,85,75
21,97,15,76,72,95,81,64,32,96,80,43,22,66,69,10,45,79,60,19,38,35,29,65,32,31,66,18,78,69,13,28,97,39,76,10,0,100,29,38,100,42,63,58,43,41,30,24,39,60,74,20,39,74,56,34,23,38,33,100,42,21
85,74,43,25,40,50,32,33,86,83,80,100,92,47,91,30,42,43,23,33,75,56,23,87,92,53,10,49,41,34,15,13,38,85,39,21,100,0,55,94,57,73,80,25,38,59,100,45,79,76,39,99,100,53,43,75,39,32,41,86,80,85
65,69,27,82,21,38,70,81,13,11,73,81,49,96,91,94,95,60,60,71,77,21,54,73,21,41,38,75,55,80,11,92,88,30,51,31,29,55,0,39,16,31,92,21,12,69,93,61,40,96,35,32,77,53,96,24,11,39,18,83,26,65
75,93,14,55,76,60,79,68,43,15,67,33,83,62,53,59,31,87,87,76,80,83,93,97,52,78,98,71,68,52,46,49,11,27,44,36,38,94,39,0,79,41,71,87,80,33,44,65,62,99,90,66,65,60,15,45,54,10,68,52,57,75
17,98,69,15,36,76,63,35,94,10,50,58,21,23,76,72,20,81,100,92,57,16,34,22,37,46,24,53,90,100,96,28,40,56,92,67,100,57,16,79,0,18,44,90,65,41,42,96,23,77,66,98,32,42,43,69,31,66,42,60,95,17
12,52,88,35,51,20,90,79,81,37,92,45,63,23,47,85,86,35,65,86,97,28,84,94,50,97,45,83,45,90,100,77,77,47,43,97,42,73,31,41,18,0,39,70,74,44,11,99,77,24,76,49,42,86,45,44,14,19,100,89,95,12
14,11,50,35,90,52,90,35,46,54,25,79,75,92,84,64,91,55,96,13,54,47,49,84,87,72,39,73,68,90,40,86,69,91,12,20,63,80,92,71,44,39,0,19,32,73,92,87,92,74,76,59,67,58,15,38,95,50,57,12,45,14
58,43,84,46,34,33,85,39,51,26,85,74,93,90,16,31,69,98,52,47,87,45,31,27,96,15,53,40,63,69,19,27,43,77,21,71,58,25,21,87,90,70,19,0,24,82,42,70,64,89,92,89,44,57,58,12,37,71,15,36,13,58
54,76,34,80,46,81,73,51,22,81,98,37,84,69,27,66,37,89,26,95,39,49,44,57,42,55,51,88,55,69,97,44,46,27,39,83,43,38,12,80,65,74,32,24,0,58,100,41,25,42,58,42,89,95,64,39,26,11,18,37,38,54
43,33,89,16,74,94,77,79,92,11,64,36,38,60,34,57,83,91,91,93,77,83,81,87,18,97,56,79,71,26,71,77,41,72,53,23,41,59,69,33,41,44,73,82,58,0,58,85,68,23,28,74,16,78,56,76,23,48,70,15,92,43
39,23,22,24,69,27,53,51,24,82,17,84,85,31,37,14,79,64,69,60,12,54,82,44,52,83,16,25,12,82,53,16,58,75,89,11,30,100,93,44,42,11,92,42,100,58,0,36,89,17,99,98,17,22,63,45,90,38,88,51,30,39
12,13,76,82,91,21,94,73,80,63,29,56,48,89,49,64,69,43,26,78,14,80,62,36,28,38,85,87,22,46,12,88,49,84,85,77,24,45,61,65,96,99,87,70,41,85,36,0,78,87,77,100,88,48,80,80,57,39,28,40,10,12
16,24,100,97,33,32,49,76,17,58,57,57,18,61,98,33,61,42,14,95,62,96,45,44,40,37,47,75,15,21,27,94,68,83,21,13,39,79,40,62,23,77,92,64,25,68,89,78,0,100,97,14,66,65,43,17,16,30,41,16,84,16
34,81,18,11,21,24,55,64,15,87,66,91,29,25,67,38,21,71,74,81,99,29,15,93,73,30,37,10,59,44,79,64,67,10,81,31,60,76,96,99,77,24,74,89,42,23,17,87,100,0,86,90,28,32,22,70,91,29,70,67,65,34
24,84,51,72,85,43,77,29,28,98,25,56,50,62,73,61,99,43,20,73,21,71,93,90,85,43,58,65,16,81,82,53,63,87,41,75,74,39,35,90,66,76,76,92,58,28,99,77,97,86,0,69,51,63,21,71,59,70,83,82,45,24
40,54,43,36,69,25,32,55,38,17,30,56,19,37,27,26,62,47,78,31,79,25,42,24,71,15,22,86,29,35,56,36,19,42,70,43,20,99,32,66,98,49,59,89,42,74,98,100,14,90,69,0,22,77,71,88,85,63,80,15,67,40
12,62,45,78,80,84,35,20,41,83,100,14,56,19,17,40,28,58,59,35,19,27,68,61,23,38,20,63,62,52,16,73,92,97,17,36,39,100,77,65,32,42,67,44,89,16,17,88,66,28,51,22,0,39,94,29,95,18,45,71,75,12
55,39,53,28,92,88,56,47,50,87,34,15,53,26,52,25,81,50,36,61,56,70,88,50,10,25,85,18,83,11,92,87,30,19,46,66,74,53,53,60,42,86,58,57,95,78,22,48,65,32,63,77,39,0,99,39,74,81,16,17,51,55
89,34,63,67,20,71,39,45,17,74,69,71,91,30,65,64,46,18,20,11,18,56,35,38,99,72,20,58,90,27,41,83,14,51,67,69,56,43,96,15,43,45,15,58,64,56,63,80,43,22,21,71,94,99,0,26,50,11,55,23,87,89
39,98,42,61,49,26,58,63,27,41,37,11,77,13,39,14,34,63,94,25,100,95,67,43,30,100,39,87,27,100,18,77,59,68,66,76,34,75,24,45,69,44,38,12,39,76,45,80,17,70,71,88,29,39,26,0,29,72,55,64,93,39
45,86,95,33,93,87,17,43,12,85,80,75,47,47,14,36,98,65,84,63,14,30,14,10,32,17,60,14,31,37,56,97,39,68,62,26,23,39,11,54,31,14,95,37,26,23,90,57,16,91,59,85,95,74,50,29,0,74,10,29,91,45
23,83,22,95,14,35,85,31,81,40,64,90,67,35,39,24,46,47,32,38,95,13,42,12,48,14,35,34,88,97,93,68,92,37,57,97,38,32,39,10,66,19,50,71,11,48,38,39,30,29,70,63,18,81,11,72,74,0,95,57,78,23
76,72,100,31,88,11,98,76,12,43,66,30,94,93,14,47,57,54,51,48,74,95,60,98,85,69,47,86,20,80,76,57,70,44,49,60,33,41,18,68,42,100,57,15,18,70,88,28,41,70,83,80,45,16,55,55,10,95,0,38,54,76
