69
0,2,2,3,4,4,1,1,1,1,1,3,3,3,3,2,4,2,3,1,1,4,2,1,1,1,4,1,3,2,4,2,1,2,3,2,4,4,4,1,1,3,2,1,3,4,4,4,3,1,2,1,2,4,4,1,2,4,4,1,2,2,2,3,2,3,1,3,4,4,0
0,57,93,53,31,77,24,81,38,45,68,27,84,16,69,28,27,96,69,32,82,11,24,23,73,15,96,70,20,20,49,93,66,97,36,88,39,74,48,38,42,22,49,49,56,33,50,91,40,64,46,10,34,91,28,63,99,73,34,83,15,60,76,68,17,25,21,15,75,70,0
57,0,47,47,19,47,69,75,82,98,88,36,20,22,41,23,97,30,78,59,60,100,40,61,81,90,15,61,71,39,41,85,36,93,83,19,16,30,42,40,85,22,79,37,61,44,80,66,67,78,82,21,14,50,31,83,84,22,80,48,53,96,32,64,60,44,45,29,37,68,57
93,47,0,30,56,13,33,54,69,80,47,43,41,46,84,79,88,100,40,73,41,75,67,15,69,55,36,24,41,20,100,27,67,23,40,74,65,23,42,44,84,21,30,32,16,58,80,13,15,90,73,58,40,60,99,50,22,66,33,72,31,62,99,22,38,85,53,64,35,70,93
53,47,30,0,92,16,67,86,77,87,94,92,67,28,93,11,87,26,43,34,65,27,42,49,64,95,62,33,100,35,49,21,26,73,58,63,97,80,68,69,98,41,57,91,64,29,42,37,84,33,79,95,19,45,76,25,11,96,73,38,41,12,24,40,73,79,85,35,100,40,53
31,19,56,92,0,12,23,31,51,75,49,68,55,10,73,50,88,96,20,94,56,64,93,97,58,22,61,40,70,32,71,66,35,15,17,31,79,47,94,76,26,40,46,66,94,23,75,60,90,32,16,82,19,40,55,87,54,28,73,23,19,85,23,93,84,67,87,28,96,58,31
77,47,13,16,12,0,67,91,34,43,92,84,55,81,48,25,74,87,75,87,53,51,53,94,24,51,25,78,24,55,11,61,61,47,76,76,52,22,30,49,22,37,14,72,31,65,39,23,60,89,65,18,98,60,66,37,55,65,39,11,69,64,72,100,18,17,64,13,36,22,77
24,69,33,67,23,67,0,79,13,97,67,35,48,86,46,97,99,22,11,57,72,54,56,29,64,92,70,89,95,78,98,11,65,64,21,44,56,50,64,32,71,35,57,76,77,34,55,66,27,26,26,16,79,51,47,68,59,61,14,92,100,99,17,84,71,82,58,47,68,73,24
81,75,54,86,31,91,79,0,89,88,32,40,94,93,91,64,69,88,71,49,84,92,31,45,81,48,74,56,95,38,54,59,24,69,33,17,99,78,60,27,32,33,59,70,49,37,84,51,87,76,42,43,12,96,33,87,72,13,28,70,96,40,29,93,17,95,61,86,47,68,81
38,82,69,77,51,34,13,89,0,61,91,57,80,37,11,55,66,60,39,26,95,27,83,88,66,56,11,68,15,61,68,36,28,63,98,68,13,13,96,12,42,28,28,59,50,26,46,100,29,95,30,63,86,56,48,92,50,67,81,99,13,48,72,21,69,21,96,61,87,91,38
45,98,80,87,75,43,97,88,61,0,18,98,81,53,12,49,58,59,20,67,75,39,43,18,89,15,52,35,71,80,52,77,83,57,21,84,11,90,13,87,16,88,94,12,94,43,32,66,51,14,59,16,70,32,31,79,22,60,56,58,12,83,71,51,41,29,75,48,73,89,45
68,88,47,94,49,92,67,32,91,18,0,97,44,22,31,40,70,75,16,48,68,86,29,92,91,36,64,27,64,19,86,16,46,98,84,78,64,65,27,57,27,72,59,45,29,30,100,77,54,34,70,92,44,24,35,61,20,69,79,87,39,61,46,94,84,46,44,26,56,32,68
27,36,43,92,68,84,35,40,57,98,97,0,70,23,36,63,87,36,55,98,95,61,80,33,94,89,87,27,40,59,72,57,87,79,10,38,91,37,39,100,13,12,31,10,73,20,90,24,92,68,76,77,42,16,78,54,89,63,48,28,17,55,24,90,92,78,47,18,67,48,27
84,20,41,67,55,55,48,94,80,81,44,70,0,48,71,63,42,50,48,47,92,19,17,39,23,79,92,30,11,38,69,79,39,13,46,58,44,32,10,74,55,70,78,99,28,56,39,66,15,78,34,85,16,86,13,60,37,95,18,49,75,95,18,96,46,85,16,43,54,34,84
