84
0,4,3,2,1,2,1,2,4,2,2,4,1,4,1,2,3,4,3,2,3,3,2,2,3,1,2,1,2,4,2,1,3,4,1,4,4,3,3,2,4,2,4,2,1,2,4,3,2,1,2,2,3,1,1,1,4,1,2,2,4,1,2,2,4,3,2,4,4,2,2,4,4,4,3,4,2,4,2,1,2,1,3,1,2,0
0,34,48,31,31,43,16,74,84,86,71,70,71,44,65,25,98,73,81,97,89,63,77,15,48,52,34,50,78,98,89,59,31,59,69,67,19,64,72,63,29,97,23,59,14,56,79,57,44,54,63,79,52,97,28,91,59,86,80,14,47,83,22,56,14,81,20,78,37,88,12,52,91,46,87,60,39,41,63,24,62,28,12,10,27,0
34,0,43,50,50,10,18,21,87,24,93,66,43,66,71,35,79,20,20,74,49,81,15,75,62,92,20,70,54,21,47,74,58,38,61,41,53,94,42,23,50,65,60,13,61,69,88,44,46,59,73,74,74,51,67,47,11,46,63,98,86,21,69,72,42,87,74,82,73,52,41,95,99,44,91,61,78,82,41,81,65,91,39,60,36,34
48,43,0,23,99,37,53,26,84,34,47,87,43,21,97,90,14,60,69,16,53,67,82,40,74,68,41,25,61,41,31,55,95,48,91,18,99,23,94,93,44,100,61,96,20,91,26,15,55,68,94,58,63,88,27,17,58,77,69,68,59,81,97,20,70,40,58,12,24,47,46,25,73,89,36,82,17,49,18,46,74,60,15,60,35,48
31,50,23,0,14,91,89,20,11,63,75,76,89,45,72,93,28,58,59,18,21,93,98,42,66,100,72,70,42,77,82,75,22,58,41,79,42,93,40,94,88,20,56,18,29,89,72,63,32,30,20,71,42,63,81,22,97,91,12,72,13,23,71,60,38,23,49,41,14,69,72,41,51,70,54,84,78,65,16,34,12,27,40,58,95,31
31,50,99,14,0,41,23,41,26,63,69,45,53,89,53,29,17,44,99,23,63,29,55,28,25,51,19,94,26,47,50,71,53,70,88,19,56,82,70,46,66,26,66,54,18,37,58,22,76,84,77,30,69,70,41,51,69,38,26,65,65,97,82,37,74,53,53,46,95,76,98,92,31,94,95,53,77,34,84,13,13,76,84,95,21,31
43,10,37,91,41,0,41,25,42,61,59,94,96,23,35,18,11,68,83,16,39,54,49,62,99,90,67,16,91,17,18,92,69,50,77,66,80,29,39,88,98,58,39,45,81,89,91,86,32,78,31,21,78,33,88,86,57,26,23,65,24,99,55,88,66,86,44,10,90,22,67,61,74,77,47,82,89,60,25,57,46,52,92,88,18,43
16,18,53,89,23,41,0,26,16,48,76,76,89,26,34,30,78,29,53,53,11,98,89,88,22,36,35,57,18,23,29,18,35,86,34,51,99,63,49,79,97,24,44,36,13,71,59,57,77,78,83,70,35,83,79,29,69,13,43,83,78,37,50,23,33,67,88,86,61,40,46,48,45,75,40,34,78,89,76,74,33,37,45,79,84,16
74,21,26,20,41,25,26,0,63,68,13,73,73,65,13,49,52,70,70,62,29,31,76,23,100,39,30,96,25,59,96,57,16,52,55,91,39,17,36,14,50,21,15,21,25,17,59,74,15,11,95,92,31,94,81,47,68,54,53,100,38,10,30,64,10,82,100,76,55,39,65,50,100,33,70,64,31,51,65,76,69,43,41,56,25,74
84,87,84,11,26,42,16,63,0,100,54,69,98,85,50,26,99,77,65,67,40,42,90,91,46,93,14,34,28,78,100,13,87,72,30,16,60,42,68,31,86,18,73,53,77,74,24,87,46,64,76,68,60,39,92,76,14,22,99,34,48,55,68,91,91,92,83,69,71,70,67,13,37,71,30,11,41,65,85,20,28,36,86,68,18,84
