93
0,2,4,1,4,3,1,3,1,3,1,1,4,2,2,3,3,1,3,1,3,4,2,4,4,2,2,4,2,1,1,1,2,4,1,4,2,2,3,3,1,4,2,1,4,2,4,1,2,3,3,4,2,1,4,4,3,4,3,2,2,4,4,3,2,2,3,2,3,1,1,1,4,2,3,3,2,4,1,2,1,2,3,1,2,3,4,3,1,4,1,1,4,1,0
0,31,46,39,95,42,33,67,22,22,72,60,19,41,93,38,97,100,62,23,86,33,44,95,16,29,54,74,73,17,18,43,60,40,84,21,22,10,66,69,68,44,72,71,22,63,51,49,14,48,35,52,49,13,94,33,80,64,64,74,40,58,54,43,62,77,15,35,62,93,58,70,16,88,66,69,55,13,77,22,75,58,84,57,34,68,46,66,44,46,62,79,68,30,0
31,0,44,90,44,49,37,57,84,57,69,56,56,11,93,60,77,98,80,75,22,11,92,18,59,22,69,74,37,35,49,88,23,43,100,26,88,10,94,96,54,63,61,94,29,68,54,43,27,61,51,39,65,11,32,92,73,50,35,88,17,35,84,12,97,84,66,42,27,98,71,43,66,53,93,45,10,38,24,40,42,73,13,85,41,35,50,76,80,28,58,33,64,94,31
46,44,0,67,77,42,47,73,77,53,49,33,59,81,19,75,87,46,19,80,82,39,90,14,47,23,100,54,96,26,94,27,12,60,11,37,43,89,79,95,97,51,51,63,84,95,69,57,48,57,98,22,16,81,79,79,68,22,47,76,63,48,48,17,14,76,67,40,16,86,94,40,90,15,48,95,79,14,84,84,99,95,70,97,98,53,38,95,33,66,60,20,64,81,46
39,90,67,0,26,25,72,90,33,45,87,70,85,51,65,55,18,92,31,83,58,67,96,74,82,48,84,52,50,21,35,65,30,90,13,96,75,42,85,78,41,36,83,16,27,42,83,88,48,84,22,14,53,43,30,61,91,29,71,16,96,64,33,71,53,12,71,83,99,58,66,18,35,76,34,34,19,33,84,77,39,99,29,38,88,20,66,29,100,68,89,65,26,76,39
95,44,77,26,0,30,58,100,80,74,82,67,67,44,24,32,82,77,40,10,68,21,10,62,71,13,75,100,77,19,57,35,15,47,15,70,26,28,78,57,85,68,21,32,65,55,26,51,76,47,75,28,56,66,63,15,17,41,48,27,47,19,23,40,98,39,25,52,87,21,81,92,38,53,26,22,43,93,93,90,51,77,14,16,52,33,33,68,79,10,53,43,32,35,95
42,49,42,25,30,0,78,75,76,33,57,43,52,99,58,63,36,82,58,31,47,65,75,46,50,27,26,29,88,99,24,38,72,11,94,74,71,31,71,97,42,25,19,47,88,91,76,91,60,30,38,96,25,48,35,74,69,66,31,77,38,66,95,76,44,10,71,55,97,46,23,14,88,55,46,83,77,98,86,22,76,79,32,70,67,22,99,56,92,50,19,57,52,60,42
33,37,47,72,58,78,0,57,48,57,39,73,47,45,45,98,30,97,69,21,79,61,26,72,10,57,38,78,92,35,52,80,66,38,46,30,95,71,95,26,95,42,46,70,78,22,87,83,17,12,98,16,71,11,18,44,87,54,59,20,47,46,30,45,35,93,37,38,35,42,11,25,41,26,53,14,37,11,68,46,19,26,70,29,36,19,70,98,51,29,37,82,52,75,33
67,57,73,90,100,75,57,0,80,75,70,22,68,90,79,12,13,99,32,37,99,73,88,65,10,28,48,12,65,37,53,35,96,36,71,94,44,57,78,63,70,22,41,97,77,42,67,73,10,93,53,41,69,15,67,94,26,98,84,75,81,60,78,90,31,27,81,42,76,78,57,52,89,63,62,35,43,92,28,81,11,15,80,55,80,67,51,50,37,58,43,31,27,21,67
22,84,77,33,80,76,48,80,0,41,95,52,77,46,27,95,86,74,35,52,64,20,72,58,10,75,98,71,29,30,53,38,76,90,84,30,48,15,22,35,47,55,52,85,47,55,74,13,66,48,58,30,14,56,91,69,26,17,18,43,89,16,57,10,80,72,55,85,58,25,83,40,74,67,52,78,24,90,57,70,32,50,23,47,64,80,23,68,80,17,97,15,41,12,22
