84
0,4,1,2,1,2,2,3,4,4,1,3,2,1,3,2,3,3,4,4,4,4,1,4,2,1,4,2,2,2,3,3,4,4,1,2,2,1,3,1,2,2,2,1,2,1,4,1,1,4,4,3,1,1,4,1,1,2,2,4,3,2,3,3,1,4,2,4,4,1,4,1,3,1,3,3,1,3,1,4,3,3,2,1,1,0
0,52,77,29,49,69,79,28,20,12,24,28,22,34,37,77,91,45,22,65,72,71,52,76,78,70,82,40,68,24,67,19,53,84,28,22,54,64,34,42,55,87,10,16,15,16,90,49,50,26,43,30,25,62,38,21,36,48,83,82,77,12,38,71,75,77,34,98,34,68,79,96,29,46,87,83,59,28,20,84,49,93,43,85,29,0
52,0,41,78,34,16,29,93,39,85,81,62,29,57,98,77,51,53,32,38,99,76,11,15,48,47,69,97,48,21,80,83,87,17,31,69,24,36,12,87,27,36,13,26,51,15,53,55,12,81,59,80,48,80,86,47,54,44,45,57,94,67,21,88,35,38,63,90,15,75,12,76,57,19,40,65,68,63,19,39,37,67,52,63,56,52
77,41,0,68,25,65,86,80,37,78,70,53,88,21,78,58,63,74,76,90,31,62,10,56,46,22,32,14,97,72,93,73,39,29,84,63,26,40,22,13,55,49,36,20,30,76,11,47,58,39,36,84,38,61,84,35,87,94,69,30,71,32,81,77,40,75,92,65,24,57,48,39,44,89,92,61,49,100,55,75,50,62,46,55,64,77
29,78,68,0,14,28,92,25,93,56,79,94,75,49,41,60,90,90,33,63,16,61,35,38,37,24,24,24,90,67,78,16,17,38,89,31,70,100,76,30,51,30,42,45,60,14,87,48,15,93,24,13,53,21,20,81,70,14,48,27,21,75,55,66,69,37,77,94,71,12,99,68,75,26,29,24,67,29,36,91,49,69,68,86,56,29
49,34,25,14,0,72,46,49,43,51,11,47,97,60,14,94,51,18,44,45,14,56,82,28,83,80,27,77,18,72,81,14,55,57,78,50,76,51,36,35,44,88,22,96,85,69,77,52,72,98,61,51,97,12,45,66,10,78,70,76,72,85,76,70,29,37,67,40,79,34,41,14,27,11,60,55,18,10,45,86,68,12,78,27,81,49
69,16,65,28,72,0,87,79,56,25,70,41,60,23,42,100,32,24,29,75,94,89,35,44,13,90,55,41,100,40,17,76,17,80,66,99,26,82,80,68,83,31,100,72,91,96,22,92,22,53,50,39,79,36,81,10,97,97,55,71,42,83,10,70,49,89,41,34,19,15,32,63,66,38,56,91,18,34,37,27,74,22,59,74,13,69
79,29,86,92,46,87,0,19,48,15,91,25,11,40,43,67,52,48,30,43,87,11,20,57,13,97,32,47,78,32,83,30,49,84,91,19,88,58,40,17,43,19,87,36,62,89,18,34,13,91,86,92,91,60,40,70,43,51,96,97,71,40,20,64,86,40,52,40,63,54,61,57,59,27,48,83,86,40,69,38,24,39,73,44,40,79
28,93,80,25,49,79,19,0,82,38,10,44,75,64,84,79,35,61,71,64,89,37,25,80,34,57,26,57,54,82,21,74,18,71,23,93,73,74,24,39,82,12,28,96,26,89,70,67,43,32,38,73,83,75,72,12,54,43,96,28,10,70,14,50,56,88,97,51,37,89,47,33,37,55,88,23,10,59,53,15,65,31,85,65,67,28
20,39,37,93,43,56,48,82,0,95,68,57,100,23,97,22,55,10,46,40,19,40,33,37,88,80,14,35,19,12,78,73,66,40,69,22,42,83,15,99,80,36,47,55,40,79,80,67,28,76,10,98,68,39,55,93,93,80,60,23,29,75,33,56,23,12,25,55,40,53,69,37,69,48,38,16,47,24,55,72,28,24,88,40,18,20
12,85,78,56,51,25,15,38,95,0,63,18,23,86,28,38,68,77,62,15,65,33,66,73,41,43,96,53,69,28,23,55,11,80,91,29,45,84,80,66,27,59,57,60,39,20,57,10,71,62,64,25,60,28,70,53,42,51,40,35,12,65,21,41,67,16,63,31,65,60,47,55,49,32,33,33,23,51,12,34,28,11,81,37,33,12
24,81,70,79,11,70,91,10,68,63,0,73,27,56,67,44,75,12,66,70,70,15,44,39,20,99,43,22,67,59,95,72,44,15,77,64,76,75,16,47,66,74,24,70,96,10,90,69,68,42,18,52,53,46,93,91,83,68,15,67,16,95,90,58,19,15,47,69,13,15,79,45,24,60,28,81,65,17,66,23,12,98,95,11,71,24
28,62,53,94,47,41,25,44,57,18,73,0,74,93,86,27,96,52,47,15,46,37,47,16,11,48,20,23,44,98,94,26,35,79,42,61,15,45,71,67,62,91,28,36,63,77,14,26,28,29,79,85,99,94,24,18,47,67,26,62,92,34,54,95,63,71,62,47,65,25,82,23,68,16,92,41,86,98,11,89,64,94,62,66,88,28
22,29,88,75,97,60,11,75,100,23,27,74,0,65,92,11,94,19,46,29,38,97,19,39,87,49,92,10,81,48,75,19,76,43,72,34,61,85,52,19,24,56,35,44,77,91,81,100,28,59,86,28,62,93,63,41,88,59,11,11,46,37,36,57,87,50,12,30,50,81,62,60,12,18,13,81,49,48,93,18,50,74,99,16,93,22
