52
0,2,1,3,4,2,4,2,1,4,2,1,3,3,1,2,2,2,2,2,1,3,4,1,1,1,4,2,3,3,2,1,3,1,3,4,1,3,1,3,2,4,3,2,2,2,2,4,4,4,3,2,3,0
0,57,37,30,84,18,28,23,41,74,41,21,71,57,10,74,58,57,41,35,47,90,72,30,85,62,88,87,87,59,18,91,59,49,87,74,43,73,82,51,11,31,53,99,17,81,44,92,40,48,12,25,24,0
57,0,94,43,96,62,30,68,52,34,70,99,24,59,55,59,52,66,83,61,96,92,21,64,39,37,60,14,42,51,81,10,64,57,65,72,84,69,47,13,38,36,20,50,82,27,71,43,100,64,11,99,19,57
37,94,0,72,31,98,43,84,41,10,79,54,46,57,14,10,12,97,100,72,78,56,72,81,23,34,50,50,90,39,33,53,93,93,52,46,46,68,43,13,23,22,58,43,17,89,75,98,92,25,89,99,96,37
30,43,72,0,39,36,31,22,35,29,78,59,51,47,25,50,53,21,50,84,71,28,42,58,37,18,81,26,56,16,44,35,95,57,63,67,33,36,34,64,24,34,90,14,98,65,32,61,83,44,74,83,15,30
84,96,31,39,0,89,95,83,41,19,51,64,14,22,11,53,33,68,10,81,14,89,94,47,59,77,47,56,51,91,74,83,36,43,46,90,31,36,78,75,11,82,33,87,82,33,94,72,34,51,80,60,26,84
18,62,98,36,89,0,68,62,74,88,67,74,89,61,15,18,55,65,80,85,83,58,89,77,39,61,92,91,15,17,83,60,48,97,80,96,84,45,57,66,63,48,69,86,34,56,13,91,79,56,21,92,71,18
28,30,43,31,95,68,0,87,69,47,80,63,33,72,37,79,59,34,39,50,46,20,12,86,38,15,61,20,97,15,33,86,53,97,86,82,47,75,23,65,98,47,54,98,26,96,28,79,86,75,38,84,53,28
23,68,84,22,83,62,87,0,33,67,97,37,34,73,97,56,36,82,87,34,19,44,43,45,30,67,80,46,66,72,22,58,75,61,23,90,32,63,76,12,68,29,26,29,50,81,37,13,20,75,77,85,47,23
41,52,41,35,41,74,69,33,0,91,47,61,46,51,62,13,92,41,44,84,30,81,43,50,76,53,84,66,33,61,42,83,12,43,37,71,24,70,10,55,42,98,48,24,82,93,55,81,24,76,85,88,60,41
74,34,10,29,19,88,47,67,91,0,21,10,78,32,26,83,90,36,97,74,83,31,64,46,63,69,91,71,47,94,65,93,47,56,15,34,30,36,15,19,36,95,81,63,52,90,32,59,38,24,71,43,28,74
41,70,79,78,51,67,80,97,47,21,0,90,73,55,96,70,37,92,89,42,76,97,97,36,30,10,60,70,100,53,27,18,40,59,74,42,72,36,89,87,22,77,32,72,13,77,74,65,36,61,73,58,85,41
21,99,54,59,64,74,63,37,61,10,90,0,97,27,40,67,97,56,52,31,36,38,75,29,46,34,45,60,87,19,67,36,29,48,71,67,99,39,38,58,36,31,78,19,88,27,34,64,38,56,63,91,73,21
71,24,46,51,14,89,33,34,46,78,73,97,0,81,20,46,16,67,89,26,90,100,97,53,86,76,15,46,10,59,76,22,90,88,53,39,54,28,36,49,51,63,90,26,20,27,85,12,68,55,37,30,86,71
57,59,57,47,22,61,72,73,51,32,55,27,81,0,35,90,40,67,87,72,10,96,23,58,66,81,21,92,28,72,39,100,83,91,38,45,86,51,92,33,46,95,48,54,60,76,23,88,54,31,69,56,24,57
10,55,14,25,11,15,37,97,62,26,96,40,20,35,0,33,69,56,47,61,33,97,15,21,84,16,44,47,62,69,40,89,38,22,15,20,76,31,15,44,62,79,41,22,23,41,47,28,79,46,83,74,61,10
74,59,10,50,53,18,79,56,13,83,70,67,46,90,33,0,39,41,16,18,14,75,83,92,35,43,59,23,77,53,46,35,12,16,56,21,91,11,21,86,48,17,61,100,50,18,97,48,73,27,65,30,96,74
58,52,12,53,33,55,59,36,92,90,37,97,16,40,69,39,0,99,27,18,86,62,59,64,44,28,33,57,92,15,21,43,81,75,75,41,99,21,68,88,25,54,43,83,66,24,28,64,97,99,21,70,82,58
57,66,97,21,68,65,34,82,41,36,92,56,67,67,56,41,99,0,49,86,96,58,99,49,32,59,100,42,65,76,45,28,21,85,47,89,87,28,13,58,30,82,97,62,18,91,36,38,34,45,26,85,54,57
41,83,100,50,10,80,39,87,44,97,89,52,89,87,47,16,27,49,0,85,84,83,83,20,92,14,68,42,88,98,32,51,31,27,11,24,74,15,44,60,20,26,83,31,41,10,19,47,23,95,18,41,82,41
35,61,72,84,81,85,50,34,84,74,42,31,26,72,61,18,18,86,85,0,91,24,66,23,81,18,67,28,37,48,14,86,73,37,88,35,82,68,35,35,88,95,71,99,94,14,81,49,60,14,19,32,76,35
47,96,78,71,14,83,46,19,30,83,76,36,90,10,33,14,86,96,84,91,0,99,29,52,53,51,75,94,61,28,18,50,47,11,52,99,81,28,86,39,26,46,24,32,52,85,72,32,46,81,40,60,79,47
90,92,56,28,89,58,20,44,81,31,97,38,100,96,97,75,62,58,83,24,99,0,75,28,15,32,76,79,97,33,10,26,54,18,15,34,80,14,89,45,70,23,31,65,32,62,12,18,86,60,21,56,26,90
72,21,72,42,94,89,12,43,43,64,97,75,97,23,15,83,59,99,83,66,29,75,0,38,73,55,28,37,10,30,62,81,30,28,81,43,33,47,97,81,11,39,16,51,83,91,24,27,63,20,32,93,53,72
30,64,81,58,47,77,86,45,50,46,36,29,53,58,21,92,64,49,20,23,52,28,38,0,68,72,86,29,26,32,99,12,16,69,17,28,38,48,83,24,21,60,67,19,32,100,69,10,86,53,46,41,88,30
85,39,23,37,59,39,38,30,76,63,30,46,86,66,84,35,44,32,92,81,53,15,73,68,0,85,29,96,70,39,22,59,74,27,22,38,90,98,91,94,65,50,15,79,15,24,43,99,92,51,24,71,69,85
62,37,34,18,77,61,15,67,53,69,10,34,76,81,16,43,28,59,14,18,51,32,55,72,85,0,19,77,54,50,75,88,97,69,23,22,21,84,33,61,93,32,18,52,83,23,48,66,84,92,52,73,77,62
88,60,50,81,47,92,61,80,84,91,60,45,15,21,44,59,33,100,68,67,75,76,28,86,29,19,0,56,88,92,34,68,13,55,65,71,67,34,69,85,61,52,88,97,43,90,30,33,66,53,74,92,20,88
87,14,50,26,56,91,20,46,66,71,70,60,46,92,47,23,57,42,42,28,94,79,37,29,96,77,56,0,15,84,39,36,66,17,12,89,42,29,27,71,64,86,32,100,12,79,18,77,21,19,94,39,65,87
87,42,90,56,51,15,97,66,33,47,100,87,10,28,62,77,92,65,88,37,61,97,10,26,70,54,88,15,0,14,35,20,26,60,44,61,77,44,94,95,45,21,40,82,15,31,50,28,79,47,58,14,38,87
59,51,39,16,91,17,15,72,61,94,53,19,59,72,69,53,15,76,98,48,28,33,30,32,39,50,92,84,14,0,70,100,74,68,93,61,27,18,49,74,77,17,12,40,62,86,28,16,72,18,62,57,100,59
18,81,33,44,74,83,33,22,42,65,27,67,76,39,40,46,21,45,32,14,18,10,62,99,22,75,34,39,35,70,0,52,40,39,11,85,38,27,78,14,38,14,25,65,48,56,64,15,46,28,44,39,96,18
91,10,53,35,83,60,86,58,83,93,18,36,22,100,89,35,43,28,51,86,50,26,81,12,59,88,68,36,20,100,52,0,16,47,60,97,89,74,82,42,41,74,56,27,38,57,51,63,86,42,95,76,90,91
59,64,93,95,36,48,53,75,12,47,40,29,90,83,38,12,81,21,31,73,47,54,30,16,74,97,13,66,26,74,40,16,0,38,74,19,16,36,15,72,21,45,54,45,66,69,23,19,50,18,18,68,46,59
