98
0,1,3,1,2,3,3,1,1,1,4,2,1,4,2,4,1,4,1,3,2,1,2,1,3,2,3,4,4,2,3,2,4,2,3,2,4,4,1,3,4,3,2,2,3,3,2,3,4,1,1,4,3,3,3,4,1,4,1,2,4,3,1,3,3,3,3,2,3,3,2,4,1,4,1,2,3,2,1,2,4,3,2,3,3,2,4,4,4,4,3,2,4,4,2,2,2,2,1,0
0,94,14,39,58,25,67,46,10,86,44,86,73,31,88,47,55,25,23,98,66,59,85,15,92,17,91,18,13,94,50,32,58,77,97,69,91,18,18,86,80,86,45,97,34,88,81,50,82,13,60,93,20,41,10,39,26,21,79,82,82,36,44,17,77,21,59,85,13,45,24,23,39,76,62,57,77,25,94,43,55,97,24,37,73,67,89,59,28,19,77,11,68,45,53,86,93,49,77,0
94,0,82,97,31,61,36,36,71,38,37,78,84,61,77,31,79,96,31,34,10,80,48,66,69,63,25,77,66,93,84,83,47,72,80,91,92,92,93,10,89,70,42,14,60,81,25,21,70,19,24,92,59,80,89,81,99,53,17,98,82,65,39,75,69,65,51,82,81,56,16,94,19,72,23,25,69,41,55,24,84,77,92,17,100,58,87,73,11,12,93,67,28,10,39,34,99,10,11,94
14,82,0,93,14,68,34,61,78,69,83,41,60,53,58,96,62,14,47,57,24,75,19,79,64,10,33,16,76,10,86,47,38,46,76,39,75,44,17,49,23,56,40,65,63,59,46,16,81,94,87,53,38,58,41,37,35,17,92,31,30,25,33,62,67,92,92,100,60,58,93,88,20,37,100,61,37,79,25,43,41,43,55,45,75,70,45,68,17,19,36,31,27,30,13,77,59,64,91,14
39,97,93,0,24,92,40,18,15,64,72,17,38,43,89,35,83,76,55,18,68,79,78,25,64,37,63,89,16,42,87,75,78,10,90,50,85,79,73,64,53,12,65,26,74,91,70,51,69,33,39,87,89,44,99,21,13,15,34,62,67,81,36,29,68,100,39,88,81,82,17,21,68,81,69,12,14,22,27,77,82,83,76,20,51,52,42,38,33,92,57,60,45,23,14,94,65,99,65,39
58,31,14,24,0,60,44,46,13,36,46,89,68,84,77,82,64,54,99,100,73,33,46,26,74,50,85,40,89,72,100,17,76,11,79,14,32,99,93,89,30,86,30,35,52,50,42,77,80,16,31,80,41,43,16,45,39,99,10,45,50,91,58,39,49,19,62,26,71,16,83,72,41,66,13,12,51,12,16,21,84,96,73,63,51,36,97,32,67,17,36,57,65,35,82,33,22,23,34,58
25,61,68,92,60,0,88,27,90,85,43,40,59,58,56,29,21,12,98,32,50,61,50,47,58,79,77,79,58,96,14,81,54,48,16,44,67,18,27,82,65,74,54,11,78,40,79,72,31,80,33,20,75,50,83,48,71,98,75,38,88,52,44,27,37,43,22,48,98,89,15,36,63,39,98,46,42,52,19,50,75,85,14,16,79,33,90,48,12,45,76,84,47,21,81,44,44,69,87,25
67,36,34,40,44,88,0,28,36,43,58,23,34,42,73,57,83,66,21,50,51,91,92,86,75,59,91,72,63,71,80,60,70,75,82,50,97,18,86,71,41,58,25,95,73,50,41,59,89,71,38,96,84,57,74,43,85,17,23,54,23,98,73,13,12,64,20,84,77,41,36,56,37,94,69,97,35,100,74,95,58,90,34,90,33,11,70,46,23,70,16,76,96,31,55,24,74,87,27,67
46,36,61,18,46,27,28,0,20,19,61,22,42,15,30,11,69,93,42,11,22,22,26,72,24,31,38,60,88,94,23,73,46,53,49,35,47,19,17,26,92,28,90,49,85,84,26,47,50,98,41,84,69,58,76,26,89,39,31,78,78,92,72,97,93,19,49,75,54,13,100,53,19,37,70,55,14,11,67,40,13,16,73,48,38,27,44,62,72,63,26,99,82,84,94,84,75,39,22,46
10,71,78,15,13,90,36,20,0,72,55,70,39,44,71,79,47,86,91,79,54,96,18,15,97,22,61,45,15,17,100,79,88,99,29,69,55,55,18,15,55,78,70,71,28,58,55,38,90,86,69,37,54,27,56,42,15,62,62,47,77,30,71,59,62,93,49,80,92,91,51,71,83,34,25,22,37,17,53,87,75,53,65,13,83,35,99,77,98,39,79,72,66,67,67,88,79,97,19,10
