95
0,1,3,3,3,3,4,3,3,3,3,1,3,4,3,2,4,3,1,4,1,4,2,1,1,2,1,4,1,4,3,1,1,3,1,2,3,2,2,3,3,2,1,4,3,4,4,1,2,3,1,1,4,2,2,2,1,1,4,4,3,1,2,3,3,2,2,3,4,3,1,2,3,2,3,4,2,3,4,3,1,3,2,3,3,1,2,2,3,4,3,4,4,3,3,1,0
0,49,79,29,89,25,29,51,20,89,66,32,58,35,58,16,28,17,32,84,69,100,94,63,26,16,14,90,40,86,71,41,53,73,44,86,99,18,18,63,10,43,56,22,79,42,60,27,67,21,84,90,93,55,85,93,69,61,76,80,10,63,66,15,26,73,100,71,15,17,91,55,84,61,37,38,95,79,40,67,88,83,30,14,53,16,97,38,75,52,31,94,44,40,12,36,0
49,0,21,59,19,72,30,73,53,59,22,44,58,62,75,79,23,79,16,36,21,64,11,52,46,35,86,58,37,85,90,11,66,31,10,26,84,96,97,56,18,10,41,80,45,56,29,87,17,19,15,54,41,44,74,43,59,92,58,65,18,96,76,90,87,10,98,70,34,60,70,92,73,17,71,33,75,28,45,74,21,12,58,24,70,16,76,61,18,24,89,76,55,60,93,18,49
79,21,0,78,16,38,50,48,22,44,100,99,17,59,85,66,28,42,36,60,10,70,65,74,43,16,38,40,80,19,71,83,94,56,57,94,38,85,23,37,31,44,84,54,68,64,82,47,96,98,51,21,98,34,18,76,95,36,53,53,30,47,43,11,33,22,35,58,17,51,94,16,67,66,84,83,47,60,79,14,100,28,92,47,33,25,62,77,74,98,70,97,72,70,89,27,79
29,59,78,0,49,15,91,44,46,83,74,36,27,81,31,66,20,64,36,62,56,33,56,47,19,94,34,91,23,82,82,72,16,78,20,77,55,42,59,83,32,63,56,37,93,47,35,72,83,97,36,42,34,81,23,53,26,44,87,99,95,31,53,42,77,79,55,60,67,53,54,16,51,54,13,39,54,75,53,92,94,19,90,50,86,89,47,61,65,12,51,60,86,75,28,51,29
89,19,16,49,0,24,50,34,91,46,15,61,38,38,32,61,61,56,17,26,20,62,30,38,88,78,83,43,15,97,94,65,79,51,64,52,45,79,15,94,63,98,70,37,15,91,59,56,79,18,15,85,44,70,42,83,14,49,87,92,63,89,64,69,62,44,20,25,45,46,90,78,21,22,95,49,41,56,22,29,43,35,21,33,59,17,89,53,84,30,69,33,69,41,71,26,89
25,72,38,15,24,0,55,13,10,45,28,86,47,81,72,16,66,60,95,73,40,14,73,74,48,47,38,58,64,41,80,83,50,22,16,90,69,69,69,71,79,79,57,28,20,90,31,82,23,20,20,26,25,94,67,43,20,25,98,69,85,46,77,63,64,91,84,90,25,90,82,76,11,59,19,19,58,70,84,63,91,94,66,58,80,12,48,52,22,63,24,95,82,33,40,63,25
29,30,50,91,50,55,0,27,50,83,15,36,26,97,63,63,72,55,44,68,63,14,86,100,85,96,59,44,73,63,39,14,20,79,75,69,87,71,71,29,39,36,99,11,98,33,63,32,33,25,80,44,70,48,71,37,65,45,79,72,33,79,26,93,51,12,90,41,37,69,91,38,59,57,67,61,32,87,48,24,50,50,87,92,25,69,70,63,53,26,29,22,70,89,99,83,29
51,73,48,44,34,13,27,0,83,37,84,22,36,47,41,71,30,21,28,47,27,65,18,36,18,63,18,68,48,37,59,75,45,42,17,68,93,78,37,90,35,79,51,84,91,85,23,30,60,40,48,76,80,19,13,17,36,89,39,38,28,11,56,76,46,94,78,46,44,42,77,31,19,81,59,28,45,13,72,30,36,38,35,59,88,56,64,51,25,38,47,42,92,10,98,27,51
20,53,22,46,91,10,50,83,0,88,84,37,16,96,100,18,61,28,42,96,11,62,77,80,89,45,89,37,59,35,32,22,59,28,51,48,27,62,58,79,13,93,37,75,83,12,28,26,23,11,91,75,90,20,90,83,85,58,20,100,94,57,94,62,40,51,51,85,11,81,53,86,19,82,26,65,84,64,11,34,97,77,27,76,38,11,62,63,54,12,25,75,36,40,35,77,20
89,59,44,83,46,45,83,37,88,0,97,59,66,52,22,39,40,35,34,27,94,33,18,96,66,26,37,53,68,58,86,33,79,28,52,31,59,26,77,24,52,54,54,96,98,65,26,68,16,49,96,66,53,70,36,63,21,46,88,100,19,20,52,10,48,15,59,46,42,79,71,54,78,97,42,99,65,57,75,55,45,89,90,79,75,52,40,21,15,25,75,36,31,21,81,20,89
66,22,100,74,15,28,15,84,84,97,0,79,49,43,93,36,21,53,89,59,70,60,53,33,48,25,12,14,94,67,18,40,75,20,74,17,49,69,69,54,32,76,11,40,50,77,58,38,52,54,44,15,87,84,86,42,70,22,27,15,91,62,91,28,10,12,14,37,69,22,48,67,51,23,80,87,100,74,69,34,17,25,55,15,67,57,78,45,71,74,74,40,31,90,22,99,66
32,44,99,36,61,86,36,22,37,59,79,0,34,67,14,56,30,51,74,39,47,74,19,33,48,69,100,49,12,83,71,44,84,99,81,23,57,91,84,93,56,95,62,62,92,40,12,69,24,54,25,44,61,14,58,93,33,76,66,75,55,53,31,38,32,43,29,94,35,97,72,49,60,47,70,90,14,78,83,38,58,63,56,26,94,47,99,29,68,82,16,41,77,75,37,33,32
58,58,17,27,38,47,26,36,16,66,49,34,0,89,52,49,18,72,99,19,81,61,100,24,59,61,64,59,100,71,31,73,59,48,64,82,12,44,23,28,13,74,72,29,77,36,26,89,20,32,25,10,17,27,89,28,70,36,68,79,85,24,55,45,90,32,94,44,69,78,57,84,94,32,20,60,78,98,64,42,51,95,63,85,52,70,45,26,41,76,31,53,54,94,23,46,58
35,62,59,81,38,81,97,47,96,52,43,67,89,0,22,42,57,34,35,14,48,72,49,23,82,33,58,16,46,20,87,100,46,54,14,13,57,39,13,65,60,21,72,43,11,83,58,75,99,49,10,29,38,51,28,74,64,25,56,74,63,70,81,69,95,72,93,88,47,62,31,39,31,71,72,19,17,55,23,43,81,12,78,10,53,48,76,66,58,99,84,54,24,62,79,88,35
58,75,85,31,32,72,63,41,100,22,93,14,52,22,0,73,29,25,69,39,61,80,49,56,58,72,29,90,45,48,89,44,53,30,87,19,12,33,12,94,88,37,69,19,94,39,35,63,83,32,49,65,58,60,41,17,83,92,77,63,25,70,82,15,62,77,72,18,38,36,58,24,16,33,44,75,13,45,19,38,71,94,71,85,79,56,10,73,55,79,49,47,56,13,17,60,58
16,79,66,66,61,16,63,71,18,39,36,56,49,42,73,0,88,84,29,80,94,61,29,12,73,76,29,47,47,12,32,10,26,40,78,43,58,38,68,71,44,94,80,90,91,47,26,61,64,76,86,62,100,25,46,55,26,51,44,39,56,54,92,22,52,89,51,74,60,58,17,38,43,68,90,75,92,96,65,90,64,37,20,88,74,80,30,16,51,87,42,100,93,24,19,24,16
28,23,28,20,61,66,72,30,61,40,21,30,18,57,29,88,0,95,15,58,61,64,87,97,60,65,31,36,22,87,50,17,35,53,86,51,44,14,29,18,68,45,25,97,68,56,82,49,73,46,57,54,41,50,99,92,58,60,12,18,39,61,66,21,40,14,26,30,25,12,43,36,78,61,33,81,73,64,98,79,99,57,65,74,58,72,58,83,91,46,13,29,67,63,28,52,28
17,79,42,64,56,60,55,21,28,35,53,51,72,34,25,84,95,0,20,75,18,72,60,91,47,65,61,69,28,31,12,52,98,94,86,40,39,60,15,40,70,46,43,82,15,71,79,25,35,20,100,64,35,70,93,15,36,82,96,41,44,40,76,37,63,47,90,30,13,16,26,99,26,12,66,54,20,41,23,95,10,73,47,84,64,55,23,12,85,66,59,67,75,51,90,48,17
