38
0,3,1,3,3,1,1,3,3,3,3,3,2,4,1,2,1,4,2,4,3,2,2,3,2,1,1,2,3,2,4,3,2,2,4,1,1,3,3,0
0,68,36,59,71,37,25,13,63,18,25,70,58,72,28,35,95,97,30,43,78,11,42,25,22,32,77,82,30,41,34,17,61,65,62,62,34,65,31,0
68,0,70,52,14,66,99,78,48,69,58,76,74,89,53,48,72,58,19,42,32,11,82,58,46,77,81,76,42,94,40,49,71,30,68,67,58,99,73,68
36,70,0,32,67,22,100,24,66,28,33,89,85,100,76,53,100,39,41,26,39,30,48,33,40,92,100,36,100,85,10,58,86,70,89,85,69,90,94,36
59,52,32,0,24,15,34,82,86,34,56,85,17,53,14,22,94,19,74,20,35,67,23,56,24,77,28,33,98,81,25,50,77,89,54,68,18,22,83,59
71,14,67,24,0,88,35,98,97,66,56,90,81,20,22,49,29,91,23,28,78,80,63,12,41,43,19,73,86,100,87,24,73,26,24,67,30,71,75,71
37,66,22,15,88,0,79,75,88,93,32,99,19,79,50,83,17,50,10,54,91,29,75,82,13,16,90,25,49,68,69,19,98,93,64,89,52,80,78,37
25,99,100,34,35,79,0,41,77,85,90,51,61,23,17,57,56,84,44,46,77,84,74,19,95,21,93,63,54,45,55,87,55,87,23,13,100,43,69,25
13,78,24,82,98,75,41,0,47,28,20,54,89,61,66,17,62,92,99,35,90,69,41,43,33,78,88,98,10,66,66,13,18,43,63,100,49,25,87,13
63,48,66,86,97,88,77,47,0,18,84,72,85,94,95,10,97,64,22,100,11,93,69,72,27,97,57,11,80,73,98,55,53,45,24,93,34,21,36,63
18,69,28,34,66,93,85,28,18,0,18,11,69,81,54,65,25,51,52,97,46,86,61,87,33,69,86,28,95,70,65,23,13,97,12,54,65,93,61,18
25,58,33,56,56,32,90,20,84,18,0,61,97,93,97,32,13,100,16,65,83,41,35,31,59,52,55,94,29,89,17,81,49,78,79,19,86,65,27,25
70,76,89,85,90,99,51,54,72,11,61,0,10,37,37,68,10,54,98,47,20,11,99,79,87,62,55,11,18,33,14,94,45,29,21,86,76,50,60,70
58,74,85,17,81,19,61,89,85,69,97,10,0,31,45,61,14,44,15,90,50,63,100,16,86,38,20,29,67,45,56,100,21,11,89,81,13,99,11,58
72,89,100,53,20,79,23,61,94,81,93,37,31,0,61,14,86,34,13,87,72,19,32,100,25,17,27,86,22,87,12,49,37,31,18,96,94,71,35,72
28,53,76,14,22,50,17,66,95,54,97,37,45,61,0,80,11,95,93,97,50,16,60,98,13,41,57,34,70,96,69,41,39,13,17,81,13,10,44,28
35,48,53,22,49,83,57,17,10,65,32,68,61,14,80,0,95,51,30,76,58,86,23,96,29,29,18,87,92,46,74,100,88,50,56,69,83,97,24,35
95,72,100,94,29,17,56,62,97,25,13,10,14,86,11,95,0,99,87,58,87,29,36,20,35,24,86,79,23,55,68,16,43,61,65,64,86,18,44,95
97,58,39,19,91,50,84,92,64,51,100,54,44,34,95,51,99,0,95,19,47,22,59,90,50,27,19,53,43,86,50,49,31,87,90,66,27,66,19,97
30,19,41,74,23,10,44,99,22,52,16,98,15,13,93,30,87,95,0,52,93,59,98,79,54,50,30,34,33,81,63,52,63,24,66,27,92,25,60,30
43,42,26,20,28,54,46,35,100,97,65,47,90,87,97,76,58,19,52,0,60,68,24,53,74,56,22,20,24,100,32,21,57,89,78,19,43,70,53,43
78,32,39,35,78,91,77,90,11,46,83,20,50,72,50,58,87,47,93,60,0,63,52,12,20,98,11,24,31,22,38,61,83,17,54,52,44,46,43,78
11,11,30,67,80,29,84,69,93,86,41,11,63,19,16,86,29,22,59,68,63,0,43,43,59,66,24,74,52,70,31,13,16,35,30,58,62,16,47,11
42,82,48,23,63,75,74,41,69,61,35,99,100,32,60,23,36,59,98,24,52,43,0,72,75,18,81,28,90,68,54,51,16,46,66,13,15,94,75,42
25,58,33,56,12,82,19,43,72,87,31,79,16,100,98,96,20,90,79,53,12,43,72,0,76,89,21,78,78,67,14,41,97,23,73,65,86,21,55,25
22,46,40,24,41,13,95,33,27,33,59,87,86,25,13,29,35,50,54,74,20,59,75,76,0,79,68,57,87,50,95,41,45,64,29,91,93,27,51,22
32,77,92,77,43,16,21,78,97,69,52,62,38,17,41,29,24,27,50,56,98,66,18,89,79,0,81,35,64,18,48,98,30,90,63,61,20,68,73,32
77,81,100,28,19,90,93,88,57,86,55,55,20,27,57,18,86,19,30,22,11,24,81,21,68,81,0,55,62,39,33,62,38,25,97,29,41,57,37,77
82,76,36,33,73,25,63,98,11,28,94,11,29,86,34,87,79,53,34,20,24,74,28,78,57,35,55,0,54,69,19,46,91,86,54,77,17,12,59,82
30,42,100,98,86,49,54,10,80,95,29,18,67,22,70,92,23,43,33,24,31,52,90,78,87,64,62,54,0,59,91,92,73,43,37,22,83,75,89,30
41,94,85,81,100,68,45,66,73,70,89,33,45,87,96,46,55,86,81,100,22,70,68,67,50,18,39,69,59,0,31,27,22,75,66,23,40,65,34,41
34,40,10,25,87,69,55,66,98,65,17,14,56,12,69,74,68,50,63,32,38,31,54,14,95,48,33,19,91,31,0,52,10,92,61,39,25,37,38,34
17,49,58,50,24,19,87,13,55,23,81,94,100,49,41,100,16,49,52,21,61,13,51,41,41,98,62,46,92,27,52,0,31,48,57,93,79,12,91,17
61,71,86,77,73,98,55,18,53,13,49,45,21,37,39,88,43,31,63,57,83,16,16,97,45,30,38,91,73,22,10,31,0,45,88,20,11,62,47,61
65,30,70,89,26,93,87,43,45,97,78,29,11,31,13,50,61,87,24,89,17,35,46,23,64,90,25,86,43,75,92,48,45,0,93,83,77,59,19,65
62,68,89,54,24,64,23,63,24,12,79,21,89,18,17,56,65,90,66,78,54,30,66,73,29,63,97,54,37,66,61,57,88,93,0,83,57,29,24,62
62,67,85,68,67,89,13,100,93,54,19,86,81,96,81,69,64,66,27,19,52,58,13,65,91,61,29,77,22,23,39,93,20,83,83,0,70,76,23,62
34,58,69,18,30,52,100,49,34,65,86,76,13,94,13,83,86,27,92,43,44,62,15,86,93,20,41,17,83,40,25,79,11,77,57,70,0,52,90,34
65,99,90,22,71,80,43,25,21,93,65,50,99,71,10,97,18,66,25,70,46,16,94,21,27,68,57,12,75,65,37,12,62,59,29,76,52,0,73,65
31,73,94,83,75,78,69,87,36,61,27,60,11,35,44,24,44,19,60,53,43,47,75,55,51,73,37,59,89,34,38,91,47,19,24,23,90,73,0,31
0,68,36,59,71,37,25,13,63,18,25,70,58,72,28,35,95,97,30,43,78,11,42,25,22,32,77,82,30,41,34,17,61,65,62,62,34,65,31,0
