57
0,2,1,3,2,3,4,2,1,3,3,3,2,4,2,1,4,3,3,4,2,1,4,2,3,4,1,1,3,4,2,3,3,2,2,1,1,4,1,2,2,4,2,4,2,1,2,1,3,1,1,1,1,3,2,2,2,4,0
0,93,56,53,75,43,59,12,17,54,65,74,97,22,85,67,82,86,44,45,49,81,96,15,31,83,92,98,77,100,69,74,85,56,63,27,60,76,59,96,85,98,35,49,91,26,92,39,65,83,74,28,31,95,80,87,16,43,0
93,0,36,78,77,71,20,81,78,52,54,55,43,49,70,32,79,65,43,79,29,19,72,49,34,17,13,10,11,64,64,25,45,21,92,78,52,85,97,53,93,54,31,87,80,90,59,70,14,22,10,82,35,70,76,46,52,43,93
56,36,0,65,14,20,52,96,85,87,66,64,89,62,84,80,27,20,59,31,73,30,22,69,91,89,19,18,13,65,53,36,36,33,54,47,65,56,70,35,52,35,28,25,78,12,84,42,46,43,71,29,56,84,57,59,80,65,56
53,78,65,0,95,93,39,58,65,95,24,60,53,26,56,31,13,87,68,10,61,97,90,24,29,35,90,95,61,100,42,24,74,60,50,74,85,73,24,93,74,49,86,52,27,78,11,17,74,10,20,42,15,56,95,16,56,63,53
75,77,14,95,0,90,56,62,31,88,26,13,73,43,79,81,92,83,40,37,19,25,86,90,51,80,92,52,89,73,69,93,81,65,66,86,99,23,95,25,15,77,37,84,49,84,80,71,88,12,52,33,12,88,49,100,28,26,75
43,71,20,93,90,0,37,79,36,26,95,38,31,11,51,28,76,50,80,82,27,85,58,83,70,22,91,55,95,96,53,83,10,98,24,27,35,90,10,67,18,58,89,56,84,70,60,78,65,16,63,46,48,53,11,68,100,33,43
59,20,52,39,56,37,0,46,85,71,98,71,29,79,44,46,89,94,81,36,56,59,11,51,91,59,18,67,51,63,59,76,73,71,59,98,38,79,30,25,86,56,73,15,99,60,99,26,73,25,75,34,72,45,49,91,36,85,59
12,81,96,58,62,79,46,0,15,97,13,43,97,10,74,96,22,58,32,18,69,42,20,22,64,22,64,21,54,88,65,89,41,99,24,64,86,87,63,77,70,11,53,28,76,91,71,10,25,56,64,36,10,43,49,28,63,13,12
17,78,85,65,31,36,85,15,0,57,33,57,13,39,46,58,31,19,89,30,24,19,71,97,46,91,60,88,24,10,10,76,17,92,11,82,11,57,85,60,91,87,94,23,78,57,71,84,39,74,52,89,62,86,40,95,62,15,17
54,52,87,95,88,26,71,97,57,0,57,68,66,92,11,92,48,84,35,88,40,97,83,48,55,45,56,46,78,70,92,100,73,33,91,100,53,93,65,77,34,98,44,65,27,71,30,90,50,26,59,78,32,33,53,43,64,38,54
65,54,66,24,26,95,98,13,33,57,0,70,20,92,92,55,79,52,10,28,31,90,82,92,31,57,95,20,56,100,33,12,41,89,48,71,23,18,10,51,68,100,66,10,82,94,72,65,56,69,81,51,25,20,47,85,83,84,65
74,55,64,60,13,38,71,43,57,68,70,0,71,49,97,92,89,72,16,39,63,49,82,50,38,45,14,47,40,37,67,50,96,16,97,91,25,76,75,44,47,93,31,40,40,50,67,38,98,16,57,83,99,67,62,31,28,42,74
97,43,89,53,73,31,29,97,13,66,20,71,0,86,61,21,77,82,25,87,76,31,31,58,28,49,77,14,72,57,29,50,83,50,72,58,86,81,17,61,75,26,40,99,86,34,30,23,46,35,44,18,19,35,79,23,40,26,97
22,49,62,26,43,11,79,10,39,92,92,49,86,0,67,60,37,28,36,99,75,72,45,77,94,69,73,68,58,99,15,61,16,41,32,24,19,20,73,22,11,81,49,95,62,80,19,58,79,39,55,63,22,42,55,49,97,19,22
85,70,84,56,79,51,44,74,46,11,92,97,61,67,0,90,44,17,98,67,59,78,51,23,10,14,63,37,29,56,16,48,55,65,18,69,95,51,69,16,19,18,91,44,38,98,78,74,89,73,85,35,57,51,37,75,87,68,85
67,32,80,31,81,28,46,96,58,92,55,92,21,60,90,0,94,79,69,83,42,62,16,100,80,32,29,15,30,17,86,40,65,39,20,42,68,14,51,92,59,30,73,36,65,38,15,82,97,92,28,21,63,56,74,26,17,34,67
82,79,27,13,92,76,89,22,31,48,79,89,77,37,44,94,0,94,81,21,36,11,59,98,49,13,18,13,29,92,97,94,16,47,13,78,46,18,55,38,74,60,80,56,84,39,43,73,83,32,48,25,26,27,13,32,24,49,82
86,65,20,87,83,50,94,58,19,84,52,72,82,28,17,79,94,0,77,40,95,92,35,82,11,30,81,38,37,82,92,25,83,30,10,55,78,81,24,18,20,88,30,62,11,36,66,23,83,44,32,87,52,83,56,19,39,84,86
