60
0,2,1,2,3,2,1,1,4,1,3,1,1,2,1,4,1,4,1,4,1,2,4,1,3,2,4,4,4,4,1,1,3,2,1,3,1,3,1,4,4,2,4,3,1,4,4,1,3,1,2,3,1,1,3,1,1,2,1,4,2,0
0,11,57,87,31,39,43,25,83,54,95,45,88,29,16,89,86,40,99,57,72,86,59,94,34,67,19,15,69,53,15,59,40,90,51,15,97,86,67,35,98,41,41,62,24,13,35,77,64,40,41,36,83,67,36,61,71,88,33,32,66,0
11,0,47,87,93,54,77,65,45,95,43,91,19,95,36,87,36,98,98,24,99,18,37,47,13,51,82,74,90,94,18,13,37,82,44,37,31,43,11,37,39,10,95,69,14,18,41,39,93,99,73,28,24,31,24,84,90,10,28,98,52,11
57,47,0,74,89,60,39,22,63,94,15,86,26,71,43,19,66,70,48,100,68,75,68,65,24,50,81,29,75,43,91,26,73,74,12,48,69,81,71,88,94,32,71,51,33,87,27,95,24,21,36,88,80,79,15,92,35,50,21,69,45,57
87,87,74,0,87,85,43,53,99,63,78,21,77,51,41,35,27,88,81,77,75,81,36,15,36,83,32,43,25,15,55,81,76,70,37,99,66,35,67,68,61,27,71,13,76,12,42,13,62,11,24,60,71,51,43,77,67,69,83,96,79,87
31,93,89,87,0,82,26,28,87,50,73,20,72,68,27,82,41,32,100,61,66,41,96,94,52,42,50,88,26,22,47,84,98,70,32,90,65,18,98,88,47,55,60,40,76,36,50,22,94,16,67,85,66,46,65,62,96,32,68,78,27,31
39,54,60,85,82,0,65,80,58,30,87,54,85,52,54,20,15,85,85,91,13,15,61,16,42,52,27,34,73,12,47,32,32,55,89,72,10,28,48,50,56,90,85,39,78,13,19,20,95,15,97,88,50,28,22,52,38,92,43,39,95,39
43,77,39,43,26,65,0,47,43,48,58,74,48,69,20,61,40,93,80,70,78,38,66,32,24,36,25,82,100,90,15,12,30,93,51,93,12,68,24,34,64,25,35,52,43,18,30,48,58,41,34,28,17,52,100,22,98,33,23,76,83,43
25,65,22,53,28,80,47,0,79,25,26,72,63,37,72,49,47,87,41,35,46,64,29,51,78,92,13,28,76,20,13,100,72,33,66,82,15,87,93,16,45,87,99,80,92,45,12,78,93,83,64,93,62,15,90,81,50,60,58,79,40,25
83,45,63,99,87,58,43,79,0,24,26,83,15,38,29,99,24,26,92,46,41,41,94,17,45,59,45,52,26,92,20,20,17,30,69,28,14,78,32,89,43,53,60,54,73,32,69,61,34,100,20,75,60,42,36,75,16,10,41,41,100,83
54,95,94,63,50,30,48,25,24,0,81,91,89,89,98,88,13,12,74,24,69,62,78,76,53,24,52,76,33,16,44,15,53,74,85,78,84,77,80,95,25,82,22,15,13,64,17,91,18,84,71,45,91,31,30,63,69,75,63,38,78,54
95,43,15,78,73,87,58,26,26,81,0,86,49,56,89,88,80,35,70,12,45,23,52,97,23,79,37,87,97,99,23,33,40,58,58,99,11,28,58,81,100,52,39,44,73,46,73,22,33,40,37,97,72,32,68,86,70,84,23,71,41,95
45,91,86,21,20,54,74,72,83,91,86,0,81,19,55,17,18,84,21,92,12,61,73,76,24,59,49,75,63,64,44,23,100,40,22,66,40,11,81,50,33,11,66,63,65,24,22,21,66,98,79,35,44,83,85,13,16,43,71,31,41,45
88,19,26,77,72,85,48,63,15,89,49,81,0,62,55,51,93,21,39,55,53,67,68,100,30,80,98,57,26,35,47,24,26,41,89,84,12,31,61,35,91,30,82,15,79,17,44,76,22,25,89,79,32,25,57,71,62,66,86,76,73,88
