50
0,3,2,3,4,3,2,4,2,3,2,4,1,2,3,4,4,4,2,1,1,4,3,1,4,1,3,3,4,2,3,3,4,4,4,4,4,4,3,1,3,1,3,2,2,3,4,2,4,2,3,0
0,85,17,36,81,25,74,59,13,71,81,29,34,55,65,65,30,31,86,16,38,40,10,72,97,22,60,17,99,19,10,83,84,20,21,13,65,37,52,60,63,100,27,79,90,71,82,93,23,34,54,0
85,0,80,55,90,15,37,23,82,67,35,26,27,77,30,51,43,84,13,94,31,23,92,49,54,11,52,89,81,58,21,15,14,83,64,50,51,81,53,11,63,16,51,12,22,37,35,15,37,36,28,85
17,80,0,50,55,81,14,21,43,90,58,26,54,51,67,93,81,52,23,17,47,35,29,46,53,10,39,20,31,32,88,35,61,18,89,41,56,40,70,69,75,55,70,72,63,29,99,48,47,50,100,17
36,55,50,0,30,74,93,39,39,99,32,56,11,17,56,71,50,24,43,22,20,12,93,87,11,71,62,20,88,55,48,43,61,73,77,99,39,83,70,21,54,26,18,22,68,57,76,12,13,65,70,36
81,90,55,30,0,30,44,11,61,94,100,53,79,20,72,79,53,79,51,79,65,70,59,66,78,17,69,38,83,62,14,100,29,28,45,60,63,79,52,58,43,17,11,75,93,91,91,36,76,15,78,81
25,15,81,74,30,0,35,55,36,60,21,83,76,16,65,20,93,61,45,15,39,21,13,95,84,60,85,63,71,18,90,57,94,44,62,70,45,13,87,51,34,60,28,92,92,42,23,32,58,18,73,25
74,37,14,93,44,35,0,49,74,43,41,11,20,75,64,56,82,21,97,46,77,14,100,51,59,65,11,69,22,32,74,31,33,72,11,35,20,65,11,83,22,81,11,33,43,40,81,93,51,40,82,74
59,23,21,39,11,55,49,0,24,68,89,71,80,55,21,56,79,15,46,55,52,16,59,45,30,11,94,79,87,89,10,38,14,37,69,52,94,99,11,85,93,62,71,34,71,92,99,67,12,94,68,59
13,82,43,39,61,36,74,24,0,91,70,29,19,25,37,34,44,25,12,69,79,63,49,28,58,90,58,40,28,72,36,46,62,25,46,63,78,14,64,47,98,42,43,15,51,85,43,35,100,35,83,13
71,67,90,99,94,60,43,68,91,0,11,77,35,65,91,77,54,87,47,96,46,61,61,39,62,34,22,88,25,66,45,25,65,12,74,20,47,45,70,93,41,72,41,20,54,17,19,51,79,50,96,71
81,35,58,32,100,21,41,89,70,11,0,40,53,37,22,75,27,46,75,61,86,39,31,75,81,75,93,86,39,90,47,62,69,85,51,76,12,71,17,10,34,18,52,31,87,42,15,24,16,68,81,81
29,26,26,56,53,83,11,71,29,77,40,0,42,39,50,83,99,58,77,10,19,87,57,77,49,77,41,83,16,45,81,43,23,99,33,93,76,95,98,36,42,46,23,57,33,17,59,38,32,40,27,29
34,27,54,11,79,76,20,80,19,35,53,42,0,50,71,57,49,22,48,24,12,49,60,77,80,19,38,23,51,79,78,79,27,25,34,72,60,17,49,30,83,55,81,52,60,68,80,87,98,76,21,34
55,77,51,17,20,16,75,55,25,65,37,39,50,0,98,69,97,38,43,51,72,98,96,92,60,98,80,56,90,71,62,35,40,31,44,59,98,69,38,87,24,94,11,100,32,25,13,59,39,44,70,55
65,30,67,56,72,65,64,21,37,91,22,50,71,98,0,62,66,28,65,40,100,14,83,28,65,86,73,71,92,12,78,76,73,14,83,59,54,29,93,98,68,45,30,15,85,81,65,21,91,89,61,65
65,51,93,71,79,20,56,56,34,77,75,83,57,69,62,0,71,10,71,63,71,91,45,14,33,15,43,24,13,12,42,50,24,98,72,79,77,12,45,54,66,78,51,67,76,19,32,10,66,34,35,65
30,43,81,50,53,93,82,79,44,54,27,99,49,97,66,71,0,43,56,31,53,19,34,51,51,76,30,46,88,55,22,32,59,50,34,80,65,26,83,67,95,26,80,10,95,57,47,91,46,92,53,30
31,84,52,24,79,61,21,15,25,87,46,58,22,38,28,10,43,0,49,65,35,72,19,75,72,22,48,81,65,99,90,46,15,47,53,15,77,99,37,57,16,54,42,53,82,72,10,61,28,43,78,31
86,13,23,43,51,45,97,46,12,47,75,77,48,43,65,71,56,49,0,59,47,57,95,38,24,84,34,61,56,63,42,21,85,22,66,57,77,95,29,53,56,42,94,51,52,11,20,97,39,10,100,86
16,94,17,22,79,15,46,55,69,96,61,10,24,51,40,63,31,65,59,0,31,80,79,34,33,48,50,56,29,91,87,93,71,67,65,10,38,62,90,15,45,47,87,17,70,22,72,13,24,40,48,16
38,31,47,20,65,39,77,52,79,46,86,19,12,72,100,71,53,35,47,31,0,34,58,83,97,29,93,84,26,98,58,12,40,87,75,39,75,56,46,14,10,12,80,11,79,71,91,95,10,15,91,38
40,23,35,12,70,21,14,16,63,61,39,87,49,98,14,91,19,72,57,80,34,0,40,90,43,34,46,88,35,20,20,46,14,47,66,99,63,20,90,91,78,20,81,97,49,73,65,31,32,65,88,40
10,92,29,93,59,13,100,59,49,61,31,57,60,96,83,45,34,19,95,79,58,40,0,11,25,40,34,96,57,86,36,67,68,61,59,20,29,51,49,100,40,10,42,29,48,75,12,26,30,96,24,10
72,49,46,87,66,95,51,45,28,39,75,77,77,92,28,14,51,75,38,34,83,90,11,0,15,38,56,32,56,55,57,30,45,53,94,30,87,12,88,71,21,61,37,21,34,88,23,78,25,10,32,72
97,54,53,11,78,84,59,30,58,62,81,49,80,60,65,33,51,72,24,33,97,43,25,15,0,64,33,54,61,31,40,90,60,51,79,91,82,10,40,10,78,42,97,50,73,20,45,47,48,63,92,97
22,11,10,71,17,60,65,11,90,34,75,77,19,98,86,15,76,22,84,48,29,34,40,38,64,0,23,90,92,75,16,18,53,42,49,25,95,27,17,91,52,10,51,29,45,79,69,14,95,92,96,22
60,52,39,62,69,85,11,94,58,22,93,41,38,80,73,43,30,48,34,50,93,46,34,56,33,23,0,59,32,73,53,43,51,28,25,76,37,85,13,21,40,92,89,12,97,80,13,54,44,56,58,60
17,89,20,20,38,63,69,79,40,88,86,83,23,56,71,24,46,81,61,56,84,88,96,32,54,90,59,0,98,33,36,63,56,28,10,58,69,38,62,43,36,35,36,46,22,12,69,11,40,28,37,17
99,81,31,88,83,71,22,87,28,25,39,16,51,90,92,13,88,65,56,29,26,35,57,56,61,92,32,98,0,33,68,11,69,63,80,47,95,69,32,45,93,24,31,62,63,34,21,97,10,18,86,99
19,58,32,55,62,18,32,89,72,66,90,45,79,71,12,12,55,99,63,91,98,20,86,55,31,75,73,33,33,0,29,21,20,91,56,32,52,91,29,22,98,68,79,43,52,64,32,61,37,36,12,19
10,21,88,48,14,90,74,10,36,45,47,81,78,62,78,42,22,90,42,87,58,20,36,57,40,16,53,36,68,29,0,17,70,18,90,68,54,55,90,39,67,80,79,14,50,57,34,88,69,91,10,10
83,15,35,43,100,57,31,38,46,25,62,43,79,35,76,50,32,46,21,93,12,46,67,30,90,18,43,63,11,21,17,0,31,73,51,26,49,84,62,55,59,58,62,14,75,79,50,16,53,15,17,83
84,14,61,61,29,94,33,14,62,65,69,23,27,40,73,24,59,15,85,71,40,14,68,45,60,53,51,56,69,20,70,31,0,45,40,57,28,95,64,25,79,85,93,52,39,69,85,100,89,42,58,84
20,83,18,73,28,44,72,37,25,12,85,99,25,31,14,98,50,47,22,67,87,47,61,53,51,42,28,28,63,91,18,73,45,0,66,32,39,87,52,25,68,64,53,70,44,22,57,80,72,36,67,20
21,64,89,77,45,62,11,69,46,74,51,33,34,44,83,72,34,53,66,65,75,66,59,94,79,49,25,10,80,56,90,51,40,66,0,74,12,21,73,73,15,53,68,63,65,62,59,14,55,82,86,21
