64
0,2,2,1,4,3,2,1,2,4,2,1,3,3,3,3,2,1,3,1,1,2,4,4,3,2,3,1,1,4,2,1,2,4,1,4,4,4,4,1,2,1,3,4,2,1,2,1,4,4,4,2,3,1,4,2,1,3,4,1,3,3,2,1,4,0
0,52,59,40,79,46,58,42,18,78,65,86,97,67,87,38,62,28,67,26,46,80,10,34,48,77,32,40,96,22,85,72,69,96,65,26,34,78,32,26,90,57,97,59,69,49,100,98,99,68,28,64,35,28,91,83,98,47,66,41,100,39,97,16,52,0
52,0,28,82,49,49,56,65,38,84,81,26,62,56,87,16,55,64,20,34,57,45,60,74,51,85,33,85,87,51,91,41,16,93,68,64,11,65,70,97,44,74,18,72,83,76,96,92,10,80,48,27,11,51,70,96,72,30,98,26,31,91,14,17,91,52
59,28,0,65,91,29,24,26,49,16,41,73,47,80,92,50,20,79,26,17,51,57,69,58,57,61,30,12,65,98,82,46,49,22,29,22,74,83,87,93,17,23,54,16,12,56,100,29,40,52,87,43,27,89,37,57,89,12,15,61,79,50,77,32,97,59
40,82,65,0,95,65,32,59,45,62,83,54,80,69,67,63,57,72,67,66,19,11,59,50,59,40,72,83,34,11,81,90,42,61,90,89,72,36,100,87,84,77,28,21,19,91,13,53,14,36,90,13,24,61,57,84,35,50,83,66,57,20,93,73,98,40
79,49,91,95,0,34,62,67,24,69,66,68,33,59,63,99,67,74,99,50,18,45,64,70,23,35,53,97,21,18,34,15,70,30,16,65,86,50,63,19,25,90,55,46,37,75,24,71,34,17,12,48,62,42,92,16,82,47,94,66,73,29,16,26,64,79
46,49,29,65,34,0,30,49,69,67,65,84,71,44,56,28,74,24,94,66,80,82,88,68,78,84,60,57,78,25,75,46,14,16,12,19,41,35,25,69,33,48,48,21,63,61,38,62,100,49,38,59,87,31,44,30,55,92,46,16,34,69,35,40,97,46
58,56,24,32,62,30,0,88,27,13,98,41,44,71,65,71,99,16,39,23,72,98,18,31,73,42,86,27,57,34,11,76,43,78,82,65,72,11,46,74,62,74,10,14,60,54,11,80,60,17,24,35,100,62,36,18,70,31,29,52,36,54,76,79,59,58
42,65,26,59,67,49,88,0,99,42,88,98,31,55,61,37,59,21,28,18,27,29,95,83,83,72,34,19,41,70,100,96,100,16,61,25,85,21,14,95,52,30,54,71,65,28,44,51,19,61,85,18,43,89,88,79,10,75,70,56,81,27,74,54,21,42
18,38,49,45,24,69,27,99,0,32,40,90,54,78,26,43,26,55,95,83,78,33,20,36,39,99,18,68,70,46,82,50,87,27,73,47,84,99,21,78,74,74,72,14,52,92,56,67,86,84,84,98,82,40,99,43,26,50,20,100,99,86,32,44,66,18
78,84,16,62,69,67,13,42,32,0,53,81,76,78,35,25,31,37,73,88,100,45,67,90,92,43,78,47,58,21,90,75,42,37,26,34,17,41,58,38,92,61,80,10,87,54,15,35,33,59,49,100,56,100,62,21,40,50,70,88,96,18,10,63,33,78
65,81,41,83,66,65,98,88,40,53,0,43,82,96,97,69,54,33,30,33,70,17,49,48,30,28,72,19,41,66,15,55,25,73,87,54,21,57,71,24,26,69,29,10,98,18,82,87,59,18,34,44,97,92,43,32,47,46,16,62,20,83,36,45,85,65
86,26,73,54,68,84,41,98,90,81,43,0,26,93,22,100,48,59,33,46,73,24,32,91,30,11,97,61,80,73,11,43,59,80,48,86,82,44,42,33,66,41,57,43,96,26,48,77,81,11,26,100,22,32,22,33,52,53,40,59,16,31,68,32,81,86
97,62,47,80,33,71,44,31,54,76,82,26,0,29,61,25,55,92,56,53,37,12,86,98,77,30,69,28,83,13,37,99,87,49,84,19,56,24,60,81,54,70,38,18,49,87,93,41,64,71,76,54,65,38,81,47,72,15,19,78,23,74,68,33,83,97
67,56,80,69,59,44,71,55,78,78,96,93,29,0,46,83,29,83,12,16,60,73,17,21,52,85,72,50,62,18,61,43,63,29,31,91,14,98,22,58,47,34,10,100,29,22,64,19,98,78,16,52,77,10,78,17,55,12,66,87,37,14,17,57,23,67
87,87,92,67,63,56,65,61,26,35,97,22,61,46,0,68,85,54,20,47,23,71,56,12,58,83,25,92,35,73,44,39,12,51,100,31,38,14,71,55,76,86,92,30,45,36,41,29,58,26,97,36,57,67,42,85,74,90,28,65,60,14,10,86,14,87
38,16,50,63,99,28,71,37,43,25,69,100,25,83,68,0,67,64,23,84,54,46,97,47,95,54,93,91,57,55,63,90,72,30,12,69,45,78,13,30,75,74,36,72,10,44,80,83,78,64,50,61,94,18,37,46,24,27,87,82,80,74,88,13,66,38
62,55,20,57,67,74,99,59,26,31,54,48,55,29,85,67,0,53,95,77,72,84,100,54,15,37,55,21,78,42,28,39,28,29,74,26,45,10,10,18,47,23,74,70,71,67,92,87,77,67,53,30,48,48,22,89,48,96,67,60,58,36,56,41,52,62
28,64,79,72,74,24,16,21,55,37,33,59,92,83,54,64,53,0,16,28,26,90,54,78,35,15,55,74,93,32,50,69,28,30,75,62,33,45,33,38,51,39,80,34,99,55,23,36,33,100,100,47,76,98,70,42,12,43,88,79,55,37,100,19,64,28
67,20,26,67,99,94,39,28,95,73,30,33,56,12,20,23,95,16,0,18,47,56,54,33,62,91,95,75,40,31,25,62,45,53,83,33,51,85,81,33,67,29,47,51,30,56,65,45,56,43,25,35,71,86,87,99,25,74,26,42,20,33,36,53,68,67
26,34,17,66,50,66,23,18,83,88,33,46,53,16,47,84,77,28,18,0,45,46,45,22,86,97,76,38,98,94,90,35,65,25,70,59,23,73,82,51,39,84,17,51,78,36,79,83,19,100,22,18,23,93,15,98,35,23,13,65,22,16,35,80,49,26
46,57,51,19,18,80,72,27,78,100,70,73,37,60,23,54,72,26,47,45,0,40,92,56,60,19,33,77,40,96,50,42,36,11,10,88,37,55,36,63,34,66,90,15,74,92,75,35,20,37,57,100,31,73,79,99,74,99,76,49,79,66,23,59,26,46
80,45,57,11,45,82,98,29,33,45,17,24,12,73,71,46,84,90,56,46,40,0,19,49,71,92,21,65,50,25,64,35,23,47,13,97,87,64,96,17,29,80,19,76,12,27,43,16,66,89,57,83,41,69,30,63,25,15,53,32,78,44,57,31,57,80
10,60,69,59,64,88,18,95,20,67,49,32,86,17,56,97,100,54,54,45,92,19,0,62,60,54,81,79,83,91,52,20,40,72,35,71,79,64,12,82,61,18,32,51,65,90,98,91,99,11,37,22,49,77,31,80,79,45,90,55,34,85,82,93,34,10
34,74,58,50,70,68,31,83,36,90,48,91,98,21,12,47,54,78,33,22,56,49,62,0,31,49,74,28,51,57,100,64,45,32,47,16,22,28,11,53,64,16,68,29,90,67,20,67,37,24,69,84,56,18,12,60,40,23,58,56,48,71,17,62,40,34
48,51,57,59,23,78,73,83,39,92,30,30,77,52,58,95,15,35,62,86,60,71,60,31,0,82,96,89,96,72,44,28,46,67,92,59,22,43,95,23,82,89,10,53,64,39,70,77,53,36,76,62,41,70,34,36,70,18,69,43,26,32,10,90,37,48
77,85,61,40,35,84,42,72,99,43,28,11,30,85,83,54,37,15,91,97,19,92,54,49,82,0,15,42,77,90,44,62,68,52,96,98,18,83,85,54,64,33,14,61,28,100,48,31,17,97,49,78,25,75,36,53,75,28,71,16,60,80,31,51,39,77
32,33,30,72,53,60,86,34,18,78,72,97,69,72,25,93,55,55,95,76,33,21,81,74,96,15,0,95,44,46,11,82,91,59,43,98,94,16,61,36,70,48,24,99,31,77,74,84,34,58,20,53,26,70,24,59,91,11,96,91,42,30,66,31,88,32
40,85,12,83,97,57,27,19,68,47,19,61,28,50,92,91,21,74,75,38,77,65,79,28,89,42,95,0,35,20,38,25,86,74,81,57,41,51,37,62,58,28,50,12,78,77,54,15,27,23,98,84,42,72,59,85,82,75,89,91,95,23,30,54,18,40
96,87,65,34,21,78,57,41,70,58,41,80,83,62,35,57,78,93,40,98,40,50,83,51,96,77,44,35,0,91,91,63,94,24,75,82,77,60,29,36,75,26,21,64,94,62,81,81,41,48,76,51,68,26,81,34,74,83,11,97,52,41,94,92,12,96
22,51,98,11,18,25,34,70,46,21,66,73,13,18,73,55,42,32,31,94,96,25,91,57,72,90,46,20,91,0,77,100,14,51,39,70,32,30,32,67,39,36,70,62,47,16,56,65,70,29,31,86,42,63,57,13,48,72,97,83,26,74,36,47,43,22
85,91,82,81,34,75,11,100,82,90,15,11,37,61,44,63,28,50,25,90,50,64,52,100,44,44,11,38,91,77,0,17,62,61,39,78,56,97,20,96,83,36,71,19,28,25,73,90,92,80,45,34,84,13,32,11,46,65,79,27,22,16,24,74,15,85
72,41,46,90,15,46,76,96,50,75,55,43,99,43,39,90,39,69,62,35,42,35,20,64,28,62,82,25,63,100,17,0,24,77,45,77,17,43,32,36,82,71,62,15,67,51,52,57,75,16,93,49,70,66,51,52,22,81,26,84,57,83,84,78,72,72
69,16,49,42,70,14,43,100,87,42,25,59,87,63,12,72,28,28,45,65,36,23,40,45,46,68,91,86,94,14,62,24,0,33,56,99,97,16,81,98,96,80,80,23,45,24,28,80,38,39,64,74,73,32,44,29,92,54,66,16,68,87,41,26,35,69
96,93,22,61,30,16,78,16,27,37,73,80,49,29,51,30,29,30,53,25,11,47,72,32,67,52,59,74,24,51,61,77,33,0,89,96,39,62,17,67,11,78,28,83,18,93,26,30,62,24,54,24,48,92,18,38,76,91,58,86,34,13,10,30,71,96
65,68,29,90,16,12,82,61,73,26,87,48,84,31,100,12,74,75,83,70,10,13,35,47,92,96,43,81,75,39,39,45,56,89,0,94,100,77,12,78,70,94,86,20,27,100,94,81,75,56,34,11,19,42,81,25,75,11,74,69,77,70,32,16,90,65
26,64,22,89,65,19,65,25,47,34,54,86,19,91,31,69,26,62,33,59,88,97,71,16,59,98,98,57,82,70,78,77,99,96,94,0,40,91,44,13,45,72,63,76,30,47,18,66,28,17,49,60,10,80,35,87,84,49,32,76,23,73,87,77,57,26
34,11,74,72,86,41,72,85,84,17,21,82,56,14,38,45,45,33,51,23,37,87,79,22,22,18,94,41,77,32,56,17,97,39,100,40,0,81,18,44,11,85,19,32,76,84,45,98,37,49,44,23,74,90,73,37,51,17,78,21,23,93,84,38,18,34
78,65,83,36,50,35,11,21,99,41,57,44,24,98,14,78,10,45,85,73,55,64,64,28,43,83,16,51,60,30,97,43,16,62,77,91,81,0,21,35,66,45,61,43,29,21,48,67,32,76,33,69,99,51,98,15,22,87,92,74,97,23,50,63,93,78
32,70,87,100,63,25,46,14,21,58,71,42,60,22,71,13,10,33,81,82,36,96,12,11,95,85,61,37,29,32,20,32,81,17,12,44,18,21,0,18,89,61,68,47,28,78,68,15,77,100,50,23,37,89,17,86,90,22,68,81,32,55,24,43,58,32
26,97,93,87,19,69,74,95,78,38,24,33,81,58,55,30,18,38,33,51,63,17,82,53,23,54,36,62,36,67,96,36,98,67,78,13,44,35,18,0,38,23,85,29,76,61,75,10,28,86,100,89,90,23,34,77,24,17,66,31,11,36,65,37,30,26
90,44,17,84,25,33,62,52,74,92,26,66,54,47,76,75,47,51,67,39,34,29,61,64,82,64,70,58,75,39,83,82,96,11,70,45,11,66,89,38,0,84,79,15,95,31,24,21,89,70,72,97,27,85,12,37,69,53,43,64,50,71,33,31,93,90
57,74,23,77,90,48,74,30,74,61,69,41,70,34,86,74,23,39,29,84,66,80,18,16,89,33,48,28,26,36,36,71,80,78,94,72,85,45,61,23,84,0,50,51,14,85,71,73,17,73,41,62,72,31,67,38,65,53,87,79,51,70,81,15,31,57
97,18,54,28,55,48,10,54,72,80,29,57,38,10,92,36,74,80,47,17,90,19,32,68,10,14,24,50,21,70,71,62,80,28,86,63,19,61,68,85,79,50,0,40,49,72,91,93,10,15,98,68,70,93,37,90,21,85,92,82,39,14,21,67,90,97
59,72,16,21,46,21,14,71,14,10,10,43,18,100,30,72,70,34,51,51,15,76,51,29,53,61,99,12,64,62,19,15,23,83,20,76,32,43,47,29,15,51,40,0,33,72,87,95,97,56,59,78,45,79,76,72,86,73,58,83,12,37,72,24,34,59
