58
0,2,4,1,1,2,3,3,2,3,2,4,4,2,4,3,4,1,4,2,4,1,1,1,1,1,4,3,2,3,4,1,3,3,3,2,1,1,2,2,2,1,1,3,2,3,2,2,2,4,4,4,1,2,2,2,4,3,2,0
0,56,57,37,26,31,47,11,54,45,89,25,13,73,11,29,18,80,42,94,72,73,47,30,49,60,86,34,29,45,45,52,14,52,54,18,18,11,96,32,79,23,95,19,74,76,93,75,95,97,12,63,68,25,46,41,79,11,73,0
56,0,98,23,37,12,12,19,61,55,74,61,26,65,16,46,29,79,64,57,15,55,68,87,69,20,39,92,38,53,34,39,81,57,20,59,95,12,96,39,96,46,96,57,18,43,51,34,61,57,12,29,26,90,31,53,76,58,81,56
57,98,0,28,53,29,24,33,42,50,62,69,85,47,42,44,25,40,40,66,32,20,54,65,86,95,73,43,13,44,14,81,10,62,62,14,36,70,45,12,59,88,48,48,34,33,69,69,13,13,51,44,71,93,97,13,35,26,22,57
37,23,28,0,18,27,13,60,84,66,78,79,11,25,93,43,66,48,30,90,45,44,76,39,21,15,90,51,82,98,35,65,20,29,28,78,76,75,96,38,23,78,40,32,30,81,75,25,64,61,25,55,83,20,98,90,16,99,22,37
26,37,53,18,0,65,100,79,84,64,31,87,19,40,64,15,33,22,53,40,94,21,29,66,91,83,27,78,87,60,94,92,32,62,25,29,30,82,19,89,89,22,67,86,96,60,29,31,26,12,92,60,75,98,60,94,91,72,94,26
31,12,29,27,65,0,27,23,15,64,39,25,73,38,48,10,20,70,33,65,45,24,10,44,74,71,36,96,67,18,37,25,35,96,89,81,42,11,48,41,38,61,77,88,57,36,49,19,19,98,13,29,53,58,42,11,17,65,17,31
47,12,24,13,100,27,0,45,99,12,90,69,86,22,84,86,23,26,85,90,72,89,72,84,62,38,62,79,80,99,16,27,36,92,68,93,92,12,55,99,55,97,84,87,35,78,14,78,73,36,56,30,86,73,73,28,22,87,33,47
11,19,33,60,79,23,45,0,73,31,46,74,65,82,62,27,83,71,96,24,91,39,99,30,69,99,99,72,36,36,91,24,78,10,61,88,89,87,99,12,93,35,10,88,82,58,66,92,25,32,48,97,61,74,62,49,54,98,99,11
54,61,42,84,84,15,99,73,0,17,35,36,39,95,48,35,93,34,17,53,57,22,66,71,31,34,58,42,73,63,76,33,23,85,22,31,76,66,35,74,58,18,47,15,12,42,88,80,47,35,71,62,24,76,38,64,17,98,75,54
45,55,50,66,64,64,12,31,17,0,51,43,24,40,17,99,56,32,49,83,11,62,95,58,36,53,21,33,10,76,55,68,46,49,22,61,28,73,23,24,16,91,100,90,80,22,13,71,20,62,76,25,100,32,49,31,68,81,81,45
89,74,62,78,31,39,90,46,35,51,0,23,36,92,53,18,50,72,34,64,61,61,46,85,81,71,21,48,75,37,44,21,82,67,75,91,36,42,72,43,28,44,95,25,72,51,43,36,39,29,56,18,11,94,70,92,50,59,11,89
25,61,69,79,87,25,69,74,36,43,23,0,33,41,40,14,14,95,31,66,13,97,77,86,72,45,77,81,52,10,79,74,99,84,38,35,72,31,79,26,79,36,99,89,46,39,58,55,40,41,97,47,91,56,62,92,58,79,35,25
13,26,85,11,19,73,86,65,39,24,36,33,0,64,79,64,31,91,21,84,70,89,53,57,52,87,100,90,93,31,39,26,91,93,42,73,74,65,49,48,12,90,66,67,92,67,92,39,23,46,47,87,21,23,47,10,34,47,63,13
73,65,47,25,40,38,22,82,95,40,92,41,64,0,91,59,88,31,73,71,84,94,91,33,74,95,26,52,77,74,21,15,89,51,16,63,31,73,40,19,48,13,29,87,13,86,75,55,69,22,78,44,74,36,67,41,80,17,97,73
11,16,42,93,64,48,84,62,48,17,53,40,79,91,0,48,80,46,32,61,42,41,75,81,35,61,41,13,39,68,30,72,97,82,60,63,79,10,100,13,76,84,50,39,42,16,74,67,76,52,46,61,65,87,65,15,95,93,91,11
29,46,44,43,15,10,86,27,35,99,18,14,64,59,48,0,29,38,37,44,64,25,66,10,59,25,71,87,70,12,39,12,16,99,61,95,74,46,86,94,70,17,64,37,97,75,75,85,65,26,42,11,56,22,26,70,92,35,58,29
