88
0,3,3,2,3,1,2,2,4,1,1,4,3,1,1,1,3,1,1,4,1,1,3,3,2,1,2,3,3,2,1,4,4,2,2,1,3,3,1,2,1,1,1,2,4,2,1,3,1,4,3,1,1,3,3,4,1,1,1,2,2,4,1,4,2,2,2,2,2,1,1,2,4,2,2,3,1,4,1,1,4,4,4,1,4,1,1,2,1,0
0,32,16,61,17,76,43,54,13,66,49,41,59,88,99,52,48,10,12,60,57,11,23,28,66,36,31,34,79,87,21,36,83,24,36,35,21,39,63,63,58,76,61,22,72,10,23,81,99,34,44,95,88,15,91,73,61,49,22,94,16,74,37,64,61,81,20,25,71,83,91,29,76,79,27,63,69,68,50,71,75,34,56,36,65,71,81,69,60,0
32,0,88,15,59,72,86,49,27,64,78,24,46,35,31,79,14,76,11,65,37,41,45,19,47,90,55,62,23,72,61,59,37,53,66,69,82,55,82,58,11,95,50,97,57,77,81,74,71,84,82,21,46,87,55,17,97,71,44,44,61,89,17,28,62,71,95,19,43,81,63,30,54,37,78,91,31,14,98,11,51,24,84,79,95,74,66,93,71,32
16,88,0,54,80,42,64,61,69,84,25,66,54,36,50,54,21,92,33,82,19,59,67,90,46,22,17,10,58,34,63,37,14,91,15,14,13,41,94,49,51,98,31,54,66,40,62,87,69,40,66,56,38,16,60,19,38,90,94,58,20,20,15,26,73,24,92,61,66,44,70,30,66,62,76,14,40,38,91,70,67,37,47,31,89,47,49,62,44,16
61,15,54,0,12,97,62,72,67,39,12,79,22,95,33,27,26,48,30,91,83,23,18,42,42,22,79,27,64,64,39,96,58,61,49,58,70,23,39,71,44,46,69,74,72,50,70,95,74,96,93,14,29,45,23,68,37,83,28,99,31,47,87,27,85,46,73,71,96,19,85,78,63,64,69,42,64,72,87,28,42,28,66,57,41,59,86,42,39,61
17,59,80,12,0,19,25,71,79,23,57,83,77,29,36,89,56,20,68,35,32,97,58,69,76,59,71,62,92,93,87,45,85,50,93,20,68,55,31,56,64,16,39,53,41,14,27,27,65,76,45,53,73,89,24,72,87,10,64,44,17,63,31,32,18,99,66,26,16,84,86,13,40,84,94,55,77,65,70,33,38,17,66,81,75,25,57,81,88,17
76,72,42,97,19,0,31,95,23,29,20,48,45,85,16,13,19,37,20,95,11,50,61,43,95,47,37,85,87,86,28,47,51,28,32,86,45,83,64,100,98,59,55,88,84,92,55,100,34,82,74,65,79,46,91,12,37,48,43,86,100,13,89,74,60,92,28,93,80,13,73,91,49,38,25,30,63,10,35,98,22,36,11,14,30,70,38,78,23,76
43,86,64,62,25,31,0,34,76,59,12,45,32,67,96,94,88,55,33,52,55,70,96,58,45,10,58,74,42,64,60,45,38,93,72,43,72,89,40,65,27,10,28,20,21,43,61,14,55,36,56,41,94,71,35,44,43,10,44,22,36,83,90,47,88,73,54,69,29,82,23,80,10,34,19,46,10,44,24,74,77,22,61,97,64,24,99,99,26,43
54,49,61,72,71,95,34,0,75,44,60,89,25,76,82,48,11,68,100,38,20,24,62,41,54,92,24,93,25,30,45,59,95,82,89,37,63,78,19,25,22,46,34,26,82,25,54,32,31,17,55,97,75,58,36,67,31,92,74,44,71,100,88,92,29,65,77,76,97,91,52,95,80,11,43,57,16,66,96,31,38,46,49,17,23,57,44,63,76,54
13,27,69,67,79,23,76,75,0,17,95,38,75,35,88,79,99,11,25,35,72,74,17,79,73,63,23,88,83,64,37,92,16,23,35,52,93,80,32,11,91,28,63,36,43,93,100,17,43,36,68,69,96,16,39,64,56,52,99,54,53,72,66,89,65,28,96,48,61,39,32,57,15,44,30,39,23,53,31,21,50,50,41,18,21,86,14,13,65,13
66,64,84,39,23,29,59,44,17,0,47,98,18,52,97,28,25,51,95,96,93,85,82,21,14,86,11,52,25,100,96,64,60,42,36,100,93,88,64,54,83,36,44,63,71,33,41,40,97,86,24,26,54,43,50,34,41,52,67,96,26,52,67,45,46,37,82,91,69,17,95,25,43,26,96,54,31,73,74,10,53,52,91,35,86,18,42,44,18,66
49,78,25,12,57,20,12,60,95,47,0,66,87,65,86,30,20,43,98,57,53,53,69,60,79,43,44,27,39,83,77,99,67,98,40,22,26,24,76,31,16,37,39,92,19,98,13,74,98,38,69,50,85,90,47,14,86,61,25,83,41,70,91,12,48,63,38,79,35,91,71,24,12,20,50,77,36,96,81,86,79,18,61,59,49,63,75,53,37,49
41,24,66,79,83,48,45,89,38,98,66,0,14,50,99,29,80,91,95,37,66,45,94,24,92,97,61,53,45,43,76,25,93,50,18,65,12,53,94,85,75,81,13,79,87,34,32,82,65,68,14,97,22,94,70,82,31,92,97,64,33,24,93,56,26,94,85,74,99,88,85,83,24,98,90,17,70,51,33,29,53,55,96,25,12,79,31,58,66,41
59,46,54,22,77,45,32,25,75,18,87,14,0,15,45,99,53,14,43,51,86,16,87,67,46,100,25,94,47,61,43,77,72,71,35,76,61,63,48,42,14,60,20,84,20,71,69,88,86,13,45,69,31,61,96,86,84,31,63,44,62,66,85,47,66,89,61,23,38,37,58,83,74,61,56,16,98,71,42,22,70,45,38,87,76,48,32,67,22,59
88,35,36,95,29,85,67,76,35,52,65,50,15,0,64,33,45,74,100,69,90,82,31,49,66,47,71,18,54,86,73,65,22,39,14,79,32,23,24,45,64,59,52,47,16,75,41,49,32,46,15,92,51,39,47,73,30,61,89,55,48,99,17,82,35,14,23,65,17,72,78,77,95,83,10,43,39,85,89,52,36,30,17,50,34,21,64,98,70,88
99,31,50,33,36,16,96,82,88,97,86,99,45,64,0,87,13,26,18,32,46,87,29,70,24,71,98,62,49,46,72,52,90,83,30,86,52,23,59,61,33,72,17,84,49,85,39,95,61,94,80,23,15,24,38,11,75,53,100,38,44,14,33,10,71,61,92,24,87,62,26,48,79,52,63,47,33,42,99,68,21,55,78,12,38,40,16,54,20,99
52,79,54,27,89,13,94,48,79,28,30,29,99,33,87,0,39,83,97,72,84,41,39,75,71,15,29,16,75,57,27,73,56,10,89,99,26,69,64,23,23,48,41,44,26,94,45,45,53,36,62,60,70,92,95,59,15,10,30,32,62,53,49,100,91,94,90,71,60,57,90,48,71,72,89,75,19,60,97,34,74,11,57,23,44,43,18,36,39,52
48,14,21,26,56,19,88,11,99,25,20,80,53,45,13,39,0,99,37,52,94,74,33,63,54,50,32,65,53,95,98,25,60,25,55,16,87,34,20,26,42,29,95,50,30,74,64,27,38,43,27,93,11,47,38,34,49,89,37,88,36,53,63,46,20,75,16,32,100,58,74,49,40,15,84,26,82,16,57,44,95,11,83,59,98,63,69,77,28,48
10,76,92,48,20,37,55,68,11,51,43,91,14,74,26,83,99,0,62,62,48,15,70,85,42,63,92,44,41,46,93,15,54,96,33,68,10,67,67,28,78,43,26,70,72,33,43,56,60,15,73,75,67,69,46,63,77,43,39,20,21,97,67,60,72,85,95,31,83,78,95,17,49,93,60,23,80,34,73,81,71,24,28,46,14,91,53,95,64,10
12,11,33,30,68,20,33,100,25,95,98,95,43,100,18,97,37,62,0,46,46,88,60,43,74,78,98,85,51,78,60,57,62,38,40,65,33,66,26,59,31,16,36,16,93,85,92,30,11,98,11,28,35,46,23,89,65,96,49,46,67,26,68,46,89,80,100,39,53,88,91,35,100,56,74,58,100,72,93,66,98,46,13,67,35,19,34,66,60,12
60,65,82,91,35,95,52,38,35,96,57,37,51,69,32,72,52,62,46,0,63,56,59,77,79,74,11,42,24,99,33,45,31,28,25,96,58,36,41,61,56,24,19,27,15,25,73,77,59,87,37,55,60,91,51,19,40,43,34,90,12,75,27,88,23,64,100,26,82,10,26,27,83,19,28,87,58,62,74,41,13,64,34,53,57,47,54,62,77,60
57,37,19,83,32,11,55,20,72,93,53,66,86,90,46,84,94,48,46,63,0,15,93,75,90,90,48,20,11,62,97,12,63,52,93,15,42,15,89,100,53,26,79,66,26,29,68,61,64,34,95,84,45,48,92,15,66,45,93,52,46,48,43,79,81,48,16,20,16,85,18,78,79,94,72,78,12,87,58,51,19,50,69,73,31,76,30,49,63,57
11,41,59,23,97,50,70,24,74,85,53,45,16,82,87,41,74,15,88,56,15,0,11,41,44,73,71,53,10,14,10,49,94,63,77,82,59,10,82,64,70,31,84,76,19,20,10,49,15,35,82,89,78,16,28,53,96,51,23,19,18,15,47,58,59,44,28,56,57,39,36,47,83,46,99,73,78,50,98,64,24,56,17,65,38,36,90,27,56,11
23,45,67,18,58,61,96,62,17,82,69,94,87,31,29,39,33,70,60,59,93,11,0,84,53,44,27,64,28,56,15,10,96,53,33,69,59,92,84,34,16,89,87,85,40,17,60,87,92,27,70,91,91,66,49,27,75,29,69,53,54,45,74,11,56,29,58,61,42,94,81,51,19,20,18,58,47,84,45,65,32,95,94,83,80,20,96,21,64,23
28,19,90,42,69,43,58,41,79,21,60,24,67,49,70,75,63,85,43,77,75,41,84,0,82,24,34,47,10,17,74,49,16,70,75,43,76,18,28,61,72,72,92,39,41,92,46,49,79,77,100,99,97,66,80,66,60,67,93,68,21,83,25,38,63,59,31,97,45,34,65,21,45,88,15,17,92,25,53,49,31,40,49,28,78,78,68,40,48,28
66,47,46,42,76,95,45,54,73,14,79,92,46,66,24,71,54,42,74,79,90,44,53,82,0,65,53,22,46,18,75,78,53,21,94,36,86,58,58,17,82,93,39,37,55,97,82,94,35,59,46,67,24,38,87,26,79,69,13,60,38,17,11,33,55,22,35,72,81,44,98,64,55,13,55,79,15,48,79,67,100,14,64,34,94,80,78,93,35,66
36,90,22,22,59,47,10,92,63,86,43,97,100,47,71,15,50,63,78,74,90,73,44,24,65,0,95,34,69,97,13,13,40,13,22,40,22,77,26,23,79,86,47,25,88,31,96,74,51,48,46,35,82,36,27,97,74,29,56,28,71,84,56,37,37,73,15,22,25,19,87,52,52,29,76,61,31,34,94,25,80,36,99,66,36,26,32,53,64,36
31,55,17,79,71,37,58,24,23,11,44,61,25,71,98,29,32,92,98,11,48,71,27,34,53,95,0,43,75,53,78,78,53,57,80,78,12,66,65,63,32,64,74,24,99,51,38,14,47,51,75,58,89,89,32,13,33,44,96,81,95,23,43,66,12,56,94,84,38,38,59,31,77,43,18,49,100,35,33,56,31,48,67,42,71,34,39,13,80,31
34,62,10,27,62,85,74,93,88,52,27,53,94,18,62,16,65,44,85,42,20,53,64,47,22,34,43,0,83,46,52,58,44,15,78,22,42,79,12,36,95,11,68,48,28,43,59,73,89,63,59,77,60,27,91,53,88,48,83,84,33,63,27,74,29,79,30,59,36,46,23,74,30,98,93,92,96,23,81,33,79,69,11,100,34,96,44,22,36,34
79,23,58,64,92,87,42,25,83,25,39,45,47,54,49,75,53,41,51,24,11,10,28,10,46,69,75,83,0,36,63,56,29,59,27,17,84,44,33,11,89,66,38,17,63,76,99,37,85,17,24,24,94,14,90,24,14,98,17,53,89,71,48,64,20,65,25,41,56,66,73,77,99,12,14,33,49,96,58,88,66,29,40,15,10,15,49,95,41,79
87,72,34,64,93,86,64,30,64,100,83,43,61,86,46,57,95,46,78,99,62,14,56,17,18,97,53,46,36,0,85,39,85,26,14,85,34,18,19,15,27,53,24,87,43,55,32,47,97,57,44,70,34,36,71,80,89,28,50,30,98,58,79,59,42,15,10,52,64,100,46,58,99,38,19,31,37,33,92,56,34,59,29,94,62,60,66,29,56,87
21,61,63,39,87,28,60,45,37,96,77,76,43,73,72,27,98,93,60,33,97,10,15,74,75,13,78,52,63,85,0,16,84,49,91,36,76,83,32,52,35,26,31,19,92,53,55,67,84,99,22,51,32,22,49,31,58,22,58,83,76,42,81,72,87,14,52,37,99,11,11,78,60,54,66,28,23,69,27,87,79,60,68,54,31,62,16,40,37,21
36,59,37,96,45,47,45,59,92,64,99,25,77,65,52,73,25,15,57,45,12,49,10,49,78,13,78,58,56,39,16,0,73,24,47,53,81,52,49,44,22,10,28,67,55,77,51,42,94,53,13,45,10,20,98,60,96,100,50,78,60,17,64,37,84,73,61,84,41,68,74,80,78,61,14,38,73,60,66,90,66,70,50,58,99,29,65,86,74,36
83,37,14,58,85,51,38,95,16,60,67,93,72,22,90,56,60,54,62,31,63,94,96,16,53,40,53,44,29,85,84,73,0,14,90,88,16,14,93,25,81,31,79,82,71,41,84,33,33,77,77,20,54,24,80,50,11,38,43,18,11,26,48,64,17,60,24,60,58,51,19,82,25,17,42,82,27,66,20,29,48,81,68,75,77,18,44,35,95,83
24,53,91,61,50,28,93,82,23,42,98,50,71,39,83,10,25,96,38,28,52,63,53,70,21,13,57,15,59,26,49,24,14,0,13,99,26,74,37,71,99,68,92,82,100,40,12,25,10,15,82,75,21,91,43,20,72,95,48,67,87,17,86,55,35,13,70,10,15,27,89,24,75,40,75,36,17,65,67,75,42,22,35,88,99,67,11,63,90,24
36,66,15,49,93,32,72,89,35,36,40,18,35,14,30,89,55,33,40,25,93,77,33,75,94,22,80,78,27,14,91,47,90,13,0,13,93,66,42,36,77,68,57,68,25,97,54,51,15,64,42,81,13,69,42,90,84,44,79,15,43,59,50,44,73,27,47,28,39,91,95,76,14,72,97,50,28,99,81,14,75,95,77,63,74,87,36,78,26,36
35,69,14,58,20,86,43,37,52,100,22,65,76,79,86,99,16,68,65,96,15,82,69,43,36,40,78,22,17,85,36,53,88,99,13,0,71,77,51,71,10,18,59,75,75,21,12,70,66,46,86,51,11,16,100,49,50,21,81,76,88,51,68,72,84,55,37,63,66,77,20,93,40,88,49,71,69,42,61,95,42,41,56,60,88,27,63,61,54,35
21,82,13,70,68,45,72,63,93,93,26,12,61,32,52,26,87,10,33,58,42,59,59,76,86,22,12,42,84,34,76,81,16,26,93,71,0,43,22,91,92,84,72,92,24,92,16,67,88,83,71,64,19,75,72,32,22,56,44,94,47,49,57,85,96,49,84,20,87,57,91,81,27,59,91,61,16,22,77,19,43,35,54,80,38,20,87,60,40,21
39,55,41,23,55,83,89,78,80,88,24,53,63,23,23,69,34,67,66,36,15,10,92,18,58,77,66,79,44,18,83,52,14,74,66,77,43,0,71,80,63,98,83,99,39,45,58,44,18,76,43,13,58,39,49,98,85,59,36,14,84,80,98,25,82,74,69,55,84,76,49,32,22,53,98,15,64,31,67,26,69,10,90,56,20,88,70,94,55,39
63,82,94,39,31,64,40,19,32,64,76,94,48,24,59,64,20,67,26,41,89,82,84,28,58,26,65,12,33,19,32,49,93,37,42,51,22,71,0,30,83,87,69,66,92,54,44,50,12,39,80,64,90,21,59,98,16,63,70,18,76,56,91,31,93,55,46,59,68,92,26,64,89,57,82,83,69,13,80,12,27,28,27,63,26,51,57,24,89,63
63,58,49,71,56,100,65,25,11,54,31,85,42,45,61,23,26,28,59,61,100,64,34,61,17,23,63,36,11,15,52,44,25,71,36,71,91,80,30,0,54,62,35,80,27,34,62,28,27,55,40,37,47,97,33,39,41,67,51,71,79,91,43,90,18,69,61,54,26,72,78,26,78,98,99,51,31,10,22,58,86,44,26,65,95,47,71,12,83,63
58,11,51,44,64,98,27,22,91,83,16,75,14,64,33,23,42,78,31,56,53,70,16,72,82,79,32,95,89,27,35,22,81,99,77,10,92,63,83,54,0,46,95,99,59,54,64,77,94,95,13,98,32,98,80,88,82,54,76,70,24,53,43,54,53,61,53,52,84,63,82,34,73,36,20,79,61,46,15,67,48,35,50,54,79,36,49,65,11,58
