62
0,4,1,4,1,2,3,2,4,4,2,1,4,1,3,4,4,2,1,1,3,3,3,1,1,4,1,1,1,2,4,1,2,2,2,4,4,2,4,1,4,3,2,3,4,2,4,3,1,2,2,4,2,2,3,1,3,3,1,2,2,2,2,0
0,32,70,98,28,41,97,42,64,35,92,17,57,65,19,80,52,98,51,69,75,87,12,95,26,65,41,52,65,74,87,65,99,18,23,56,28,19,77,10,63,79,10,80,38,72,29,67,31,90,98,90,83,49,71,57,70,23,77,75,18,78,97,0
32,0,72,69,68,69,21,59,85,34,20,38,72,53,15,36,47,15,96,89,86,30,94,54,36,58,26,18,99,98,16,28,52,13,75,42,84,52,96,80,63,80,41,85,77,85,85,22,11,96,45,29,96,73,99,38,49,76,55,69,67,86,21,32
70,72,0,60,85,28,72,22,62,13,37,100,65,90,96,60,90,35,26,13,80,20,81,61,96,29,95,100,77,64,29,98,73,31,69,22,32,87,92,74,50,78,10,52,59,68,73,66,62,74,81,81,74,46,70,46,92,95,85,57,36,81,18,70
98,69,60,0,29,93,98,43,23,75,87,94,97,53,82,64,89,89,100,83,21,68,69,93,87,25,61,88,100,18,49,72,88,80,69,50,81,29,64,30,86,36,67,93,95,72,68,91,88,70,10,22,10,69,59,86,54,25,93,41,79,32,53,98
28,68,85,29,0,19,83,74,24,99,11,39,78,88,20,82,92,98,63,25,50,88,90,54,100,44,52,57,32,51,57,74,38,64,79,95,67,57,88,63,34,92,79,15,26,74,75,15,94,55,98,26,29,28,20,33,11,65,24,95,77,49,39,28
41,69,28,93,19,0,42,84,28,21,36,57,86,13,37,86,76,45,11,43,42,44,98,88,94,10,31,54,89,16,81,35,77,77,24,16,36,56,89,89,64,15,64,15,53,80,89,51,52,70,59,28,77,28,73,17,24,74,18,24,72,21,79,41
97,21,72,98,83,42,0,98,56,20,84,75,61,80,27,75,70,79,83,18,97,32,46,91,11,46,67,29,47,47,41,77,20,73,41,54,50,39,63,81,54,99,89,43,21,26,67,62,87,22,100,37,49,66,50,88,10,20,34,69,50,98,12,97
42,59,22,43,74,84,98,0,43,78,12,61,33,97,26,73,91,74,20,96,88,50,87,50,38,23,60,47,47,60,18,24,67,20,64,84,52,69,99,49,86,82,15,19,31,29,12,31,39,95,67,50,66,54,15,58,24,45,26,71,15,23,23,42
64,85,62,23,24,28,56,43,0,67,78,33,44,83,32,37,26,90,61,84,95,71,79,46,30,17,34,34,36,89,67,32,64,51,81,47,71,76,45,45,47,33,37,43,32,63,56,59,15,63,14,78,82,85,22,96,46,73,75,96,67,45,16,64
35,34,13,75,99,21,20,78,67,0,13,77,85,68,97,13,24,43,35,76,74,90,86,44,94,91,48,85,82,33,10,41,89,24,69,90,64,65,76,56,66,52,98,74,80,30,85,47,20,82,62,49,48,76,51,46,33,26,93,79,14,92,32,35
92,20,37,87,11,36,84,12,78,13,0,14,12,93,58,93,45,19,58,69,71,85,14,100,84,51,77,42,52,79,67,58,20,60,37,15,42,74,37,33,50,77,56,82,36,23,16,41,18,88,14,52,36,10,93,47,13,36,88,39,17,30,58,92
17,38,100,94,39,57,75,61,33,77,14,0,22,43,13,82,36,35,63,94,88,61,58,83,81,34,100,100,90,90,88,63,57,57,22,89,50,64,40,41,35,80,47,37,84,27,65,42,73,78,67,46,69,28,65,61,77,23,10,78,77,27,88,17
57,72,65,97,78,86,61,33,44,85,12,22,0,50,95,30,72,56,75,50,51,54,23,58,48,56,18,33,22,98,56,98,98,77,63,59,13,76,14,50,57,36,53,78,45,23,91,43,86,98,99,40,11,12,95,35,98,91,51,58,20,71,67,57
65,53,90,53,88,13,80,97,83,68,93,43,50,0,90,83,33,30,27,42,89,59,67,81,60,19,11,12,39,13,38,30,11,86,99,24,75,56,68,91,78,30,68,29,39,37,25,73,40,42,24,78,76,41,49,19,35,30,81,91,79,25,17,65
19,15,96,82,20,37,27,26,32,97,58,13,95,90,0,80,45,97,76,73,86,10,15,33,34,75,69,78,85,55,90,38,48,31,40,34,38,65,17,83,71,67,43,49,40,83,11,32,30,70,100,74,10,91,95,45,86,52,55,96,88,15,14,19
80,36,60,64,82,86,75,73,37,13,93,82,30,83,80,0,16,31,16,27,78,66,14,28,48,25,62,90,63,99,73,56,94,44,75,77,57,60,56,69,100,86,69,27,13,62,59,18,82,45,36,41,17,63,89,72,99,61,18,81,91,21,56,80
