50
0,4,3,3,2,2,4,2,1,1,2,3,1,4,3,2,4,3,4,1,2,1,4,1,4,2,3,3,2,4,2,2,3,2,1,2,3,1,1,3,2,4,1,4,1,4,4,4,1,4,2,0
0,23,60,29,95,42,42,99,53,51,15,58,36,66,70,63,44,61,13,44,14,16,88,52,44,43,68,18,42,39,65,88,45,68,47,45,53,99,94,89,24,23,80,49,75,91,50,23,31,48,10,0
23,0,91,75,89,38,35,29,22,86,80,25,84,74,46,28,99,70,40,94,79,48,30,99,35,65,22,39,82,33,58,73,94,39,42,37,49,99,80,21,52,54,95,60,69,92,28,53,86,16,64,23
60,91,0,50,94,28,92,100,76,78,41,72,53,84,84,44,94,76,35,37,19,76,83,10,21,82,42,90,81,81,19,46,28,74,47,55,24,56,31,83,45,63,76,51,53,69,76,37,28,80,70,60
29,75,50,0,42,89,45,75,29,34,31,33,38,49,66,57,60,67,12,15,71,68,81,57,65,39,52,47,17,100,96,48,92,28,49,37,29,73,13,45,97,98,26,58,66,21,43,41,47,59,26,29
95,89,94,42,0,100,69,34,45,38,75,52,17,55,14,30,54,91,80,37,67,48,96,70,16,83,68,29,90,38,50,13,66,79,57,32,50,13,47,90,83,85,84,93,69,89,86,62,26,65,53,95
42,38,28,89,100,0,33,97,12,13,81,25,11,22,86,20,41,55,15,23,46,41,51,19,21,10,10,94,83,91,19,79,12,57,69,31,94,88,51,48,77,38,55,12,47,98,61,98,21,63,61,42
42,35,92,45,69,33,0,92,38,54,70,89,44,79,49,59,65,35,26,92,98,92,69,42,67,51,92,51,13,61,97,89,13,84,81,46,86,85,70,89,80,80,59,82,14,32,80,17,72,21,75,42
99,29,100,75,34,97,92,0,11,64,15,97,83,40,65,84,80,63,94,86,63,51,48,92,85,85,84,49,10,82,85,28,28,59,24,79,30,31,78,66,84,91,90,95,73,58,25,31,15,17,11,99
53,22,76,29,45,12,38,11,0,35,32,25,40,91,88,75,94,30,86,95,43,37,39,74,21,31,50,88,93,34,83,95,44,19,27,70,46,97,43,96,62,27,97,89,91,92,50,47,76,27,98,53
51,86,78,34,38,13,54,64,35,0,94,39,85,95,86,16,96,20,59,39,17,84,29,33,31,87,41,11,53,48,29,63,93,38,62,21,33,98,88,43,99,99,47,58,67,97,42,22,42,46,83,51
15,80,41,31,75,81,70,15,32,94,0,26,45,91,78,40,60,62,33,46,16,89,33,38,59,89,52,76,57,40,24,72,83,41,30,68,54,36,11,84,82,33,85,28,19,12,74,43,97,36,77,15
58,25,72,33,52,25,89,97,25,39,26,0,25,46,73,59,10,64,24,16,63,75,37,46,12,99,26,37,28,49,89,79,45,47,87,57,68,73,80,94,57,55,75,43,86,76,20,42,52,17,71,58
36,84,53,38,17,11,44,83,40,85,45,25,0,95,90,84,28,16,19,16,49,86,52,67,25,94,17,86,43,29,32,28,78,53,32,34,32,86,35,29,35,80,86,49,22,93,65,83,61,32,100,36
66,74,84,49,55,22,79,40,91,95,91,46,95,0,38,53,80,17,37,34,94,85,61,86,37,27,28,91,79,74,88,94,26,76,81,31,35,98,51,14,100,45,58,70,33,37,78,58,86,79,74,66
70,46,84,66,14,86,49,65,88,86,78,73,90,38,0,89,42,25,34,60,88,91,45,66,19,29,79,51,37,88,24,73,79,35,54,72,58,78,83,15,13,22,44,35,11,78,69,55,79,10,85,70
63,28,44,57,30,20,59,84,75,16,40,59,84,53,89,0,52,84,91,92,10,53,22,95,53,61,75,65,43,52,87,77,42,61,40,44,16,10,47,64,22,17,23,74,98,52,49,59,64,100,55,63
44,99,94,60,54,41,65,80,94,96,60,10,28,80,42,52,0,85,24,75,15,52,35,12,90,99,77,69,74,10,11,79,20,62,64,100,59,11,89,16,32,75,54,55,64,62,85,93,89,53,99,44
61,70,76,67,91,55,35,63,30,20,62,64,16,17,25,84,85,0,59,98,52,92,92,95,22,14,78,69,39,61,87,66,34,13,97,88,76,53,67,79,92,37,60,78,53,87,75,81,67,34,73,61
13,40,35,12,80,15,26,94,86,59,33,24,19,37,34,91,24,59,0,97,43,68,55,34,37,68,59,90,30,89,74,24,52,70,44,58,49,80,77,100,68,42,41,19,14,76,59,85,47,76,13,13
44,94,37,15,37,23,92,86,95,39,46,16,16,34,60,92,75,98,97,0,78,18,13,61,30,30,55,79,13,69,49,12,24,70,27,19,66,24,37,83,84,42,23,77,36,18,16,15,98,77,56,44
14,79,19,71,67,46,98,63,43,17,16,63,49,94,88,10,15,52,43,78,0,55,62,86,86,70,21,25,16,34,32,30,31,87,41,94,23,37,32,72,25,62,73,59,81,89,55,92,45,26,21,14
16,48,76,68,48,41,92,51,37,84,89,75,86,85,91,53,52,92,68,18,55,0,10,76,30,31,100,36,38,67,78,93,55,93,54,77,81,54,71,66,22,16,20,33,93,46,80,99,73,94,19,16
88,30,83,81,96,51,69,48,39,29,33,37,52,61,45,22,35,92,55,13,62,10,0,91,43,37,70,17,14,58,23,37,93,40,64,89,32,27,89,79,11,64,28,41,12,32,94,67,36,64,15,88
52,99,10,57,70,19,42,92,74,33,38,46,67,86,66,95,12,95,34,61,86,76,91,0,83,32,30,47,98,58,42,41,39,71,51,78,100,82,37,71,41,69,91,25,63,47,70,99,17,24,81,52
44,35,21,65,16,21,67,85,21,31,59,12,25,37,19,53,90,22,37,30,86,30,43,83,0,92,20,87,30,41,85,78,68,61,56,73,17,27,43,69,81,48,70,40,86,66,92,67,61,34,64,44
43,65,82,39,83,10,51,85,31,87,89,99,94,27,29,61,99,14,68,30,70,31,37,32,92,0,19,85,24,47,20,27,74,13,88,59,51,25,40,93,28,33,62,15,43,65,20,72,86,24,50,43
68,22,42,52,68,10,92,84,50,41,52,26,17,28,79,75,77,78,59,55,21,100,70,30,20,19,0,45,52,64,91,31,14,23,37,69,14,33,49,91,90,74,88,10,42,54,72,13,75,49,43,68
18,39,90,47,29,94,51,49,88,11,76,37,86,91,51,65,69,69,90,79,25,36,17,47,87,85,45,0,17,79,49,64,55,58,80,48,53,81,86,96,33,98,95,73,49,88,87,35,47,16,12,18
42,82,81,17,90,83,13,10,93,53,57,28,43,79,37,43,74,39,30,13,16,38,14,98,30,24,52,17,0,95,36,40,43,14,42,81,99,92,54,44,49,34,34,33,87,21,64,46,85,88,95,42
39,33,81,100,38,91,61,82,34,48,40,49,29,74,88,52,10,61,89,69,34,67,58,58,41,47,64,79,95,0,70,44,58,98,78,94,51,15,59,91,92,50,64,79,26,44,80,27,66,52,15,39
65,58,19,96,50,19,97,85,83,29,24,89,32,88,24,87,11,87,74,49,32,78,23,42,85,20,91,49,36,70,0,53,26,74,93,72,54,87,16,95,19,62,54,22,29,41,66,68,75,43,49,65
88,73,46,48,13,79,89,28,95,63,72,79,28,94,73,77,79,66,24,12,30,93,37,41,78,27,31,64,40,44,53,0,74,13,19,53,65,28,29,98,35,40,27,40,69,95,75,26,74,71,30,88
45,94,28,92,66,12,13,28,44,93,83,45,78,26,79,42,20,34,52,24,31,55,93,39,68,74,14,55,43,58,26,74,0,84,26,67,40,65,24,86,16,23,16,100,56,59,86,12,98,36,21,45
68,39,74,28,79,57,84,59,19,38,41,47,53,76,35,61,62,13,70,70,87,93,40,71,61,13,23,58,14,98,74,13,84,0,94,21,15,21,10,18,45,13,21,63,42,90,31,84,16,99,99,68
47,42,47,49,57,69,81,24,27,62,30,87,32,81,54,40,64,97,44,27,41,54,64,51,56,88,37,80,42,78,93,19,26,94,0,40,82,96,68,34,56,64,54,10,26,83,97,69,89,87,19,47
45,37,55,37,32,31,46,79,70,21,68,57,34,31,72,44,100,88,58,19,94,77,89,78,73,59,69,48,81,94,72,53,67,21,40,0,100,35,40,85,88,75,79,40,19,88,74,23,17,89,31,45
