67
0,3,1,2,3,3,4,4,4,2,4,3,3,2,4,2,4,3,4,3,4,2,4,2,4,1,3,1,1,4,2,1,1,3,2,1,2,3,4,4,3,1,1,1,1,2,1,1,3,4,1,2,3,4,3,4,1,1,1,4,4,2,4,3,1,2,2,3,0
0,54,93,80,42,86,74,98,36,51,76,78,59,87,67,28,34,48,41,28,27,32,69,26,46,21,97,76,33,93,63,37,41,83,58,91,66,23,76,19,97,80,90,12,93,56,57,75,63,23,71,65,93,83,68,47,60,76,77,75,29,76,30,52,30,90,68,29,0
54,0,96,70,98,24,94,96,49,37,43,48,45,39,83,54,20,63,18,55,44,69,21,24,18,38,32,40,22,73,19,45,15,68,74,78,62,95,34,78,13,17,31,34,47,32,66,18,56,98,66,48,68,43,93,20,36,85,22,66,63,21,53,53,87,55,46,53,54
93,96,0,48,21,86,55,63,55,10,51,38,34,11,49,14,63,24,62,32,97,85,81,21,21,73,88,56,82,24,84,95,70,64,90,37,98,79,63,12,17,100,58,68,50,49,26,88,53,14,90,100,64,87,26,65,56,35,85,34,93,93,89,86,56,35,53,29,93
80,70,48,0,19,10,31,77,53,58,56,44,93,38,91,60,75,39,78,15,48,47,18,60,16,82,52,72,55,43,45,47,80,81,40,87,65,91,32,13,33,86,52,58,53,88,63,100,29,18,41,31,42,58,65,90,66,72,83,41,22,28,73,56,80,76,55,99,80
42,98,21,19,0,90,49,77,68,33,54,56,18,17,46,26,89,72,65,12,49,86,18,99,22,28,12,42,42,87,43,78,12,77,49,20,49,90,35,48,55,71,53,98,100,74,29,54,96,82,17,72,72,99,94,93,84,58,12,100,35,44,46,83,52,97,88,35,42
86,24,86,10,90,0,12,79,42,71,69,54,54,65,76,52,80,68,42,15,97,54,39,61,11,76,73,48,61,77,89,29,11,68,57,38,80,45,12,51,91,54,58,40,98,31,86,41,90,73,53,52,75,23,24,80,37,18,82,87,17,83,42,44,23,91,35,20,86
74,94,55,31,49,12,0,78,96,66,71,66,19,35,98,47,25,23,82,63,66,82,87,27,82,31,37,96,86,94,34,29,36,69,25,75,78,49,64,80,22,40,77,96,91,59,31,68,94,84,61,87,40,28,80,60,62,54,46,75,96,45,56,83,59,68,56,12,74
98,96,63,77,77,79,78,0,17,54,76,26,24,92,51,50,80,100,89,90,19,46,97,91,26,26,35,89,59,61,56,70,98,62,92,100,96,51,40,72,35,79,48,21,68,33,40,72,21,10,54,79,94,43,19,38,80,63,12,35,72,95,33,52,99,85,13,44,98
36,49,55,53,68,42,96,17,0,37,96,77,42,44,29,76,48,44,67,80,68,82,89,74,99,39,26,32,100,49,93,13,85,58,76,93,60,87,57,63,57,43,58,56,63,11,19,48,54,64,39,17,50,81,69,30,81,73,32,33,84,12,20,34,48,65,17,89,36
51,37,10,58,33,71,66,54,37,0,80,85,25,80,54,17,21,38,45,71,54,57,86,84,47,85,11,92,87,42,57,45,43,53,18,32,26,79,34,77,55,43,49,92,84,35,86,57,48,63,60,27,51,47,95,28,86,27,36,28,24,73,80,46,67,12,78,97,51
76,43,51,56,54,69,71,76,96,80,0,21,84,54,61,47,69,76,83,96,99,16,64,38,48,40,77,18,52,84,22,85,52,25,41,40,28,62,13,89,40,89,16,74,81,24,75,26,38,89,64,54,90,17,77,18,44,61,36,31,82,28,85,57,91,59,26,79,76
78,48,38,44,56,54,66,26,77,85,21,0,96,84,67,43,54,12,45,88,19,15,99,34,24,36,52,45,73,65,90,77,13,28,24,11,12,15,57,68,25,98,50,64,10,41,62,65,78,52,62,94,63,92,60,91,17,24,70,71,27,89,66,31,10,96,47,81,78
59,45,34,93,18,54,19,24,42,25,84,96,0,47,23,31,48,73,46,91,30,59,80,15,52,81,73,72,65,58,35,34,69,33,22,20,86,45,14,65,84,44,80,96,44,41,77,69,26,64,63,98,19,47,38,40,81,12,24,46,63,98,57,89,60,75,99,89,59
87,39,11,38,17,65,35,92,44,80,54,84,47,0,57,17,34,47,84,16,78,84,88,57,13,28,53,100,85,33,50,53,26,58,97,70,69,88,17,34,55,24,47,60,34,53,76,45,98,29,73,42,54,11,90,82,78,66,80,21,64,71,43,90,18,20,15,21,87
67,83,49,91,46,76,98,51,29,54,61,67,23,57,0,76,45,31,97,40,39,57,41,58,49,86,66,70,64,53,66,80,77,88,71,12,98,50,58,52,27,64,36,17,88,40,37,40,68,74,16,72,14,34,50,40,96,96,74,86,82,31,47,24,71,59,14,77,67
28,54,14,60,26,52,47,50,76,17,47,43,31,17,76,0,20,90,14,47,62,22,29,77,86,47,62,79,73,55,59,41,26,20,63,79,77,25,43,59,56,70,66,33,95,50,72,62,55,87,96,63,79,58,98,73,70,23,62,14,80,20,37,63,97,43,92,41,28
34,20,63,75,89,80,25,80,48,21,69,54,48,34,45,20,0,33,37,39,23,49,92,43,41,48,99,25,59,32,50,53,79,87,37,79,69,68,10,34,79,80,88,34,40,71,31,55,73,67,44,29,28,88,58,94,18,98,59,34,96,93,34,67,16,75,23,12,34
48,63,24,39,72,68,23,100,44,38,76,12,73,47,31,90,33,0,28,96,96,61,21,48,87,76,57,22,16,68,76,46,42,44,92,37,92,23,63,36,16,49,98,65,24,43,29,55,31,13,80,72,74,90,66,78,100,82,49,65,80,59,33,97,13,55,64,88,48
41,18,62,78,65,42,82,89,67,45,83,45,46,84,97,14,37,28,0,86,96,81,19,44,32,76,35,20,14,13,65,92,84,97,29,22,94,59,38,91,62,68,40,48,36,55,52,47,12,18,69,86,24,87,27,88,97,39,73,45,58,70,39,51,67,31,43,72,41
28,55,32,15,12,15,63,90,80,71,96,88,91,16,40,47,39,96,86,0,65,15,44,37,36,35,85,63,99,37,41,51,60,87,12,63,24,16,36,80,49,41,47,97,17,13,46,12,59,22,79,79,44,94,86,28,99,69,58,24,74,56,63,32,100,37,18,74,28
27,44,97,48,49,97,66,19,68,54,99,19,30,78,39,62,23,96,96,65,0,13,88,71,76,87,12,22,93,41,92,53,46,11,34,91,21,76,76,23,10,47,95,25,29,97,10,20,29,70,99,11,62,32,47,77,18,49,37,77,87,42,24,95,43,20,75,56,27
32,69,85,47,86,54,82,46,82,57,16,15,59,84,57,22,49,61,81,15,13,0,74,17,86,21,19,66,36,63,96,48,13,55,21,22,47,30,97,81,100,65,14,92,59,26,41,37,90,32,13,88,98,87,44,22,77,24,38,20,10,44,36,74,16,50,44,31,32
69,21,81,18,18,39,87,97,89,86,64,99,80,88,41,29,92,21,19,44,88,74,0,33,24,93,22,37,86,56,24,15,35,20,64,28,80,77,87,48,17,26,77,80,10,21,33,15,87,21,28,96,53,46,94,94,14,42,29,67,33,80,95,59,87,23,83,25,69
26,24,21,60,99,61,27,91,74,84,38,34,15,57,58,77,43,48,44,37,71,17,33,0,11,36,79,78,94,97,43,93,59,34,12,33,94,39,28,21,98,72,49,14,11,95,36,82,18,55,20,100,44,55,65,80,14,41,63,77,83,57,26,79,28,10,10,60,26
46,18,21,16,22,11,82,26,99,47,48,24,52,13,49,86,41,87,32,36,76,86,24,11,0,87,16,44,68,29,37,83,51,47,83,93,11,67,28,89,90,71,15,27,69,36,20,54,56,51,92,24,55,90,85,40,97,69,69,80,14,93,80,34,79,32,27,62,46
21,38,73,82,28,76,31,26,39,85,40,36,81,28,86,47,48,76,76,35,87,21,93,36,87,0,22,72,12,23,49,30,23,55,68,67,61,26,37,79,16,41,92,51,96,41,38,81,68,98,90,36,62,74,32,27,38,63,49,74,79,58,55,50,22,18,15,54,21
97,32,88,52,12,73,37,35,26,11,77,52,73,53,66,62,99,57,35,85,12,19,22,79,16,22,0,44,61,40,93,82,30,85,60,21,11,21,73,79,97,31,73,57,86,42,21,46,87,74,16,39,95,33,49,83,50,29,15,21,14,100,62,97,15,85,65,91,97
76,40,56,72,42,48,96,89,32,92,18,45,72,100,70,79,25,22,20,63,22,66,37,78,44,72,44,0,26,25,21,78,52,71,14,29,31,42,10,75,39,56,47,38,19,32,96,23,26,92,80,91,85,33,13,97,82,52,45,77,24,68,70,61,13,88,73,18,76
33,22,82,55,42,61,86,59,100,87,52,73,65,85,64,73,59,16,14,99,93,36,86,94,68,12,61,26,0,32,21,92,62,13,72,18,86,13,13,39,18,73,39,48,73,11,16,43,34,52,72,87,66,49,21,90,69,17,79,25,91,65,52,74,73,70,59,30,33
93,73,24,43,87,77,94,61,49,42,84,65,58,33,53,55,32,68,13,37,41,63,56,97,29,23,40,25,32,0,16,53,18,18,29,69,33,25,42,52,77,93,27,32,17,38,85,81,94,93,27,92,96,21,33,48,46,90,10,80,34,59,84,17,27,32,34,39,93
63,19,84,45,43,89,34,56,93,57,22,90,35,50,66,59,50,76,65,41,92,96,24,43,37,49,93,21,21,16,0,45,82,67,24,68,97,56,83,42,30,87,48,85,82,45,38,62,10,13,77,62,36,29,21,99,62,43,81,31,72,28,90,17,74,65,93,56,63
37,45,95,47,78,29,29,70,13,45,85,77,34,53,80,41,53,46,92,51,53,48,15,93,83,30,82,78,92,53,45,0,34,54,93,60,83,63,45,61,40,13,39,63,51,44,31,12,85,24,10,10,35,99,63,75,89,55,82,26,40,75,37,76,82,76,67,26,37
41,15,70,80,12,11,36,98,85,43,52,13,69,26,77,26,79,42,84,60,46,13,35,59,51,23,30,52,62,18,82,34,0,50,68,43,48,62,54,79,49,72,41,23,24,19,62,29,97,77,24,74,74,57,71,70,63,82,37,84,44,61,12,77,67,38,36,49,41
83,68,64,81,77,68,69,62,58,53,25,28,33,58,88,20,87,44,97,87,11,55,20,34,47,55,85,71,13,18,67,54,50,0,29,16,41,22,31,18,49,28,91,96,42,76,90,37,98,55,78,52,58,36,98,75,62,29,39,72,96,50,52,71,20,95,54,16,83
58,74,90,40,49,57,25,92,76,18,41,24,22,97,71,63,37,92,29,12,34,21,64,12,83,68,60,14,72,29,24,93,68,29,0,90,80,44,91,78,93,33,43,72,31,90,42,93,17,92,73,79,48,87,23,100,42,82,10,100,14,19,93,42,64,49,18,33,58
91,78,37,87,20,38,75,100,93,32,40,11,20,70,12,79,79,37,22,63,91,22,28,33,93,67,21,29,18,69,68,60,43,16,90,0,91,60,67,30,92,14,57,31,84,78,26,89,96,39,66,29,30,20,77,55,62,52,62,24,98,18,94,80,78,12,54,74,91
66,62,98,65,49,80,78,96,60,26,28,12,86,69,98,77,69,92,94,24,21,47,80,94,11,61,11,31,86,33,97,83,48,41,80,91,0,99,25,34,71,19,47,39,81,19,63,11,55,73,38,10,35,24,11,18,95,37,76,66,13,35,58,31,28,39,66,64,66
23,95,79,91,90,45,49,51,87,79,62,15,45,88,50,25,68,23,59,16,76,30,77,39,67,26,21,42,13,25,56,63,62,22,44,60,99,0,18,87,65,68,48,41,90,30,55,12,34,88,28,18,15,56,31,52,37,51,40,95,85,58,77,98,92,84,90,46,23
76,34,63,32,35,12,64,40,57,34,13,57,14,17,58,43,10,63,38,36,76,97,87,28,28,37,73,10,13,42,83,45,54,31,91,67,25,18,0,90,29,86,19,23,55,63,13,63,95,47,59,15,89,46,28,100,18,42,68,27,57,70,63,46,84,66,54,56,76
19,78,12,13,48,51,80,72,63,77,89,68,65,34,52,59,34,36,91,80,23,81,48,21,89,79,79,75,39,52,42,61,79,18,78,30,34,87,90,0,74,40,38,67,61,56,33,23,83,37,10,92,94,86,47,37,100,81,75,74,24,97,42,44,39,67,100,95,19
97,13,17,33,55,91,22,35,57,55,40,25,84,55,27,56,79,16,62,49,10,100,17,98,90,16,97,39,18,77,30,40,49,49,93,92,71,65,29,74,0,58,80,61,77,36,26,23,82,80,81,39,42,25,35,37,78,20,14,39,79,77,35,95,80,81,50,86,97
80,17,100,86,71,54,40,79,43,43,89,98,44,24,64,70,80,49,68,41,47,65,26,72,71,41,31,56,73,93,87,13,72,28,33,14,19,68,86,40,58,0,38,26,27,69,27,14,95,61,56,75,93,91,86,17,49,33,45,41,50,43,48,12,79,61,67,49,80
90,31,58,52,53,58,77,48,58,49,16,50,80,47,36,66,88,98,40,47,95,14,77,49,15,92,73,47,39,27,48,39,41,91,43,57,47,48,19,38,80,38,0,89,87,14,47,59,88,90,11,98,23,16,78,39,44,61,96,100,86,79,93,39,43,68,85,21,90
12,34,68,58,98,40,96,21,56,92,74,64,96,60,17,33,34,65,48,97,25,92,80,14,27,51,57,38,48,32,85,63,23,96,72,31,39,41,23,67,61,26,89,0,24,88,66,100,17,50,82,41,49,40,83,75,57,95,62,38,65,47,93,28,68,90,37,45,12
93,47,50,53,100,98,91,68,63,84,81,10,44,34,88,95,40,24,36,17,29,59,10,11,69,96,86,19,73,17,82,51,24,42,31,84,81,90,55,61,77,27,87,24,0,76,40,27,37,95,100,70,39,33,82,41,97,47,39,36,49,35,41,61,85,75,84,36,93
56,32,49,88,74,31,59,33,11,35,24,41,41,53,40,50,71,43,55,13,97,26,21,95,36,41,42,32,11,38,45,44,19,76,90,78,19,30,63,56,36,69,14,88,76,0,85,48,26,48,99,98,14,69,14,49,90,80,54,29,60,20,89,64,73,77,81,28,56
57,66,26,63,29,86,31,40,19,86,75,62,77,76,37,72,31,29,52,46,10,41,33,36,20,38,21,96,16,85,38,31,62,90,42,26,63,55,13,33,26,27,47,66,40,85,0,85,48,80,82,51,86,77,25,11,44,94,71,99,53,52,83,64,77,78,84,91,57
75,18,88,100,54,41,68,72,48,57,26,65,69,45,40,62,55,55,47,12,20,37,15,82,54,81,46,23,43,81,62,12,29,37,93,89,11,12,63,23,23,14,59,100,27,48,85,0,28,93,95,35,36,22,97,61,52,80,71,91,33,24,56,67,22,93,19,96,75
63,56,53,29,96,90,94,21,54,48,38,78,26,98,68,55,73,31,12,59,29,90,87,18,56,68,87,26,34,94,10,85,97,98,17,96,55,34,95,83,82,95,88,17,37,26,48,28,0,77,52,20,74,37,95,84,45,77,44,39,95,32,28,17,69,24,68,92,63
23,98,14,18,82,73,84,10,64,63,89,52,64,29,74,87,67,13,18,22,70,32,21,55,51,98,74,92,52,93,13,24,77,55,92,39,73,88,47,37,80,61,90,50,95,48,80,93,77,0,51,86,39,66,77,97,14,15,40,29,25,20,38,11,36,38,30,81,23
71,66,90,41,17,53,61,54,39,60,64,62,63,73,16,96,44,80,69,79,99,13,28,20,92,90,16,80,72,27,77,10,24,78,73,66,38,28,59,10,81,56,11,82,100,99,82,95,52,51,0,39,36,61,90,82,70,35,93,78,93,92,88,100,52,48,65,46,71
65,48,100,31,72,52,87,79,17,27,54,94,98,42,72,63,29,72,86,79,11,88,96,100,24,36,39,91,87,92,62,10,74,52,79,29,10,18,15,92,39,75,98,41,70,98,51,35,20,86,39,0,75,43,72,75,30,36,21,80,62,74,60,41,49,69,21,45,65
93,68,64,42,72,75,40,94,50,51,90,63,19,54,14,79,28,74,24,44,62,98,53,44,55,62,95,85,66,96,36,35,74,58,48,30,35,15,89,94,42,93,23,49,39,14,86,36,74,39,36,75,0,17,79,58,87,49,76,41,82,36,85,33,55,16,50,35,93
83,43,87,58,99,23,28,43,81,47,17,92,47,11,34,58,88,90,87,94,32,87,46,55,90,74,33,33,49,21,29,99,57,36,87,20,24,56,46,86,25,91,16,40,33,69,77,22,37,66,61,43,17,0,63,28,83,63,95,95,58,61,91,33,80,42,62,52,83
68,93,26,65,94,24,80,19,69,95,77,60,38,90,50,98,58,66,27,86,47,44,94,65,85,32,49,13,21,33,21,63,71,98,23,77,11,31,28,47,35,86,78,83,82,14,25,97,95,77,90,72,79,63,0,10,89,86,24,22,53,50,72,11,33,88,10,54,68
47,20,65,90,93,80,60,38,30,28,18,91,40,82,40,73,94,78,88,28,77,22,94,80,40,27,83,97,90,48,99,75,70,75,100,55,18,52,100,37,37,17,39,75,41,49,11,61,84,97,82,75,58,28,10,0,57,35,34,41,78,18,17,92,11,52,96,42,47
60,36,56,66,84,37,62,80,81,86,44,17,81,78,96,70,18,100,97,99,18,77,14,14,97,38,50,82,69,46,62,89,63,62,42,62,95,37,18,100,78,49,44,57,97,90,44,52,45,14,70,30,87,83,89,57,0,40,54,15,81,70,40,49,73,63,27,66,60
76,85,35,72,58,18,54,63,73,27,61,24,12,66,96,23,98,82,39,69,49,24,42,41,69,63,29,52,17,90,43,55,82,29,82,52,37,51,42,81,20,33,61,95,47,80,94,80,77,15,35,36,49,63,86,35,40,0,43,51,36,63,47,63,17,96,31,100,76
77,22,85,83,12,82,46,12,32,36,36,70,24,80,74,62,59,49,73,58,37,38,29,63,69,49,15,45,79,10,81,82,37,39,10,62,76,40,68,75,14,45,96,62,39,54,71,71,44,40,93,21,76,95,24,34,54,43,0,55,45,22,76,16,90,33,15,69,77
75,66,34,41,100,87,75,35,33,28,31,71,46,21,86,14,34,65,45,24,77,20,67,77,80,74,21,77,25,80,31,26,84,72,100,24,66,95,27,74,39,41,100,38,36,29,99,91,39,29,78,80,41,95,22,41,15,51,55,0,19,50,83,81,60,92,74,19,75
29,63,93,22,35,17,96,72,84,24,82,27,63,64,82,80,96,80,58,74,87,10,33,83,14,79,14,24,91,34,72,40,44,96,14,98,13,85,57,24,79,50,86,65,49,60,53,33,95,25,93,62,82,58,53,78,81,36,45,19,0,84,70,17,86,73,43,73,29
76,21,93,28,44,83,45,95,12,73,28,89,98,71,31,20,93,59,70,56,42,44,80,57,93,58,100,68,65,59,28,75,61,50,19,18,35,58,70,97,77,43,79,47,35,20,52,24,32,20,92,74,36,61,50,18,70,63,22,50,84,0,89,30,100,82,43,87,76
30,53,89,73,46,42,56,33,20,80,85,66,57,43,47,37,34,33,39,63,24,36,95,26,80,55,62,70,52,84,90,37,12,52,93,94,58,77,63,42,35,48,93,93,41,89,83,56,28,38,88,60,85,91,72,17,40,47,76,83,70,89,0,66,47,36,49,37,30
52,53,86,56,83,44,83,52,34,46,57,31,89,90,24,63,67,97,51,32,95,74,59,79,34,50,97,61,74,17,17,76,77,71,42,80,31,98,46,44,95,12,39,28,61,64,64,67,17,11,100,41,33,33,11,92,49,63,16,81,17,30,66,0,64,48,45,69,52
30,87,56,80,52,23,59,99,48,67,91,10,60,18,71,97,16,13,67,100,43,16,87,28,79,22,15,13,73,27,74,82,67,20,64,78,28,92,84,39,80,79,43,68,85,73,77,22,69,36,52,49,55,80,33,11,73,17,90,60,86,100,47,64,0,60,64,93,30
90,55,35,76,97,91,68,85,65,12,59,96,75,20,59,43,75,55,31,37,20,50,23,10,32,18,85,88,70,32,65,76,38,95,49,12,39,84,66,67,81,61,68,90,75,77,78,93,24,38,48,69,16,42,88,52,63,96,33,92,73,82,36,48,60,0,11,33,90
68,46,53,55,88,35,56,13,17,78,26,47,99,15,14,92,23,64,43,18,75,44,83,10,27,15,65,73,59,34,93,67,36,54,18,54,66,90,54,100,50,67,85,37,84,81,84,19,68,30,65,21,50,62,10,96,27,31,15,74,43,43,49,45,64,11,0,94,68
29,53,29,99,35,20,12,44,89,97,79,81,89,21,77,41,12,88,72,74,56,31,25,60,62,54,91,18,30,39,56,26,49,16,33,74,64,46,56,95,86,49,21,45,36,28,91,96,92,81,46,45,35,52,54,42,66,100,69,19,73,87,37,69,93,33,94,0,29
0,54,93,80,42,86,74,98,36,51,76,78,59,87,67,28,34,48,41,28,27,32,69,26,46,21,97,76,33,93,63,37,41,83,58,91,66,23,76,19,97,80,90,12,93,56,57,75,63,23,71,65,93,83,68,47,60,76,77,75,29,76,30,52,30,90,68,29,0
