95
0,4,2,4,1,4,3,1,4,1,3,1,4,3,1,2,4,4,2,2,3,4,2,1,1,2,4,4,3,2,2,1,3,2,4,3,2,3,2,3,3,3,1,4,4,2,1,1,3,2,2,1,3,4,1,1,3,1,4,2,4,2,2,2,1,4,3,2,4,3,1,1,1,2,4,2,4,2,1,4,1,1,4,2,3,3,1,3,1,3,3,2,2,2,1,4,0
0,62,46,25,57,29,23,55,94,41,53,17,61,88,71,20,81,27,14,37,38,24,77,100,10,65,31,99,32,27,23,25,88,39,18,30,71,24,87,95,63,85,14,33,99,51,28,53,42,19,54,52,86,10,92,46,24,45,100,46,58,62,73,49,87,96,46,66,92,43,70,18,39,47,72,43,50,90,17,13,10,77,24,27,41,100,30,60,66,91,25,80,56,53,80,54,0
62,0,46,30,28,45,60,100,67,94,92,25,91,75,93,17,18,35,20,99,26,71,38,40,12,14,74,17,50,33,50,46,60,13,89,62,22,46,40,76,65,57,68,96,100,24,76,81,14,10,97,79,82,99,53,38,83,17,55,60,22,28,35,75,88,90,59,14,78,75,23,49,70,13,16,29,27,19,31,66,19,26,68,13,13,62,40,64,41,14,92,23,85,88,55,60,62
46,46,0,87,56,85,28,49,39,97,17,85,22,74,14,61,35,35,23,77,19,40,28,50,63,72,13,12,85,54,69,30,57,64,28,72,32,73,74,42,20,100,82,49,60,67,98,30,10,28,57,87,64,76,48,79,50,61,48,98,37,81,26,22,71,99,98,19,43,76,93,97,83,65,58,81,73,35,47,28,59,34,45,59,82,29,93,66,26,92,20,96,53,81,12,39,46
25,30,87,0,28,51,15,92,56,78,75,84,76,41,10,19,58,34,83,83,28,39,17,33,38,71,68,41,98,66,82,89,48,14,39,22,21,83,86,43,78,92,50,17,94,80,44,17,33,57,58,65,21,25,31,61,77,17,90,57,60,94,17,81,80,31,81,77,43,59,12,75,42,13,59,32,96,75,49,41,44,16,34,88,87,90,66,47,70,88,12,49,12,72,10,36,25
57,28,56,28,0,22,23,36,64,61,14,41,87,23,84,11,38,71,88,13,31,43,25,96,96,38,91,90,29,28,48,70,87,78,73,34,75,46,74,75,10,72,34,32,72,17,70,73,87,77,83,55,66,32,16,60,78,88,59,72,33,15,99,73,39,52,81,52,49,45,69,40,68,25,85,18,48,10,79,30,74,84,35,79,92,57,24,19,17,28,17,28,35,97,47,14,57
29,45,85,51,22,0,18,23,40,37,67,70,24,64,71,48,48,72,11,78,80,10,45,38,38,41,82,13,69,30,36,80,48,79,64,82,56,21,64,27,90,76,28,85,90,89,54,46,20,87,25,49,89,54,82,46,22,87,28,64,93,78,41,92,98,29,98,29,100,99,98,27,81,58,45,26,85,98,34,40,90,21,85,28,54,36,76,91,12,27,35,13,76,74,18,31,29
23,60,28,15,23,18,0,79,14,89,18,100,48,59,42,10,39,59,29,84,10,54,67,42,99,74,91,63,92,51,90,31,53,81,27,76,71,35,61,27,51,79,88,86,14,21,53,28,66,35,22,60,20,16,97,10,75,28,93,67,43,79,62,87,82,44,91,46,43,14,93,82,93,91,31,52,51,95,39,40,84,76,37,51,46,88,27,75,42,57,69,25,10,94,47,43,23
55,100,49,92,36,23,79,0,70,11,34,79,100,66,88,95,25,42,75,11,71,59,61,32,41,60,44,48,13,63,69,61,47,62,97,13,94,66,48,88,83,72,70,53,75,78,62,57,12,92,85,54,58,51,79,94,50,64,39,77,72,60,52,95,39,91,66,29,94,29,85,97,64,73,85,68,93,83,88,28,83,53,39,79,30,57,68,97,54,97,23,35,50,19,84,12,55
94,67,39,56,64,40,14,70,0,67,82,79,67,29,26,85,100,42,42,47,86,26,10,13,34,98,71,71,81,15,50,35,49,35,91,37,61,62,11,25,13,100,14,22,96,97,79,82,10,80,64,36,18,22,14,56,80,75,98,59,66,16,32,47,70,89,10,79,78,25,82,10,27,74,72,43,97,14,27,79,69,86,53,53,51,99,20,18,46,15,77,99,42,91,78,41,94
41,94,97,78,61,37,89,11,67,0,14,52,61,31,88,21,16,41,90,27,20,14,46,21,40,56,28,84,45,22,92,45,87,59,78,76,35,92,18,20,65,62,37,79,24,62,94,77,95,21,25,23,80,31,52,34,88,11,56,74,86,58,19,90,42,55,95,40,57,16,78,24,37,18,96,13,94,24,23,40,30,84,80,91,54,93,39,14,13,73,56,72,40,13,43,72,41
53,92,17,75,14,67,18,34,82,14,0,77,11,85,30,89,58,100,22,39,39,38,18,98,41,20,73,89,26,84,58,49,22,82,13,52,43,17,54,39,39,100,51,90,25,63,43,37,25,62,98,79,79,77,48,97,88,81,62,67,49,99,33,59,49,68,17,40,69,57,48,20,53,41,81,40,80,74,61,28,96,25,83,76,48,43,32,47,31,18,51,32,62,74,78,96,53
17,25,85,84,41,70,100,79,79,52,77,0,60,23,40,34,99,61,69,76,23,74,40,31,85,69,55,43,52,46,35,58,25,34,25,74,40,62,50,54,63,36,56,51,10,25,67,88,42,37,82,63,44,20,14,73,19,38,97,15,84,98,86,79,88,85,93,71,96,49,63,79,13,48,84,67,76,63,17,28,82,41,87,10,20,78,11,68,87,43,56,47,62,69,92,92,17
61,91,22,76,87,24,48,100,67,61,11,60,0,47,45,56,80,63,65,60,64,94,55,95,69,95,96,50,58,43,87,22,65,28,67,96,92,43,80,29,56,52,87,34,60,46,94,99,64,77,98,38,51,98,67,88,76,81,17,94,47,47,88,48,98,74,55,85,34,27,33,87,71,82,35,16,24,51,96,52,72,68,40,50,98,46,98,25,34,35,64,83,96,29,59,63,61
88,75,74,41,23,64,59,66,29,31,85,23,47,0,57,98,58,60,18,12,61,64,89,56,98,33,29,15,17,13,15,50,90,67,12,17,85,77,83,43,48,54,17,34,97,12,95,42,86,62,47,18,39,20,40,49,90,11,78,57,98,14,11,62,80,58,65,50,36,34,55,64,72,47,58,35,75,16,33,54,54,60,62,29,30,88,74,39,81,22,74,28,91,65,32,22,88
71,93,14,10,84,71,42,88,26,88,30,40,45,57,0,65,56,98,20,45,12,40,30,87,46,24,11,66,52,48,63,45,45,36,86,93,88,49,13,73,69,74,95,96,39,49,96,61,64,55,88,12,66,72,81,71,64,91,99,65,96,71,35,92,39,50,57,36,63,45,33,53,76,29,48,28,32,25,43,85,46,47,89,96,80,88,83,22,19,80,66,39,90,67,63,51,71
20,17,61,19,11,48,10,95,85,21,89,34,56,98,65,0,88,68,24,69,25,79,46,33,86,10,78,67,63,26,13,79,79,87,64,97,59,73,11,74,91,12,12,78,75,32,35,84,28,92,44,99,72,79,30,43,28,16,47,62,95,25,99,49,47,79,100,19,23,64,28,46,11,30,75,98,89,75,90,44,61,27,98,12,35,93,63,71,86,31,37,87,15,15,35,20,20
81,18,35,58,38,48,39,25,100,16,58,99,80,58,56,88,0,24,50,11,24,80,23,59,30,83,67,20,61,85,27,46,17,85,73,72,68,83,37,54,76,93,23,90,58,100,84,53,86,95,12,24,32,52,89,79,83,87,76,61,77,15,31,55,42,59,59,98,96,87,77,56,18,59,58,40,93,55,11,36,56,92,32,33,57,22,53,68,85,11,22,79,90,70,45,64,81
27,35,35,34,71,72,59,42,42,41,100,61,63,60,98,68,24,0,27,57,38,36,69,36,98,31,25,93,50,60,40,74,54,67,16,39,78,25,71,21,57,90,77,49,47,47,69,52,30,97,14,57,98,89,72,29,87,59,39,13,57,92,13,73,87,17,24,26,37,82,14,56,12,14,36,41,91,12,54,62,34,30,76,48,49,60,14,92,87,74,95,77,56,88,81,32,27
14,20,23,83,88,11,29,75,42,90,22,69,65,18,20,24,50,27,0,12,55,10,26,61,19,46,16,88,65,57,56,17,78,15,21,63,95,65,80,25,64,61,45,69,43,81,50,15,13,56,81,30,56,64,71,24,93,44,81,59,84,32,63,76,20,58,60,15,22,59,23,50,59,21,20,48,59,67,45,18,51,24,83,16,40,93,95,28,13,56,86,90,61,69,89,43,14
37,99,77,83,13,78,84,11,47,27,39,76,60,12,45,69,11,57,12,0,23,67,64,20,56,36,70,28,22,29,44,58,47,76,28,48,24,12,25,65,50,59,56,40,37,47,22,43,96,57,70,67,33,75,65,81,79,94,58,53,21,94,33,68,61,71,73,60,86,35,100,20,40,78,91,71,35,55,37,92,22,54,88,80,63,41,82,77,88,29,12,43,57,31,18,82,37
38,26,19,28,31,80,10,71,86,20,39,23,64,61,12,25,24,38,55,23,0,42,100,89,50,28,62,68,100,46,30,32,97,19,65,45,70,21,53,78,85,81,55,74,49,49,43,25,66,53,18,21,86,83,94,86,93,46,95,46,16,21,60,49,54,70,19,19,24,36,68,22,29,74,59,34,72,43,20,100,94,52,70,96,87,92,67,71,23,61,35,79,46,23,23,39,38
