62
0,4,3,4,1,3,1,1,4,2,4,4,2,4,2,2,2,3,1,3,1,1,1,1,4,4,2,3,2,4,1,2,3,1,1,1,1,3,3,4,3,2,4,2,3,4,3,3,2,2,3,3,4,3,1,4,3,4,3,3,2,2,1,0
0,22,24,65,81,98,93,89,30,91,12,82,65,23,54,67,85,87,74,76,88,62,65,60,47,84,19,57,80,72,94,97,59,53,11,34,92,28,63,51,50,12,45,41,77,89,50,63,10,55,33,84,58,23,89,19,92,26,14,67,76,32,56,0
22,0,58,93,83,95,64,79,19,92,79,36,79,59,58,79,53,74,15,57,29,68,88,58,14,53,63,72,19,24,25,83,19,41,41,36,32,27,43,86,50,100,34,89,15,17,20,13,43,41,17,19,47,53,95,25,60,10,77,57,65,28,77,22
24,58,0,41,95,88,12,32,42,29,98,78,68,27,73,41,30,86,15,67,24,76,77,75,37,28,73,88,15,94,44,73,27,19,64,72,68,24,40,36,68,71,73,13,85,23,91,40,35,89,92,80,37,52,80,17,32,57,65,75,27,94,89,24
65,93,41,0,81,75,72,100,43,47,59,98,26,47,62,59,39,55,34,49,17,55,17,75,45,60,13,44,56,44,36,64,38,69,100,26,87,95,51,79,21,80,100,72,92,88,63,57,41,62,46,96,36,28,100,53,74,83,24,77,84,37,39,65
81,83,95,81,0,67,54,28,83,47,76,66,74,56,96,41,31,90,32,20,88,67,23,73,23,31,23,10,91,18,16,76,54,85,58,60,11,89,55,77,70,84,88,26,49,56,16,40,14,22,52,95,82,39,31,67,94,12,14,94,70,14,54,81
98,95,88,75,67,0,96,95,55,45,87,41,62,98,61,59,24,38,34,24,58,45,80,98,45,92,16,65,13,58,47,33,49,82,93,89,45,90,100,96,61,10,61,28,49,41,49,67,59,72,69,32,13,78,94,25,28,97,18,73,43,13,29,98
93,64,12,72,54,96,0,99,39,52,40,47,19,64,55,86,32,59,77,17,33,81,22,89,73,20,46,14,18,81,64,57,17,27,10,62,77,18,12,83,79,25,51,60,91,44,70,30,96,96,86,35,37,18,11,28,97,66,88,17,46,95,22,93
89,79,32,100,28,95,99,0,92,46,80,23,12,97,63,31,21,98,43,43,42,92,38,37,55,60,88,22,33,90,15,27,59,34,26,12,94,55,50,20,10,95,69,64,10,36,70,55,99,39,21,59,93,58,43,83,67,18,44,43,42,36,60,89
30,19,42,43,83,55,39,92,0,74,96,72,62,26,54,73,81,19,56,61,66,78,76,79,49,94,59,54,68,83,66,20,73,16,91,40,65,54,36,51,33,30,60,66,13,14,52,59,44,83,52,97,61,74,37,55,41,40,96,97,15,32,85,30
91,92,29,47,47,45,52,46,74,0,68,96,94,36,97,26,17,82,50,15,46,78,69,47,99,65,33,62,50,13,34,61,55,49,31,32,47,43,10,35,39,64,91,69,72,42,100,32,77,30,87,98,10,43,67,76,26,21,22,66,63,73,53,91
