93
0,3,3,3,4,3,2,3,3,3,1,4,3,4,3,1,4,1,2,3,4,1,4,3,4,1,3,2,2,4,1,4,4,1,1,2,1,2,4,4,1,3,1,1,3,1,2,3,2,4,3,3,2,2,3,2,2,3,2,3,4,3,2,4,3,4,4,2,1,4,1,2,3,2,3,2,3,1,3,4,1,1,2,2,1,4,4,2,1,1,3,1,4,2,0
0,31,74,42,70,50,94,34,47,56,14,58,52,82,61,16,54,32,93,73,66,22,80,24,89,74,65,92,51,70,72,86,78,53,89,24,14,83,70,54,28,69,85,44,89,23,58,17,51,56,79,97,100,17,85,29,88,51,36,83,33,67,77,98,48,98,77,26,32,24,82,13,64,61,60,91,14,46,57,65,76,56,19,92,58,25,82,25,10,37,70,16,100,54,0
31,0,11,19,92,54,22,57,73,69,45,27,38,76,26,77,93,83,56,38,57,61,65,46,12,72,64,87,42,99,79,28,12,26,89,27,59,41,72,38,38,87,77,24,46,53,62,23,52,50,98,77,75,89,81,60,49,70,55,95,56,42,53,28,37,33,35,26,74,71,43,93,75,60,88,66,51,43,15,51,94,59,22,50,32,82,60,77,99,18,98,60,35,82,31
74,11,0,23,70,70,75,12,29,75,70,32,72,25,39,92,13,67,49,18,33,67,56,30,50,21,30,64,39,79,90,54,79,13,37,86,21,40,97,32,58,30,62,38,88,76,47,46,33,58,37,90,99,98,77,94,83,83,10,15,85,67,19,34,11,21,51,26,72,63,55,92,34,22,34,32,65,16,60,57,46,57,78,71,23,16,45,25,15,27,85,66,10,77,74
42,19,23,0,80,19,61,13,26,50,96,38,71,29,100,12,42,31,35,58,46,78,17,48,78,56,83,43,33,80,16,18,30,41,48,77,26,86,76,13,63,30,42,19,42,65,93,96,100,35,92,40,92,75,25,79,34,47,15,73,19,40,63,89,28,52,70,78,29,70,29,78,43,26,91,25,87,49,67,18,59,64,35,42,86,20,43,89,85,85,31,85,89,32,42
70,92,70,80,0,87,38,96,63,49,32,76,88,61,10,49,90,20,94,94,82,41,96,58,54,55,88,27,52,89,84,33,39,84,46,21,19,21,16,43,35,27,66,67,55,79,38,95,37,10,18,74,34,54,66,16,25,13,92,33,71,85,69,44,98,47,81,49,62,16,41,29,19,89,60,35,24,58,54,62,56,10,52,63,71,32,91,48,39,84,46,22,82,85,70
50,54,70,19,87,0,98,57,72,100,14,95,36,74,71,15,32,33,25,90,93,55,27,89,61,30,46,59,88,21,20,94,18,53,68,77,10,46,80,37,94,38,69,92,63,59,69,62,73,52,75,18,65,83,76,67,100,24,59,40,66,78,76,61,44,29,95,89,61,67,93,22,86,64,49,98,32,60,31,18,15,16,12,27,50,34,82,75,70,68,84,48,74,45,50
94,22,75,61,38,98,0,24,88,27,96,25,23,61,96,76,22,46,14,37,97,26,33,60,67,72,29,72,10,82,35,79,36,30,61,21,19,56,74,63,80,92,86,100,14,31,82,59,51,71,29,59,70,68,60,46,49,36,69,64,92,90,68,97,96,100,72,45,84,14,49,67,68,41,23,71,48,38,94,32,62,88,53,56,84,94,45,95,29,65,87,10,60,14,94
34,57,12,13,96,57,24,0,44,46,83,58,50,35,52,99,18,65,29,52,63,99,96,18,98,94,61,35,31,50,73,73,52,94,90,77,33,90,78,33,72,12,84,51,22,56,28,24,34,23,49,95,83,23,17,67,50,63,99,53,16,21,71,95,92,23,81,27,39,39,58,35,16,74,44,15,92,72,79,80,72,27,39,85,19,66,47,26,82,43,53,34,14,64,34
47,73,29,26,63,72,88,44,0,52,93,49,66,62,81,75,55,55,62,15,61,45,43,49,55,63,34,81,94,75,11,45,93,73,39,29,96,78,87,52,63,70,99,33,97,62,64,80,15,23,57,52,18,92,18,35,89,89,71,89,94,66,96,53,46,95,67,40,67,90,36,60,27,41,18,16,72,50,82,81,79,42,82,32,47,94,77,94,79,86,67,71,70,25,47
56,69,75,50,49,100,27,46,52,0,95,59,39,70,23,69,15,68,23,73,48,30,57,15,42,44,62,81,31,38,32,41,98,34,62,14,45,36,40,39,13,21,53,12,75,30,36,16,86,90,82,80,61,20,92,66,34,10,56,27,19,99,23,77,81,20,60,13,40,13,63,43,62,47,93,57,68,93,28,26,58,14,44,16,54,12,16,82,66,67,30,73,41,65,56
14,45,70,96,32,14,96,83,93,95,0,26,49,43,65,55,53,83,35,82,60,35,80,45,21,33,79,59,38,47,28,94,83,14,64,85,51,53,18,81,96,34,17,97,74,56,98,72,65,93,28,94,33,98,98,64,18,93,82,30,80,83,27,99,95,43,80,62,47,13,76,25,62,68,20,93,39,97,32,57,56,18,34,23,40,80,57,45,100,40,45,33,98,95,14
58,27,32,38,76,95,25,58,49,59,26,0,22,36,71,38,66,23,54,38,49,22,92,27,62,79,30,74,86,20,82,17,90,43,45,66,70,98,96,35,11,74,11,48,32,27,52,72,30,45,21,25,25,95,84,71,18,35,59,49,35,42,78,33,87,89,98,64,52,81,87,35,38,40,96,73,69,95,61,84,15,65,100,48,25,22,83,55,64,99,34,27,55,80,58
52,38,72,71,88,36,23,50,66,39,49,22,0,55,43,67,80,75,34,90,33,12,24,39,54,26,61,72,79,85,69,35,20,69,17,61,46,29,24,31,81,90,53,14,18,12,31,11,40,39,80,84,92,87,25,71,59,39,56,63,74,27,50,81,42,67,33,33,88,85,22,76,64,54,28,86,30,73,98,76,42,16,69,93,99,35,39,93,45,24,99,52,78,97,52
82,76,25,29,61,74,61,35,62,70,43,36,55,0,38,87,94,29,55,91,53,60,33,37,22,73,45,97,98,84,59,61,52,92,86,94,78,42,23,33,93,28,62,57,76,23,15,33,12,54,47,24,49,28,31,24,85,91,86,90,98,59,13,29,74,83,93,57,58,66,29,47,71,43,39,79,69,87,21,20,90,39,10,18,63,37,84,39,77,47,89,100,100,88,82
61,26,39,100,10,71,96,52,81,23,65,71,43,38,0,88,87,28,68,13,99,87,28,37,14,69,21,96,67,64,24,90,86,26,67,10,90,46,19,61,77,10,90,90,80,35,43,69,31,67,79,41,27,70,25,32,49,50,62,31,15,100,22,94,25,34,47,87,93,54,66,32,25,76,65,59,43,61,80,88,71,48,93,51,84,16,14,51,83,12,53,38,15,99,61
16,77,92,12,49,15,76,99,75,69,55,38,67,87,88,0,68,51,33,80,89,34,84,34,52,78,39,99,68,14,16,84,35,56,44,46,14,32,31,17,74,61,94,43,39,29,97,79,36,67,84,59,61,56,50,78,27,62,74,17,83,30,56,96,12,81,73,19,19,10,77,91,96,94,21,78,90,13,65,93,71,41,89,83,19,59,25,56,99,12,42,30,19,91,16
54,93,13,42,90,32,22,18,55,15,53,66,80,94,87,68,0,14,72,23,54,60,17,82,88,45,19,59,69,96,39,89,44,30,93,36,72,13,42,49,47,35,10,38,78,76,39,40,15,67,45,28,79,89,44,91,74,76,24,82,32,19,63,29,98,64,79,21,87,12,34,88,88,87,51,95,85,16,70,62,79,24,27,24,57,87,84,55,11,27,48,83,45,50,54
32,83,67,31,20,33,46,65,55,68,83,23,75,29,28,51,14,0,81,54,87,81,38,15,99,95,33,21,67,67,16,96,37,97,48,41,81,65,44,70,59,78,79,74,27,85,74,45,94,63,56,87,13,95,67,16,100,66,43,60,76,70,34,20,80,39,95,13,69,49,82,35,85,65,18,33,70,55,22,58,39,37,33,84,16,34,55,33,77,16,90,92,34,46,32
93,56,49,35,94,25,14,29,62,23,35,54,34,55,68,33,72,81,0,59,46,78,40,20,89,24,83,86,70,89,19,98,13,64,53,15,72,83,33,38,16,33,54,95,64,28,49,89,58,69,87,31,46,30,33,32,53,75,71,29,10,55,78,14,93,43,23,64,73,58,60,80,59,11,10,73,94,95,66,71,73,58,59,91,30,20,41,78,32,70,95,86,69,50,93
73,38,18,58,94,90,37,52,15,73,82,38,90,91,13,80,23,54,59,0,100,73,11,39,34,48,36,85,73,69,43,65,33,58,15,94,81,67,79,97,67,27,71,79,50,89,66,93,45,58,78,67,35,24,21,39,55,86,87,58,70,80,55,71,28,14,81,58,89,46,13,59,57,35,31,33,94,100,41,75,49,97,62,59,72,71,72,30,41,35,29,15,12,34,73
66,57,33,46,82,93,97,63,61,48,60,49,33,53,99,89,54,87,46,100,0,78,39,72,15,56,11,61,30,84,53,18,69,34,29,77,23,61,61,38,28,82,56,73,68,86,88,99,85,56,83,14,17,74,35,15,75,12,94,39,50,88,16,36,43,86,18,10,44,26,65,19,67,66,11,93,14,29,70,88,78,75,34,28,58,19,78,48,51,71,59,14,86,78,66
22,61,67,78,41,55,26,99,45,30,35,22,12,60,87,34,60,81,78,73,78,0,53,91,35,40,88,30,42,56,33,32,19,32,49,42,15,81,62,26,17,98,21,47,96,77,65,96,24,54,11,72,61,88,53,62,65,41,89,76,11,20,70,96,68,49,20,12,53,83,44,57,59,67,75,24,60,35,65,16,15,18,87,82,45,64,68,75,98,77,53,54,49,76,22
80,65,56,17,96,27,33,96,43,57,80,92,24,33,28,84,17,38,40,11,39,53,0,65,39,43,81,83,28,61,87,22,51,43,50,46,72,71,31,89,38,68,96,64,82,46,34,64,62,12,18,35,18,89,30,85,76,83,27,49,78,38,79,23,81,85,44,69,89,63,60,49,52,57,32,18,47,85,72,33,22,36,31,11,70,12,29,24,14,44,55,21,89,53,80
24,46,30,48,58,89,60,18,49,15,45,27,39,37,37,34,82,15,20,39,72,91,65,0,81,19,62,48,19,64,89,33,42,49,42,78,40,58,97,79,33,30,36,23,77,76,79,39,58,74,84,32,15,34,12,75,17,74,79,78,84,73,21,89,43,53,70,94,90,80,45,27,24,41,66,90,35,86,58,59,22,70,73,54,21,28,87,29,30,49,61,70,78,83,24
89,12,50,78,54,61,67,98,55,42,21,62,54,22,14,52,88,99,89,34,15,35,39,81,0,49,18,26,77,42,84,97,15,67,43,35,28,20,45,57,42,24,52,24,10,79,51,69,26,84,76,39,74,57,22,24,40,97,43,62,43,80,31,92,88,84,61,52,67,72,69,84,56,74,70,88,19,57,95,64,71,81,85,55,87,13,64,98,21,76,83,10,10,65,89
