75
0,4,2,2,4,4,3,4,3,1,2,4,4,3,1,4,2,2,3,1,1,3,3,4,3,1,2,2,1,1,3,1,2,2,4,4,4,3,1,2,3,4,3,4,4,1,4,1,3,4,1,2,3,1,1,4,2,2,3,2,1,3,2,2,2,3,2,4,3,2,3,2,4,2,1,1,0
0,47,13,36,26,58,27,26,10,60,40,35,78,10,28,90,21,62,61,13,86,15,53,34,41,89,87,87,71,35,84,59,85,39,58,82,21,42,14,63,35,84,30,42,86,17,21,19,41,76,28,12,28,33,11,13,70,31,18,17,92,38,97,41,17,62,64,51,28,28,12,74,90,79,11,21,0
47,0,56,86,13,80,39,67,90,13,86,51,79,85,76,65,46,30,74,14,87,86,11,30,80,19,39,40,30,66,90,47,44,39,77,25,82,54,59,25,88,85,55,91,60,66,68,68,15,91,12,38,99,31,42,28,67,87,50,27,55,76,50,44,51,60,49,67,73,62,74,34,37,100,45,100,47
13,56,0,21,46,19,36,76,57,38,67,43,84,52,86,48,62,72,90,85,49,40,76,96,33,24,50,100,90,97,25,15,33,47,84,33,12,16,10,90,49,35,11,66,58,17,72,85,69,89,59,67,67,75,40,83,97,95,16,26,37,22,61,37,13,15,66,18,91,57,98,71,65,77,63,21,13
36,86,21,0,31,50,29,89,34,56,81,19,62,51,15,56,16,91,30,97,69,91,39,22,13,75,91,31,82,78,71,42,37,72,22,23,44,100,46,60,47,54,68,61,50,58,68,63,43,90,58,17,82,94,85,88,90,50,10,75,79,38,65,11,32,37,89,65,27,66,94,22,56,23,26,27,36
26,13,46,31,0,37,87,66,48,55,17,65,55,41,36,45,100,25,25,63,43,78,67,66,58,87,11,50,85,14,63,48,45,88,28,95,67,59,12,38,76,97,42,46,10,23,53,12,75,99,12,28,65,22,10,82,87,30,46,61,49,78,10,69,86,67,79,41,96,66,88,83,27,78,76,61,26
58,80,19,50,37,0,46,68,61,73,47,95,10,81,75,82,90,82,61,59,43,58,100,45,18,56,18,95,51,26,67,56,10,63,44,19,69,52,79,67,45,93,73,86,83,16,85,94,29,13,97,72,45,11,92,49,78,92,58,59,81,97,63,68,74,71,61,93,58,76,13,73,71,46,65,73,58
27,39,36,29,87,46,0,89,43,92,18,52,80,92,20,57,32,93,70,91,25,32,52,30,46,23,64,21,91,76,66,34,27,37,34,87,59,87,47,56,72,69,80,91,83,39,20,97,87,56,15,23,83,14,54,22,72,78,49,76,60,17,36,69,74,42,40,94,16,28,42,11,39,38,19,22,27
26,67,76,89,66,68,89,0,33,52,95,90,71,95,59,28,57,75,47,31,30,54,53,80,45,70,54,91,23,73,59,85,34,58,40,77,77,49,21,33,59,49,28,70,52,10,90,40,66,34,76,15,30,32,33,63,45,68,93,77,78,29,92,40,61,79,78,71,97,56,35,35,62,45,18,34,26
10,90,57,34,48,61,43,33,0,34,10,97,34,74,60,40,10,55,16,80,76,10,64,60,85,52,21,64,62,97,49,97,34,31,98,20,52,34,100,62,71,29,54,52,50,24,21,37,55,79,93,35,86,75,97,76,66,76,73,70,68,98,67,100,34,51,97,35,30,14,62,36,21,57,76,41,10
60,13,38,56,55,73,92,52,34,0,52,15,35,47,53,78,31,11,23,71,83,11,14,52,92,29,64,11,38,78,40,93,18,14,44,92,37,68,50,71,34,65,48,47,27,74,47,86,97,85,90,18,56,11,52,59,76,66,77,53,92,100,31,38,87,74,32,79,76,60,24,49,21,71,92,18,60
40,86,67,81,17,47,18,95,10,52,0,21,71,72,10,17,31,42,30,72,58,51,73,91,83,63,90,52,26,84,77,24,48,34,93,76,26,81,60,14,37,68,39,33,16,19,54,95,14,74,12,83,93,81,65,22,54,96,97,39,88,31,13,66,96,69,65,57,82,32,12,86,68,26,53,40,40
35,51,43,19,65,95,52,90,97,15,21,0,25,81,48,22,88,62,75,94,58,99,84,76,12,65,35,75,10,70,83,51,64,28,52,42,56,53,49,64,27,53,71,47,28,59,52,34,65,38,58,11,37,92,36,69,67,88,81,34,34,41,62,92,55,64,79,97,55,17,22,45,93,29,29,10,35
78,79,84,62,55,10,80,71,34,35,71,25,0,74,57,68,60,86,85,56,46,51,23,99,13,60,87,42,23,63,59,69,25,12,14,42,26,99,94,12,97,54,13,29,68,37,54,33,37,55,74,60,81,35,38,53,76,55,24,30,25,94,92,26,76,32,65,30,35,35,85,87,26,56,35,23,78
10,85,52,51,41,81,92,95,74,47,72,81,74,0,79,85,23,30,55,18,19,68,67,50,72,75,80,96,54,85,75,75,90,32,69,35,65,48,34,47,50,57,85,78,32,86,85,47,57,25,92,37,45,81,91,34,27,66,90,34,50,37,99,78,36,23,56,87,80,98,73,57,10,22,54,10,10
28,76,86,15,36,75,20,59,60,53,10,48,57,79,0,24,61,19,10,99,50,100,38,24,96,71,98,67,33,34,20,89,10,54,51,89,65,76,48,47,93,17,21,48,59,90,96,64,38,39,64,92,36,20,48,71,57,31,85,32,41,91,28,76,89,87,95,19,35,61,92,23,67,67,16,23,28
90,65,48,56,45,82,57,28,40,78,17,22,68,85,24,0,74,34,11,81,62,43,42,83,94,87,38,29,26,47,47,40,86,11,87,54,94,41,96,84,55,60,69,71,71,77,89,69,25,44,43,80,100,51,41,57,84,14,27,12,51,65,64,38,94,33,19,60,45,41,76,69,59,53,53,43,90
21,46,62,16,100,90,32,57,10,31,31,88,60,23,61,74,0,76,94,51,15,86,27,79,27,17,76,63,73,26,38,40,94,73,28,44,64,85,14,17,55,85,45,95,54,42,28,44,18,63,76,39,16,64,71,67,18,43,42,82,79,10,67,40,93,14,70,81,42,94,85,33,98,33,48,30,21
62,30,72,91,25,82,93,75,55,11,42,62,86,30,19,34,76,0,89,33,81,53,90,30,69,12,67,66,39,81,75,12,56,59,10,29,12,59,39,44,32,52,54,48,55,30,98,42,36,75,66,46,82,27,55,34,27,10,12,22,48,26,71,20,77,33,45,84,31,24,30,79,49,70,30,18,62
61,74,90,30,25,61,70,47,16,23,30,75,85,55,10,11,94,89,0,19,71,44,20,90,42,27,71,42,17,21,99,34,26,26,18,91,83,41,33,32,30,56,97,100,78,30,71,73,89,73,16,30,74,20,42,55,18,52,25,46,33,13,40,76,88,24,33,97,88,80,90,81,58,28,33,62,61
13,14,85,97,63,59,91,31,80,71,72,94,56,18,99,81,51,33,19,0,76,94,100,99,43,92,38,28,13,77,28,41,96,25,63,16,60,23,37,63,75,29,62,70,67,10,71,57,29,96,90,42,96,35,36,49,31,52,29,92,78,53,44,10,30,16,65,17,41,64,52,45,83,95,85,84,13
86,87,49,69,43,43,25,30,76,83,58,58,46,19,50,62,15,81,71,76,0,44,22,22,28,49,31,77,44,60,14,78,96,42,61,92,26,62,75,38,54,80,70,30,23,62,91,17,31,36,33,52,10,23,83,11,54,54,20,24,16,59,14,25,14,43,75,42,68,43,58,81,78,61,92,22,86
15,86,40,91,78,58,32,54,10,11,51,99,51,68,100,43,86,53,44,94,44,0,30,25,25,10,36,83,23,17,19,45,19,84,83,13,52,67,49,49,24,21,13,24,87,53,44,46,52,34,58,45,15,68,71,35,44,43,81,88,77,64,80,63,74,25,69,18,14,47,65,15,77,69,21,50,15
53,11,76,39,67,100,52,53,64,14,73,84,23,67,38,42,27,90,20,100,22,30,0,80,94,92,36,100,17,39,89,33,100,10,19,62,56,92,25,71,25,70,81,93,23,42,61,71,37,68,63,47,100,70,96,75,80,86,77,38,76,48,11,88,81,100,37,42,98,57,75,89,93,50,20,45,53
34,30,96,22,66,45,30,80,60,52,91,76,99,50,24,83,79,30,90,99,22,25,80,0,63,29,61,31,74,49,55,99,49,54,62,17,25,75,38,53,29,23,53,24,29,99,91,30,64,53,24,71,80,95,85,56,63,45,90,31,29,52,95,58,56,34,63,26,80,98,42,97,80,15,57,43,34
41,80,33,13,58,18,46,45,85,92,83,12,13,72,96,94,27,69,42,43,28,25,94,63,0,51,50,24,25,87,80,98,95,57,45,13,65,56,33,74,28,70,50,63,52,44,87,45,15,34,47,85,69,39,86,88,32,24,40,57,39,64,97,43,15,92,24,75,19,31,48,38,12,38,64,62,41
