97
0,4,4,2,3,4,3,4,3,1,1,2,1,4,3,2,3,2,4,1,3,4,1,4,4,2,2,2,4,3,2,2,1,4,2,1,3,3,2,3,3,4,2,4,1,4,4,1,4,3,1,3,3,1,4,4,2,1,3,4,2,3,4,2,1,3,1,2,2,1,4,2,1,1,4,1,1,2,1,4,4,4,2,3,2,4,3,4,1,1,1,2,1,1,2,2,3,2,0
0,30,69,27,57,28,90,93,97,38,73,89,28,91,64,27,78,76,100,84,65,34,28,63,40,48,86,64,53,37,84,22,27,68,82,78,94,55,84,63,85,38,34,43,98,34,69,46,31,10,98,77,93,44,84,60,41,82,70,71,31,30,49,74,77,24,100,78,48,96,49,49,48,48,11,51,34,92,94,65,31,28,60,72,20,40,44,14,37,73,66,24,55,14,23,43,86,34,0
30,0,91,11,54,50,37,16,71,87,21,89,82,79,27,43,12,87,29,79,81,76,13,20,94,65,36,68,97,36,59,100,15,97,13,36,94,46,15,19,42,58,34,17,83,100,52,16,41,78,68,41,94,20,63,33,57,63,54,65,96,14,30,87,31,15,26,73,95,99,58,91,45,68,95,98,11,15,66,60,68,86,47,76,38,79,84,42,30,32,57,39,79,25,40,69,83,98,30
69,91,0,16,10,28,13,61,88,65,31,31,74,77,85,49,14,10,43,44,93,86,31,55,82,84,34,18,83,52,29,61,20,39,22,35,83,78,19,38,11,57,79,62,27,26,38,86,57,32,21,75,52,11,12,80,20,52,42,37,10,91,41,90,11,38,23,58,91,16,56,12,10,95,68,54,91,50,60,90,49,62,33,98,49,81,89,78,71,100,30,82,77,11,45,69,66,27,69
27,11,16,0,70,83,14,79,62,60,84,21,65,36,54,53,73,50,95,43,98,19,42,76,90,99,54,25,35,74,30,79,63,76,37,36,67,38,10,21,99,10,92,42,91,47,41,98,13,51,91,100,92,92,45,92,75,53,93,37,18,15,72,100,96,36,40,59,49,23,40,36,64,53,95,67,45,93,10,46,46,19,34,43,41,43,31,50,57,60,51,72,62,33,52,81,17,34,27
57,54,10,70,0,73,64,14,64,85,27,32,65,41,90,30,26,83,63,43,93,43,55,23,91,25,98,99,74,28,63,11,91,85,62,88,38,56,33,18,38,85,42,86,79,81,79,74,83,97,31,84,70,14,63,31,30,24,60,22,86,45,45,39,63,10,30,10,79,71,36,37,82,33,17,67,35,23,71,26,27,92,93,86,19,63,55,26,15,32,74,69,89,95,64,11,54,19,57
28,50,28,83,73,0,59,90,46,11,38,75,57,99,31,12,91,58,85,70,96,30,25,23,65,100,47,88,40,91,65,87,53,45,12,72,15,85,70,44,53,45,83,63,55,76,46,12,41,47,92,17,52,49,36,52,48,57,85,66,37,78,25,35,58,95,93,49,79,96,100,33,76,29,27,63,65,34,32,42,78,63,27,72,35,89,90,77,63,48,79,50,74,73,97,64,66,30,28
90,37,13,14,64,59,0,12,79,13,97,52,57,41,45,97,39,88,54,82,70,60,36,84,50,40,77,62,79,85,24,90,13,20,41,88,93,69,61,100,65,59,16,23,79,58,52,91,13,76,56,49,20,42,83,27,82,35,86,33,66,32,65,30,44,70,15,78,36,37,23,62,63,47,50,39,22,34,79,37,82,77,40,19,14,100,54,29,49,69,32,22,31,52,94,26,79,34,90
93,16,61,79,14,90,12,0,93,49,57,38,52,66,20,79,37,65,100,52,48,30,54,58,91,57,33,43,35,44,81,87,40,23,44,95,66,24,99,21,94,32,89,90,20,89,19,100,80,22,79,48,85,84,62,57,13,37,62,13,67,14,28,23,22,24,10,73,75,36,50,53,25,74,59,92,56,38,17,77,14,99,71,95,29,48,97,99,13,32,34,51,40,25,84,31,96,18,93
97,71,88,62,64,46,79,93,0,64,87,80,16,94,78,71,96,95,87,79,34,94,55,77,55,53,83,46,85,51,17,30,46,48,90,89,72,64,87,47,32,60,51,74,81,99,16,64,39,47,50,30,43,87,10,57,38,63,78,88,78,35,22,99,74,78,30,13,60,82,55,10,82,54,31,91,73,59,81,75,82,23,60,63,18,77,52,39,34,87,56,10,16,15,11,34,49,60,97
38,87,65,60,85,11,13,49,64,0,52,24,48,78,86,79,49,28,72,95,34,16,14,32,40,97,44,94,56,18,71,18,23,33,14,39,21,86,63,64,29,73,97,52,26,63,25,45,24,33,46,55,37,21,81,79,43,40,29,24,63,71,66,52,75,58,15,48,19,38,18,93,72,26,32,21,26,60,65,15,53,52,60,27,46,77,46,59,28,100,12,27,42,88,57,13,94,91,38
73,21,31,84,27,38,97,57,87,52,0,30,25,37,12,78,34,64,99,83,63,89,98,66,95,50,64,71,38,26,43,31,19,43,71,76,81,67,96,70,10,23,86,11,29,71,43,84,26,38,90,28,84,87,35,79,70,39,86,31,43,42,38,81,100,43,86,50,13,15,69,70,48,68,12,67,71,45,49,42,56,62,47,29,46,21,43,65,13,77,40,100,67,73,69,16,73,43,73
89,89,31,21,32,75,52,38,80,24,30,0,58,64,95,31,14,29,54,53,39,56,47,57,44,72,44,34,69,97,59,32,60,39,67,18,34,38,70,26,68,93,43,53,83,13,11,27,56,21,81,33,21,60,86,93,82,18,96,41,45,63,96,43,67,68,65,29,29,59,59,77,61,84,19,65,48,85,77,33,30,12,100,52,29,83,41,30,40,68,76,15,27,27,63,30,69,70,89
28,82,74,65,65,57,57,52,16,48,25,58,0,28,25,76,99,17,63,75,31,13,82,42,20,80,42,59,54,14,99,81,41,64,95,39,39,62,40,52,74,34,64,37,59,87,38,70,14,95,72,92,91,25,15,100,31,88,28,49,100,75,44,25,22,46,61,93,85,37,13,47,22,89,25,75,48,40,73,77,90,13,20,31,82,45,60,26,99,83,23,35,13,85,39,86,37,39,28
91,79,77,36,41,99,41,66,94,78,37,64,28,0,74,13,92,92,88,73,61,15,42,52,13,37,14,78,74,58,30,82,70,44,25,18,41,94,28,93,44,16,36,65,20,31,47,87,61,43,64,41,27,73,38,48,47,39,49,28,31,16,26,57,93,13,52,19,20,26,92,66,77,47,31,21,72,45,36,86,47,38,88,18,81,18,77,43,45,15,85,71,13,66,56,78,75,83,91
64,27,85,54,90,31,45,20,78,86,12,95,25,74,0,27,58,78,64,70,71,58,39,44,14,59,80,95,97,34,74,84,15,42,10,61,70,32,86,94,20,66,19,73,38,18,56,47,60,44,48,34,88,25,50,92,54,19,27,40,91,75,67,46,33,68,39,92,72,66,93,30,22,45,75,61,86,92,24,57,31,84,38,66,37,67,95,20,19,90,33,52,66,10,76,84,15,54,64
27,43,49,53,30,12,97,79,71,79,78,31,76,13,27,0,69,87,75,67,73,54,14,38,58,45,27,98,21,79,87,64,97,86,85,30,49,47,64,36,92,53,86,17,23,89,81,20,75,77,46,92,26,37,70,28,73,65,12,41,50,54,58,40,83,10,54,53,83,81,25,38,54,78,36,19,40,11,47,36,77,84,53,76,77,42,58,47,30,87,63,85,93,20,63,43,11,29,27
78,12,14,73,26,91,39,37,96,49,34,14,99,92,58,69,0,87,98,42,69,77,67,49,91,79,91,68,53,85,70,46,56,18,87,24,32,99,63,11,82,75,13,85,46,85,97,15,16,30,32,19,48,95,73,39,47,56,98,88,78,83,56,62,68,75,92,34,95,14,77,89,76,24,88,62,33,44,99,31,87,92,55,53,43,11,75,56,73,99,88,41,78,31,60,75,39,36,78
76,87,10,50,83,58,88,65,95,28,64,29,17,92,78,87,87,0,90,49,91,93,57,34,21,16,10,72,33,45,56,15,79,64,11,95,96,54,34,97,52,68,21,77,22,85,10,18,48,98,20,81,24,35,94,83,19,68,88,76,90,23,22,18,35,64,92,59,34,90,61,96,75,26,30,71,95,82,38,16,41,10,63,53,72,48,31,27,14,45,46,82,83,10,43,83,81,97,76
100,29,43,95,63,85,54,100,87,72,99,54,63,88,64,75,98,90,0,65,73,10,55,42,62,30,16,30,68,32,61,64,50,11,98,35,88,38,57,12,32,93,88,11,90,95,18,64,44,89,37,34,93,39,44,58,59,33,35,12,56,48,81,38,61,21,81,44,18,82,78,38,91,49,16,90,33,46,18,43,83,63,24,75,56,44,50,27,94,62,27,69,98,87,95,58,95,16,100
84,79,44,43,43,70,82,52,79,95,83,53,75,73,70,67,42,49,65,0,16,75,78,26,57,58,70,67,38,46,19,28,100,14,62,56,63,52,36,94,32,69,80,65,22,82,75,15,32,63,21,11,67,38,83,78,95,43,51,99,60,29,77,33,48,50,22,63,70,42,10,54,90,91,14,42,71,45,89,14,100,91,66,39,95,56,80,65,84,77,28,28,19,31,63,77,43,20,84
65,81,93,98,93,96,70,48,34,34,63,39,31,61,71,73,69,91,73,16,0,90,14,30,34,22,31,30,70,75,10,44,99,77,38,88,84,49,12,33,73,70,92,40,22,66,89,94,13,93,55,27,65,36,59,55,77,74,68,53,43,91,50,60,33,26,87,89,36,52,90,78,12,32,99,20,61,84,64,39,14,73,25,41,40,24,10,26,47,68,74,25,35,28,48,55,46,91,65
34,76,86,19,43,30,60,30,94,16,89,56,13,15,58,54,77,93,10,75,90,0,81,60,91,41,59,35,86,34,77,68,29,27,28,88,27,18,46,30,84,79,45,100,17,84,63,30,84,97,71,52,86,30,99,67,61,24,66,53,92,30,12,92,54,82,39,43,30,33,61,94,73,81,76,35,95,49,61,92,60,15,57,96,67,52,13,42,96,88,54,52,39,99,94,42,46,62,34
28,13,31,42,55,25,36,54,55,14,98,47,82,42,39,14,67,57,55,78,14,81,0,35,78,16,34,43,46,75,33,95,55,49,79,39,33,62,63,41,57,47,84,64,63,84,82,73,77,53,57,81,73,92,76,58,87,18,45,21,32,96,78,61,71,46,61,45,97,39,69,44,73,29,22,75,99,58,85,53,77,61,53,64,74,55,58,23,17,52,37,43,35,56,18,17,64,31,28
63,20,55,76,23,23,84,58,77,32,66,57,42,52,44,38,49,34,42,26,30,60,35,0,64,24,84,85,60,54,94,35,90,51,53,30,34,81,16,19,38,33,85,54,83,35,73,54,65,54,46,49,65,41,55,38,84,59,44,98,99,79,34,90,49,25,90,11,78,54,88,12,68,63,30,64,65,71,72,63,18,45,28,95,51,23,59,98,55,46,14,71,62,19,37,52,62,12,63
40,94,82,90,91,65,50,91,55,40,95,44,20,13,14,58,91,21,62,57,34,91,78,64,0,91,33,33,17,22,74,45,87,88,88,76,63,65,12,47,91,80,68,91,78,45,71,83,79,32,32,77,11,36,99,82,98,37,80,64,60,88,72,18,42,18,83,42,85,54,43,60,99,26,28,55,37,82,77,88,52,37,33,93,42,16,49,78,53,43,86,45,38,32,86,47,14,96,40
48,65,84,99,25,100,40,57,53,97,50,72,80,37,59,45,79,16,30,58,22,41,16,24,91,0,92,72,94,29,98,70,36,45,78,69,30,11,66,83,77,67,32,78,64,15,17,29,41,75,50,19,13,77,54,68,82,57,72,53,13,100,45,72,32,70,100,34,21,25,33,95,15,85,34,73,39,72,10,30,11,43,26,87,44,78,79,49,53,54,73,33,51,96,69,17,98,73,48
86,36,34,54,98,47,77,33,83,44,64,44,42,14,80,27,91,10,16,70,31,59,34,84,33,92,0,89,83,87,45,96,57,38,86,53,26,61,92,45,56,63,94,66,71,58,80,23,41,92,94,100,11,14,98,52,97,97,33,99,66,22,100,79,28,34,83,63,41,45,69,82,42,29,32,83,11,66,78,15,99,72,57,91,79,17,98,89,23,91,91,82,37,57,14,47,12,62,86
64,68,18,25,99,88,62,43,46,94,71,34,59,78,95,98,68,72,30,67,30,35,43,85,33,72,89,0,49,98,62,44,39,19,52,17,10,40,98,91,11,44,34,77,11,17,47,38,65,14,99,17,39,30,36,84,87,31,15,15,64,34,55,24,87,65,96,55,40,69,55,64,63,35,11,80,29,32,77,45,59,61,16,79,82,73,71,34,98,60,22,94,91,86,37,18,41,70,64
53,97,83,35,74,40,79,35,85,56,38,69,54,74,97,21,53,33,68,38,70,86,46,60,17,94,83,49,0,51,56,49,88,13,45,97,16,83,17,26,98,88,31,67,62,98,48,74,67,91,52,64,100,85,86,88,74,74,69,68,19,46,19,10,69,58,95,69,89,82,74,46,82,61,65,89,45,27,54,46,66,33,40,87,35,29,57,100,13,22,71,11,75,39,45,22,59,34,53
37,36,52,74,28,91,85,44,51,18,26,97,14,58,34,79,85,45,32,46,75,34,75,54,22,29,87,98,51,0,81,69,82,53,20,35,42,50,87,87,39,87,37,63,72,11,58,38,68,93,97,16,19,20,20,48,70,46,40,43,99,92,25,54,25,56,23,96,14,68,97,24,37,82,68,22,82,91,39,95,50,34,50,76,61,56,37,29,39,27,93,10,75,37,23,16,26,42,37
84,59,29,30,63,65,24,81,17,71,43,59,99,30,74,87,70,56,61,19,10,77,33,94,74,98,45,62,56,81,0,62,10,64,29,12,92,98,46,44,66,50,69,11,79,43,99,98,40,42,26,95,38,43,65,68,83,95,81,56,31,73,24,54,81,36,13,66,26,12,43,58,20,30,91,63,81,21,40,12,12,38,90,28,89,88,63,88,19,93,42,22,52,90,38,66,41,40,84
22,100,61,79,11,87,90,87,30,18,31,32,81,82,84,64,46,15,64,28,44,68,95,35,45,70,96,44,49,69,62,0,100,99,81,73,59,38,90,75,43,88,41,75,97,80,38,16,86,28,95,72,17,73,14,77,47,25,21,85,35,64,30,31,92,50,93,58,48,56,34,27,85,41,85,90,90,76,58,71,21,67,100,82,30,56,30,46,96,45,71,34,26,12,60,30,92,41,22
27,15,20,63,91,53,13,40,46,23,19,60,41,70,15,97,56,79,50,100,99,29,55,90,87,36,57,39,88,82,10,100,0,70,34,59,64,71,20,44,56,88,16,40,80,24,92,41,65,11,83,97,99,26,20,18,72,86,49,27,36,97,62,88,15,94,93,39,73,77,82,74,19,38,64,91,30,13,98,74,27,75,53,19,96,48,62,45,52,98,100,86,59,86,58,84,26,91,27
68,97,39,76,85,45,20,23,48,33,43,39,64,44,42,86,18,64,11,14,77,27,49,51,88,45,38,19,13,53,64,99,70,0,54,56,89,18,33,22,97,41,12,66,20,22,16,91,54,64,18,24,57,94,82,10,63,17,44,21,43,18,83,33,41,78,63,58,64,54,72,38,80,35,25,56,98,54,32,89,81,24,87,37,27,11,41,20,96,65,43,13,84,47,65,49,15,100,68
82,13,22,37,62,12,41,44,90,14,71,67,95,25,10,85,87,11,98,62,38,28,79,53,88,78,86,52,45,20,29,81,34,54,0,66,65,77,74,47,28,78,14,31,25,39,59,42,44,88,20,32,34,34,70,91,90,10,96,81,57,91,86,47,97,80,29,50,44,29,58,50,40,65,32,50,47,10,93,67,21,56,57,10,95,30,14,33,33,51,16,70,77,91,23,94,33,16,82
78,36,35,36,88,72,88,95,89,39,76,18,39,18,61,30,24,95,35,56,88,88,39,30,76,69,53,17,97,35,12,73,59,56,66,0,47,32,11,45,93,19,89,18,41,23,73,99,88,33,28,66,53,32,15,50,32,19,54,84,73,91,51,75,14,50,36,43,15,82,21,13,21,22,35,35,33,47,40,37,99,35,75,51,11,31,20,57,47,31,29,67,84,50,54,76,30,57,78
94,94,83,67,38,15,93,66,72,21,81,34,39,41,70,49,32,96,88,63,84,27,33,34,63,30,26,10,16,42,92,59,64,89,65,47,0,82,34,11,36,12,100,74,23,76,28,40,80,12,73,73,46,47,56,90,26,32,84,57,72,46,87,86,33,89,79,80,87,46,83,72,50,61,25,50,36,28,85,43,91,23,37,85,45,52,96,89,44,92,53,78,83,93,53,71,77,11,94
55,46,78,38,56,85,69,24,64,86,67,38,62,94,32,47,99,54,38,52,49,18,62,81,65,11,61,40,83,50,98,38,71,18,77,32,82,0,52,94,52,81,67,73,61,20,71,64,87,22,93,75,84,30,25,20,88,85,75,29,21,97,18,38,81,77,60,82,21,21,74,88,68,31,32,12,39,44,43,25,54,44,69,60,32,59,94,32,69,48,51,19,95,63,97,100,54,79,55
84,15,19,10,33,70,61,99,87,63,96,70,40,28,86,64,63,34,57,36,12,46,63,16,12,66,92,98,17,87,46,90,20,33,74,11,34,52,0,52,26,24,94,36,88,76,62,93,94,91,33,10,80,14,43,39,68,31,30,13,58,33,20,45,81,87,86,93,64,29,58,32,50,80,89,38,13,43,99,68,98,73,27,93,91,65,36,90,28,70,59,42,93,55,67,66,79,65,84
63,19,38,21,18,44,100,21,47,64,70,26,52,93,94,36,11,97,12,94,33,30,41,19,47,83,45,91,26,87,44,75,44,22,47,45,11,94,52,0,66,41,96,83,88,64,37,80,80,80,50,92,12,100,23,43,45,70,46,93,84,85,30,70,13,27,76,14,53,43,84,43,85,12,42,98,97,46,36,80,76,78,17,78,76,37,65,22,55,64,52,29,43,15,82,41,62,79,63
85,42,11,99,38,53,65,94,32,29,10,68,74,44,20,92,82,52,32,32,73,84,57,38,91,77,56,11,98,39,66,43,56,97,28,93,36,52,26,66,0,79,52,94,50,68,67,29,23,80,71,49,58,87,80,46,86,85,98,37,36,90,59,68,27,94,99,52,70,98,71,12,52,10,56,48,32,88,71,99,85,14,27,18,28,35,46,98,57,11,80,14,56,38,32,89,31,79,85
38,58,57,10,85,45,59,32,60,73,23,93,34,16,66,53,75,68,93,69,70,79,47,33,80,67,63,44,88,87,50,88,88,41,78,19,12,81,24,41,79,0,82,69,32,34,11,35,16,63,26,61,32,81,69,81,74,54,72,95,30,66,72,22,11,87,37,33,87,38,55,30,53,96,27,99,48,83,32,65,44,18,69,27,45,18,10,52,49,69,39,97,23,86,70,26,67,22,38
34,34,79,92,42,83,16,89,51,97,86,43,64,36,19,86,13,21,88,80,92,45,84,85,68,32,94,34,31,37,69,41,16,12,14,89,100,67,94,96,52,82,0,50,95,31,97,50,61,59,49,52,15,37,90,77,24,85,70,76,99,74,51,80,55,13,45,19,66,81,81,17,28,32,63,93,69,23,74,20,80,29,33,25,15,51,34,54,24,94,74,38,49,58,37,35,87,94,34
43,17,62,42,86,63,23,90,74,52,11,53,37,65,73,17,85,77,11,65,40,100,64,54,91,78,66,77,67,63,11,75,40,66,31,18,74,73,36,83,94,69,50,0,55,10,24,42,69,64,17,20,21,10,11,36,41,88,38,32,15,30,77,83,85,70,21,96,91,85,15,77,28,35,100,92,64,37,51,60,67,39,95,21,58,61,87,73,21,35,69,45,79,79,32,96,88,36,43
98,83,27,91,79,55,79,20,81,26,29,83,59,20,38,23,46,22,90,22,22,17,63,83,78,64,71,11,62,72,79,97,80,20,25,41,23,61,88,88,50,32,95,55,0,42,68,83,96,48,40,11,61,99,83,15,34,50,33,94,48,54,37,20,17,43,91,79,16,15,60,28,76,24,71,98,100,39,97,88,35,80,68,32,40,20,68,85,93,64,53,65,78,16,63,82,25,65,98
34,100,26,47,81,76,58,89,99,63,71,13,87,31,18,89,85,85,95,82,66,84,84,35,45,15,58,17,98,11,43,80,24,22,39,23,76,20,76,64,68,34,31,10,42,0,41,43,43,86,59,85,76,95,27,64,37,59,48,12,38,51,25,39,37,89,35,32,47,21,87,31,42,19,42,36,80,74,45,28,57,90,41,26,11,57,45,73,97,30,14,33,78,12,24,67,89,82,34
69,52,38,41,79,46,52,19,16,25,43,11,38,47,56,81,97,10,18,75,89,63,82,73,71,17,80,47,48,58,99,38,92,16,59,73,28,71,62,37,67,11,97,24,68,41,0,65,25,86,32,95,94,60,60,59,94,34,63,44,62,87,59,77,53,60,77,11,12,36,43,72,19,23,93,64,48,52,28,71,94,13,34,39,14,77,48,22,85,48,20,48,57,32,55,39,25,89,69
