42
0,3,2,2,4,1,2,1,4,3,3,2,2,3,3,2,1,4,4,2,3,4,3,2,2,4,3,2,3,4,4,4,3,3,3,4,3,1,3,4,3,3,2,0
0,35,99,60,51,19,69,34,49,40,18,38,70,94,66,28,37,67,83,54,15,18,34,87,13,38,90,28,11,56,83,86,33,76,18,48,77,44,94,89,87,26,36,0
35,0,60,92,36,43,21,66,79,39,82,48,87,49,33,10,31,42,93,63,89,87,64,46,71,51,55,58,46,52,56,62,44,66,78,73,64,88,75,65,96,25,73,35
99,60,0,22,71,70,47,53,29,41,100,61,56,57,97,36,77,74,70,19,71,57,75,20,32,17,69,67,63,33,43,95,21,87,31,41,28,98,84,52,39,18,57,99
60,92,22,0,35,94,51,43,36,69,74,74,91,72,95,66,88,64,47,26,19,76,27,98,88,83,78,100,35,21,53,44,70,58,45,52,60,97,51,71,56,64,32,60
51,36,71,35,0,35,69,11,85,86,77,52,22,45,54,18,90,25,33,12,92,77,53,77,22,29,70,71,74,65,97,78,76,79,99,50,47,46,49,63,19,54,53,51
19,43,70,94,35,0,88,98,58,54,40,26,12,14,41,38,32,26,83,22,65,89,11,16,17,32,15,64,36,43,38,65,50,69,65,19,22,59,40,27,14,38,75,19
69,21,47,51,69,88,0,19,93,86,48,49,94,52,11,12,35,84,16,49,36,19,43,81,47,31,67,10,41,73,17,52,77,15,90,50,100,54,61,96,19,70,88,69
34,66,53,43,11,98,19,0,82,43,51,23,84,83,46,84,51,26,14,71,22,66,25,24,79,27,75,24,17,99,43,28,100,43,24,65,22,77,64,66,83,22,99,34
49,79,29,36,85,58,93,82,0,59,76,54,39,58,69,21,74,52,88,78,14,22,53,71,88,35,95,39,80,27,37,55,93,94,72,24,49,91,91,52,16,74,33,49
40,39,41,69,86,54,86,43,59,0,26,34,29,53,76,63,56,53,32,48,86,76,19,10,43,82,95,76,55,85,13,75,15,81,36,99,11,70,85,17,72,43,18,40
18,82,100,74,77,40,48,51,76,26,0,75,79,100,48,63,98,57,15,17,16,27,57,59,28,92,78,17,96,93,14,27,88,51,94,32,16,38,21,59,29,59,80,18
38,48,61,74,52,26,49,23,54,34,75,0,45,72,50,74,80,90,94,78,87,83,32,52,84,75,33,39,61,78,45,30,44,37,63,48,43,63,88,53,81,71,29,38
70,87,56,91,22,12,94,84,39,29,79,45,0,98,78,51,52,29,52,73,12,72,27,98,66,80,89,51,28,69,79,80,75,64,54,77,47,61,32,35,16,93,40,70
94,49,57,72,45,14,52,83,58,53,100,72,98,0,69,39,71,28,38,72,95,53,50,23,66,45,19,44,78,21,80,35,60,83,25,24,93,48,61,20,29,51,32,94
66,33,97,95,54,41,11,46,69,76,48,50,78,69,0,73,83,66,32,85,47,26,80,37,33,62,61,82,48,15,94,92,29,44,61,60,30,69,62,16,16,17,71,66
28,10,36,66,18,38,12,84,21,63,63,74,51,39,73,0,36,80,73,31,45,38,77,26,78,19,36,43,23,38,83,13,56,86,50,49,20,100,30,69,72,38,24,28
37,31,77,88,90,32,35,51,74,56,98,80,52,71,83,36,0,21,49,74,57,73,91,34,15,19,62,31,16,29,20,15,22,65,99,46,21,24,45,98,21,91,49,37
67,42,74,64,25,26,84,26,52,53,57,90,29,28,66,80,21,0,60,32,55,72,34,36,16,69,47,39,16,24,90,22,53,87,51,96,73,76,29,11,75,48,56,67
83,93,70,47,33,83,16,14,88,32,15,94,52,38,32,73,49,60,0,100,47,73,15,73,87,84,48,19,22,81,35,32,66,29,77,54,39,45,57,26,84,55,95,83
54,63,19,26,12,22,49,71,78,48,17,78,73,72,85,31,74,32,100,0,47,17,29,75,81,24,82,91,61,71,18,97,13,27,67,79,52,11,72,65,36,83,85,54
15,89,71,19,92,65,36,22,14,86,16,87,12,95,47,45,57,55,47,47,0,13,56,42,76,10,81,40,42,30,53,61,90,53,71,74,47,79,97,59,62,20,27,15
18,87,57,76,77,89,19,66,22,76,27,83,72,53,26,38,73,72,73,17,13,0,31,32,50,26,15,52,60,63,49,28,20,76,35,92,79,100,11,93,77,20,15,18
34,64,75,27,53,11,43,25,53,19,57,32,27,50,80,77,91,34,15,29,56,31,0,44,63,91,82,81,92,67,18,47,31,43,63,34,84,45,65,74,24,98,59,34
87,46,20,98,77,16,81,24,71,10,59,52,98,23,37,26,34,36,73,75,42,32,44,0,85,15,56,26,98,42,31,86,45,25,47,87,50,36,13,25,73,35,94,87
13,71,32,88,22,17,47,79,88,43,28,84,66,66,33,78,15,16,87,81,76,50,63,85,0,57,62,88,57,41,64,88,91,46,44,41,56,80,60,66,67,24,10,13
38,51,17,83,29,32,31,27,35,82,92,75,80,45,62,19,19,69,84,24,10,26,91,15,57,0,72,55,69,35,29,29,57,11,10,44,76,58,38,15,19,19,71,38
90,55,69,78,70,15,67,75,95,95,78,33,89,19,61,36,62,47,48,82,81,15,82,56,62,72,0,56,21,61,89,99,38,59,28,46,14,32,43,24,98,13,62,90
28,58,67,100,71,64,10,24,39,76,17,39,51,44,82,43,31,39,19,91,40,52,81,26,88,55,56,0,58,48,90,68,42,16,11,19,79,38,13,22,39,59,53,28
11,46,63,35,74,36,41,17,80,55,96,61,28,78,48,23,16,16,22,61,42,60,92,98,57,69,21,58,0,11,98,33,38,74,24,30,16,48,38,47,57,68,80,11
56,52,33,21,65,43,73,99,27,85,93,78,69,21,15,38,29,24,81,71,30,63,67,42,41,35,61,48,11,0,60,15,26,76,74,85,91,34,87,17,88,71,42,56
83,56,43,53,97,38,17,43,37,13,14,45,79,80,94,83,20,90,35,18,53,49,18,31,64,29,89,90,98,60,0,63,26,13,14,89,59,98,36,43,12,92,85,83
86,62,95,44,78,65,52,28,55,75,27,30,80,35,92,13,15,22,32,97,61,28,47,86,88,29,99,68,33,15,63,0,51,35,79,70,42,11,46,38,42,10,36,86
33,44,21,70,76,50,77,100,93,15,88,44,75,60,29,56,22,53,66,13,90,20,31,45,91,57,38,42,38,26,26,51,0,73,90,62,66,70,36,31,34,35,93,33
76,66,87,58,79,69,15,43,94,81,51,37,64,83,44,86,65,87,29,27,53,76,43,25,46,11,59,16,74,76,13,35,73,0,89,61,20,82,91,74,84,93,58,76
18,78,31,45,99,65,90,24,72,36,94,63,54,25,61,50,99,51,77,67,71,35,63,47,44,10,28,11,24,74,14,79,90,89,0,80,56,25,27,94,10,49,45,18
48,73,41,52,50,19,50,65,24,99,32,48,77,24,60,49,46,96,54,79,74,92,34,87,41,44,46,19,30,85,89,70,62,61,80,0,93,31,18,21,90,30,48,48
77,64,28,60,47,22,100,22,49,11,16,43,47,93,30,20,21,73,39,52,47,79,84,50,56,76,14,79,16,91,59,42,66,20,56,93,0,88,33,52,63,62,83,77
44,88,98,97,46,59,54,77,91,70,38,63,61,48,69,100,24,76,45,11,79,100,45,36,80,58,32,38,48,34,98,11,70,82,25,31,88,0,16,12,16,60,25,44
94,75,84,51,49,40,61,64,91,85,21,88,32,61,62,30,45,29,57,72,97,11,65,13,60,38,43,13,38,87,36,46,36,91,27,18,33,16,0,44,25,36,37,94
89,65,52,71,63,27,96,66,52,17,59,53,35,20,16,69,98,11,26,65,59,93,74,25,66,15,24,22,47,17,43,38,31,74,94,21,52,12,44,0,56,92,32,89
87,96,39,56,19,14,19,83,16,72,29,81,16,29,16,72,21,75,84,36,62,77,24,73,67,19,98,39,57,88,12,42,34,84,10,90,63,16,25,56,0,75,72,87
26,25,18,64,54,38,70,22,74,43,59,71,93,51,17,38,91,48,55,83,20,20,98,35,24,19,13,59,68,71,92,10,35,93,49,30,62,60,36,92,75,0,53,26
36,73,57,32,53,75,88,99,33,18,80,29,40,32,71,24,49,56,95,85,27,15,59,94,10,71,62,53,80,42,85,36,93,58,45,48,83,25,37,32,72,53,0,36
0,35,99,60,51,19,69,34,49,40,18,38,70,94,66,28,37,67,83,54,15,18,34,87,13,38,90,28,11,56,83,86,33,76,18,48,77,44,94,89,87,26,36,0
