95
0,4,3,3,4,2,2,3,3,3,3,2,2,4,3,4,2,2,3,2,4,1,1,2,2,3,4,3,4,3,3,4,1,4,4,3,4,3,4,1,4,4,2,4,2,2,3,1,1,4,3,1,1,2,4,3,1,1,3,1,4,4,3,3,2,2,1,2,3,2,2,4,2,3,3,1,2,1,4,1,3,1,3,2,2,2,4,2,3,2,4,1,1,2,2,2,0
0,12,94,33,75,20,78,93,25,49,40,91,60,100,75,33,44,21,37,14,74,96,53,50,29,20,40,94,57,90,95,61,79,100,52,62,93,15,14,63,42,76,16,37,27,61,62,10,63,51,39,16,71,70,57,78,77,94,53,91,50,53,94,18,85,94,56,97,58,63,30,38,49,26,78,60,91,51,72,57,67,16,33,20,59,33,92,89,66,64,80,56,69,35,38,68,0
12,0,54,56,21,100,75,71,34,94,72,51,37,29,93,73,100,66,90,87,79,58,12,17,27,90,63,65,61,71,99,92,60,13,60,14,88,49,22,60,52,36,82,16,93,96,95,67,81,29,16,42,100,14,55,34,89,94,86,67,41,82,42,46,31,10,14,94,27,29,32,71,15,95,14,74,66,26,33,31,59,35,54,11,48,56,53,12,52,99,67,57,99,67,100,10,12
94,54,0,83,40,43,88,44,67,96,15,97,94,47,64,82,12,39,22,67,66,70,38,77,20,79,30,48,87,92,12,72,69,70,84,30,77,71,46,15,31,18,75,22,20,33,47,42,75,13,34,37,55,13,48,27,54,21,18,31,63,33,36,64,96,53,52,84,16,77,99,84,35,47,67,24,50,88,73,71,82,95,98,99,91,42,59,20,85,90,94,38,98,68,15,30,94
33,56,83,0,59,29,63,58,37,78,20,32,25,30,91,77,91,90,59,18,46,11,78,50,87,97,17,50,31,90,36,93,77,12,72,53,50,32,17,14,13,56,17,82,37,22,57,27,22,95,38,17,10,41,78,66,73,57,59,14,64,56,59,26,17,61,12,24,79,70,36,29,75,22,73,40,99,40,76,58,48,11,63,48,86,89,79,55,28,36,28,36,15,13,88,100,33
75,21,40,59,0,50,92,47,53,33,44,16,90,46,37,70,16,91,59,83,28,62,94,94,89,47,86,16,17,89,76,76,34,13,40,43,14,24,39,93,23,26,29,18,29,100,58,56,72,91,71,11,87,91,31,66,58,55,50,14,49,89,22,16,44,79,88,37,64,85,51,70,21,87,86,63,94,65,73,79,74,58,53,23,77,67,76,99,70,66,65,56,96,61,80,11,75
20,100,43,29,50,0,55,56,61,14,53,95,94,66,58,54,45,65,96,68,80,46,81,82,78,62,63,71,45,60,94,82,22,61,27,44,98,48,26,56,71,26,88,85,77,99,55,36,37,18,83,71,88,28,33,86,61,97,38,23,70,77,75,67,63,83,80,79,57,16,12,15,86,77,97,77,19,52,37,92,24,41,31,49,17,29,71,24,95,38,68,61,95,98,12,95,20
78,75,88,63,92,55,0,47,17,98,55,61,94,23,18,87,31,18,61,70,71,62,70,39,31,39,43,50,24,30,14,80,22,45,20,82,56,62,68,57,44,39,48,30,62,70,89,50,15,54,95,99,30,93,70,87,38,90,94,75,15,87,41,90,92,85,34,25,53,63,100,90,29,55,52,68,97,49,61,59,34,13,42,87,55,56,33,12,63,94,25,99,14,44,98,72,78
93,71,44,58,47,56,47,0,20,17,96,94,99,42,56,10,15,33,48,77,65,10,99,92,85,15,14,41,69,87,91,10,36,26,84,58,63,29,99,74,94,45,50,67,59,79,38,17,52,50,47,35,92,90,42,64,91,34,87,36,19,39,26,23,15,17,90,14,37,12,39,49,42,80,29,31,14,29,23,71,12,17,74,96,85,71,66,58,93,70,100,48,60,14,71,87,93
25,34,67,37,53,61,17,20,0,34,70,88,96,93,86,94,24,30,16,28,92,25,67,66,47,56,24,29,61,25,67,32,85,46,44,46,99,50,14,84,54,52,20,56,39,28,92,42,43,77,75,74,71,18,11,81,42,69,58,94,68,88,67,84,46,46,65,25,50,71,53,61,75,39,12,97,56,37,17,69,37,52,72,74,35,43,46,56,87,48,31,42,13,47,47,42,25
