60
0,2,1,3,4,1,4,1,1,2,2,3,3,1,4,4,4,3,1,2,2,3,2,4,4,2,1,3,1,2,1,2,4,4,4,2,3,1,4,4,4,4,4,3,3,3,1,2,1,1,3,2,3,4,2,2,4,2,2,4,3,0
0,97,88,35,38,59,20,58,69,15,73,21,56,12,57,14,12,27,67,49,97,71,74,95,36,38,26,36,15,84,74,22,98,97,71,58,14,19,17,94,36,45,25,100,66,74,25,51,29,17,12,47,24,30,56,89,98,19,66,70,78,0
97,0,23,72,47,56,86,74,90,82,91,24,82,55,21,49,68,81,92,66,47,88,46,55,28,30,100,23,41,17,69,80,64,77,53,37,24,87,14,59,89,76,92,60,67,90,38,39,68,25,77,86,55,51,49,55,10,74,48,49,44,97
88,23,0,32,96,89,24,65,68,32,23,48,60,61,53,100,74,98,70,10,29,33,30,30,26,42,76,46,63,83,43,65,75,87,59,76,11,50,85,50,60,46,100,48,38,39,41,71,75,44,12,35,37,21,29,10,13,82,19,60,19,88
35,72,32,0,44,95,27,53,86,99,65,12,79,77,67,37,73,75,39,25,61,92,20,87,94,78,41,71,77,27,19,39,22,30,33,22,20,51,99,62,62,74,15,75,30,74,29,84,94,99,46,25,32,54,19,86,16,55,98,23,62,35
38,47,96,44,0,81,18,97,33,88,69,87,29,98,46,59,23,37,48,12,70,69,42,79,85,94,58,11,60,21,65,93,88,79,12,90,52,45,25,73,27,57,30,78,17,15,41,100,71,12,33,91,96,60,11,47,31,15,86,62,19,38
59,56,89,95,81,0,33,27,95,87,71,77,12,85,67,88,89,92,76,71,27,29,44,96,59,40,11,14,60,33,18,89,53,32,79,21,84,84,41,64,57,42,77,66,46,61,89,100,23,54,11,67,26,29,21,85,19,21,56,70,27,59
20,86,24,27,18,33,0,56,53,12,85,85,36,22,27,24,85,35,17,46,79,93,86,97,12,65,21,50,12,54,48,59,29,48,78,83,10,36,54,25,30,11,74,53,48,98,52,89,44,35,100,55,68,30,37,39,37,92,63,82,81,20
58,74,65,53,97,27,56,0,85,75,85,81,41,79,80,20,62,85,80,20,17,100,80,60,82,12,12,15,94,49,64,32,12,51,54,31,16,77,63,31,50,73,21,62,85,58,87,56,43,73,23,54,19,28,25,99,36,60,45,85,28,58
69,90,68,86,33,95,53,85,0,68,93,29,55,15,30,55,41,38,86,77,56,26,80,84,15,91,37,57,30,99,29,82,86,59,11,100,89,20,77,96,66,84,15,48,65,42,91,70,96,22,90,19,82,46,54,21,29,65,54,87,83,69
15,82,32,99,88,87,12,75,68,0,33,83,78,85,13,35,97,45,38,75,63,82,90,94,17,48,51,14,72,32,40,97,79,75,13,15,33,76,35,27,95,68,83,24,36,93,12,68,54,22,67,37,50,82,63,29,45,35,77,83,49,15
73,91,23,65,69,71,85,85,93,33,0,94,59,21,44,35,38,16,16,22,96,42,89,33,63,15,88,94,50,92,79,18,66,59,80,65,54,44,82,28,70,43,17,42,69,98,96,17,26,35,51,76,49,11,34,74,51,97,80,20,51,73
21,24,48,12,87,77,85,81,29,83,94,0,77,88,69,22,23,92,58,99,81,19,31,42,89,59,84,89,31,32,40,75,39,60,21,48,50,89,63,92,50,79,42,11,14,29,79,42,18,70,76,58,35,19,54,89,72,77,38,42,72,21
56,82,60,79,29,12,36,41,55,78,59,77,0,24,92,61,53,70,73,39,68,33,12,81,75,83,37,43,25,58,45,62,15,77,89,76,74,70,54,82,49,22,79,27,97,100,28,73,34,84,77,77,44,22,60,32,15,13,16,42,19,56
12,55,61,77,98,85,22,79,15,85,21,88,24,0,68,14,40,22,43,67,64,57,46,94,42,100,18,79,14,64,41,92,39,52,42,22,89,97,17,77,56,11,72,44,27,54,40,14,46,79,100,69,50,92,33,33,74,80,59,24,97,12
57,21,53,67,46,67,27,80,30,13,44,69,92,68,0,43,93,62,62,32,13,78,48,62,48,31,39,74,53,36,84,47,35,67,47,26,31,75,47,68,54,80,96,56,45,65,70,48,58,18,19,70,37,23,10,24,66,62,11,32,97,57
14,49,100,37,59,88,24,20,55,35,35,22,61,14,43,0,71,27,92,98,84,16,85,62,25,20,83,36,33,23,99,58,96,52,87,29,19,24,13,35,55,99,38,39,46,59,40,84,38,100,81,61,49,39,46,55,81,80,79,72,33,14
12,68,74,73,23,89,85,62,41,97,38,23,53,40,93,71,0,49,28,88,60,39,82,76,94,60,91,60,63,96,93,44,40,63,43,33,53,25,43,72,91,34,68,20,36,92,23,64,61,83,49,94,61,56,51,96,49,63,48,39,25,12
27,81,98,75,37,92,35,85,38,45,16,92,70,22,62,27,49,0,16,56,36,27,16,17,55,59,27,49,59,22,72,16,95,53,19,53,81,40,69,61,38,29,15,99,46,86,43,74,12,18,78,26,17,85,66,39,91,10,70,94,77,27
67,92,70,39,48,76,17,80,86,38,16,58,73,43,62,92,28,16,0,85,60,12,44,55,77,93,18,67,43,64,69,62,82,90,30,20,23,78,99,97,80,25,27,44,38,17,82,33,72,42,57,47,52,40,79,36,21,23,70,60,13,67
49,66,10,25,12,71,46,20,77,75,22,99,39,67,32,98,88,56,85,0,33,94,52,58,55,85,38,54,88,17,33,58,34,30,96,45,48,74,31,10,63,36,59,82,19,87,97,47,21,56,77,54,96,41,17,67,58,76,29,82,82,49
97,47,29,61,70,27,79,17,56,63,96,81,68,64,13,84,60,36,60,33,0,76,42,92,26,95,93,30,64,25,73,19,88,79,52,72,82,46,86,77,31,95,60,17,61,25,73,44,74,80,38,10,61,77,27,66,11,71,91,89,19,97
71,88,33,92,69,29,93,100,26,82,42,19,33,57,78,16,39,27,12,94,76,0,30,71,49,27,10,36,42,52,47,42,89,14,49,59,24,47,65,65,72,42,69,18,89,76,79,32,55,76,44,63,64,17,55,98,21,82,45,59,28,71
74,46,30,20,42,44,86,80,80,90,89,31,12,46,48,85,82,16,44,52,42,30,0,69,16,81,65,14,18,53,53,32,35,42,13,49,29,71,81,28,60,34,23,76,20,49,21,55,16,82,25,78,25,29,20,18,84,42,26,25,37,74
95,55,30,87,79,96,97,60,84,94,33,42,81,94,62,62,76,17,55,58,92,71,69,0,63,97,51,12,11,25,10,29,29,43,71,66,64,64,96,53,30,83,84,79,41,11,73,15,75,51,87,85,20,41,10,57,59,57,92,77,48,95
36,28,26,94,85,59,12,82,15,17,63,89,75,42,48,25,94,55,77,55,26,49,16,63,0,94,94,98,90,72,41,18,80,59,77,92,81,93,48,60,23,57,82,74,37,99,88,57,41,74,61,79,54,83,40,85,14,73,71,71,23,36
38,30,42,78,94,40,65,12,91,48,15,59,83,100,31,20,60,59,93,85,95,27,81,97,94,0,86,51,11,38,57,23,100,58,29,33,95,40,54,47,98,14,15,74,77,18,59,71,84,88,28,49,99,82,13,64,51,68,82,32,76,38
26,100,76,41,58,11,21,12,37,51,88,84,37,18,39,83,91,27,18,38,93,10,65,51,94,86,0,21,88,45,94,15,98,18,42,59,15,79,93,63,64,23,80,56,54,31,38,56,18,53,39,34,77,40,64,36,24,74,23,72,41,26
