98
0,4,2,2,4,1,4,4,2,4,1,3,4,4,1,2,3,4,4,2,1,3,3,2,2,3,2,2,4,1,3,2,4,4,4,1,1,4,3,1,2,3,3,3,4,3,4,3,3,2,1,4,1,4,4,3,2,1,4,2,1,3,2,4,1,2,4,1,4,3,4,4,4,1,2,3,4,4,3,2,3,2,1,1,3,3,2,3,4,1,4,3,3,2,2,1,2,2,4,0
0,82,18,11,78,97,24,96,83,23,54,80,89,28,25,69,46,55,99,93,95,21,26,45,12,59,76,95,70,78,38,62,21,14,94,82,92,97,83,48,22,38,60,26,55,41,12,62,61,60,91,41,65,62,100,90,60,69,96,51,77,54,92,75,89,85,76,52,86,39,49,84,75,95,21,65,57,57,67,73,40,57,66,22,46,12,74,82,27,73,86,77,29,31,83,66,26,89,36,0
82,0,32,19,77,25,60,52,44,80,32,88,97,59,77,93,46,90,46,28,58,30,76,51,74,97,66,62,76,83,88,55,54,43,71,71,90,84,14,43,48,34,35,24,29,96,94,49,23,13,54,13,30,61,87,83,54,90,75,27,76,87,46,71,52,95,51,36,23,91,31,35,40,10,23,98,93,27,24,50,95,11,89,50,25,50,37,71,42,68,46,20,19,49,83,21,93,56,38,82
18,32,0,61,73,66,52,44,41,82,58,41,19,93,55,42,20,42,11,57,75,45,14,41,44,79,21,29,63,69,41,25,71,27,33,55,64,68,24,24,43,59,46,46,37,42,92,89,10,63,72,94,56,55,26,59,59,98,33,72,28,54,10,74,51,42,49,41,63,27,99,52,82,12,60,77,64,50,57,48,95,82,43,75,34,83,14,90,70,21,76,88,43,41,11,21,92,29,28,18
11,19,61,0,59,33,18,42,61,31,64,66,52,71,99,74,100,80,12,75,49,19,57,41,33,11,34,44,24,20,78,77,60,41,72,71,31,88,77,19,63,18,88,26,64,62,53,36,25,40,41,82,34,60,68,78,49,36,37,18,23,23,15,82,18,61,53,46,26,90,78,28,64,68,26,59,69,86,10,40,61,61,68,84,15,25,40,72,41,30,79,34,48,18,38,10,15,34,36,11
78,77,73,59,0,25,67,45,37,56,42,48,38,69,85,95,44,31,47,56,52,25,31,82,56,81,72,47,27,62,79,22,36,53,100,63,93,59,58,84,98,92,26,71,84,25,32,46,88,15,81,91,33,83,21,12,57,47,100,64,65,26,63,68,68,79,69,32,16,25,83,16,76,56,47,19,10,54,85,83,19,88,40,56,75,30,27,20,30,26,100,98,93,18,42,96,28,16,68,78
97,25,66,33,25,0,52,69,45,74,90,84,100,72,31,49,82,37,98,93,58,42,56,49,22,90,55,11,13,46,64,78,98,39,34,38,35,58,71,36,65,78,57,68,33,32,29,85,72,25,47,23,23,61,79,62,35,82,16,20,51,30,75,78,94,68,16,70,70,70,30,83,94,13,87,40,65,100,24,72,89,28,69,77,59,60,69,93,69,79,77,55,19,41,29,16,59,72,31,97
24,60,52,18,67,52,0,42,53,28,52,55,18,25,54,60,39,29,37,93,21,91,18,69,49,64,94,95,57,38,79,12,87,70,62,37,49,26,22,50,14,96,28,67,89,80,70,64,11,25,41,79,77,60,91,56,65,45,51,21,67,83,48,60,36,24,20,27,57,64,60,51,77,44,38,26,70,40,79,30,47,32,95,80,15,89,89,38,87,45,33,87,81,69,47,89,45,42,34,24
96,52,44,42,45,69,42,0,94,91,87,21,75,88,47,23,55,32,98,82,62,41,61,18,68,65,97,33,76,34,73,35,58,73,99,20,34,27,49,48,26,28,99,87,26,22,70,77,23,87,52,96,94,98,99,54,90,27,64,41,57,49,91,39,67,55,62,85,32,53,12,63,19,31,64,87,11,70,28,23,60,78,73,10,34,39,51,31,68,95,10,36,99,88,73,58,24,81,93,96
83,44,41,61,37,45,53,94,0,48,64,51,83,49,73,63,97,97,18,54,29,87,36,22,55,78,42,66,57,36,64,96,60,20,82,87,16,38,63,48,31,36,54,11,94,46,85,94,40,91,100,85,66,72,18,40,53,50,24,99,62,59,14,30,32,71,45,73,66,15,96,74,75,56,73,74,34,44,68,41,74,33,77,53,11,44,55,42,85,97,80,23,42,39,15,86,50,56,23,83
23,80,82,31,56,74,28,91,48,0,21,56,47,21,76,23,83,65,23,75,36,61,15,52,33,68,55,37,92,16,41,68,62,59,38,29,16,71,12,53,33,44,36,30,53,47,32,63,79,44,36,36,39,100,76,96,86,38,77,42,98,100,20,85,15,75,51,47,74,93,70,75,12,59,66,79,85,50,78,51,66,66,32,64,17,49,45,19,87,72,13,56,41,30,71,42,10,55,96,23
54,32,58,64,42,90,52,87,64,21,0,62,48,89,63,69,28,64,28,42,35,35,17,86,29,19,39,92,55,12,91,71,93,82,67,99,81,92,77,21,17,11,82,63,10,60,100,73,61,99,48,34,36,69,77,53,88,44,64,16,25,86,36,84,81,76,17,72,58,35,41,63,20,71,36,11,100,87,84,87,28,95,84,52,77,93,85,73,85,95,65,83,24,34,37,23,50,94,83,54
