36
0,1,4,2,1,3,1,2,1,4,4,3,3,3,2,4,3,1,2,4,1,3,2,3,3,1,2,3,3,4,1,4,4,3,4,2,2,0
0,81,11,75,65,71,88,89,56,36,22,53,95,43,50,35,59,61,11,18,78,30,57,72,71,29,17,55,36,27,59,41,84,67,67,45,45,0
81,0,62,49,62,42,71,71,50,84,46,30,56,34,66,88,46,75,73,10,35,38,100,47,76,20,71,14,74,17,87,16,60,54,30,16,73,81
11,62,0,18,49,99,73,17,84,23,42,68,88,77,61,15,93,100,10,100,83,32,32,55,73,46,21,12,20,16,78,12,98,52,56,82,57,11
75,49,18,0,68,68,97,61,27,38,100,80,45,24,91,18,83,55,61,63,64,69,13,96,80,64,16,32,15,48,100,96,68,17,47,57,17,75
65,62,49,68,0,15,97,94,53,88,79,48,50,42,41,55,58,96,66,57,11,47,27,66,93,23,39,28,82,14,27,52,14,69,64,72,26,65
71,42,99,68,15,0,45,92,61,27,49,80,68,39,44,86,100,19,11,28,39,60,71,31,59,26,91,29,77,25,98,17,28,88,66,51,59,71
88,71,73,97,97,45,0,48,73,76,39,93,74,50,88,53,97,36,11,92,56,93,35,84,88,53,97,33,40,29,43,26,26,31,36,24,89,88
89,71,17,61,94,92,48,0,25,82,25,83,22,73,30,62,89,24,43,16,65,15,54,30,58,49,84,20,50,44,20,68,46,12,90,80,30,89
56,50,84,27,53,61,73,25,0,76,18,92,86,25,51,82,95,26,46,92,60,61,42,65,75,36,24,17,83,39,100,34,20,71,79,71,52,56
36,84,23,38,88,27,76,82,76,0,77,87,27,27,73,47,85,18,46,56,93,63,58,95,61,47,82,50,42,92,11,68,11,60,23,38,83,36
22,46,42,100,79,49,39,25,18,77,0,84,46,52,88,24,44,29,78,83,62,74,28,23,36,92,73,38,94,94,23,25,71,24,81,39,17,22
53,30,68,80,48,80,93,83,92,87,84,0,39,62,97,79,24,13,10,25,49,36,32,94,93,33,76,55,42,28,10,56,64,93,95,69,83,53
95,56,88,45,50,68,74,22,86,27,46,39,0,59,21,90,24,12,13,34,77,42,47,60,37,43,33,34,11,24,36,16,66,55,34,13,18,95
43,34,77,24,42,39,50,73,25,27,52,62,59,0,13,65,79,60,14,58,32,37,39,46,17,99,50,47,78,26,96,48,26,26,80,54,94,43
50,66,61,91,41,44,88,30,51,73,88,97,21,13,0,80,74,65,16,22,47,99,60,35,79,70,70,98,24,14,13,87,71,93,32,27,70,50
35,88,15,18,55,86,53,62,82,47,24,79,90,65,80,0,99,31,22,73,70,19,17,36,22,86,91,73,92,55,51,88,51,50,17,48,44,35
59,46,93,83,58,100,97,89,95,85,44,24,24,79,74,99,0,90,44,43,65,48,37,20,67,10,66,58,17,22,76,51,43,21,100,68,71,59
61,75,100,55,96,19,36,24,26,18,29,13,12,60,65,31,90,0,77,67,89,37,58,92,52,66,15,62,45,96,23,76,51,69,51,44,37,61
11,73,10,61,66,11,11,43,46,46,78,10,13,14,16,22,44,77,0,55,51,80,41,44,40,55,16,76,50,75,24,47,58,10,31,17,69,11
18,10,100,63,57,28,92,16,92,56,83,25,34,58,22,73,43,67,55,0,22,88,21,16,77,90,19,21,95,51,19,36,20,52,71,15,95,18
78,35,83,64,11,39,56,65,60,93,62,49,77,32,47,70,65,89,51,22,0,26,89,65,42,26,15,41,14,52,100,83,28,22,59,50,98,78
30,38,32,69,47,60,93,15,61,63,74,36,42,37,99,19,48,37,80,88,26,0,95,31,63,64,33,23,28,35,73,34,94,85,31,86,15,30
57,100,32,13,27,71,35,54,42,58,28,32,47,39,60,17,37,58,41,21,89,95,0,62,47,21,44,70,30,77,85,72,35,24,87,54,88,57
72,47,55,96,66,31,84,30,65,95,23,94,60,46,35,36,20,92,44,16,65,31,62,0,10,66,96,58,27,88,21,53,61,63,29,87,92,72
71,76,73,80,93,59,88,58,75,61,36,93,37,17,79,22,67,52,40,77,42,63,47,10,0,91,31,49,22,43,62,53,57,25,44,22,100,71
29,20,46,64,23,26,53,49,36,47,92,33,43,99,70,86,10,66,55,90,26,64,21,66,91,0,11,90,63,38,70,40,42,78,71,46,54,29
17,71,21,16,39,91,97,84,24,82,73,76,33,50,70,91,66,15,16,19,15,33,44,96,31,11,0,40,55,44,61,86,14,65,97,29,45,17
55,14,12,32,28,29,33,20,17,50,38,55,34,47,98,73,58,62,76,21,41,23,70,58,49,90,40,0,45,21,57,72,14,37,34,55,81,55
36,74,20,15,82,77,40,50,83,42,94,42,11,78,24,92,17,45,50,95,14,28,30,27,22,63,55,45,0,65,15,79,31,44,12,41,11,36
27,17,16,48,14,25,29,44,39,92,94,28,24,26,14,55,22,96,75,51,52,35,77,88,43,38,44,21,65,0,85,74,19,60,20,49,67,27
59,87,78,100,27,98,43,20,100,11,23,10,36,96,13,51,76,23,24,19,100,73,85,21,62,70,61,57,15,85,0,41,83,82,12,61,37,59
41,16,12,96,52,17,26,68,34,68,25,56,16,48,87,88,51,76,47,36,83,34,72,53,53,40,86,72,79,74,41,0,40,79,43,90,36,41
84,60,98,68,14,28,26,46,20,11,71,64,66,26,71,51,43,51,58,20,28,94,35,61,57,42,14,14,31,19,83,40,0,59,78,90,55,84
67,54,52,17,69,88,31,12,71,60,24,93,55,26,93,50,21,69,10,52,22,85,24,63,25,78,65,37,44,60,82,79,59,0,96,82,85,67
67,30,56,47,64,66,36,90,79,23,81,95,34,80,32,17,100,51,31,71,59,31,87,29,44,71,97,34,12,20,12,43,78,96,0,85,76,67
45,16,82,57,72,51,24,80,71,38,39,69,13,54,27,48,68,44,17,15,50,86,54,87,22,46,29,55,41,49,61,90,90,82,85,0,95,45
45,73,57,17,26,59,89,30,52,83,17,83,18,94,70,44,71,37,69,95,98,15,88,92,100,54,45,81,11,67,37,36,55,85,76,95,0,45
0,81,11,75,65,71,88,89,56,36,22,53,95,43,50,35,59,61,11,18,78,30,57,72,71,29,17,55,36,27,59,41,84,67,67,45,45,0
