36
0,1,3,3,4,4,2,4,3,3,3,4,4,1,1,2,3,2,2,3,3,4,1,1,3,4,3,1,1,2,3,4,1,4,3,1,3,0
0,63,85,54,84,45,34,72,80,19,27,65,10,54,35,54,84,98,73,99,31,24,20,48,70,62,51,13,38,53,98,56,88,27,95,24,12,0
63,0,71,29,80,55,60,45,82,76,56,97,45,47,46,20,77,39,17,47,45,30,86,70,50,12,87,94,92,10,45,34,72,57,91,48,61,63
85,71,0,50,40,82,17,54,64,94,35,42,91,59,14,10,98,51,95,64,97,33,70,95,97,71,76,39,58,36,53,39,61,57,25,81,56,85
54,29,50,0,63,13,52,66,99,31,38,89,89,94,60,64,75,33,69,44,71,46,74,42,47,20,73,73,31,90,76,86,72,77,30,28,63,54
84,80,40,63,0,43,29,73,14,14,10,85,31,22,100,17,62,89,26,80,60,51,83,89,23,36,80,40,48,85,34,55,69,31,71,35,94,84
45,55,82,13,43,0,33,99,55,39,22,18,40,48,79,73,65,28,52,16,39,88,16,10,91,94,90,47,100,22,46,94,66,78,39,52,85,45
34,60,17,52,29,33,0,22,29,28,27,91,33,42,67,40,64,68,23,58,48,21,29,31,100,48,45,62,87,87,38,63,83,43,59,44,97,34
72,45,54,66,73,99,22,0,86,70,39,95,76,46,29,18,84,23,91,10,22,61,16,80,47,71,27,12,21,22,76,16,56,36,28,100,36,72
80,82,64,99,14,55,29,86,0,24,81,89,46,67,79,59,45,12,99,96,17,39,14,17,76,21,47,77,42,16,69,97,81,85,88,35,42,80
19,76,94,31,14,39,28,70,24,0,68,96,57,10,81,97,45,32,46,67,17,34,49,74,12,96,74,14,29,24,84,60,13,72,59,55,52,19
27,56,35,38,10,22,27,39,81,68,0,92,16,20,24,70,44,42,22,34,84,46,59,45,38,93,34,37,76,13,71,42,28,69,36,43,14,27
65,97,42,89,85,18,91,95,89,96,92,0,13,49,97,34,84,92,35,54,85,33,27,62,61,20,86,48,68,74,60,47,31,36,95,71,73,65
10,45,91,89,31,40,33,76,46,57,16,13,0,80,27,68,97,41,72,61,85,55,66,49,65,88,44,21,51,46,98,48,63,93,81,45,62,10
54,47,59,94,22,48,42,46,67,10,20,49,80,0,40,82,60,91,44,81,76,62,75,24,57,85,17,92,48,60,93,23,14,25,97,60,76,54
35,46,14,60,100,79,67,29,79,81,24,97,27,40,0,63,92,58,17,56,73,32,90,15,60,23,53,26,80,89,60,10,17,41,72,89,87,35
54,20,10,64,17,73,40,18,59,97,70,34,68,82,63,0,67,36,96,48,34,32,71,18,61,85,58,58,64,98,30,27,32,11,52,38,82,54
84,77,98,75,62,65,64,84,45,45,44,84,97,60,92,67,0,86,24,68,97,85,21,27,21,26,98,28,98,49,14,77,60,70,39,66,66,84
98,39,51,33,89,28,68,23,12,32,42,92,41,91,58,36,86,0,48,13,53,81,16,27,59,64,72,68,94,42,97,59,16,34,50,20,87,98
73,17,95,69,26,52,23,91,99,46,22,35,72,44,17,96,24,48,0,58,77,69,84,53,66,85,48,59,26,51,99,47,100,83,17,64,30,73
99,47,64,44,80,16,58,10,96,67,34,54,61,81,56,48,68,13,58,0,16,66,19,66,26,30,75,58,80,79,86,10,49,67,37,100,63,99
31,45,97,71,60,39,48,22,17,17,84,85,85,76,73,34,97,53,77,16,0,11,85,83,45,66,41,19,95,38,27,16,42,94,66,72,67,31
24,30,33,46,51,88,21,61,39,34,46,33,55,62,32,32,85,81,69,66,11,0,13,59,20,49,98,77,100,93,63,34,43,29,42,30,90,24
20,86,70,74,83,16,29,16,14,49,59,27,66,75,90,71,21,16,84,19,85,13,0,45,25,85,42,34,67,18,82,38,36,91,21,49,36,20
48,70,95,42,89,10,31,80,17,74,45,62,49,24,15,18,27,27,53,66,83,59,45,0,67,100,51,40,90,70,47,90,84,81,79,80,73,48
70,50,97,47,23,91,100,47,76,12,38,61,65,57,60,61,21,59,66,26,45,20,25,67,0,86,86,99,39,51,29,80,24,70,91,63,49,70
62,12,71,20,36,94,48,71,21,96,93,20,88,85,23,85,26,64,85,30,66,49,85,100,86,0,63,19,71,88,72,48,22,95,22,72,88,62
51,87,76,73,80,90,45,27,47,74,34,86,44,17,53,58,98,72,48,75,41,98,42,51,86,63,0,26,92,23,81,39,25,15,88,63,79,51
13,94,39,73,40,47,62,12,77,14,37,48,21,92,26,58,28,68,59,58,19,77,34,40,99,19,26,0,53,33,42,57,65,64,99,92,87,13
38,92,58,31,48,100,87,21,42,29,76,68,51,48,80,64,98,94,26,80,95,100,67,90,39,71,92,53,0,24,41,69,91,62,80,46,79,38
53,10,36,90,85,22,87,22,16,24,13,74,46,60,89,98,49,42,51,79,38,93,18,70,51,88,23,33,24,0,16,10,76,94,83,47,39,53
98,45,53,76,34,46,38,76,69,84,71,60,98,93,60,30,14,97,99,86,27,63,82,47,29,72,81,42,41,16,0,41,48,75,19,15,35,98
56,34,39,86,55,94,63,16,97,60,42,47,48,23,10,27,77,59,47,10,16,34,38,90,80,48,39,57,69,10,41,0,32,10,46,63,43,56
88,72,61,72,69,66,83,56,81,13,28,31,63,14,17,32,60,16,100,49,42,43,36,84,24,22,25,65,91,76,48,32,0,80,23,63,19,88
27,57,57,77,31,78,43,36,85,72,69,36,93,25,41,11,70,34,83,67,94,29,91,81,70,95,15,64,62,94,75,10,80,0,80,80,14,27
95,91,25,30,71,39,59,28,88,59,36,95,81,97,72,52,39,50,17,37,66,42,21,79,91,22,88,99,80,83,19,46,23,80,0,26,67,95
24,48,81,28,35,52,44,100,35,55,43,71,45,60,89,38,66,20,64,100,72,30,49,80,63,72,63,92,46,47,15,63,63,80,26,0,13,24
12,61,56,63,94,85,97,36,42,52,14,73,62,76,87,82,66,87,30,63,67,90,36,73,49,88,79,87,79,39,35,43,19,14,67,13,0,12
0,63,85,54,84,45,34,72,80,19,27,65,10,54,35,54,84,98,73,99,31,24,20,48,70,62,51,13,38,53,98,56,88,27,95,24,12,0
