84
0,2,3,1,4,3,2,4,1,2,1,4,4,3,4,4,1,3,4,2,3,2,3,3,2,4,1,2,2,4,3,1,1,1,4,1,1,4,4,1,3,4,1,4,4,4,2,4,3,4,3,2,4,3,4,2,3,3,2,1,3,3,4,4,4,2,1,3,1,1,1,1,1,3,1,4,2,2,3,2,2,2,1,4,4,0
0,49,36,70,85,71,76,54,55,72,46,88,14,42,61,45,87,76,84,100,39,27,20,68,89,98,76,34,17,20,91,87,97,61,89,84,95,68,38,82,100,60,15,85,31,58,54,25,92,11,28,40,95,31,92,67,10,19,47,45,99,72,63,27,58,91,86,58,14,38,99,81,41,63,48,57,85,16,57,23,50,15,21,98,83,0
49,0,74,15,52,39,88,50,22,25,90,56,36,28,81,45,40,60,80,52,33,44,31,77,54,82,68,65,26,61,21,16,100,58,36,14,95,36,10,26,25,69,66,64,81,22,39,62,61,90,53,22,55,18,66,50,46,29,53,92,63,33,50,15,21,92,64,69,98,39,67,51,59,50,20,18,73,25,20,46,80,84,64,81,27,49
36,74,0,99,21,81,79,84,91,78,65,39,18,98,38,80,83,54,94,43,51,84,90,96,37,88,35,68,31,76,79,41,78,16,95,79,98,26,65,38,100,99,23,31,78,22,80,43,13,79,14,71,32,72,11,89,73,22,81,77,84,89,70,41,41,91,84,20,20,78,34,31,13,55,80,13,57,31,55,12,20,20,41,25,71,36
70,15,99,0,85,23,37,62,76,16,90,54,92,29,64,78,59,82,56,70,98,63,86,56,26,37,57,49,69,57,82,33,42,55,86,15,71,34,22,95,71,82,67,29,59,52,24,100,32,11,65,42,46,44,45,53,49,50,56,50,64,87,40,63,31,11,89,85,43,86,40,42,39,52,38,81,82,60,25,28,20,27,88,67,27,70
85,52,21,85,0,17,96,13,86,69,82,31,39,41,37,98,74,29,97,66,92,10,65,46,100,64,65,61,72,99,38,78,54,100,90,71,85,14,95,15,38,42,90,76,53,29,74,74,16,38,26,94,23,71,25,80,74,50,14,74,98,18,51,19,43,28,35,12,16,98,51,34,12,29,53,32,12,32,93,97,59,52,58,76,27,85
71,39,81,23,17,0,79,72,65,37,23,54,17,15,35,62,28,48,46,21,56,46,91,10,86,10,21,31,31,38,38,50,15,100,40,70,93,62,94,45,17,90,28,63,12,36,42,33,74,69,18,94,16,25,87,84,39,30,73,74,25,68,16,84,36,62,41,26,85,21,13,96,20,89,57,35,96,68,20,12,52,31,23,84,20,71
76,88,79,37,96,79,0,25,56,36,71,73,50,28,87,57,95,25,24,75,88,63,70,65,12,20,11,44,67,56,89,13,17,36,76,82,11,46,49,88,57,42,19,20,35,98,91,57,71,60,83,93,95,43,94,65,11,33,29,50,13,18,61,59,56,86,42,56,75,45,53,40,10,91,99,28,78,77,41,78,27,99,98,37,99,76
54,50,84,62,13,72,25,0,22,91,45,91,24,62,89,40,33,33,51,61,35,45,97,75,12,41,90,73,12,80,87,14,12,86,100,20,90,43,55,53,96,64,42,64,98,91,100,15,57,97,56,65,35,63,26,11,31,96,64,100,44,16,58,27,31,22,43,84,17,56,59,71,72,79,47,36,71,83,100,83,19,18,15,38,79,54
55,22,91,76,86,65,56,22,0,24,52,53,63,28,25,14,81,20,100,44,94,86,15,23,63,56,43,16,64,49,36,38,23,23,74,15,27,36,93,35,41,89,31,67,85,74,72,77,79,93,44,97,23,91,48,87,90,20,21,49,42,59,89,18,55,18,95,89,64,98,91,21,93,65,71,63,24,23,21,58,25,87,43,25,35,55
