95
0,3,4,1,2,1,1,1,2,2,3,2,1,4,1,1,1,2,4,1,1,2,4,1,1,1,4,1,3,1,4,1,1,2,4,2,3,4,4,4,2,3,2,1,1,3,1,4,3,3,3,3,3,1,3,4,2,4,1,2,2,2,1,2,4,1,1,1,2,2,2,3,3,1,3,2,4,4,2,2,4,3,4,3,3,4,3,1,2,4,1,2,2,4,3,4,0
0,93,80,17,44,20,21,96,24,99,96,69,96,51,32,39,89,52,78,30,43,40,100,77,96,42,56,20,28,84,33,57,88,73,82,27,85,70,67,94,29,56,80,51,54,48,93,33,30,91,93,23,78,27,38,20,67,24,43,26,45,27,19,31,56,46,82,45,82,97,63,40,76,83,37,96,59,74,35,80,100,14,52,72,36,12,77,41,41,68,94,26,77,39,35,99,0
93,0,41,95,78,98,30,67,50,14,32,21,30,86,64,74,80,44,19,12,73,23,21,84,76,30,68,77,49,43,82,95,86,32,69,45,77,81,25,51,49,91,17,15,79,55,17,32,92,41,14,68,78,43,85,52,84,53,75,70,49,57,36,82,92,53,35,47,42,49,47,24,30,83,26,86,18,63,42,67,78,80,58,75,37,65,60,29,17,66,40,51,86,60,11,17,93
80,41,0,41,51,73,83,65,90,71,71,86,87,31,69,57,21,32,38,18,98,38,67,58,93,76,20,29,63,90,18,70,93,33,66,71,62,47,52,29,39,50,92,10,49,60,60,66,84,96,84,42,26,58,10,33,15,48,59,27,18,100,89,47,81,38,25,51,53,85,75,69,66,45,73,84,25,53,20,58,90,89,30,79,17,10,89,59,13,77,98,78,97,21,48,43,80
17,95,41,0,92,96,99,99,20,63,97,100,62,76,78,99,39,62,74,97,59,12,17,14,58,27,66,76,54,100,27,43,65,26,60,85,32,97,47,31,70,25,37,20,16,24,26,44,13,20,19,65,97,71,23,99,59,14,82,85,80,21,17,75,92,99,50,44,54,49,17,33,51,33,43,82,14,45,91,40,40,60,41,59,89,66,96,25,98,20,62,33,20,43,56,71,17
44,78,51,92,0,21,41,68,45,66,96,89,64,31,33,81,55,92,87,17,33,74,72,18,95,67,97,76,88,17,86,87,77,69,33,91,52,61,48,94,72,75,59,41,51,46,32,62,38,65,98,39,88,30,31,26,60,25,36,19,24,75,64,15,18,11,33,89,75,89,89,41,93,54,35,20,14,91,93,69,48,84,89,22,93,81,23,85,88,98,65,93,20,54,31,50,44
20,98,73,96,21,0,91,97,38,83,81,99,99,35,24,99,46,89,28,31,28,24,83,87,47,15,42,72,93,93,20,27,11,43,40,87,53,47,76,81,52,16,57,34,61,36,37,97,14,30,54,81,61,74,98,77,82,22,76,50,86,51,39,25,59,52,45,26,81,54,97,32,37,41,35,48,49,10,86,94,52,74,81,33,91,14,26,53,91,13,90,62,86,55,46,57,20
21,30,83,99,41,91,0,94,75,29,74,13,64,86,36,35,23,90,100,29,57,39,57,74,24,91,13,93,73,70,59,54,45,90,11,83,72,90,62,27,75,58,70,54,72,59,19,85,31,49,67,60,43,31,28,41,71,52,29,61,67,82,22,33,78,35,79,96,35,57,22,54,36,91,61,62,70,37,37,79,18,18,95,32,77,23,15,13,33,27,16,31,54,64,50,67,21
96,67,65,99,68,97,94,0,18,30,36,89,87,69,54,85,89,17,47,89,27,74,31,45,55,83,19,14,16,35,12,66,93,90,42,66,41,12,63,91,30,93,68,56,80,13,78,74,23,75,79,89,69,31,73,10,30,88,84,36,40,36,53,48,71,47,14,36,65,100,62,52,10,66,74,80,34,76,64,12,28,47,49,45,55,99,16,98,10,61,44,32,32,19,65,35,96
24,50,90,20,45,38,75,18,0,61,35,74,48,24,41,88,59,21,52,49,89,40,58,71,56,47,81,72,78,53,46,13,87,42,45,86,99,60,34,93,26,97,46,15,39,77,43,97,33,23,40,27,25,79,86,18,98,31,60,71,73,70,97,80,12,19,91,100,62,94,94,78,90,72,25,100,92,27,23,100,99,22,17,78,22,22,66,47,68,43,90,41,68,21,36,75,24
99,14,71,63,66,83,29,30,61,0,96,12,61,16,95,33,35,75,18,11,18,46,85,28,76,13,50,18,58,92,55,49,99,22,25,38,53,49,39,56,92,36,18,71,24,64,52,10,85,38,13,29,68,85,26,86,15,89,91,47,79,37,47,70,90,97,62,30,58,50,14,92,28,48,70,48,91,67,68,28,10,75,17,44,97,53,85,58,96,80,60,70,54,27,90,50,99
96,32,71,97,96,81,74,36,35,96,0,25,13,40,50,38,65,76,23,56,41,85,33,38,60,30,53,30,10,45,42,74,69,100,43,33,73,68,75,53,74,61,16,91,32,64,49,68,66,92,64,33,17,81,75,69,91,13,45,75,14,42,85,87,81,29,98,34,100,65,71,55,35,87,29,80,77,97,36,16,82,42,99,13,35,40,26,14,37,96,58,88,69,93,94,16,96
69,21,86,100,89,99,13,89,74,12,25,0,57,84,42,56,91,41,81,59,68,54,82,44,12,50,51,67,96,37,13,99,53,90,18,21,37,28,83,79,81,18,22,82,85,81,82,33,62,94,93,15,73,87,74,38,38,57,27,76,33,29,64,77,62,44,100,14,40,33,35,30,83,40,44,10,75,95,100,46,58,70,92,19,81,38,47,69,58,32,15,85,61,65,80,57,69
96,30,87,62,64,99,64,87,48,61,13,57,0,10,99,16,91,98,46,25,87,76,18,66,84,57,37,64,34,25,72,60,69,86,18,100,24,98,99,95,69,42,42,31,56,94,68,81,73,11,75,79,96,61,14,50,43,48,61,24,70,69,92,80,33,15,87,86,42,34,65,45,14,22,22,43,24,41,47,76,37,42,20,71,55,41,27,39,93,71,51,66,22,88,41,93,96
51,86,31,76,31,35,86,69,24,16,40,84,10,0,49,30,97,13,33,91,78,61,50,35,92,64,47,60,34,11,85,100,37,51,25,46,23,87,52,60,58,65,43,75,75,40,44,79,38,80,59,96,88,46,99,22,41,23,54,15,57,84,86,19,16,54,74,75,43,58,87,26,71,20,63,53,97,14,99,60,85,16,35,93,47,87,23,92,30,80,65,23,97,38,100,68,51
32,64,69,78,33,24,36,54,41,95,50,42,99,49,0,10,84,74,12,21,44,15,13,67,68,68,93,88,93,83,60,78,10,12,95,28,61,14,83,94,23,19,87,31,66,24,12,11,72,32,65,33,50,11,37,84,37,37,87,16,59,90,61,47,55,70,84,66,29,39,58,37,48,19,32,20,24,77,70,54,60,21,62,88,42,55,99,20,26,97,23,28,41,47,66,64,32
39,74,57,99,81,99,35,85,88,33,38,56,16,30,10,0,15,17,98,41,29,80,11,37,80,73,80,45,74,25,22,14,34,84,62,41,76,22,53,38,69,11,66,37,84,27,99,99,99,88,80,56,15,100,20,10,48,36,81,96,15,82,38,59,34,90,15,88,12,19,55,86,62,10,46,76,23,10,85,29,100,99,78,80,23,12,71,52,95,32,47,51,34,59,30,41,39
89,80,21,39,55,46,23,89,59,35,65,91,91,97,84,15,0,68,74,55,69,73,87,40,51,15,37,87,72,98,42,96,31,90,23,73,72,17,25,33,14,28,95,57,17,65,80,42,55,48,49,87,76,74,47,25,11,81,83,78,83,80,71,82,26,25,51,91,71,99,38,18,29,31,22,33,28,44,100,31,96,71,51,31,70,55,41,79,65,39,21,91,100,12,83,45,89
52,44,32,62,92,89,90,17,21,75,76,41,98,13,74,17,68,0,87,91,74,35,13,41,77,33,87,11,87,36,77,86,50,91,75,71,59,58,23,91,19,93,28,57,32,88,36,78,69,31,70,86,57,16,25,32,30,81,98,61,78,79,37,58,43,40,53,12,49,74,14,30,74,67,82,63,82,67,77,55,47,51,12,100,20,72,50,36,26,50,16,67,76,19,90,55,52
