59
0,4,1,3,1,2,4,1,3,1,2,3,2,1,1,1,3,2,1,4,4,2,2,3,3,1,4,1,2,2,3,4,4,4,1,2,1,4,3,1,3,4,2,2,3,4,2,4,4,1,1,2,4,3,2,4,4,3,4,1,0
0,54,83,62,33,24,98,74,79,56,18,100,40,44,10,67,18,34,77,21,74,90,36,92,45,88,35,36,72,36,29,28,38,94,19,57,92,23,37,11,87,84,31,88,81,38,49,57,78,99,80,81,94,24,45,92,93,43,21,26,0
54,0,91,92,75,74,37,49,44,13,75,83,71,83,76,32,12,70,74,32,78,38,57,50,59,67,43,43,31,50,64,41,57,27,65,49,11,35,80,79,89,41,22,84,93,21,31,46,77,28,17,82,46,32,20,80,39,67,72,40,54
83,91,0,66,19,76,16,88,72,92,50,22,15,25,60,25,36,34,46,75,81,16,31,70,37,81,50,13,28,80,83,41,88,98,86,18,98,77,99,15,13,40,32,85,75,20,45,59,71,45,93,99,13,67,26,84,15,86,34,38,83
62,92,66,0,78,98,88,52,18,79,99,84,76,54,14,12,53,33,28,47,93,40,41,81,68,95,90,33,14,85,14,70,35,17,86,57,57,42,23,92,32,21,54,45,29,68,23,81,15,17,94,91,11,13,70,99,84,71,12,42,62
33,75,19,78,0,50,94,48,67,42,25,66,98,10,51,13,82,98,82,75,19,38,91,55,95,45,18,95,29,36,35,63,100,11,60,72,82,56,51,72,75,27,67,36,22,47,17,92,87,71,62,46,27,68,56,28,56,25,76,10,33
24,74,76,98,50,0,41,57,54,82,49,19,62,62,19,100,44,40,23,34,11,76,94,84,80,23,43,68,90,36,52,67,62,89,100,52,81,30,37,38,26,36,41,60,94,37,63,15,84,57,28,81,61,12,51,15,99,25,58,74,24
98,37,16,88,94,41,0,42,27,36,17,98,34,96,67,71,52,15,22,19,21,37,12,77,91,90,53,33,65,19,33,99,59,46,57,86,46,14,85,74,80,33,17,20,78,26,70,79,72,70,91,63,81,14,97,86,24,44,77,48,98
74,49,88,52,48,57,42,0,71,41,35,30,53,45,84,81,95,56,90,49,100,24,19,84,99,28,97,86,82,12,95,85,26,70,82,13,27,71,72,80,11,86,73,31,61,85,37,41,41,71,52,39,64,78,72,77,76,65,85,16,74
79,44,72,18,67,54,27,71,0,77,85,100,22,18,97,66,51,73,96,84,74,66,13,41,53,87,24,61,53,28,14,13,78,21,64,98,44,12,19,95,39,49,52,42,57,63,37,69,85,39,41,52,36,18,39,51,72,53,88,86,79
56,13,92,79,42,82,36,41,77,0,31,99,78,99,44,100,91,80,53,92,88,32,58,49,57,54,90,14,66,97,85,74,56,85,95,44,57,27,39,63,31,85,17,65,33,25,63,62,36,62,54,55,13,76,39,87,95,75,63,21,56
18,75,50,99,25,49,17,35,85,31,0,18,15,48,94,74,42,58,21,89,85,24,11,32,68,90,65,28,14,64,96,41,90,61,30,73,40,22,85,69,86,12,87,13,22,40,41,33,76,60,67,62,87,20,56,64,12,76,76,78,18
100,83,22,84,66,19,98,30,100,99,18,0,23,29,94,16,46,11,23,41,79,79,59,10,96,43,100,97,80,97,74,16,39,99,60,53,48,33,48,41,20,19,60,36,82,45,83,31,69,18,70,17,97,63,75,86,65,34,49,44,100
40,71,15,76,98,62,34,53,22,78,15,23,0,75,66,58,34,56,13,89,78,16,16,69,26,42,65,80,53,10,98,89,52,38,52,43,95,65,22,56,24,99,97,28,74,70,37,71,61,76,61,38,59,29,79,16,68,100,65,58,40
44,83,25,54,10,62,96,45,18,99,48,29,75,0,86,32,11,80,64,69,90,27,17,56,72,85,84,91,80,91,53,66,52,46,60,67,54,33,27,55,11,75,41,70,36,63,84,49,78,72,65,38,93,31,45,97,98,66,72,38,44
10,76,60,14,51,19,67,84,97,44,94,94,66,86,0,23,62,92,72,14,40,42,86,87,17,32,97,94,44,85,13,77,84,75,43,55,44,89,40,60,21,23,18,83,73,78,20,61,90,85,28,99,32,96,18,74,35,11,27,20,10
67,32,25,12,13,100,71,81,66,100,74,16,58,32,23,0,64,84,35,87,83,35,35,85,76,12,99,14,85,86,87,11,91,71,45,70,70,54,67,97,76,15,87,79,90,18,42,27,64,96,53,53,77,31,89,35,40,40,87,35,67
18,12,36,53,82,44,52,95,51,91,42,46,34,11,62,64,0,91,34,41,98,89,47,85,10,23,38,16,31,56,89,70,54,47,98,73,43,76,72,56,63,94,16,45,89,71,21,40,87,20,59,71,15,88,70,35,95,41,50,68,18
34,70,34,33,98,40,15,56,73,80,58,11,56,80,92,84,91,0,90,50,19,67,53,79,67,77,46,71,19,53,65,40,53,96,38,17,26,92,11,75,41,12,87,49,25,95,68,91,97,19,20,38,39,18,35,79,38,79,23,62,34
77,74,46,28,82,23,22,90,96,53,21,23,13,64,72,35,34,90,0,67,56,73,77,79,100,47,85,36,94,45,46,10,93,91,70,20,15,74,46,57,73,88,34,20,50,71,25,26,40,14,68,67,58,47,74,86,81,88,31,49,77
