93
0,1,3,4,1,3,3,1,3,4,2,3,2,4,4,3,1,4,3,1,2,4,3,4,4,1,4,2,2,3,3,1,1,1,3,3,2,3,2,2,3,3,4,1,2,1,4,1,2,3,2,3,2,1,1,4,2,1,4,4,4,2,4,4,3,4,4,4,3,4,4,3,2,1,4,3,3,4,3,4,1,2,3,1,4,4,2,3,3,2,2,3,3,1,0
0,18,74,16,72,84,26,32,61,59,98,75,82,26,95,100,13,45,96,49,40,36,11,82,99,49,79,63,78,52,89,91,57,26,39,31,80,59,31,86,91,29,16,49,69,74,44,40,14,40,34,93,85,13,54,25,79,86,83,14,79,73,44,20,86,84,97,78,38,61,30,38,61,55,73,86,87,52,47,84,96,37,21,99,75,47,74,18,47,77,17,18,76,39,0
18,0,68,80,37,34,98,25,63,44,28,92,48,30,12,13,48,62,57,23,52,59,51,86,64,97,63,65,53,17,78,47,35,99,61,91,58,56,67,12,69,93,99,64,14,69,45,94,41,81,22,19,69,13,89,33,93,64,30,38,55,46,47,31,84,63,51,87,51,87,13,68,51,37,98,18,66,97,87,71,15,70,89,46,83,24,42,22,63,76,91,23,91,29,18
74,68,0,61,32,20,88,53,32,18,90,96,28,77,41,24,40,15,64,74,95,79,47,72,35,87,83,53,15,35,62,79,76,46,15,97,87,49,92,96,44,82,81,42,90,93,98,35,61,70,61,59,54,38,73,25,41,14,54,60,66,54,83,20,23,53,64,79,67,36,52,63,68,11,31,13,11,61,75,95,93,95,46,68,22,91,67,11,72,97,82,79,79,46,74
16,80,61,0,29,71,22,18,59,47,15,44,39,66,28,44,70,100,23,93,79,77,61,22,75,69,58,78,95,45,94,70,91,34,40,36,75,42,57,45,56,50,26,18,87,58,59,32,49,31,80,97,40,61,19,31,99,70,75,49,71,79,57,91,76,80,18,48,41,97,49,22,83,61,26,25,16,23,92,72,58,55,98,30,11,81,77,76,82,81,33,74,18,12,16
72,37,32,29,0,30,65,40,22,37,20,31,57,72,78,88,37,65,50,57,53,52,49,95,23,38,57,13,42,85,46,75,10,43,60,51,18,76,52,16,89,58,52,60,83,35,65,76,26,29,99,73,88,59,38,39,36,29,99,73,50,95,18,25,60,85,76,92,89,91,92,11,49,55,22,17,77,47,77,39,26,11,72,10,56,43,96,16,34,29,91,91,32,97,72
84,34,20,71,30,0,56,57,48,86,93,35,94,33,90,92,62,75,41,65,92,23,49,71,44,25,14,11,74,88,11,71,13,86,36,13,95,95,42,47,97,43,60,79,87,10,98,89,62,71,55,52,25,35,32,19,13,79,58,62,87,67,18,32,98,30,99,79,49,21,89,90,73,17,96,96,90,77,70,38,37,48,54,65,85,32,45,86,46,56,20,28,79,30,84
26,98,88,22,65,56,0,85,82,77,12,94,73,51,42,87,77,44,63,40,21,80,77,86,91,78,11,89,42,51,17,95,96,59,79,65,17,66,18,61,11,40,74,76,100,87,84,69,70,21,12,16,63,80,63,100,53,68,13,83,24,14,81,77,36,98,89,71,25,58,29,82,39,41,32,61,31,46,39,24,100,33,39,80,47,55,42,49,97,27,48,31,12,28,26
32,25,53,18,40,57,85,0,97,32,81,17,91,46,87,22,41,24,34,52,45,75,47,17,93,82,65,28,52,67,96,60,28,95,93,42,69,99,13,15,10,69,61,55,65,88,63,64,22,60,76,86,52,100,54,31,46,71,31,62,23,71,93,16,78,23,28,62,30,51,59,87,92,57,90,51,43,28,74,88,10,18,33,53,12,76,43,98,49,63,75,55,50,58,32
61,63,32,59,22,48,82,97,0,10,33,44,35,44,30,55,11,43,37,31,14,76,51,27,16,34,35,59,95,22,86,17,79,33,74,23,96,47,48,70,52,52,56,20,82,30,65,55,32,53,53,73,45,82,27,79,38,84,64,18,12,79,39,75,72,20,69,20,89,29,15,43,63,11,50,23,45,43,17,95,83,33,65,26,15,22,27,29,86,25,81,77,84,15,61
59,44,18,47,37,86,77,32,10,0,22,90,57,48,49,97,77,69,58,84,11,14,51,84,13,78,77,100,46,17,24,71,48,67,29,46,11,53,68,31,53,54,42,44,62,70,51,97,53,78,37,38,83,41,10,97,54,64,74,20,58,43,45,84,96,79,58,82,36,88,77,70,59,65,59,37,13,80,19,69,91,30,36,92,96,37,66,55,66,57,40,96,15,43,59
98,28,90,15,20,93,12,81,33,22,0,57,38,100,22,92,95,41,55,80,64,73,18,100,85,19,78,94,22,60,95,100,71,11,93,70,44,14,52,25,51,31,41,23,36,69,45,74,23,59,96,93,66,24,91,98,38,77,86,47,23,57,82,34,25,90,46,30,42,44,71,49,47,75,49,45,86,53,58,13,82,85,90,18,51,54,46,55,17,95,21,90,27,66,98
75,92,96,44,31,35,94,17,44,90,57,0,54,100,98,12,17,35,100,92,90,12,81,11,95,95,54,65,99,60,73,93,93,91,37,21,98,38,19,98,38,72,92,71,85,79,89,94,19,31,56,89,46,59,94,37,63,19,94,69,88,18,39,67,72,24,25,35,41,74,83,42,82,96,80,63,81,27,88,74,72,82,15,98,88,26,52,61,32,77,72,34,19,64,75
82,48,28,39,57,94,73,91,35,57,38,54,0,21,64,82,28,97,41,62,44,75,88,83,81,82,81,44,84,71,40,38,50,68,70,86,34,56,99,53,76,37,79,40,95,78,71,81,99,22,57,90,26,59,17,53,28,94,43,12,54,84,60,36,59,22,33,17,22,14,32,94,17,13,13,10,16,44,70,42,97,95,41,58,89,40,99,21,86,30,56,52,56,72,82
26,30,77,66,72,33,51,46,44,48,100,100,21,0,70,78,82,27,87,38,59,77,86,59,30,16,76,77,35,52,75,57,83,55,43,62,88,32,45,39,68,65,26,88,85,31,58,90,38,95,48,58,31,55,49,43,61,72,86,17,86,11,38,70,93,32,79,87,56,70,48,88,46,99,64,65,18,86,44,98,65,63,86,35,59,16,48,94,99,84,67,59,26,18,26
95,12,41,28,78,90,42,87,30,49,22,98,64,70,0,74,95,17,33,36,27,39,72,36,79,27,91,21,95,48,37,83,18,69,85,12,61,100,41,26,56,34,26,20,12,63,48,72,52,93,64,92,72,93,54,92,62,29,92,63,58,77,60,100,73,50,67,74,30,14,60,40,90,77,46,62,57,63,33,81,56,24,41,23,25,10,77,93,83,61,91,99,45,21,95
100,13,24,44,88,92,87,22,55,97,92,12,82,78,74,0,70,12,39,65,51,65,92,59,21,54,22,96,38,29,89,45,60,35,51,97,88,82,68,32,98,49,54,100,85,70,93,44,13,42,92,32,43,55,98,16,58,17,52,39,43,28,78,75,84,57,57,39,54,22,20,73,62,60,75,83,82,39,45,82,54,56,44,48,75,75,33,34,37,90,40,74,94,56,100
13,48,40,70,37,62,77,41,11,77,95,17,28,82,95,70,0,43,62,95,67,25,100,16,29,52,79,14,91,24,12,21,35,45,21,35,78,49,32,81,23,76,85,50,50,11,33,22,96,13,70,28,65,16,79,97,16,97,22,45,76,30,63,40,47,41,46,36,13,83,42,96,85,28,90,85,11,24,68,22,74,84,85,60,67,65,23,92,50,13,55,49,30,98,13
45,62,15,100,65,75,44,24,43,69,41,35,97,27,17,12,43,0,100,48,76,42,90,31,52,16,69,42,80,34,100,34,67,73,50,10,70,74,46,80,42,68,90,64,68,97,67,30,25,11,98,20,81,79,70,58,100,71,46,71,31,10,61,50,12,16,37,92,41,66,86,74,84,32,63,61,30,14,15,58,95,58,82,31,73,86,42,51,46,10,89,49,10,23,45
96,57,64,23,50,41,63,34,37,58,55,100,41,87,33,39,62,100,0,78,21,12,84,20,73,68,45,30,96,27,45,23,82,96,43,86,31,99,23,34,98,54,64,65,16,76,76,10,93,27,36,46,75,79,28,97,57,95,22,75,38,64,39,26,87,92,82,64,25,79,87,35,16,81,39,32,23,48,92,59,95,100,28,91,20,45,66,73,30,14,77,15,43,61,96
49,23,74,93,57,65,40,52,31,84,80,92,62,38,36,65,95,48,78,0,24,18,94,92,49,14,25,73,55,67,93,69,90,11,87,41,48,96,89,53,97,29,72,34,57,64,96,19,28,69,11,75,66,41,23,92,12,15,25,99,67,35,86,21,48,33,57,75,16,32,64,50,71,36,70,50,82,75,17,46,14,67,81,22,91,78,53,32,92,74,28,60,25,52,49
40,52,95,79,53,92,21,45,14,11,64,90,44,59,27,51,67,76,21,24,0,45,29,84,97,86,99,23,78,89,84,10,60,83,53,37,59,67,37,74,98,71,32,67,33,77,77,93,25,27,82,87,29,63,45,70,16,44,86,15,17,90,76,36,69,11,78,20,94,10,32,36,15,21,75,27,16,57,91,71,84,89,49,82,82,25,10,84,26,82,86,95,47,85,40
36,59,79,77,52,23,80,75,76,14,73,12,75,77,39,65,25,42,12,18,45,0,75,72,86,54,84,31,65,25,10,85,31,13,77,40,79,43,53,25,60,53,86,78,73,44,10,66,59,18,47,68,78,51,29,50,59,11,53,37,28,26,90,94,24,30,41,85,89,76,70,42,28,29,41,93,76,19,49,55,47,78,87,68,70,14,92,11,64,80,54,75,93,41,36
