62
0,4,1,3,3,4,4,4,4,3,1,2,1,1,4,3,4,4,1,1,1,3,4,3,2,2,3,2,3,3,3,3,1,4,2,2,2,3,1,4,4,1,2,4,1,4,2,3,1,3,1,2,4,2,1,4,3,4,3,3,3,1,1,0
0,44,11,57,99,40,91,79,38,27,97,64,60,58,74,78,95,25,30,25,71,23,79,63,81,74,85,83,58,68,96,68,19,30,74,38,43,93,91,12,42,64,79,93,31,20,45,28,39,61,83,17,32,53,93,66,36,52,15,29,86,21,12,0
44,0,14,27,69,71,96,28,57,22,59,88,81,96,96,74,75,61,81,10,68,78,65,55,56,74,99,44,72,63,29,92,45,68,26,77,34,95,80,71,79,34,25,27,35,76,27,68,89,10,90,46,54,64,36,85,54,76,88,84,60,33,89,44
11,14,0,59,14,18,49,90,25,91,91,17,77,52,72,93,96,14,18,92,51,70,26,76,59,35,14,24,53,84,88,26,93,44,15,62,33,93,58,44,22,93,38,69,14,87,92,35,47,84,29,39,35,28,19,17,77,81,45,81,97,33,22,11
57,27,59,0,91,84,78,70,12,53,81,50,71,83,55,80,31,72,38,57,49,24,93,91,54,92,83,58,88,91,43,62,47,21,24,80,76,18,15,59,27,34,76,41,43,51,94,55,62,54,90,88,75,75,32,79,25,16,81,87,11,41,38,57
99,69,14,91,0,14,72,96,67,78,83,27,20,49,19,91,77,84,45,37,52,56,95,40,33,93,91,72,24,60,24,62,57,91,29,77,80,86,35,68,64,77,51,89,23,10,37,25,96,65,81,47,45,33,77,99,69,45,94,75,56,100,11,99
40,71,18,84,14,0,99,45,98,81,74,78,48,17,95,48,15,78,39,24,18,43,67,40,75,70,37,58,34,18,33,55,32,91,62,65,32,78,20,28,37,41,46,77,37,49,42,45,32,15,95,97,34,75,100,63,55,99,31,65,36,34,37,40
91,96,49,78,72,99,0,45,63,90,95,65,64,100,99,65,79,60,89,73,46,97,38,100,56,75,92,65,86,50,64,75,71,30,18,37,92,45,82,61,69,73,40,28,18,46,85,55,57,67,45,47,100,90,66,59,33,52,62,49,70,75,82,91
79,28,90,70,96,45,45,0,76,50,13,82,55,94,25,40,95,73,68,67,25,49,41,17,46,76,37,87,52,11,69,55,81,51,68,41,38,69,28,59,86,81,99,85,95,94,88,25,76,61,80,57,45,79,73,73,37,13,17,33,63,62,29,79
38,57,25,12,67,98,63,76,0,34,74,89,41,14,58,11,63,84,96,95,80,86,86,99,79,43,41,29,89,32,49,33,38,11,26,65,56,73,13,47,93,79,73,84,99,45,61,74,11,32,56,65,82,43,14,38,53,59,12,20,97,91,63,38
27,22,91,53,78,81,90,50,34,0,21,65,36,36,44,66,53,53,92,55,66,93,24,65,16,29,17,44,43,97,30,86,30,66,74,100,62,42,13,10,46,98,12,68,23,73,49,88,26,98,66,77,37,56,44,14,52,76,21,19,70,80,20,27
97,59,91,81,83,74,95,13,74,21,0,98,84,46,21,15,35,28,66,68,57,89,29,35,10,21,94,75,40,19,31,45,85,44,15,11,10,40,42,55,83,12,30,46,39,41,50,30,51,68,31,39,18,23,91,69,66,64,98,10,37,22,40,97
64,88,17,50,27,78,65,82,89,65,98,0,11,95,26,90,68,14,57,91,11,49,46,17,50,24,50,16,23,36,87,97,35,60,62,40,79,23,10,59,41,66,14,15,40,26,59,57,66,95,58,12,39,13,52,51,83,37,96,82,93,62,83,64
60,81,77,71,20,48,64,55,41,36,84,11,0,82,75,93,90,93,55,11,60,79,18,84,41,61,95,67,83,31,59,67,56,91,19,76,97,97,42,80,27,38,90,98,17,21,95,42,21,70,14,16,57,94,48,55,36,17,91,78,81,14,66,60
58,96,52,83,49,17,100,94,14,36,46,95,82,0,10,24,58,48,57,30,20,26,71,71,13,97,21,35,47,63,53,97,87,100,42,14,43,38,46,69,31,58,27,12,85,100,41,12,78,25,26,13,28,59,31,10,69,55,44,38,76,44,71,58
74,96,72,55,19,95,99,25,58,44,21,26,75,10,0,93,28,48,56,20,56,72,36,51,93,68,43,100,29,55,92,36,58,73,11,48,78,81,77,84,97,91,45,73,31,11,26,15,92,66,49,45,34,39,46,46,53,67,72,77,52,84,53,74
78,74,93,80,91,48,65,40,11,66,15,90,93,24,93,0,27,93,21,35,21,22,51,43,81,74,31,85,89,24,42,42,31,22,33,52,99,53,53,96,48,100,46,22,44,73,53,27,23,13,45,67,26,92,36,49,27,38,87,75,35,31,88,78
95,75,96,31,77,15,79,95,63,53,35,68,90,58,28,27,0,36,61,53,55,66,98,53,33,74,79,16,13,86,85,19,50,91,98,35,15,81,81,20,16,18,24,27,59,97,92,47,81,18,80,99,14,44,18,54,86,70,96,31,22,52,30,95
25,61,14,72,84,78,60,73,84,53,28,14,93,48,48,93,36,0,64,60,16,33,91,45,39,69,90,27,55,28,19,15,81,12,10,40,42,86,54,89,15,21,37,84,19,71,87,49,91,80,15,29,62,65,60,39,32,94,90,57,16,58,28,25
30,81,18,38,45,39,89,68,96,92,66,57,55,57,56,21,61,64,0,90,61,24,60,19,59,89,31,64,44,38,60,23,99,71,74,23,83,17,44,66,25,37,98,84,78,52,31,99,72,71,63,26,49,42,43,67,43,68,16,83,23,27,65,30
25,10,92,57,37,24,73,67,95,55,68,91,11,30,20,35,53,60,90,0,14,50,43,53,69,63,45,78,42,16,62,60,81,13,36,88,84,64,80,59,25,86,48,77,21,24,20,28,40,85,83,63,72,85,59,37,92,26,57,38,16,72,57,25
71,68,51,49,52,18,46,25,80,66,57,11,60,20,56,21,55,16,61,14,0,93,91,80,83,45,66,23,34,63,82,83,59,27,57,60,47,40,35,10,11,59,43,49,84,52,25,77,19,26,19,17,63,62,28,10,12,36,47,53,12,25,79,71
