50
0,4,2,2,1,3,1,1,4,1,1,2,3,4,2,2,3,2,3,3,3,2,1,1,4,1,2,2,3,1,3,2,4,3,4,4,1,1,3,2,4,3,1,4,4,2,1,4,2,2,4,0
0,34,89,31,20,66,80,81,52,70,19,83,100,34,92,49,100,82,55,88,18,55,50,84,21,27,94,27,43,86,62,46,39,54,30,21,80,95,46,76,28,95,88,14,44,81,84,34,51,73,48,0
34,0,54,48,58,29,57,77,59,53,45,19,60,50,24,76,24,19,86,75,55,91,49,86,81,82,72,85,25,96,12,78,45,61,15,89,80,50,34,37,35,61,26,26,62,44,52,59,72,62,12,34
89,54,0,20,65,21,71,85,28,51,41,51,90,64,100,50,37,60,30,74,30,40,27,47,47,41,69,24,41,32,89,31,47,16,69,66,76,13,38,55,64,41,82,70,100,77,13,25,18,89,96,89
31,48,20,0,11,43,29,24,36,56,95,15,13,57,11,64,49,39,13,83,20,37,50,64,100,35,66,58,42,72,12,62,30,20,32,44,66,71,96,25,29,90,17,80,95,97,61,13,97,39,80,31
20,58,65,11,0,60,13,63,83,51,18,75,67,79,21,31,60,39,85,36,67,64,15,47,67,89,90,34,15,42,64,100,24,25,22,22,27,76,65,36,63,77,71,98,16,84,28,15,83,71,35,20
66,29,21,43,60,0,48,19,17,68,19,27,45,51,67,43,35,93,82,83,26,36,94,38,84,75,98,75,10,37,96,15,36,59,24,27,34,84,83,47,90,72,80,16,66,22,22,44,30,93,52,66
80,57,71,29,13,48,0,54,90,24,83,77,74,34,12,42,53,12,23,29,35,62,40,90,84,13,27,30,33,80,73,51,78,100,99,88,83,36,54,58,44,61,11,34,41,64,16,10,34,87,37,80
81,77,85,24,63,19,54,0,79,32,18,94,96,75,73,62,93,99,68,83,37,18,59,92,24,61,17,40,73,64,23,57,74,22,46,96,11,91,50,68,84,42,25,99,95,61,49,72,11,14,16,81
52,59,28,36,83,17,90,79,0,89,41,79,36,63,51,70,83,28,50,52,32,20,90,29,47,27,25,57,62,76,33,42,51,14,53,99,57,61,70,59,13,88,100,83,18,26,55,87,11,23,73,52
70,53,51,56,51,68,24,32,89,0,52,47,58,53,27,76,80,15,56,98,64,35,15,49,14,21,14,61,58,54,16,63,64,20,31,61,32,47,90,89,44,99,71,80,33,36,43,69,32,56,15,70
19,45,41,95,18,19,83,18,41,52,0,75,40,54,51,86,86,21,67,19,76,29,56,49,48,46,95,91,94,46,81,73,15,76,36,49,77,67,57,60,95,15,64,78,54,45,33,53,83,19,52,19
83,19,51,15,75,27,77,94,79,47,75,0,84,51,96,96,19,83,19,79,52,86,19,56,100,13,53,90,16,42,82,22,64,36,29,22,33,91,48,76,26,29,95,31,96,77,29,84,37,14,87,83
100,60,90,13,67,45,74,96,36,58,40,84,0,83,53,45,40,81,97,81,42,43,71,42,52,80,79,44,55,38,28,72,42,85,41,15,69,39,39,44,40,51,40,93,82,55,68,17,100,62,23,100
34,50,64,57,79,51,34,75,63,53,54,51,83,0,14,44,90,57,85,61,33,84,28,18,41,36,29,76,70,34,60,77,27,83,73,36,84,84,67,11,40,33,74,90,41,51,30,97,66,89,59,34
92,24,100,11,21,67,12,73,51,27,51,96,53,14,0,62,59,33,22,96,100,69,78,78,78,55,51,83,48,56,50,60,39,97,46,77,33,20,66,22,96,90,65,29,86,68,98,56,20,72,38,92
49,76,50,64,31,43,42,62,70,76,86,96,45,44,62,0,26,97,60,57,95,64,40,47,46,71,89,90,76,91,51,15,86,35,93,86,73,62,53,26,29,37,54,73,72,64,10,95,85,66,46,49
100,24,37,49,60,35,53,93,83,80,86,19,40,90,59,26,0,41,50,95,94,91,28,80,90,67,24,85,96,80,92,92,88,51,22,27,73,88,72,86,85,65,26,64,27,75,75,46,65,10,51,100
82,19,60,39,39,93,12,99,28,15,21,83,81,57,33,97,41,0,100,87,74,18,25,33,63,78,99,39,58,57,81,18,88,40,25,37,61,35,25,58,42,64,22,81,34,72,71,39,53,12,28,82
55,86,30,13,85,82,23,68,50,56,67,19,97,85,22,60,50,100,0,73,74,22,91,28,33,90,73,85,36,68,74,76,77,37,39,22,29,39,11,14,50,64,70,48,71,35,21,34,77,55,69,55
88,75,74,83,36,83,29,83,52,98,19,79,81,61,96,57,95,87,73,0,67,69,43,36,25,19,12,27,87,30,25,17,35,52,100,16,32,21,74,63,62,56,91,34,35,75,13,64,84,91,78,88
18,55,30,20,67,26,35,37,32,64,76,52,42,33,100,95,94,74,74,67,0,59,84,100,24,57,42,33,81,18,57,52,76,14,60,22,37,11,23,53,15,100,65,52,13,23,85,41,66,49,54,18
55,91,40,37,64,36,62,18,20,35,29,86,43,84,69,64,91,18,22,69,59,0,29,97,12,98,63,49,57,75,59,75,21,22,15,32,84,42,15,74,27,23,21,17,29,12,80,52,13,56,44,55
50,49,27,50,15,94,40,59,90,15,56,19,71,28,78,40,28,25,91,43,84,29,0,92,16,96,44,73,17,48,34,55,22,28,60,39,19,80,29,26,47,17,88,81,61,80,11,11,88,73,70,50
84,86,47,64,47,38,90,92,29,49,49,56,42,18,78,47,80,33,28,36,100,97,92,0,10,82,96,96,51,56,69,21,48,77,38,14,52,33,51,19,77,13,71,58,99,45,91,63,76,12,14,84
21,81,47,100,67,84,84,24,47,14,48,100,52,41,78,46,90,63,33,25,24,12,16,10,0,18,84,62,85,67,54,98,51,41,21,27,85,13,32,86,14,37,68,63,81,99,69,27,36,75,11,21
27,82,41,35,89,75,13,61,27,21,46,13,80,36,55,71,67,78,90,19,57,98,96,82,18,0,27,14,23,43,72,31,75,28,79,16,65,11,55,24,51,35,91,49,65,69,66,54,67,15,47,27
94,72,69,66,90,98,27,17,25,14,95,53,79,29,51,89,24,99,73,12,42,63,44,96,84,27,0,82,92,36,43,46,56,18,76,52,74,71,22,26,14,89,26,81,87,98,31,18,64,26,25,94
27,85,24,58,34,75,30,40,57,61,91,90,44,76,83,90,85,39,85,27,33,49,73,96,62,14,82,0,94,95,81,91,78,33,73,33,25,66,54,43,91,37,56,78,18,65,84,81,60,85,68,27
43,25,41,42,15,10,33,73,62,58,94,16,55,70,48,76,96,58,36,87,81,57,17,51,85,23,92,94,0,98,42,96,76,37,98,55,23,75,49,89,74,81,100,85,33,83,93,41,21,63,44,43
86,96,32,72,42,37,80,64,76,54,46,42,38,34,56,91,80,57,68,30,18,75,48,56,67,43,36,95,98,0,59,91,49,49,64,90,56,70,48,29,75,23,19,87,13,38,15,37,43,99,25,86
62,12,89,12,64,96,73,23,33,16,81,82,28,60,50,51,92,81,74,25,57,59,34,69,54,72,43,81,42,59,0,47,65,75,18,42,69,66,93,21,93,63,99,12,20,58,95,58,17,88,35,62
46,78,31,62,100,15,51,57,42,63,73,22,72,77,60,15,92,18,76,17,52,75,55,21,98,31,46,91,96,91,47,0,79,88,62,44,16,82,14,59,59,31,55,28,83,78,54,46,49,78,42,46
39,45,47,30,24,36,78,74,51,64,15,64,42,27,39,86,88,88,77,35,76,21,22,48,51,75,56,78,76,49,65,79,0,43,61,83,99,64,87,95,38,83,19,33,66,72,45,16,12,30,57,39
54,61,16,20,25,59,100,22,14,20,76,36,85,83,97,35,51,40,37,52,14,22,28,77,41,28,18,33,37,49,75,88,43,0,17,99,42,28,48,78,44,29,54,12,74,91,88,87,55,73,82,54
30,15,69,32,22,24,99,46,53,31,36,29,41,73,46,93,22,25,39,100,60,15,60,38,21,79,76,73,98,64,18,62,61,17,0,39,93,82,39,60,61,65,95,13,87,96,34,43,56,80,83,30
