88
0,4,1,2,2,4,3,2,2,3,2,3,4,3,3,2,4,1,3,2,3,4,3,1,2,4,2,4,3,3,3,4,4,3,3,3,2,1,1,2,2,1,3,2,3,1,4,4,2,2,4,4,1,2,3,1,3,2,2,4,1,1,4,4,1,1,2,4,2,4,4,4,2,4,2,4,4,3,4,2,3,3,1,3,3,1,3,2,3,0
0,47,38,72,68,87,27,96,53,34,23,51,59,80,41,16,21,17,34,20,83,88,38,24,74,37,66,100,27,39,35,19,32,69,36,51,83,19,56,33,95,64,49,86,26,97,43,62,42,99,54,96,53,83,94,50,91,99,76,100,98,47,57,77,47,60,16,39,55,92,92,37,13,34,21,80,93,22,47,56,15,96,98,93,88,55,59,35,52,0
47,0,21,91,15,36,17,36,84,72,54,20,18,87,26,92,53,69,33,83,32,28,28,18,63,99,25,56,100,55,90,98,29,52,10,49,36,95,31,47,64,90,58,29,68,79,13,96,14,14,28,59,53,34,34,25,79,72,11,94,27,58,62,49,90,96,14,67,76,65,47,65,61,80,97,79,23,83,86,58,21,81,97,46,28,84,63,10,26,47
38,21,0,32,80,80,100,43,20,83,97,41,42,89,68,85,45,69,87,69,87,98,68,70,84,18,31,76,48,96,63,35,49,16,68,74,84,77,71,72,69,27,13,79,66,60,28,68,13,17,66,21,30,33,22,74,39,62,37,18,34,36,36,42,43,75,27,93,55,93,38,100,72,70,64,80,44,48,78,16,82,92,98,54,57,56,85,61,24,38
72,91,32,0,35,32,90,71,88,61,56,28,91,35,67,11,73,27,22,39,79,86,95,24,60,53,36,53,40,79,80,75,40,56,31,37,63,50,80,81,80,31,81,79,83,67,56,93,95,84,11,26,78,53,88,11,41,10,38,46,54,43,42,83,31,15,49,71,85,44,33,45,82,79,70,97,53,63,19,47,36,29,43,23,77,66,11,86,27,72
68,15,80,35,0,51,78,24,14,75,13,94,66,74,11,60,94,74,67,72,25,78,26,78,55,100,83,57,56,86,15,66,35,78,97,98,55,94,39,61,25,98,22,37,94,50,48,41,76,27,52,48,37,15,98,21,10,95,45,53,100,61,81,85,13,92,49,74,23,89,22,17,11,32,18,66,71,44,65,70,73,98,31,66,68,66,22,80,38,68
87,36,80,32,51,0,22,15,43,22,85,70,59,25,17,84,80,88,64,96,42,50,64,36,48,26,26,17,22,86,42,10,24,86,90,37,44,93,89,93,92,14,75,73,54,69,35,45,62,14,97,47,51,99,42,58,38,28,70,43,12,64,10,27,19,16,94,48,33,64,72,23,65,71,81,36,36,67,69,36,97,22,96,70,34,31,67,78,56,87
27,17,100,90,78,22,0,44,60,89,42,41,29,29,40,81,71,41,94,16,82,71,51,40,54,52,60,32,43,23,28,72,87,35,15,34,11,33,65,57,63,95,73,42,48,18,94,62,75,95,54,61,35,12,71,12,74,78,82,42,91,46,15,31,81,82,73,10,69,45,42,70,75,57,90,50,38,12,93,75,17,49,23,67,32,61,55,23,56,27
96,36,43,71,24,15,44,0,67,14,48,83,24,93,97,93,56,15,24,68,47,70,93,74,54,94,84,46,36,30,76,67,28,90,32,100,100,49,98,84,96,56,48,46,42,64,61,18,13,44,90,99,13,94,90,44,99,85,90,63,54,70,46,69,96,28,100,88,54,39,94,25,15,82,77,81,78,83,30,14,40,20,57,67,24,17,12,90,36,96
53,84,20,88,14,43,60,67,0,43,88,44,31,38,81,80,68,15,55,94,21,38,70,15,47,96,51,11,75,87,87,42,73,40,48,66,78,30,24,84,21,85,10,87,15,59,39,86,51,49,65,98,19,67,35,54,40,45,99,46,76,15,71,27,85,97,19,15,46,81,45,15,89,69,20,75,98,18,65,63,74,83,36,14,71,54,32,47,58,53
