97
0,3,2,1,1,3,3,4,1,2,2,4,3,1,3,3,1,1,3,4,2,4,2,3,3,3,1,4,3,4,4,1,3,2,2,1,2,3,4,2,2,1,2,2,1,3,2,1,2,4,1,2,4,1,4,1,1,4,4,1,3,1,4,4,2,2,1,4,3,2,3,4,3,2,3,3,2,1,2,1,3,1,3,2,4,3,1,4,3,1,3,2,4,4,2,2,1,2,0
0,86,52,95,45,55,94,32,37,77,97,45,25,21,63,47,88,50,84,55,42,52,53,70,67,57,55,81,29,65,56,86,54,91,62,98,87,42,20,24,38,28,94,53,12,91,46,67,99,78,92,71,45,18,90,66,14,27,38,92,67,58,23,45,85,90,100,55,71,18,79,38,83,47,29,31,30,60,24,66,61,30,40,24,28,89,84,22,58,33,75,92,24,38,35,17,68,75,0
86,0,94,82,10,48,26,88,28,31,96,50,23,40,21,30,48,64,100,14,92,53,47,36,92,79,55,60,32,28,77,38,69,39,47,17,48,74,99,11,73,82,91,15,43,40,47,79,44,31,40,47,91,83,93,70,87,54,81,66,95,98,22,71,59,25,58,65,16,76,43,26,51,33,84,38,53,91,47,58,23,48,67,29,90,32,18,39,34,50,92,43,77,68,97,90,21,82,86
52,94,0,31,61,49,98,69,35,40,77,100,71,94,21,46,50,57,25,19,16,54,56,65,69,23,29,71,67,29,63,29,93,31,18,69,34,43,26,52,41,86,81,53,52,38,11,51,36,70,41,76,57,31,95,60,35,99,50,66,68,84,23,93,58,93,22,74,100,53,54,32,81,72,33,81,34,37,25,95,94,86,46,60,99,30,95,56,10,98,21,79,19,57,11,56,13,93,52
95,82,31,0,70,49,42,24,97,59,31,42,40,95,31,40,35,71,49,27,33,52,91,69,36,75,86,56,41,73,53,16,62,68,89,16,60,100,71,90,44,89,12,40,67,11,88,80,29,19,37,32,73,90,22,58,64,35,80,29,26,98,69,61,90,16,12,55,30,25,93,62,77,54,42,75,77,11,80,98,73,58,99,28,42,14,84,75,55,26,14,62,37,38,81,11,32,40,95
45,10,61,70,0,34,66,24,46,94,72,21,22,37,75,48,78,93,21,100,55,97,90,32,61,48,54,35,50,93,24,29,36,83,17,96,32,50,86,10,46,49,67,96,77,84,90,20,89,64,59,50,56,86,13,29,25,39,52,32,87,97,93,76,49,90,28,64,81,21,68,90,50,83,16,50,23,85,55,93,81,16,66,74,98,47,23,84,82,20,48,37,87,49,64,45,80,35,45
55,48,49,49,34,0,67,55,35,32,23,91,81,83,100,89,80,42,20,43,91,23,13,75,11,10,54,36,67,69,10,10,79,27,77,78,88,100,47,84,43,89,43,25,77,39,48,30,14,50,29,21,71,37,51,95,10,55,89,72,75,26,56,37,81,65,91,65,100,22,41,23,97,85,75,27,67,66,12,63,79,85,43,93,46,95,92,25,34,64,92,54,35,55,65,97,32,62,55
94,26,98,42,66,67,0,26,54,87,83,22,99,59,75,52,73,92,79,73,47,89,74,55,40,43,68,51,17,40,89,66,43,74,58,65,51,44,79,80,40,41,22,58,73,82,41,20,97,18,66,60,21,77,95,64,73,55,100,16,14,11,63,90,83,38,25,54,99,34,24,81,61,71,38,95,55,38,79,34,17,75,15,34,57,54,63,21,18,79,46,95,11,22,60,41,38,37,94
32,88,69,24,24,55,26,0,82,49,11,18,55,32,13,79,65,11,24,88,26,35,58,34,94,43,40,57,49,77,43,11,69,29,43,76,85,62,24,43,68,37,53,25,80,80,88,85,93,58,55,94,61,87,19,79,52,87,56,35,79,15,94,28,11,13,13,19,22,42,62,94,44,61,89,78,64,71,72,76,48,72,100,32,21,20,75,54,62,14,46,70,66,68,74,39,60,38,32
37,28,35,97,46,35,54,82,0,33,81,78,25,56,67,58,61,13,75,46,92,98,45,11,62,36,79,14,46,40,92,93,29,64,22,72,17,43,41,34,100,28,67,63,30,83,89,30,82,79,32,40,41,29,87,83,36,70,42,40,57,98,21,99,90,31,78,71,62,38,43,74,12,32,71,79,81,15,64,28,67,73,54,82,92,39,98,80,93,85,54,48,69,31,19,64,57,92,37
