42
0,2,3,3,1,3,1,2,3,1,3,4,1,2,3,3,1,2,1,2,2,3,4,4,1,4,4,4,1,3,2,4,1,2,1,1,2,3,1,1,3,1,3,0
0,27,42,26,36,20,74,59,24,62,10,69,61,97,43,79,30,84,79,22,64,40,48,76,51,41,59,58,48,67,38,34,95,91,10,48,37,69,50,13,27,87,28,0
27,0,51,86,49,34,31,89,62,39,14,59,77,44,10,45,24,99,78,30,33,13,33,50,72,33,27,26,60,21,39,75,20,19,63,100,69,17,80,73,64,79,77,27
42,51,0,74,55,52,65,35,21,55,44,81,17,96,71,51,37,57,85,52,80,92,62,74,59,18,92,59,26,29,49,61,48,86,48,46,60,39,20,39,50,10,56,42
26,86,74,0,73,84,27,19,84,16,22,50,26,83,39,61,87,25,56,100,35,80,20,99,67,79,64,57,47,58,96,76,97,60,79,81,47,22,52,54,71,30,11,26
36,49,55,73,0,19,99,92,12,81,100,99,24,73,34,63,14,24,49,35,75,58,52,96,41,88,86,93,97,33,89,54,12,55,80,31,100,40,43,48,21,98,55,36
20,34,52,84,19,0,84,40,89,92,87,75,43,39,52,83,88,42,64,79,15,34,70,15,26,68,84,72,79,60,48,56,71,75,55,20,61,67,12,54,89,58,35,20
74,31,65,27,99,84,0,73,72,13,49,18,43,23,37,69,46,17,83,88,70,17,59,83,70,64,35,29,12,90,75,59,69,38,98,92,11,46,95,42,18,22,48,74
59,89,35,19,92,40,73,0,76,88,40,60,98,60,39,67,86,53,28,49,27,16,13,25,71,69,49,77,45,29,77,52,74,88,86,52,70,100,100,98,43,70,12,59
24,62,21,84,12,89,72,76,0,47,96,66,100,36,23,71,48,16,45,99,61,35,93,53,93,91,95,73,66,69,98,58,79,87,37,89,90,78,24,82,79,40,11,24
62,39,55,16,81,92,13,88,47,0,46,55,81,99,94,59,61,66,16,80,96,42,53,27,96,16,34,49,18,86,84,71,38,48,17,34,72,81,75,23,51,32,17,62
10,14,44,22,100,87,49,40,96,46,0,91,63,21,15,40,93,87,65,67,81,13,54,85,83,16,49,29,62,88,65,72,100,42,28,71,78,40,61,93,34,76,61,10
69,59,81,50,99,75,18,60,66,55,91,0,27,45,74,90,13,35,68,44,41,25,81,72,61,87,94,42,50,90,28,47,97,13,82,65,46,22,76,15,51,59,18,69
61,77,17,26,24,43,43,98,100,81,63,27,0,38,79,75,52,26,38,92,65,33,60,36,97,36,30,69,68,29,32,13,15,56,44,15,18,76,57,24,70,81,94,61
97,44,96,83,73,39,23,60,36,99,21,45,38,0,11,49,85,55,57,86,74,14,17,33,100,59,93,26,87,51,49,62,36,100,28,89,98,75,48,49,44,51,43,97
43,10,71,39,34,52,37,39,23,94,15,74,79,11,0,77,81,100,58,30,84,51,82,94,20,55,71,66,43,86,17,66,74,10,72,55,28,16,33,37,38,71,26,43
79,45,51,61,63,83,69,67,71,59,40,90,75,49,77,0,15,71,67,58,98,21,29,37,26,76,13,71,49,33,79,76,97,60,28,43,75,60,59,50,20,100,19,79
