50
0,3,3,2,1,1,3,2,1,4,4,2,2,3,1,4,1,4,2,4,3,1,3,4,3,2,1,1,1,2,1,3,4,4,1,1,3,4,2,2,4,4,1,3,2,3,4,3,4,4,4,0
0,39,41,12,98,65,50,51,90,62,76,54,13,18,62,40,16,75,55,42,43,81,86,36,58,12,24,24,64,76,11,27,93,97,34,91,55,12,91,60,65,60,95,87,82,30,35,25,27,66,82,0
39,0,20,68,54,66,26,46,74,64,15,54,35,48,79,33,49,45,30,28,71,66,34,38,12,92,96,78,58,100,71,97,34,89,99,68,88,35,69,44,36,52,90,54,34,45,31,29,42,71,91,39
41,20,0,31,32,27,87,42,85,59,25,10,57,77,86,66,62,24,80,56,46,13,39,84,75,15,27,65,48,55,78,12,43,49,10,29,84,21,31,88,83,24,13,79,80,40,70,58,36,44,92,41
12,68,31,0,64,52,28,74,85,18,20,24,33,26,75,99,86,78,40,60,78,66,30,45,73,75,30,85,85,85,96,26,19,96,84,20,64,34,25,95,39,85,36,29,91,64,86,22,63,19,65,12
98,54,32,64,0,68,25,36,72,81,35,86,74,15,59,64,26,37,20,92,65,71,40,65,51,21,55,88,27,14,20,91,93,30,81,53,10,95,12,66,17,84,53,55,54,42,20,17,22,23,86,98
65,66,27,52,68,0,38,75,45,42,99,42,12,57,72,10,25,68,38,39,88,79,96,37,21,80,81,95,56,95,76,100,100,91,50,91,50,76,39,14,100,96,45,56,49,84,63,11,26,38,34,65
50,26,87,28,25,38,0,46,98,52,43,92,31,38,81,47,50,24,31,34,16,33,30,30,65,41,65,44,21,71,33,43,54,63,24,12,88,54,59,88,50,45,52,51,34,46,80,42,98,80,30,50
51,46,42,74,36,75,46,0,78,12,45,97,69,81,89,58,46,16,70,48,67,95,10,38,89,82,92,81,88,33,29,98,38,59,43,24,72,23,99,68,35,86,94,48,76,83,75,65,87,87,26,51
90,74,85,85,72,45,98,78,0,15,45,47,19,39,82,25,54,27,10,53,69,29,38,28,44,63,80,100,90,81,69,41,78,66,91,68,41,82,47,99,42,49,15,43,59,36,59,71,88,49,75,90
62,64,59,18,81,42,52,12,15,0,90,73,28,76,79,39,30,49,20,71,47,16,66,69,26,10,82,37,65,18,60,23,18,70,72,94,59,46,16,22,31,89,28,14,86,41,95,17,38,76,58,62
76,15,25,20,35,99,43,45,45,90,0,30,82,70,91,96,78,58,33,26,75,16,34,96,73,34,39,39,80,63,30,86,76,10,31,50,73,96,37,44,75,40,15,36,33,96,47,17,88,63,83,76
54,54,10,24,86,42,92,97,47,73,30,0,40,40,39,64,20,29,47,12,75,10,28,35,40,51,78,27,22,79,12,67,95,45,55,22,98,96,99,93,22,22,92,84,26,35,89,40,49,36,31,54
13,35,57,33,74,12,31,69,19,28,82,40,0,97,99,70,58,44,51,24,13,90,52,51,57,50,13,36,33,17,60,41,28,45,29,46,71,94,77,86,38,37,75,80,15,97,96,13,47,42,20,13
18,48,77,26,15,57,38,81,39,76,70,40,97,0,57,38,89,100,91,53,58,86,86,72,68,54,25,15,69,49,38,46,70,36,13,97,99,60,24,33,95,22,13,16,94,68,89,52,27,38,26,18
62,79,86,75,59,72,81,89,82,79,91,39,99,57,0,17,29,82,58,62,80,49,45,93,100,24,66,71,24,22,80,56,23,56,95,56,86,23,74,31,74,96,47,38,61,39,84,27,23,62,57,62
40,33,66,99,64,10,47,58,25,39,96,64,70,38,17,0,74,89,54,45,99,58,37,13,34,63,73,85,69,56,85,21,61,74,47,70,10,82,69,59,21,96,46,93,80,94,99,43,55,61,82,40
16,49,62,86,26,25,50,46,54,30,78,20,58,89,29,74,0,98,96,20,30,70,35,45,59,74,90,24,65,12,57,20,80,19,64,44,94,23,90,55,80,94,81,19,67,26,40,96,39,28,43,16
75,45,24,78,37,68,24,16,27,49,58,29,44,100,82,89,98,0,39,27,82,80,32,62,70,62,84,28,86,29,86,19,27,34,15,63,61,50,56,58,29,72,19,70,42,13,64,60,28,39,29,75
55,30,80,40,20,38,31,70,10,20,33,47,51,91,58,54,96,39,0,24,67,55,32,35,16,58,10,85,59,12,85,41,78,68,40,39,35,87,25,52,42,28,77,92,90,60,40,62,76,40,57,55
42,28,56,60,92,39,34,48,53,71,26,12,24,53,62,45,20,27,24,0,72,79,12,62,82,57,84,49,62,72,40,65,72,45,87,89,29,94,96,66,55,27,77,83,18,76,40,19,10,65,32,42
43,71,46,78,65,88,16,67,69,47,75,75,13,58,80,99,30,82,67,72,0,58,20,74,23,98,84,11,10,29,89,74,71,52,45,76,87,46,43,80,74,40,54,37,81,59,52,46,38,37,44,43
81,66,13,66,71,79,33,95,29,16,16,10,90,86,49,58,70,80,55,79,58,0,30,44,97,78,97,48,39,56,25,36,65,79,30,57,91,43,19,23,25,92,49,46,45,21,77,78,61,82,54,81
86,34,39,30,40,96,30,10,38,66,34,28,52,86,45,37,35,32,32,12,20,30,0,53,73,70,65,83,63,42,89,58,96,21,77,45,66,54,65,69,47,28,64,78,50,56,47,53,35,100,81,86
36,38,84,45,65,37,30,38,28,69,96,35,51,72,93,13,45,62,35,62,74,44,53,0,88,17,30,85,99,57,92,55,90,57,64,73,13,13,38,76,84,91,53,35,56,33,42,69,86,54,96,36
58,12,75,73,51,21,65,89,44,26,73,40,57,68,100,34,59,70,16,82,23,97,73,88,0,97,82,66,34,70,28,50,85,67,77,32,50,47,71,35,98,53,50,45,15,67,26,27,81,95,36,58
12,92,15,75,21,80,41,82,63,10,34,51,50,54,24,63,74,62,58,57,98,78,70,17,97,0,93,91,79,78,26,51,68,59,35,20,33,96,67,60,14,60,43,13,59,98,43,18,61,17,99,12
24,96,27,30,55,81,65,92,80,82,39,78,13,25,66,73,90,84,10,84,84,97,65,30,82,93,0,37,60,11,77,47,48,22,69,80,29,23,65,79,75,38,88,27,95,100,18,95,91,55,82,24
24,78,65,85,88,95,44,81,100,37,39,27,36,15,71,85,24,28,85,49,11,48,83,85,66,91,37,0,81,50,72,88,38,88,82,51,25,44,25,65,56,24,17,18,23,54,56,63,63,40,58,24
64,58,48,85,27,56,21,88,90,65,80,22,33,69,24,69,65,86,59,62,10,39,63,99,34,79,60,81,0,67,45,30,33,19,45,54,77,30,18,90,95,14,20,45,56,32,10,99,86,11,10,64
76,100,55,85,14,95,71,33,81,18,63,79,17,49,22,56,12,29,12,72,29,56,42,57,70,78,11,50,67,0,15,82,43,24,51,77,65,15,97,40,93,66,38,94,64,33,86,73,64,74,72,76
11,71,78,96,20,76,33,29,69,60,30,12,60,38,80,85,57,86,85,40,89,25,89,92,28,26,77,72,45,15,0,94,87,11,66,40,32,11,80,55,68,92,69,29,43,87,62,51,72,93,53,11
27,97,12,26,91,100,43,98,41,23,86,67,41,46,56,21,20,19,41,65,74,36,58,55,50,51,47,88,30,82,94,0,71,15,41,32,51,62,94,46,73,69,26,34,49,74,35,35,75,100,23,27
93,34,43,19,93,100,54,38,78,18,76,95,28,70,23,61,80,27,78,72,71,65,96,90,85,68,48,38,33,43,87,71,0,54,90,88,48,97,46,88,38,92,35,21,73,32,54,55,92,19,99,93
97,89,49,96,30,91,63,59,66,70,10,45,45,36,56,74,19,34,68,45,52,79,21,57,67,59,22,88,19,24,11,15,54,0,92,56,89,68,16,45,46,99,26,73,63,77,92,38,98,61,82,97
34,99,10,84,81,50,24,43,91,72,31,55,29,13,95,47,64,15,40,87,45,30,77,64,77,35,69,82,45,51,66,41,90,92,0,69,70,44,91,77,14,76,78,38,81,44,23,91,36,77,42,34
91,68,29,20,53,91,12,24,68,94,50,22,46,97,56,70,44,63,39,89,76,57,45,73,32,20,80,51,54,77,40,32,88,56,69,0,89,85,94,56,11,75,11,22,47,78,77,53,35,80,69,91
55,88,84,64,10,50,88,72,41,59,73,98,71,99,86,10,94,61,35,29,87,91,66,13,50,33,29,25,77,65,32,51,48,89,70,89,0,18,25,25,86,97,66,28,59,53,70,64,59,25,46,55
12,35,21,34,95,76,54,23,82,46,96,96,94,60,23,82,23,50,87,94,46,43,54,13,47,96,23,44,30,15,11,62,97,68,44,85,18,0,23,37,76,73,87,79,57,42,80,92,48,90,83,12
91,69,31,25,12,39,59,99,47,16,37,99,77,24,74,69,90,56,25,96,43,19,65,38,71,67,65,25,18,97,80,94,46,16,91,94,25,23,0,45,67,11,23,68,72,45,45,42,52,59,66,91
60,44,88,95,66,14,88,68,99,22,44,93,86,33,31,59,55,58,52,66,80,23,69,76,35,60,79,65,90,40,55,46,88,45,77,56,25,37,45,0,96,49,91,90,69,54,46,34,21,28,67,60
65,36,83,39,17,100,50,35,42,31,75,22,38,95,74,21,80,29,42,55,74,25,47,84,98,14,75,56,95,93,68,73,38,46,14,11,86,76,67,96,0,87,75,52,74,42,69,87,55,28,46,65
60,52,24,85,84,96,45,86,49,89,40,22,37,22,96,96,94,72,28,27,40,92,28,91,53,60,38,24,14,66,92,69,92,99,76,75,97,73,11,49,87,0,31,69,65,49,18,58,40,83,14,60
95,90,13,36,53,45,52,94,15,28,15,92,75,13,47,46,81,19,77,77,54,49,64,53,50,43,88,17,20,38,69,26,35,26,78,11,66,87,23,91,75,31,0,44,35,62,38,90,86,83,33,95
87,54,79,29,55,56,51,48,43,14,36,84,80,16,38,93,19,70,92,83,37,46,78,35,45,13,27,18,45,94,29,34,21,73,38,22,28,79,68,90,52,69,44,0,86,78,39,27,87,96,10,87
82,34,80,91,54,49,34,76,59,86,33,26,15,94,61,80,67,42,90,18,81,45,50,56,15,59,95,23,56,64,43,49,73,63,81,47,59,57,72,69,74,65,35,86,0,80,46,79,84,35,76,82
30,45,40,64,42,84,46,83,36,41,96,35,97,68,39,94,26,13,60,76,59,21,56,33,67,98,100,54,32,33,87,74,32,77,44,78,53,42,45,54,42,49,62,78,80,0,92,88,44,83,20,30
35,31,70,86,20,63,80,75,59,95,47,89,96,89,84,99,40,64,40,40,52,77,47,42,26,43,18,56,10,86,62,35,54,92,23,77,70,80,45,46,69,18,38,39,46,92,0,99,98,56,89,35
25,29,58,22,17,11,42,65,71,17,17,40,13,52,27,43,96,60,62,19,46,78,53,69,27,18,95,63,99,73,51,35,55,38,91,53,64,92,42,34,87,58,90,27,79,88,99,0,52,24,92,25
27,42,36,63,22,26,98,87,88,38,88,49,47,27,23,55,39,28,76,10,38,61,35,86,81,61,91,63,86,64,72,75,92,98,36,35,59,48,52,21,55,40,86,87,84,44,98,52,0,95,96,27
