84
0,2,1,1,3,1,4,3,3,2,3,4,1,2,4,3,2,3,3,1,3,4,1,1,2,2,1,2,4,2,2,3,3,2,1,3,3,2,2,1,4,3,1,3,4,3,1,1,3,2,1,1,2,1,3,1,3,3,3,2,2,1,2,4,3,3,1,4,4,1,2,4,1,2,2,2,4,1,3,3,4,4,3,1,2,0
0,37,72,35,19,92,39,35,31,25,46,99,75,51,30,87,25,72,34,60,43,82,82,91,71,16,60,98,94,35,74,76,98,88,95,13,32,13,12,79,23,53,89,63,40,72,34,71,67,88,28,39,30,81,86,57,88,77,39,66,16,44,43,68,65,63,76,83,29,99,44,36,40,91,85,87,99,30,85,79,93,65,54,92,65,0
37,0,18,23,68,17,91,68,95,99,96,30,68,69,24,79,32,55,81,62,66,61,12,28,84,31,39,63,71,56,17,22,69,44,75,60,91,79,20,65,51,60,36,37,25,33,30,88,86,18,48,43,81,22,63,49,80,54,23,50,88,34,43,100,66,52,90,41,34,50,56,13,25,67,64,26,11,60,48,77,14,50,25,49,50,37
72,18,0,53,58,57,53,64,14,99,62,68,50,72,59,89,10,21,92,52,21,79,39,34,90,95,99,14,55,92,68,31,32,71,57,12,17,49,41,61,39,38,99,21,29,73,66,16,85,14,27,83,36,87,21,32,82,48,69,10,65,17,10,27,93,73,66,89,25,62,39,92,29,66,83,45,57,80,70,60,11,44,65,64,26,72
35,23,53,0,34,78,31,16,44,23,23,78,100,77,82,18,57,93,29,66,95,25,46,82,32,69,32,38,12,98,32,95,21,27,100,70,61,82,87,71,26,38,83,75,52,65,30,51,93,48,85,53,25,43,38,11,12,54,12,52,50,48,74,10,52,80,86,45,43,41,35,46,89,17,39,74,22,87,39,46,76,37,43,30,62,35
19,68,58,34,0,62,77,59,100,77,98,90,10,83,85,81,75,49,78,30,67,17,55,80,26,90,22,90,87,28,56,15,26,93,24,84,19,44,34,47,60,67,44,34,82,51,92,60,73,14,56,27,52,49,25,92,38,35,80,26,87,36,11,49,44,88,30,80,44,90,55,29,84,53,66,33,59,67,32,13,33,20,84,23,64,19
92,17,57,78,62,0,50,79,23,79,27,38,97,49,100,82,90,94,68,71,59,98,41,50,54,11,10,75,74,25,85,85,60,38,84,58,41,61,98,34,96,97,52,53,11,54,50,21,75,77,89,62,22,33,50,68,87,33,23,41,80,38,92,68,49,57,19,10,45,88,66,19,78,11,39,43,14,50,32,93,95,67,75,27,42,92
39,91,53,31,77,50,0,87,100,19,95,99,19,37,23,96,58,59,90,41,71,77,74,47,68,69,17,29,23,38,49,74,59,11,70,60,91,39,31,10,63,14,67,86,53,82,25,79,16,37,42,49,78,93,59,92,64,96,78,66,76,18,48,95,45,74,57,34,99,65,22,47,73,70,56,48,45,71,74,62,63,49,100,41,48,39
35,68,64,16,59,79,87,0,84,49,27,90,14,71,18,32,87,91,80,67,99,16,51,59,60,27,94,16,31,19,29,10,37,42,80,25,39,99,51,88,29,75,62,17,99,24,66,17,45,31,15,93,81,18,29,60,38,72,96,21,71,96,21,47,42,29,56,26,69,62,41,54,79,48,24,60,51,58,45,81,76,87,18,20,98,35
31,95,14,44,100,23,100,84,0,47,31,25,43,93,15,75,35,71,39,85,70,26,89,67,65,70,53,89,33,89,36,88,11,35,16,94,65,10,95,23,40,43,33,96,88,64,63,58,80,54,66,13,21,35,48,63,36,20,34,70,89,84,15,25,98,59,63,69,34,84,79,10,78,48,40,97,22,44,17,70,15,47,26,46,54,31
25,99,99,23,77,79,19,49,47,0,14,36,37,77,66,93,37,78,14,25,60,60,86,45,76,57,65,48,22,97,50,62,62,52,52,92,13,54,16,97,42,78,73,43,17,78,21,66,10,73,28,37,59,21,50,60,83,42,12,20,70,16,28,89,53,31,76,23,82,43,32,16,47,57,78,23,92,21,35,76,71,52,65,21,25,25
46,96,62,23,98,27,95,27,31,14,0,41,81,14,76,22,82,32,78,20,39,72,72,88,68,36,100,77,15,88,15,25,77,41,64,37,46,52,84,86,30,28,48,62,52,57,36,44,48,13,12,47,29,63,64,39,46,17,29,60,38,47,13,20,11,85,89,88,68,14,79,72,72,98,68,52,91,69,51,72,42,74,29,17,28,46
99,30,68,78,90,38,99,90,25,36,41,0,42,53,32,15,79,84,29,89,54,39,10,25,15,32,30,19,54,60,18,36,97,50,88,61,14,100,37,80,51,61,42,25,95,71,24,79,63,19,34,75,23,35,55,82,61,39,76,33,30,46,47,64,64,68,38,75,29,62,60,62,58,42,90,71,43,20,24,18,60,85,49,68,92,99
75,68,50,100,10,97,19,14,43,37,81,42,0,98,78,37,21,42,72,26,79,71,57,55,11,50,45,75,76,48,46,89,94,52,88,35,40,39,83,27,71,86,57,91,71,54,27,80,98,41,44,28,19,52,12,41,34,67,54,56,95,37,61,21,32,10,25,12,46,45,95,45,72,76,38,62,60,61,31,33,77,73,77,94,37,75
51,69,72,77,83,49,37,71,93,77,14,53,98,0,21,90,30,47,88,91,89,76,25,90,80,48,70,93,24,12,57,73,15,47,95,10,20,72,82,97,44,54,55,56,31,56,29,21,46,23,71,53,68,53,36,16,15,58,96,71,79,18,32,44,30,25,22,24,34,59,91,77,100,47,49,62,99,92,69,20,28,10,76,74,77,51
30,24,59,82,85,100,23,18,15,66,76,32,78,21,0,100,18,43,40,68,76,79,52,84,32,62,93,84,27,34,17,40,55,31,15,14,44,83,45,65,80,94,54,96,19,49,90,48,12,28,40,89,17,88,77,68,32,21,73,45,59,92,47,11,39,85,98,34,43,54,34,27,97,93,88,18,90,75,49,56,70,12,88,47,75,30
87,79,89,18,81,82,96,32,75,93,22,15,37,90,100,0,74,70,43,38,63,95,73,39,40,85,71,80,16,41,44,83,32,33,60,78,41,33,32,67,91,37,20,25,35,27,14,93,96,85,35,51,48,74,92,23,42,94,97,70,50,27,44,34,73,54,27,80,43,31,99,89,12,77,34,25,27,32,73,97,54,86,31,69,40,87
25,32,10,57,75,90,58,87,35,37,82,79,21,30,18,74,0,57,10,33,91,30,89,45,21,12,100,49,73,32,87,31,82,45,72,19,69,35,90,69,63,41,58,69,36,41,40,73,76,91,83,80,63,56,73,22,30,26,76,13,62,52,26,43,66,84,31,29,42,37,41,67,67,18,43,28,58,61,17,28,45,33,25,95,74,25
72,55,21,93,49,94,59,91,71,78,32,84,42,47,43,70,57,0,22,44,96,25,64,85,40,75,72,26,18,31,90,76,46,69,98,20,62,60,61,39,70,66,69,29,29,39,11,20,89,33,41,76,58,71,35,95,19,62,46,57,97,37,86,26,93,56,73,58,58,20,92,77,14,27,22,36,68,23,71,32,95,98,24,10,21,72
34,81,92,29,78,68,90,80,39,14,78,29,72,88,40,43,10,22,0,30,73,13,22,79,100,41,26,62,39,20,74,89,93,72,84,92,94,94,84,88,91,45,32,37,30,77,94,83,43,95,35,90,37,19,77,71,65,28,72,69,38,71,21,92,48,41,22,26,59,84,74,84,15,23,72,15,57,68,78,56,25,22,20,52,27,34
60,62,52,66,30,71,41,67,85,25,20,89,26,91,68,38,33,44,30,0,48,29,15,59,48,84,84,71,43,77,50,36,85,45,32,95,82,34,61,10,32,82,66,98,35,18,57,85,49,94,36,53,48,79,88,75,17,74,98,26,74,60,81,82,74,65,18,86,56,38,88,23,18,43,19,98,82,38,99,28,32,93,27,63,52,60
43,66,21,95,67,59,71,99,70,60,39,54,79,89,76,63,91,96,73,48,0,96,20,58,26,64,86,35,58,96,79,51,100,56,71,14,93,30,51,49,76,99,33,76,74,71,96,73,100,73,54,70,88,86,27,74,20,36,16,96,20,52,84,65,35,100,93,96,44,40,53,54,46,33,91,60,100,22,40,22,37,63,95,29,54,43
82,61,79,25,17,98,77,16,26,60,72,39,71,76,79,95,30,25,13,29,96,0,92,51,55,78,91,56,88,41,39,86,28,96,61,13,95,64,26,73,13,21,82,98,68,78,80,22,62,55,66,78,92,46,68,33,78,63,54,38,32,79,20,18,13,34,58,77,34,40,40,45,64,85,48,30,77,20,52,16,48,80,68,92,56,82
82,12,39,46,55,41,74,51,89,86,72,10,57,25,52,73,89,64,22,15,20,92,0,23,30,20,80,42,22,67,23,73,66,59,22,19,78,20,90,70,54,87,46,75,63,36,34,90,97,26,81,22,21,67,90,23,83,80,20,41,11,91,12,14,80,59,29,35,70,52,51,51,75,62,52,12,74,79,62,86,94,36,60,53,35,82
91,28,34,82,80,50,47,59,67,45,88,25,55,90,84,39,45,85,79,59,58,51,23,0,61,44,18,63,47,64,40,19,40,29,96,48,30,46,19,13,40,31,88,92,13,66,62,98,55,64,80,94,100,49,37,84,37,45,70,38,32,31,41,83,61,18,38,39,64,20,18,56,16,55,72,94,28,31,53,21,69,80,86,93,20,91
71,84,90,32,26,54,68,60,65,76,68,15,11,80,32,40,21,40,100,48,26,55,30,61,0,24,74,33,92,25,25,45,75,37,51,66,18,49,51,84,66,58,15,94,14,52,62,62,76,90,43,70,45,21,14,51,13,58,80,89,75,95,81,18,26,90,19,34,23,91,12,74,25,33,15,68,12,76,88,90,91,72,78,86,49,71
16,31,95,69,90,11,69,27,70,57,36,32,50,48,62,85,12,75,41,84,64,78,20,44,24,0,62,36,51,64,83,41,100,25,44,77,15,49,62,71,47,13,63,89,93,70,24,96,43,35,48,55,52,38,100,90,26,18,98,22,60,98,76,64,94,17,47,81,10,14,45,98,34,86,75,28,15,12,89,94,62,28,28,33,41,16
60,39,99,32,22,10,17,94,53,65,100,30,45,70,93,71,100,72,26,84,86,91,80,18,74,62,0,19,32,56,24,78,18,55,24,95,69,52,21,56,48,75,70,85,38,37,55,17,41,56,40,10,71,88,45,26,78,62,75,85,88,30,76,44,50,26,28,35,90,96,66,85,84,47,94,11,40,23,96,19,22,40,20,95,78,60
98,63,14,38,90,75,29,16,89,48,77,19,75,93,84,80,49,26,62,71,35,56,42,63,33,36,19,0,65,72,40,96,29,56,86,24,75,97,18,53,36,73,16,67,19,56,36,20,65,41,71,91,28,77,43,44,38,42,31,17,11,49,40,51,30,89,95,43,68,61,28,43,65,67,85,79,89,87,69,20,77,13,81,17,38,98
94,71,55,12,87,74,23,31,33,22,15,54,76,24,27,16,73,18,39,43,58,88,22,47,92,51,32,65,0,76,76,76,98,79,64,12,13,77,59,95,22,77,80,80,87,69,61,88,23,57,93,63,64,68,41,99,89,59,57,85,41,52,48,46,59,15,75,57,96,19,21,44,28,96,17,16,66,70,83,51,88,85,42,24,90,94
35,56,92,98,28,25,38,19,89,97,88,60,48,12,34,41,32,31,20,77,96,41,67,64,25,64,56,72,76,0,22,85,32,63,25,32,77,19,65,14,16,91,27,71,55,64,100,82,33,89,99,41,81,79,20,58,42,61,46,96,92,88,10,65,55,99,44,38,67,54,62,16,98,47,76,96,17,70,55,54,15,11,14,63,53,35
74,17,68,32,56,85,49,29,36,50,15,18,46,57,17,44,87,90,74,50,79,39,23,40,25,83,24,40,76,22,0,32,42,25,99,98,92,55,93,44,61,74,30,24,88,13,31,91,37,20,70,49,93,32,52,23,59,99,41,83,60,70,72,85,44,73,96,11,83,20,54,66,61,61,43,98,16,24,93,42,85,22,46,82,91,74
76,22,31,95,15,85,74,10,88,62,25,36,89,73,40,83,31,76,89,36,51,86,73,19,45,41,78,96,76,85,32,0,42,88,32,46,39,28,68,78,65,95,29,92,85,57,69,87,19,16,14,67,75,22,32,49,14,88,79,73,90,26,41,98,73,47,35,66,56,89,65,72,10,20,11,69,57,20,94,41,58,78,96,46,100,76
98,69,32,21,26,60,59,37,11,62,77,97,94,15,55,32,82,46,93,85,100,28,66,40,75,100,18,29,98,32,42,42,0,48,60,92,84,97,22,81,29,99,31,43,67,33,87,57,49,91,69,44,86,82,55,17,93,87,20,65,11,32,57,84,21,12,46,44,78,74,17,90,50,23,19,81,34,18,100,63,97,61,94,26,83,98
88,44,71,27,93,38,11,42,35,52,41,50,52,47,31,33,45,69,72,45,56,96,59,29,37,25,55,56,79,63,25,88,48,0,58,42,87,42,51,33,86,57,81,79,60,76,51,12,97,34,79,93,38,78,100,16,64,73,64,47,28,30,26,95,32,44,81,93,75,74,64,49,56,88,80,67,30,34,19,38,40,99,93,99,78,88
95,75,57,100,24,84,70,80,16,52,64,88,88,95,15,60,72,98,84,32,71,61,22,96,51,44,24,86,64,25,99,32,60,58,0,32,15,58,86,89,85,50,100,53,10,31,97,90,76,90,67,84,17,57,57,56,32,43,89,71,43,100,39,12,96,69,74,59,19,46,49,68,77,48,59,60,82,16,70,78,64,77,78,80,81,95
