98
0,3,1,4,3,4,1,4,4,3,3,3,4,1,4,4,2,3,2,4,2,1,4,1,1,4,3,1,4,3,4,1,4,4,2,1,3,1,4,1,2,2,2,1,1,1,1,4,4,2,2,3,4,3,1,3,3,1,1,2,1,4,2,1,4,4,1,2,2,4,3,1,3,4,1,2,1,4,1,3,1,2,1,3,4,2,1,1,1,2,4,2,3,1,3,1,3,2,3,0
0,42,71,38,41,53,16,13,87,12,64,99,16,53,14,34,73,11,92,87,73,41,19,58,51,38,50,59,83,72,84,19,73,20,82,61,43,88,67,19,46,76,80,58,73,100,27,100,40,21,48,22,90,10,29,15,34,26,20,88,43,98,42,14,69,66,67,23,41,74,84,50,36,53,13,14,18,47,22,88,76,73,91,91,92,76,66,90,99,72,89,46,69,91,10,85,94,100,98,0
42,0,12,61,53,93,74,91,57,46,93,79,45,60,97,68,17,72,100,11,50,19,48,36,67,77,90,32,56,21,20,33,72,50,64,26,33,33,95,23,14,51,75,85,84,64,57,45,83,36,82,14,76,65,36,16,34,50,98,55,88,54,86,14,47,31,100,57,79,60,70,57,44,11,47,72,68,61,82,86,25,46,21,19,51,20,76,46,70,69,66,97,64,41,84,13,82,11,66,42
71,12,0,62,36,71,87,21,77,81,92,17,69,77,23,82,24,68,14,17,88,57,22,46,51,71,97,34,23,28,34,58,94,12,12,21,90,41,18,73,33,34,14,10,69,63,62,80,100,75,98,81,63,69,94,29,76,58,44,30,50,70,51,59,82,45,26,60,62,80,76,68,87,39,35,28,49,76,21,18,51,63,62,86,50,55,19,60,44,66,60,53,21,62,44,56,61,35,25,71
38,61,62,0,36,93,44,94,10,65,64,82,10,84,72,31,44,84,91,45,13,62,16,73,63,17,20,100,35,59,35,66,16,14,57,91,99,95,80,29,38,72,94,83,42,30,19,73,41,24,50,70,27,13,51,65,100,44,32,89,17,39,48,24,26,83,55,98,58,35,54,100,73,90,100,59,75,85,32,97,49,99,57,60,21,89,21,38,33,58,57,81,84,31,74,67,27,98,88,38
41,53,36,36,0,39,93,33,37,100,83,89,54,53,34,87,51,86,42,58,50,55,42,56,91,44,47,81,27,89,27,76,42,100,49,59,63,86,41,69,82,72,98,72,43,74,30,93,27,93,93,32,61,65,62,79,53,63,80,26,76,84,26,58,80,23,73,89,53,87,12,14,94,40,10,66,89,10,95,36,82,16,50,84,81,72,24,37,71,20,22,37,70,52,38,52,27,24,42,41
53,93,71,93,39,0,66,57,47,35,35,23,38,40,43,13,91,69,39,72,54,99,21,18,77,47,97,43,89,60,32,69,90,86,33,14,47,91,36,59,19,96,73,77,26,68,16,71,28,57,21,89,90,54,90,85,35,49,32,40,54,24,14,15,100,46,63,17,89,25,65,34,87,92,23,12,39,73,11,47,55,85,78,16,45,29,28,93,28,79,81,80,46,49,77,78,42,69,71,53
16,74,87,44,93,66,0,92,11,36,95,66,29,41,97,42,54,13,40,98,37,40,98,49,51,90,97,34,16,20,77,86,25,28,58,47,22,20,63,90,77,45,99,61,57,11,65,42,44,62,61,82,43,69,62,87,25,61,90,51,33,32,17,69,63,19,62,77,24,93,24,88,15,38,95,18,41,78,39,72,51,30,84,18,18,32,47,28,82,58,44,83,65,97,25,31,39,17,34,16
13,91,21,94,33,57,92,0,30,38,98,52,48,45,66,63,77,58,33,29,80,76,54,61,66,85,34,53,27,46,40,95,57,90,26,52,93,14,69,19,71,23,68,18,87,58,96,19,41,62,60,41,39,59,87,99,80,54,17,96,87,25,70,69,76,75,16,31,39,39,60,82,50,38,49,37,73,85,29,97,13,37,56,26,47,14,63,92,50,22,58,18,44,47,59,10,62,99,79,13
87,57,77,10,37,47,11,30,0,11,13,56,65,33,11,98,87,87,73,34,64,33,13,19,63,88,59,95,18,21,11,63,24,58,92,49,50,39,94,60,75,19,76,27,36,17,91,78,61,16,91,58,23,96,64,83,59,90,28,34,41,32,21,53,61,91,56,99,11,43,74,54,26,40,64,44,43,29,23,48,78,84,55,12,26,73,11,39,91,51,23,78,15,10,83,58,21,79,31,87
