58
0,2,3,2,2,1,4,3,1,3,3,1,3,4,3,2,1,3,1,1,2,2,2,4,2,4,2,3,2,4,1,1,3,3,2,2,3,4,3,4,4,1,3,3,4,4,4,4,3,2,1,1,2,4,4,2,1,3,2,0
0,70,99,92,90,45,65,86,61,94,74,41,50,44,83,43,94,93,74,90,49,80,65,88,44,85,11,51,61,100,56,95,11,83,35,22,56,63,74,53,23,54,20,72,100,99,42,99,68,98,56,87,60,89,68,43,79,93,38,0
70,0,87,99,86,51,31,36,51,16,55,20,16,99,51,76,81,84,42,76,90,39,46,93,21,38,93,48,53,97,86,27,53,24,77,26,83,43,17,46,53,36,38,36,81,66,61,36,58,66,26,45,99,59,42,62,25,33,59,70
99,87,0,75,72,22,99,92,36,32,93,16,42,88,62,73,55,53,55,54,55,32,59,85,13,44,53,96,47,71,30,46,23,96,70,87,50,29,25,94,49,19,32,41,18,41,39,93,13,11,53,61,75,59,22,74,27,67,95,99
92,99,75,0,15,27,59,59,73,48,60,95,75,58,70,67,94,100,51,38,27,13,44,33,51,22,48,92,44,52,71,74,48,45,11,91,40,32,30,55,81,14,15,12,90,56,49,82,64,89,25,88,58,51,71,30,40,70,96,92
90,86,72,15,0,56,80,70,46,69,68,24,98,41,91,94,33,94,74,88,20,82,24,46,74,42,11,23,53,91,63,75,31,50,49,43,18,35,98,70,61,23,98,48,60,59,64,64,82,53,89,22,56,10,11,88,76,79,29,90
45,51,22,27,56,0,27,70,42,81,73,69,83,27,56,61,43,45,82,31,38,39,75,48,42,80,39,29,23,58,78,21,50,89,79,11,68,15,71,56,16,96,85,42,46,56,98,17,30,21,92,44,88,62,94,61,22,97,22,45
65,31,99,59,80,27,0,57,97,26,65,76,53,55,88,81,17,21,49,44,58,18,55,61,49,84,96,75,68,17,47,24,37,44,69,83,100,32,88,81,51,97,45,30,52,40,96,40,16,47,30,79,45,86,27,43,65,65,49,65
86,36,92,59,70,70,57,0,11,37,41,95,80,15,59,45,30,90,81,90,35,28,52,19,88,38,96,81,11,93,99,99,26,48,43,32,65,23,26,18,89,95,76,35,95,74,61,99,55,56,46,33,13,86,51,53,65,10,73,86
61,51,36,73,46,42,97,11,0,82,16,30,97,41,63,98,67,81,82,74,90,99,79,91,75,15,32,12,78,30,57,17,45,11,60,29,49,38,24,56,36,60,41,43,51,99,39,12,97,10,100,67,79,92,80,39,21,28,55,61
94,16,32,48,69,81,26,37,82,0,93,78,18,38,66,50,64,84,22,88,49,57,17,95,84,40,11,93,52,69,81,88,56,67,64,98,84,40,50,99,82,42,37,12,99,92,22,19,75,27,27,74,88,27,86,23,92,11,16,94
74,55,93,60,68,73,65,41,16,93,0,27,85,78,22,18,19,28,81,77,41,75,68,37,91,52,90,34,38,66,95,91,66,92,99,39,65,98,49,54,93,57,94,27,73,38,48,19,44,67,30,88,90,91,52,27,39,48,83,74
41,20,16,95,24,69,76,95,30,78,27,0,67,10,50,27,23,59,10,76,33,89,88,28,85,49,32,26,19,81,91,84,35,27,86,18,84,13,37,72,33,71,36,88,12,44,100,18,99,13,94,46,46,19,15,22,55,77,41,41
50,16,42,75,98,83,53,80,97,18,85,67,0,72,69,41,32,86,21,34,29,70,32,71,71,84,15,30,13,56,64,26,55,34,94,87,88,36,64,81,90,55,41,18,44,42,52,10,27,91,56,29,15,29,46,83,51,44,23,50
44,99,88,58,41,27,55,15,41,38,78,10,72,0,84,77,73,92,42,87,48,100,85,36,50,14,29,81,60,53,65,79,92,74,30,10,47,31,94,69,60,44,94,34,44,39,74,53,10,60,48,79,47,97,27,41,64,70,41,44
83,51,62,70,91,56,88,59,63,66,22,50,69,84,0,32,32,20,59,36,93,43,52,32,74,24,100,15,49,47,18,66,85,89,26,18,14,18,83,59,64,64,24,24,42,99,18,96,42,37,69,46,41,17,19,54,46,50,94,83
43,76,73,67,94,61,81,45,98,50,18,27,41,77,32,0,65,35,46,85,82,61,59,44,85,57,34,91,66,85,16,31,88,43,23,25,91,62,37,59,79,73,89,52,88,97,53,32,59,48,11,12,71,47,13,38,78,38,26,43
94,81,55,94,33,43,17,30,67,64,19,23,32,73,32,65,0,100,73,76,99,30,100,55,84,61,53,28,34,49,13,21,53,80,72,28,48,81,16,33,85,83,96,32,99,62,45,71,91,60,38,44,87,68,20,99,71,41,85,94
93,84,53,100,94,45,21,90,81,84,28,59,86,92,20,35,100,0,35,57,86,60,84,15,40,61,54,18,17,95,52,30,75,72,38,62,96,39,85,47,73,86,61,58,21,98,92,51,39,34,17,72,78,68,91,99,32,95,96,93
74,42,55,51,74,82,49,81,82,22,81,10,21,42,59,46,73,35,0,23,47,18,88,24,31,42,77,48,94,93,66,75,69,43,52,92,46,97,63,99,30,11,43,50,29,76,72,20,75,57,74,84,55,94,36,32,36,49,28,74
90,76,54,38,88,31,44,90,74,88,77,76,34,87,36,85,76,57,23,0,95,42,29,29,11,71,90,34,51,58,35,36,48,30,68,10,16,97,79,55,61,76,76,64,95,82,67,50,77,75,40,16,67,64,74,33,61,37,21,90
49,90,55,27,20,38,58,35,90,49,41,33,29,48,93,82,99,86,47,95,0,13,31,32,68,40,36,98,92,33,82,16,24,80,18,62,58,91,40,33,12,25,25,52,69,33,63,57,75,48,73,31,87,92,77,71,45,64,48,49
80,39,32,13,82,39,18,28,99,57,75,89,70,100,43,61,30,60,18,42,13,0,47,90,71,74,74,88,23,42,22,64,79,78,95,21,55,75,35,60,52,68,94,45,30,47,97,25,76,19,12,36,24,99,95,18,51,75,23,80
65,46,59,44,24,75,55,52,79,17,68,88,32,85,52,59,100,84,88,29,31,47,0,31,66,89,90,14,73,27,16,22,66,58,50,60,23,19,76,60,22,17,77,61,45,36,34,75,77,36,12,16,100,40,28,20,18,67,90,65
88,93,85,33,46,48,61,19,91,95,37,28,71,36,32,44,55,15,24,29,32,90,31,0,88,12,85,19,29,20,70,48,72,66,42,72,22,85,21,49,76,93,69,48,81,65,69,36,43,92,60,38,40,76,15,63,97,95,71,88
44,21,13,51,74,42,49,88,75,84,91,85,71,50,74,85,84,40,31,11,68,71,66,88,0,73,94,38,21,69,23,89,70,19,82,64,21,40,96,28,83,21,39,95,54,19,87,97,35,78,68,60,54,33,27,36,97,48,19,44
85,38,44,22,42,80,84,38,15,40,52,49,84,14,24,57,61,61,42,71,40,74,89,12,73,0,87,49,23,55,27,79,87,72,52,76,37,94,87,40,67,67,39,14,45,82,14,87,13,40,30,100,64,50,60,31,39,36,60,85
11,93,53,48,11,39,96,96,32,11,90,32,15,29,100,34,53,54,77,90,36,74,90,85,94,87,0,86,50,48,98,47,85,66,18,85,93,67,86,37,23,77,39,30,75,10,17,95,61,16,59,89,18,95,78,17,69,20,27,11
51,48,96,92,23,29,75,81,12,93,34,26,30,81,15,91,28,18,48,34,98,88,14,19,38,49,86,0,67,14,39,48,37,58,94,85,29,54,100,42,68,53,74,55,25,98,64,95,62,43,97,34,94,55,79,25,15,38,81,51
61,53,47,44,53,23,68,11,78,52,38,19,13,60,49,66,34,17,94,51,92,23,73,29,21,23,50,67,0,26,18,98,69,100,71,68,97,66,48,86,39,65,52,55,30,58,89,60,50,99,27,88,86,94,12,32,53,40,90,61
100,97,71,52,91,58,17,93,30,69,66,81,56,53,47,85,49,95,93,58,33,42,27,20,69,55,48,14,26,0,90,31,66,27,93,51,93,33,22,58,41,69,66,43,21,55,95,42,46,48,97,18,14,52,93,87,41,75,49,100
