67
0,2,3,2,2,3,2,2,3,4,2,3,4,3,2,4,4,3,4,2,3,2,1,4,4,3,4,1,2,3,1,2,4,1,1,2,1,3,2,3,4,3,1,4,4,4,1,1,2,2,4,4,2,2,3,4,1,4,2,2,1,4,2,1,4,2,1,4,0
0,86,47,23,56,61,48,31,54,34,96,80,80,56,17,23,45,49,39,36,21,21,11,69,12,67,86,58,50,51,38,69,17,46,83,25,58,74,54,50,43,80,36,81,34,88,65,19,54,31,49,32,69,91,83,13,79,67,72,18,46,34,51,91,60,33,11,52,0
86,0,44,86,94,50,47,29,23,64,67,82,77,72,23,43,18,88,53,84,74,49,66,10,10,86,84,68,81,14,59,36,31,85,64,51,53,67,28,59,95,30,44,54,96,46,81,35,21,69,12,76,15,23,89,44,93,73,30,19,69,62,74,54,47,65,50,51,86
47,44,0,35,36,37,82,60,22,39,99,53,58,18,11,65,31,15,47,96,25,93,24,14,19,27,36,97,34,84,65,74,65,97,95,38,95,91,27,53,20,91,98,42,34,87,95,60,59,10,39,87,63,56,15,40,41,92,61,39,15,12,32,57,97,80,44,27,47
23,86,35,0,39,34,35,18,94,27,54,82,44,47,44,25,27,97,50,23,40,22,23,28,90,86,48,28,96,68,46,53,99,95,57,83,86,20,51,14,75,83,35,40,88,24,21,67,39,89,16,41,61,24,40,55,19,46,95,71,13,51,45,34,71,75,80,24,23
56,94,36,39,0,51,43,96,71,21,62,15,87,74,19,26,99,83,36,83,98,77,21,17,91,39,59,40,85,78,76,43,42,31,62,84,46,31,75,76,40,56,36,84,11,14,12,12,87,42,15,38,72,94,96,18,57,64,51,43,19,39,52,17,91,28,49,51,56
61,50,37,34,51,0,41,54,76,88,91,68,82,79,79,48,83,51,55,22,36,27,49,18,67,58,62,11,29,44,14,69,41,45,96,35,53,74,56,29,11,30,82,85,42,87,46,11,75,76,24,86,53,21,35,87,62,37,28,73,69,21,22,49,93,36,70,38,61
48,47,82,35,43,41,0,84,67,37,96,12,23,57,80,91,82,90,100,95,75,60,76,57,10,92,32,69,83,56,22,32,84,40,18,36,10,80,50,90,52,24,91,79,14,92,100,31,29,82,15,89,81,71,99,28,32,71,72,22,53,96,66,58,33,63,67,23,48
31,29,60,18,96,54,84,0,50,81,89,66,12,98,37,72,73,83,73,57,49,48,48,65,26,36,92,95,94,48,44,50,23,24,37,77,13,84,42,40,75,56,25,81,70,81,38,49,61,89,82,84,80,81,37,79,25,12,38,45,26,93,100,45,52,79,11,65,31
54,23,22,94,71,76,67,50,0,64,45,43,95,13,79,47,54,83,94,59,81,74,23,85,84,78,58,74,21,90,30,73,45,74,22,62,46,55,57,97,26,69,22,88,15,92,25,30,39,70,12,97,99,24,64,39,30,31,30,29,99,89,37,93,39,36,98,22,54
