66
0,4,3,3,2,4,4,2,3,1,3,1,3,2,3,2,1,3,1,2,1,2,4,2,3,3,1,4,3,2,1,2,3,3,2,2,4,4,1,1,3,2,4,4,3,3,4,2,2,3,2,2,2,2,4,4,4,3,4,2,1,2,1,1,1,2,3,0
0,72,56,15,25,42,76,14,67,50,13,27,26,36,93,21,55,100,96,34,48,20,10,88,64,100,69,56,35,73,21,77,96,70,29,100,39,46,72,23,10,95,19,45,49,12,53,37,78,77,62,37,43,55,63,85,80,59,46,10,76,50,46,24,44,92,36,0
72,0,36,55,77,78,30,48,66,75,80,39,43,77,75,43,34,49,51,38,46,60,32,85,56,49,11,83,39,98,52,68,28,53,18,79,44,78,12,29,68,82,11,77,97,44,37,28,87,19,27,26,99,44,96,12,19,47,41,69,82,20,24,78,48,11,48,72
56,36,0,46,15,60,30,74,74,74,19,67,97,68,66,44,89,92,92,83,18,10,32,16,49,15,53,90,38,70,81,60,29,66,38,68,40,72,47,52,89,60,64,94,41,35,97,35,79,36,52,51,63,21,93,37,80,40,41,79,20,24,96,94,47,20,86,56
15,55,46,0,37,40,16,52,52,90,15,12,54,99,18,58,88,47,57,25,53,18,23,87,100,16,72,12,26,24,75,11,86,80,73,46,34,80,25,94,35,77,27,75,40,64,87,48,18,38,57,41,30,100,62,57,67,53,93,84,49,92,79,74,83,90,96,15
25,77,15,37,0,26,17,57,26,43,51,67,23,74,89,96,47,97,58,27,21,70,80,97,62,10,49,32,79,27,29,21,85,31,20,15,53,47,75,69,43,25,90,56,81,51,85,88,73,39,57,48,10,75,15,51,76,88,18,56,86,21,27,42,49,82,26,25
42,78,60,40,26,0,83,80,61,54,32,85,92,57,44,73,57,49,69,39,97,30,26,36,25,10,71,77,98,72,33,42,10,27,84,10,58,12,18,26,46,79,91,43,13,99,57,90,87,20,71,53,60,71,49,30,63,100,92,13,81,72,81,31,29,74,11,42
76,30,30,16,17,83,0,92,83,31,93,12,42,66,78,86,33,96,100,24,94,14,33,73,52,17,75,59,40,98,28,33,74,97,73,100,46,12,93,82,93,62,12,83,17,67,22,35,41,94,23,51,98,17,23,20,83,98,31,40,15,45,61,84,84,17,71,76
14,48,74,52,57,80,92,0,35,41,47,71,61,58,39,82,23,15,61,79,24,76,54,29,38,59,87,65,32,53,53,58,79,82,39,32,28,79,48,86,39,83,66,12,39,69,39,90,63,51,78,78,64,46,82,90,17,71,100,48,88,68,22,70,76,98,78,14
67,66,74,52,26,61,83,35,0,71,16,88,34,29,20,80,58,66,81,92,24,75,46,23,50,93,57,17,15,37,28,64,78,38,68,18,96,95,37,72,23,28,68,80,85,83,55,18,48,87,85,56,56,47,53,60,48,43,66,62,36,25,29,20,30,99,26,67
50,75,74,90,43,54,31,41,71,0,15,49,15,18,74,56,33,57,43,97,25,29,29,43,34,42,30,62,90,32,65,93,55,12,100,44,47,67,10,41,100,36,84,79,48,69,77,52,25,97,32,21,41,19,66,90,93,44,86,38,90,58,90,14,67,71,52,50
13,80,19,15,51,32,93,47,16,15,0,57,36,33,35,77,27,77,95,77,88,85,30,91,66,100,70,82,72,14,94,93,51,88,43,33,71,71,93,72,10,24,30,83,97,29,47,82,17,93,94,20,72,23,30,86,78,54,69,40,18,32,60,97,49,74,14,13
27,39,67,12,67,85,12,71,88,49,57,0,89,47,94,48,94,98,19,72,49,68,73,50,66,52,54,26,17,46,56,43,87,36,50,94,41,76,42,97,76,55,89,25,41,33,42,55,19,89,48,10,70,74,34,88,94,31,16,62,62,53,18,46,91,92,68,27
26,43,97,54,23,92,42,61,34,15,36,89,0,97,79,79,51,46,67,52,41,54,95,99,94,94,21,10,96,89,75,99,85,28,68,62,49,57,32,79,100,29,61,10,43,48,58,93,32,10,71,48,24,63,97,58,33,38,33,32,82,78,49,69,80,51,81,26
36,77,68,99,74,57,66,58,29,18,33,47,97,0,74,19,73,49,24,20,24,51,13,35,45,43,35,18,21,45,40,67,67,35,27,36,79,76,46,89,22,25,19,14,67,81,89,60,81,21,20,16,88,80,10,83,100,73,59,32,36,27,10,28,14,61,48,36
93,75,66,18,89,44,78,39,20,74,35,94,79,74,0,57,84,77,86,56,78,35,33,24,10,19,13,88,73,91,86,16,58,71,36,84,46,40,30,83,63,35,51,41,57,53,21,34,15,87,88,51,31,40,53,12,63,69,62,13,49,88,39,69,78,87,59,93
21,43,44,58,96,73,86,82,80,56,77,48,79,19,57,0,30,92,88,81,86,18,74,84,20,99,58,74,49,26,67,75,60,31,64,57,37,14,68,12,58,11,21,64,52,61,23,59,20,94,33,50,33,91,97,79,27,19,68,11,44,17,40,39,19,40,33,21
55,34,89,88,47,57,33,23,58,33,27,94,51,73,84,30,0,11,19,15,40,14,59,47,99,38,91,52,65,85,78,57,41,14,43,71,90,70,21,56,42,57,73,47,91,17,80,72,18,39,30,48,56,57,54,66,24,44,58,89,61,42,82,52,31,55,97,55
100,49,92,47,97,49,96,15,66,57,77,98,46,49,77,92,11,0,53,74,21,22,10,21,67,25,55,52,10,100,88,70,36,13,100,61,67,32,32,71,43,77,17,49,98,20,61,22,40,28,75,84,93,42,15,56,96,93,42,42,39,75,22,62,90,24,49,100
96,51,92,57,58,69,100,61,81,43,95,19,67,24,86,88,19,53,0,40,57,83,69,86,22,35,68,65,95,26,48,66,32,14,30,90,76,44,81,98,44,65,83,88,10,15,76,46,72,13,10,49,75,99,34,99,70,85,81,93,67,27,28,50,77,51,19,96
34,38,83,25,27,39,24,79,92,97,77,72,52,20,56,81,15,74,40,0,22,67,89,82,77,34,73,29,74,22,23,38,37,57,36,53,80,22,47,24,59,34,82,62,74,76,14,18,81,97,17,82,91,90,26,44,39,16,15,62,42,38,75,36,37,51,92,34
48,46,18,53,21,97,94,24,24,25,88,49,41,24,78,86,40,21,57,22,0,68,65,19,34,23,48,69,74,71,73,19,36,24,91,94,13,41,93,85,21,45,11,63,98,16,53,23,28,97,13,20,66,24,59,80,80,21,91,15,52,62,37,21,36,37,31,48
20,60,10,18,70,30,14,76,75,29,85,68,54,51,35,18,14,22,83,67,68,0,50,22,81,91,67,25,99,51,70,36,86,96,95,91,75,10,87,74,38,72,84,34,52,49,58,82,55,15,18,67,98,25,64,70,91,58,43,98,72,20,25,28,59,49,75,20
10,32,32,23,80,26,33,54,46,29,30,73,95,13,33,74,59,10,69,89,65,50,0,51,99,99,92,17,87,72,61,40,45,27,44,92,99,32,57,76,75,14,17,21,49,51,94,90,90,41,32,54,12,35,94,99,32,25,21,43,19,24,41,95,10,100,26,10
88,85,16,87,97,36,73,29,23,43,91,50,99,35,24,84,47,21,86,82,19,22,51,0,97,88,55,13,17,55,53,35,76,89,67,85,77,15,24,11,52,90,29,88,46,24,91,24,69,47,21,58,84,48,93,79,72,33,68,97,52,93,100,11,41,92,63,88
64,56,49,100,62,25,52,38,50,34,66,66,94,45,10,20,99,67,22,77,34,81,99,97,0,79,71,95,60,70,27,33,98,52,43,97,90,33,62,84,77,82,13,25,84,13,48,84,52,31,69,36,81,38,52,12,69,85,12,42,96,52,44,48,47,73,16,64
100,49,15,16,10,10,17,59,93,42,100,52,94,43,19,99,38,25,35,34,23,91,99,88,79,0,46,92,95,83,85,42,47,93,39,57,83,52,61,48,21,18,39,70,41,36,99,13,61,67,87,13,89,17,55,32,19,67,30,64,16,38,15,65,84,36,16,100
69,11,53,72,49,71,75,87,57,30,70,54,21,35,13,58,91,55,68,73,48,67,92,55,71,46,0,23,13,31,92,71,86,33,73,16,30,88,45,80,66,42,38,83,82,67,14,59,36,22,32,32,70,81,13,27,36,87,28,94,58,10,40,53,61,58,74,69
56,83,90,12,32,77,59,65,17,62,82,26,10,18,88,74,52,52,65,29,69,25,17,13,95,92,23,0,23,98,86,41,45,67,70,96,98,59,38,39,42,45,79,25,61,38,40,36,54,81,26,10,10,39,28,60,78,96,52,71,47,90,80,95,28,15,39,56
35,39,38,26,79,98,40,32,15,90,72,17,96,21,73,49,65,10,95,74,74,99,87,17,60,95,13,23,0,15,34,51,66,24,84,40,21,73,40,96,21,53,34,50,98,55,98,64,33,87,44,68,89,62,39,83,40,47,22,88,93,91,67,54,50,92,40,35
73,98,70,24,27,72,98,53,37,32,14,46,89,45,91,26,85,100,26,22,71,51,72,55,70,83,31,98,15,0,18,51,29,80,71,17,94,51,30,71,62,42,60,25,47,63,71,69,54,15,27,66,96,36,27,11,99,85,66,69,41,85,49,39,79,43,38,73
21,52,81,75,29,33,28,53,28,65,94,56,75,40,86,67,78,88,48,23,73,70,61,53,27,85,92,86,34,18,0,35,97,51,11,62,88,41,30,96,17,67,55,67,92,65,89,27,26,37,98,79,77,29,71,97,94,32,61,71,85,29,37,35,90,99,63,21
77,68,60,11,21,42,33,58,64,93,93,43,99,67,16,75,57,70,66,38,19,36,40,35,33,42,71,41,51,51,35,0,40,73,27,17,30,61,13,69,33,61,45,43,34,58,52,42,89,62,96,55,86,16,22,81,50,77,49,38,62,20,73,16,70,93,21,77
96,28,29,86,85,10,74,79,78,55,51,87,85,67,58,60,41,36,32,37,36,86,45,76,98,47,86,45,66,29,97,40,0,34,82,49,17,22,34,69,31,44,95,40,85,33,16,56,82,68,16,72,28,81,14,92,24,36,36,40,21,48,72,45,62,89,59,96
70,53,66,80,31,27,97,82,38,12,88,36,28,35,71,31,14,13,14,57,24,96,27,89,52,93,33,67,24,80,51,73,34,0,12,15,97,41,32,82,97,98,78,25,39,89,45,53,100,88,59,11,76,27,77,42,25,29,30,23,62,62,36,42,43,64,71,70
29,18,38,73,20,84,73,39,68,100,43,50,68,27,36,64,43,100,30,36,91,95,44,67,43,39,73,70,84,71,11,27,82,12,0,57,67,99,98,99,33,24,30,76,41,18,58,31,20,34,17,56,22,55,75,82,83,91,82,92,57,26,75,24,94,76,36,29
100,79,68,46,15,10,100,32,18,44,33,94,62,36,84,57,71,61,90,53,94,91,92,85,97,57,16,96,40,17,62,17,49,15,57,0,93,86,75,54,95,59,76,71,51,54,85,68,21,39,79,79,84,96,63,52,16,18,36,26,32,63,100,64,30,92,31,100
39,44,40,34,53,58,46,28,96,47,71,41,49,79,46,37,90,67,76,80,13,75,99,77,90,83,30,98,21,94,88,30,17,97,67,93,0,52,38,15,16,63,23,66,84,29,96,14,20,36,85,39,20,52,84,39,34,86,95,39,43,71,50,14,31,97,81,39
46,78,72,80,47,12,12,79,95,67,71,76,57,76,40,14,70,32,44,22,41,10,32,15,33,52,88,59,73,51,41,61,22,41,99,86,52,0,73,69,58,78,41,53,98,67,58,93,31,74,87,99,68,33,27,60,44,34,19,81,66,65,41,56,67,83,92,46
72,12,47,25,75,18,93,48,37,10,93,42,32,46,30,68,21,32,81,47,93,87,57,24,62,61,45,38,40,30,30,13,34,32,98,75,38,73,0,57,20,85,19,74,13,24,81,58,29,80,23,49,80,11,25,18,82,66,92,35,36,13,41,82,87,27,71,72
23,29,52,94,69,26,82,86,72,41,72,97,79,89,83,12,56,71,98,24,85,74,76,11,84,48,80,39,96,71,96,69,69,82,99,54,15,69,57,0,11,65,13,61,45,89,41,92,79,63,10,91,52,97,12,27,35,45,66,94,85,64,59,60,77,47,94,23
10,68,89,35,43,46,93,39,23,100,10,76,100,22,63,58,42,43,44,59,21,38,75,52,77,21,66,42,21,62,17,33,31,97,33,95,16,58,20,11,0,90,43,17,98,96,21,35,81,48,27,66,84,80,46,36,57,42,51,35,42,85,16,15,77,76,72,10
95,82,60,77,25,79,62,83,28,36,24,55,29,25,35,11,57,77,65,34,45,72,14,90,82,18,42,45,53,42,67,61,44,98,24,59,63,78,85,65,90,0,80,46,39,25,45,29,76,70,33,15,13,70,59,87,87,21,61,45,83,17,45,65,16,35,51,95
19,11,64,27,90,91,12,66,68,84,30,89,61,19,51,21,73,17,83,82,11,84,17,29,13,39,38,79,34,60,55,45,95,78,30,76,23,41,19,13,43,80,0,75,89,90,27,54,63,46,60,100,37,10,15,80,74,35,14,42,57,67,76,66,41,87,30,19
